"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200703009-00","일반","미니픽 대뇌 발달 단계별 유전자 발현 패턴 변화 분석 용역","한국화학연구원부설안전성평가연구소","한국화학연구원부설안전성평가연구소","수의(총액)소액수의","2020/07/02 19:48(2020/07/08 10:00)"
"용역","20200701084-00","일반","연산초등학교 화장실개량 및 기타공사 건설폐기물처리 용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 19:46(2020/07/08 10:00)"
"용역","20200703007-00","일반","순천형 표준 모델정원 개발사업 용역(협상에 의한 계약)","전라남도 순천시","전라남도 순천시","제한(총액)협상에의한계약","2020/07/02 19:45(-)"
"용역","20200702993-00","일반","2020년 남산공원 아이나라 어린이놀이시설 설치사업 건설폐기물처리 용역","경상남도 남해군","경상남도 남해군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 19:35(2020/07/08 15:00)"
"용역","2020070214001-00","일반","2020년 본사 비서직 파견용역","한국가스공사","한국가스공사","일반(총액)","2020/07/02 19:35(2020/07/10 10:00)"
"용역","20200702992-00","일반","외동초등학교 외 2교(남정초, 토월초) 지정폐기물처리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 19:35(2020/07/08 10:00)"
"용역","20200702934-00","긴급","순천 서면 판교리 무한사면 정밀안전진단 용역(긴급)","전라남도 순천시","전라남도 순천시","제한경쟁","2020/07/02 19:30(2020/07/08 12:00)"
"용역","20200702988-00","일반","2020년 하반기 한강시민공원 중장비 임대차 용역(단가계약)","경기도 남양주시","경기도 남양주시","제한(단가)","2020/07/02 19:28(2020/07/08 10:00)"
"용역","20200702987-00","일반","2020년 동남해권역 국가어항 시설물 현황 및 수중부 측량","한국어촌어항공단","한국어촌어항공단","제한경쟁","2020/07/02 19:27(2020/07/10 10:00)"
"용역","20200702985-00","긴급","2020년 근로,자녀장려금 설문조사 용역","국세청","국세청","제한(총액)협상에의한계약","2020/07/02 19:26(2020/07/21 10:00)"
"용역","20200702986-00","일반","한강수계 하수관망계측시스템 현장검교정 용역","한국환경공단 수도권동부지역본부","한국환경공단 수도권동부지역본부","수의(총액)소액수의","2020/07/02 19:25(2020/07/09 10:00)"
"용역","20200702937-00","일반","소답초등학교 지정폐기물처리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 19:21(2020/07/08 10:00)"
"용역","20200702983-00","일반","(재공고)원형강관 가설공법 경제성 분석을 위한 비교설계","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/02 19:19(2020/07/13 11:00)"
"용역","20200702981-00","일반","한강수계 하수관망 계측시스템 수질분석시험 용역","한국환경공단 수도권동부지역본부","한국환경공단 수도권동부지역본부","수의(총액)소액수의","2020/07/02 19:19(2020/07/09 10:00)"
"용역","20200702980-00","일반","덕릉터널 등 6개소 정밀안전점검 용역","경기도 남양주시","경기도 남양주시","제한경쟁","2020/07/02 19:17(2020/07/10 10:00)"
"용역","20200702972-00","일반","재정지원사업 성과평가 및 보조지원품목 가격적정성 검토 용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/07/02 19:14(2020/07/14 10:00)"
"용역","20200702956-00","일반","2020 국립아시아문화전당 빅도어시네마 운영용역","아시아문화원","아시아문화원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 19:03(2020/07/08 10:00)"
"용역","20200702964-00","일반","(재공고)가상현실 기술을 활용한 셉테드 인증 프로토타입 개발","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/02 18:57(2020/07/13 11:00)"
"용역","20200700678-00","일반","청소년지도인력 LMS 연계운영 및 이러닝 콘텐츠 제공","한국청소년활동진흥원","한국청소년활동진흥원","제한(총액)협상에의한계약","2020/07/02 18:50(2020/07/13 12:00)"
"용역","20200702952-00","일반","2020년 제5차 기술사제도발전기본계획 시행계획 수립","한국기술사회","한국기술사회","일반(총액)협상에의한계약","2020/07/02 18:48(-)"
"용역","20200701701-00","일반","2020 화학물질 유해성시험자료 생산(1-2)","조달청 인천지방조달청","한국환경공단","수의(총액)","2020/07/02 18:46(2020/07/08 11:30)"
"용역","20200702562-00","긴급","서산시 폐수연계관리 기술진단 용역 사업수행능력평가서 제출 안내","충청남도 서산시","충청남도 서산시","제한경쟁","2020/07/02 18:45(-)"
"용역","20200702829-00","긴급","[동작관악](긴급)난우초외 20교 LED렌탈용역","서울특별시교육청 서울특별시동작관악교육지원청","서울특별시교육청 서울특별시동작관악교육지원청","일반(총액)규격가격동시","2020/07/02 18:44(2020/07/14 17:00)"
"용역","20200702944-00","일반","중소기업수출지원센터 홈페이지 운영 유지보수 용역","중소벤처기업진흥공단","중소벤처기업진흥공단","제한(총액)협상에의한계약","2020/07/02 18:43(2020/07/13 10:00)"
"용역","20200635628-03","취소","e편한세상 김포마송지구 B2블럭 공동주택 신축공사 감리용역(전기)","경기도 김포시","경기도 김포시","일반경쟁","2020/07/02 18:41(2020/07/07 12:00)"
"용역","20200702488-00","긴급","서산 명종대왕 태실 및 비 정밀실측조사 용역","충청남도 서산시","충청남도 서산시","제한경쟁","2020/07/02 18:39(2020/07/08 10:00)"
"용역","20200702933-00","일반","용산동 12통 도심주차장 조성공사 가연성폐기물처리용역","충청북도 충주시","충청북도 충주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:35(2020/07/08 10:00)"
"용역","20200702926-00","일반","인천전략이행기금사업 평가 및 장애포괄적 국제개발협력 지속 방안 연구","한국장애인개발원","한국장애인개발원","일반(총액)협상에의한계약","2020/07/02 18:33(2020/07/13 14:00)"
"용역","20200702928-00","일반","2020년 창원시 낚시터 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/07/02 18:32(2020/07/10 10:00)"
"용역","20200702592-00","긴급","대로포구 복합다기능 부잔교 설치 실시설계용역","충청남도 서산시","충청남도 서산시","제한경쟁","2020/07/02 18:31(2020/07/08 10:00)"
"용역","20200702925-00","일반","2020년 당진시 연안바다목장 사후관리사업 효과조사 및 수중시설물 관리","한국수산자원공단 서해본부","한국수산자원공단 서해본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:31(2020/07/08 10:00)"
"용역","20200701704-00","긴급","지중환경 오염위해관리기술개발사업 2차 상세기획 연구","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/07/02 18:30(2020/07/14 10:00)"
"용역","20200700896-01","취소","2020년 창원시 낚시터 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/07/02 18:28(2020/07/09 10:00)"
"용역","20200702888-00","일반","국가소유 공공폐수처리시설(여수) 노후폐수관로 정비사업 기본 및 실시설계","한국환경공단","한국환경공단","일반경쟁","2020/07/02 18:25(2020/08/07 12:00)"
"용역","20200702898-00","일반","평산초등학교 외 1교(경산중) 인조잔디 걷기 및 재활용 처리용역 수의견적 제출공고","경상북도교육청 경상북도경산교육지원청","경상북도교육청 경상북도경산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:24(2020/07/08 10:00)"
"용역","20200701463-00","일반","운곡소하천 재해복구사업(2지구) 폐기물처리용역","경상북도 성주군","경상북도 성주군","제한(총액)","2020/07/02 18:21(2020/07/10 10:00)"
"용역","20200580-01","변경","한수원 발전운영 ERP고도화 사업(WEB) 인력지원","한전KDN(주)","한전KDN(주)","일반(총액)규격가격동시","2020/07/02 18:21(2020/07/10 11:00)"
"용역","20200702663-00","일반","제2차 김포시 기후변화 적응대책 세부시행계획 수립 용역","경기도 김포시","경기도 김포시","제한(총액)","2020/07/02 18:20(2020/07/10 10:00)"
"용역","20200702656-00","긴급","서산 아라메길 걷기여행 행사 대행 용역","충청남도 서산시","충청남도 서산시","일반(총액)협상에의한계약","2020/07/02 18:18(-)"
"용역","20200701462-00","일반","운곡소하천 재해복구사업(1지구) 폐기물처리용역","경상북도 성주군","경상북도 성주군","제한(총액)","2020/07/02 18:18(2020/07/10 10:00)"
"용역","20200702474-02","변경","가속기능을 갖는 원자로 안전정지장치 설계 검토 및 3D 모델링 작성 1EA","한국원자력연구원","한국원자력연구원","제한(총액)규격가격동시","2020/07/02 18:18(2020/07/13 11:00)"
"용역","20200702902-00","일반","남원 실상사 재난방지시설 구축사업 설계용역","전라북도 남원시","전라북도 남원시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:17(2020/07/07 10:00)"
"용역","20200702899-00","일반","춘천시청 직장어린이집 신축공사 감리용역(전기)","강원도 춘천시","강원도 춘천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:16(2020/07/08 10:00)"
"용역","20200702886-00","일반","2020/21 극지연구소 연구장비 영문동산종합보험 가입 계약자 선정(재공고)","한국해양과학기술원 부설 극지연구소","한국해양과학기술원 부설 극지연구소","제한(총액)","2020/07/02 18:15(-)"
"용역","E042000344-00","일반","정비적격기업, 기자재유자격기업 전문기관 위탁심사용역","한국남부발전주식회사","계약자재실","제한(총액)","2020/07/02 18:14(2020/07/24 14:00)"
"용역","20200702891-00","일반","국가등록문화재(부활 등) 보존처리 설계용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:13(2020/07/08 10:00)"
"용역","20200701801-00","일반","ERP 운영 및 유지관리","조달청","제주국제자유도시개발센터","수의(총액)","2020/07/02 18:12(2020/07/03 16:00)"
"용역","20200702837-00","일반","의료폐기물 위탁처리 용역","대구경북적십자사 혈액원","대구경북적십자사 혈액원","일반(단가)","2020/07/02 18:12(2020/07/10 10:00)"
"용역","20200700699-00","긴급","인공지능 중심 산업융합 집적단지 조성사업(R&D) 중장기 기술로드맵 수립 연구 용역","조달청","정보통신산업진흥원","일반(총액)협상에의한계약","2020/07/02 18:11(2020/07/17 10:00)"
"용역","20200702296-00","일반","궁항초 외 1교(갈육초) 내진보강 마감 설계용역","경상남도교육청 경상남도하동교육지원청","경상남도교육청 경상남도하동교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:10(2020/07/08 10:00)"
"용역","W20S116000-00","일반","월성원자력본부 발전용수 관로(울산광역시 관내)  교체공사 건설폐기물처리 용역","한국수력원자력주식회사","한국수력원자력(주) 월성원자력본부","일반(총액)","2020/07/02 18:10(2020/07/08 17:00)"
"용역","W20S115000-00","일반","월성원자력본부 발전용수 관로(경주시 관내) 교체공사 건설폐기물처리 용역","한국수력원자력주식회사","한국수력원자력(주) 월성원자력본부","일반(총액)","2020/07/02 18:10(2020/07/08 17:00)"
"용역","20200702877-00","일반","남정초등학교 외 1교(토월초) 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:09(2020/07/08 10:00)"
"용역","20200700175-00","일반","교통노면표시 규격 개선 및 표준도면 제작 연구","조달청 강원지방조달청","도로교통공단","제한(총액)협상에의한계약","2020/07/02 18:09(2020/07/15 14:00)"
"용역","20200702781-00","일반","문경서중학교 다목적강당 증축 토목공사 설계용역","경상북도교육청 경상북도문경교육지원청","경상북도교육청 경상북도문경교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:08(2020/07/08 10:00)"
"용역","20200702503-00","일반","충남형 대기질 분석·진단시스템 고도화 용역","조달청","충청남도 보건환경연구원","수의(총액)","2020/07/02 18:07(2020/07/03 12:00)"
"용역","20200701986-00","긴급","2020년도 사회서비스 전자바우처시스템 기능개선 사업","조달청","보건복지부","제한(총액)협상에의한계약","2020/07/02 18:06(2020/07/23 10:00)"
"용역","20200702869-00","일반","2020학년도 전문대학혁신지원사업 종합만족도 조사 위탁운영","삼육간호보건대학 산학협력단","삼육간호보건대학 산학협력단","일반(총액)협상에의한계약","2020/07/02 18:05(-)"
"용역","20200641198-00","일반","국립과학수사연구원 법공학 연구실험동 설계용역","조달청","행정안전부 국립과학수사연구원","수의(설계공모)","2020/07/02 18:05(-)"
"용역","20200702858-00","일반","광희권(광희,장충) 성곽마을 관리형 주거환경개선사업 기본 및 실시설계용역","서울특별시 중구","서울특별시 중구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:04(2020/07/08 15:00)"
"용역","20200702636-00","일반","지역특화작목 연구역량 진단 및 관련 지표개발에 관한 연구용역 요청","조달청 전북지방조달청","농촌진흥청","수의(총액)","2020/07/02 18:04(2020/07/08 16:00)"
"용역","E052000340-01","일반","제주LNG복합 주기기 인수성능시험 기술감리 용역","한국중부발전주식회사","계약관리부","제한(총액)","2020/07/02 18:03(2020/07/29 11:00)"
"용역","20200702765-00","긴급","스팸데이터 개방 환경구축 및 홈페이지 개선 용역","조달청 서울지방조달청","한국인터넷진흥원","제한(총액)협상에의한계약","2020/07/02 18:03(2020/07/17 14:00)"
"용역","20200702724-00","일반","야당동 공동묘지 손실보상 업무지원 용역","경기도 파주시","경기도 파주시","제한(총액)","2020/07/02 18:03(2020/07/10 10:00)"
"용역","20200702819-00","일반","WSN 시스템 기반 인산저수지의 위험도 평가를 위한 지반조사·분석 용역","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/02 18:02(2020/07/13 11:00)"
"용역","20200702442-00","긴급","기상관측장비 연구 및 실험시설 실험실 구축을 위한 관측장비 이전설치","조달청 제주지방조달청","기상청 국립기상과학원","제한(총액)협상에의한계약","2020/07/02 18:02(2020/07/14 10:00)"
"용역","20200701197-01","취소","202황룡호 1종 중간검사 대비 선체 상가수리 용역","해양환경공단 평택지사","해양환경공단 평택지사","수의(총액)소액수의","2020/07/02 18:01(2020/07/08 12:00)"
"용역","20200702842-01","변경","노안천 하천재해예방사업 건설사업관리용역(PQ후 지명경쟁)","전라남도","전라남도","지명경쟁","2020/07/02 18:00(2020/07/10 10:00)"
"용역","2020-0311-00","일반","항행안전시설 유지보수자 교육체계 개선용역(재공고)","인천국제공항공사","인천국제공항공사","제한(총액)협상에의한계약","2020/07/02 18:00(2020/07/24 16:00)"
"용역","20200702846-00","일반","외동초등학교 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 18:00(2020/07/08 10:00)"
"용역","20200701945-00","긴급","인천세관 해상특송물류센터 자동분류장비 도입 사업","조달청 인천지방조달청","관세청 인천세관","일반(총액)협상에의한계약","2020/07/02 18:00(2020/08/05 10:00)"
"용역","20200641008-00","일반","동아시아 철도공동체 설립을 위한 국제협력 방안 연구","조달청","국토교통부","수의(총액)","2020/07/02 18:00(2020/07/06 14:00)"
"용역","20200702847-00","일반","배관 및 부속시설 BIM 연동 유한요소해석 및 설계 자동화 지원 소프트웨어 개발","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/02 17:58(2020/07/13 11:00)"
"용역","20200702329-00","긴급","2020 보령교육지원청 발전소 주변 지역 초등학생 국외 역사문화통일 체험학습 위탁 용역","충청남도교육청 충청남도보령교육지원청","충청남도교육청 충청남도보령교육지원청","제한(총액)규격가격동시","2020/07/02 17:58(2020/07/15 15:00)"
"용역","20200702839-00","일반","강정마을 노후 건물 재건축 공사 폐기물처리용역(민간입찰대행-강정마을회)","제주특별자치도","제주특별자치도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:57(2020/07/08 14:00)"
"용역","20200702841-00","일반","외평동 복지거점센터 건립공사(건축/기계) 감리용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:57(2020/07/08 10:00)"
"용역","20200702441-00","일반","대표 아마추어 관광사업자 육성 아카데미 운영 및 홍보 위탁","조달청","재단법인 경상북도콘텐츠진흥원","일반(총액)협상에의한계약","2020/07/02 17:57(2020/07/23 10:00)"
"용역","20200702500-00","일반","청주시 운천신봉동 도시재생뉴딜사업 주민역량강화사업 용역","충청북도 청주시","충청북도 청주시","일반(총액)협상에의한계약","2020/07/02 17:57(-)"
"용역","20200700580-01","변경","홍성역세권 도시개발사업 감독권한대행 등 건설사업관리용역 사업수행능력평가서 제출안내 공고","충청남도 홍성군","충청남도 홍성군","일반경쟁","2020/07/02 17:56(-)"
"용역","20200702349-00","일반","전사적자원관리시스템(ERP) 구축 용역","조달청","재단법인 대전테크노파크","제한(총액)협상에의한계약","2020/07/02 17:56(2020/07/23 10:00)"
"용역","2020-02-000428-00","일반","2020년도 경부고속선 오송~대전간 비룡교 외 2개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:56(2020/08/27 10:00)"
"용역","2020-02-000425-00","일반","2020년도 경부고속선 오송~대전간 궁현터널 외 1개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:55(2020/08/27 10:00)"
"용역","2020-0310-00","일반","정규직전환 자회사 2020년 고객만족도 조사 용역","인천국제공항공사","인천국제공항공사","제한(총액)","2020/07/02 17:55(2020/07/10 14:00)"
"용역","2020-02-000426-00","일반","2020년도 경부고속선 오송~대전간 궁현1교 외 1개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:54(2020/08/27 10:00)"
"용역","20200702836-00","일반","부산여대산단 용역입찰공고문(정보능력향상 프로그램)","부산여자대학 산학협력단","부산여자대학 산학협력단","제한(총액)협상에의한계약","2020/07/02 17:54(-)"
"용역","2020-02-000423-00","일반","2020년도 경부고속선 오송~대전간 오송교 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:54(2020/08/27 10:00)"
"용역","20200702825-00","일반","대전가오고 운동부연습장 증축 및 기타공사 외 1교 건설폐기물 처리용역","대전광역시교육청","대전광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:53(2020/07/09 10:00)"
"용역","2020-02-000422-00","일반","2020년도 경부고속선 천안아산~오송간 오송정차장 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:53(2020/08/27 10:00)"
"용역","2020-02-000421-00","일반","2020년도 경부고속선 천안아산~오송간 노장1교 외 4개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:52(2020/08/27 10:00)"
"용역","2020-02-000420-00","일반","2020년도 경부고속선 천안아산~오송간 신정교 외 1개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:51(2020/08/27 10:00)"
"용역","20200702742-00","긴급","제주 세계자연유산 활용을 위한 영상미디어 시스템 구축 기본설계용역","제주특별자치도","제주특별자치도","제한경쟁","2020/07/02 17:51(2020/07/08 14:00)"
"용역","20200702800-00","일반","2020년도 속초시 공용차량 보험가입 용역","강원도 속초시","강원도 속초시","제한(총액)","2020/07/02 17:51(2020/07/10 18:00)"
"용역","20200702813-00","일반","산유골 수목정원 정비사업 실시설계 용역","경상남도 통영시","경상남도 통영시","제한경쟁","2020/07/02 17:51(2020/07/10 11:00)"
"용역","20200702812-00","긴급","2020년 서울공예박물관 시설관리 용역","서울특별시","서울특별시 서울공예박물관","제한(총액)","2020/07/02 17:51(2020/07/08 12:00)"
"용역","2020-02-000419-00","일반","2020년도 경부고속선 천안아산~오송간 고등교 외 2개소 시설물 정밀안전진단 및 성능평가 용역","한국철도시설공단","한국철도시설공단","제한경쟁","2020/07/02 17:50(2020/08/27 10:00)"
"용역","20200702807-00","일반","2020~2022 회계연도 FIRA 외부회계감사 용역","한국수산자원공단","한국수산자원공단","제한(총액)협상에의한계약","2020/07/02 17:50(2020/07/13 10:00)"
"용역","20200702801-00","일반","하수관로 신설(확충)사업 재송동 잔여지 일원 하수관로 UIS 구축 용역","부산광역시 해운대구","부산광역시 해운대구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:50(2020/07/08 10:15)"
"용역","20200702814-00","일반","국가중요시설 방호체계 진단 및 평가","산업통상자원부","산업통상자원부","일반(총액)협상에의한계약","2020/07/02 17:48(-)"
"용역","20200702806-00","일반","남정초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:48(2020/07/08 10:00)"
"용역","20200702809-00","일반","유정천 하천재해예방사업 건설사업관리용역(PQ후 지명경쟁)","전라남도","전라남도","지명경쟁","2020/07/02 17:48(2020/07/10 10:00)"
"용역","20200702774-00","일반","하수관로 신설(확충)사업 재송동 잔여지 일원 하수관로 CCTV조사 용역","부산광역시 해운대구","부산광역시 해운대구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:47(2020/07/08 10:00)"
"용역","20200702788-00","일반","북원어린이공원 리모델링 공원조성계획(변경) 및 실시설계 용역","강원도 원주시","강원도 원주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/02 17:47(2020/07/08 10:00)"
