"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200703480-00","일반","과학기술 국민 인식도 조사 및 발전방안 연구 용역","한국과학창의재단","한국과학창의재단","제한(총액)협상에의한계약","2020/07/03 11:22(2020/07/15 10:00)"
"용역","20200702577-01","변경","재해취약 지방어항(가진항) 시설정비공사 실시설계용역","강원도","강원도 환동해본부","지명경쟁","2020/07/03 11:20(2020/07/13 10:00)"
"용역","20200703472-00","일반","2020년 해수욕장 수상오토바이 임차(6개소)","강원도 동해시","강원도 동해시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 11:20(2020/07/07 10:00)"
"용역","20200703471-00","일반","도시재생 홍보영상 제작 용역","충청남도 공주시","충청남도 공주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 11:20(2020/07/09 10:00)"
"용역","20200703442-00","일반","조절지 배수문 정밀안전진단 용역","광주광역시 서구","광주광역시 서구","제한경쟁","2020/07/03 11:20(2020/07/09 10:00)"
"용역","20200703352-00","일반","한강공원 난지캠핑장 리모델링 공사 폐기물처리용역","서울특별시","서울특별시","제한(총액)","2020/07/03 11:19(2020/07/14 14:00)"
"용역","20200703190-00","일반","경기도인재개발원 다수이용건물 스프링클러 설치 기본 설계용역","경기도 경기도인재개발원","경기도 경기도인재개발원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 11:18(2020/07/09 10:00)"
"용역","20200703468-00","일반","2020년 광주전남지사 수질분석설비 유지보수 용역","한국지역난방공사 광주전남지사","한국지역난방공사 광주전남지사","제한(총액)","2020/07/03 11:16(2020/07/13 12:00)"
"용역","20200637374-02","변경","2020 대한민국독서대전 대행 용역","제주특별자치도 제주시","제주특별자치도 제주시","일반(총액)협상에의한계약","2020/07/03 11:14(-)"
"용역","20200703448-00","일반","2020년도 항온항습 및 냉난방설비 유지보수용역","한국지역난방공사 고양사업소","한국지역난방공사 고양사업소","제한(총액)","2020/07/03 11:12(2020/07/17 10:00)"
"용역","20200703422-00","일반","운행차 배출가스 원격측정결과 배출질량 환산 기법 마련","한국환경공단","한국환경공단","일반(총액)규격가격동시","2020/07/03 11:10(2020/07/24 15:00)"
"용역","20200703452-00","일반","과학문화 정책 만족도 조사 및 개선방안 연구 용역","한국과학창의재단","한국과학창의재단","제한(총액)협상에의한계약","2020/07/03 11:10(2020/07/15 10:00)"
"용역","E012005939-00","일반","드론 및 드론길 홍보영상 제작","한국전력공사","경영지원부","제한(총액)","2020/07/03 11:10(2020/07/14 14:00)"
"용역","20200703108-02","변경","평산초 등 2교(화진초) 옹벽 정밀안전진단용역","울산광역시교육청 울산광역시강북교육지원청","울산광역시교육청 울산광역시강북교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 11:10(2020/07/09 10:00)"
"용역","20200703451-00","일반","어린이보호구역 시설물 정비공사 폐기물처리 용역","경기도 광명시","경기도 광명시","수의(총액)소액수의","2020/07/03 11:10(2020/07/10 10:00)"
"용역","20200703095-00","긴급","[동작관악]봉림중외 1교 화장실개선공사 건설폐기물처리용역","서울특별시교육청 서울특별시동작관악교육지원청","서울특별시교육청 서울특별시동작관악교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 11:09(2020/07/09 10:00)"
"용역","20200703231-00","긴급","가야 마갑주 및 마구류 복원복제품 제작 용역","조달청 경남지방조달청","문화체육관광부 국립중앙박물관 김해박물관","수의(총액)수의","2020/07/03 11:07(2020/07/08 12:00)"
"용역","20200703441-00","긴급","국가화재안전기준 성능 및 기술기준 이원화에 따른 기준개발 연구","소방청 국립소방연구원","소방청 국립소방연구원","일반(총액)협상에의한계약","2020/07/03 11:06(2020/07/14 14:00)"
"용역","E122000109-00","일반","정보시스템 모의침투테스트 용역","한전원자력연료주식회사","동반성장부","제한(총액)","2020/07/03 11:04(2020/07/15 12:00)"
"용역","20200703436-00","일반","(가칭)덕은중학교 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 11:04(-)"
"용역","20200703421-00","일반","촛불시민운동 사료관리시스템 구축 사업","민주화운동기념사업회","민주화운동기념사업회","제한(총액)협상에의한계약","2020/07/03 11:03(2020/07/15 14:00)"
"용역","20200613407-01","취소","2020학년도 함현고 1학년 주제별 체험학습(역사문화탐방) 용역 업체 선정 입찰 공고","경기도교육청 함현고등학교","경기도교육청 함현고등학교","제한(총액)규격가격동시","2020/07/03 10:59(2020/06/23 17:00)"
"용역","20200703420-00","일반","현서고등학교 소규모 옥외체육관 증축공사 감리용역","경상북도교육청 경상북도안동교육지원청","경상북도교육청 경상북도안동교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:59(2020/07/09 10:00)"
"용역","20200702530-00","일반","국지도49호선 포진~문막 도로건설공사 문화재 표본 시굴조사 용역","강원도","강원도","제한경쟁","2020/07/03 10:58(2020/07/13 10:00)"
"용역","20200700840-01","변경","양식어장 정화사업 제2지구(약산 구성, 어두)","전라남도 완도군","전라남도 완도군","제한(총액)","2020/07/03 10:58(2020/07/08 10:00)"
"용역","20200703419-00","일반","치매전담형 요양시설 건립 설계용역","세종특별자치시","세종특별자치시","일반경쟁","2020/07/03 10:57(-)"
"용역","20200638914-01","변경","사우동 돌문마을사거리 일원 하수암거 준설폐기물 처리용역","경기도 김포시 상하수도사업소","경기도 김포시 상하수도사업소","제한(총액)","2020/07/03 10:54(2020/07/09 10:00)"
"용역","20200703389-00","일반","산학일체형 도제학교 학생수첩 제작용역","한국기술교육대학교산학협력단","한국기술교육대학교산학협력단","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:45(2020/07/15 14:00)"
"용역","20200702236-01","취소","촛불시민운동 사료관리시스템 구축 사업","민주화운동기념사업회","민주화운동기념사업회","제한(총액)협상에의한계약","2020/07/03 10:44(2020/07/15 14:00)"
"용역","20200640688-01","변경","주민개방형 체육시설 개보수사업(인조잔디 분리회수 및 재활용 처리용역)","위덕대학교","위덕대학교","제한(총액)","2020/07/03 10:40(2020/07/10 14:00)"
"용역","20200703375-00","일반","완주신활력플러스사업 액션그룹리더 및 활동가 역량강화 제안서 제출안내(협상에 의한 계약)","전라북도 완주군","전라북도 완주군","일반(총액)협상에의한계약","2020/07/03 10:37(-)"
"용역","20200703297-00","일반","대사동로 진입부 회전교차로 설치공사 폐기물처리용역","충청남도 서산시","충청남도 서산시","수의(총액)소액수의","2020/07/03 10:35(2020/07/09 10:00)"
"용역","20200702185-01","변경","덕곡면 농촌중심지활성화사업 건설폐기물 처리 용역","한국농어촌공사 경북지역본부 고령지사","한국농어촌공사 경북지역본부 고령지사","수의(총액)소액수의","2020/07/03 10:35(2020/07/08 10:00)"
"용역","20200703368-00","일반","(협상에 의한 계약)수도권매립지 주변 자연부락 환경개선대책 수립 용역","인천광역시","인천광역시","일반(총액)협상에의한계약","2020/07/03 10:35(-)"
"용역","20200639375-01","취소","우도면 폐기물처리시설(매립장) 정비사업 폐기물(가연성) 운반용역","제주특별자치도 제주시","제주특별자치도 제주시","제한(총액)","2020/07/03 10:33(2020/07/06 15:00)"
"용역","20200703359-00","일반","2020년 신입직원 채용 대행 용역","한국예탁결제원","한국예탁결제원","일반(총액)협상에의한계약","2020/07/03 10:32(2020/07/16 17:00)"
"용역","20200703360-00","긴급","환경공간정보시스템 고도화","환경부","환경부","제한(총액)협상에의한계약","2020/07/03 10:31(2020/07/13 12:00)"
"용역","20200703305-00","일반","화수지구 농업용수 확충사업 폐기물처리용역","충청남도 서산시","충청남도 서산시","수의(총액)소액수의","2020/07/03 10:30(2020/07/09 10:00)"
"용역","E012005932-00","일반","강원본부 원주지사 등 2개소 사옥 에너지진단용역","한국전력공사","재무자재부","제한(총액)","2020/07/03 10:29(2020/07/13 10:00)"
"용역","20200703351-00","긴급","임실군 경로당 정수기 임차 및 유지관리 용역 전자입찰 공고","전라북도 임실군","전라북도 임실군","제한(총액)","2020/07/03 10:27(2020/07/09 10:00)"
"용역","E012005931-00","일반","봉담아파트 외 선로보강 공사 감리용역(화성)","한국전력공사","재무자재부","제한(총액)","2020/07/03 10:27(2020/07/13 14:00)"
"용역","20200703338-00","일반","주택건설공사 감리자(건축) 모집(두산동 85 주거복합)","대구광역시","대구광역시","일반경쟁","2020/07/03 10:27(2020/07/20 10:00)"
"용역","20200703348-00","일반","기초학력향상 지원 사이트 리뉴얼 및 온라인 검사도구 시스템 개선","한국교육과정평가원","한국교육과정평가원","제한(총액)협상에의한계약","2020/07/03 10:27(2020/07/14 14:00)"
"용역","20200702989-01","변경","예래(곰생이물)재해위험개선지구 정비사업 폐기물처리용역","제주특별자치도 서귀포시","제주특별자치도 서귀포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:25(2020/07/08 12:00)"
"용역","20200702581-00","긴급","국립부산과학관 제2전시관 영상콘텐츠 제작 및 설치 용역","국립부산과학관","국립부산과학관","제한(총액)협상에의한계약","2020/07/03 10:24(2020/07/23 10:00)"
"용역","20200702680-01","변경","영동지구(가동,동태) 소규모수도시설 개량공사 폐기물처리용역","경상남도 함안군 상하수도사업소","경상남도 함안군 상하수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:24(2020/07/08 11:00)"
"용역","P2020457-01","변경","2020년 PC용 GIS엔진(Field Manager) 유지보수","한전KDN(주)","한전KDN(주)","수의(총액)","2020/07/03 10:24(2020/07/06 11:00)"
"용역","20200703346-00","일반","구청 중심 문화공간 조성 기본 및 실시설계 용역","인천광역시 부평구","인천광역시 부평구","제한경쟁","2020/07/03 10:23(2020/07/09 10:00)"
"용역","20200703285-01","취소","(협상에 의한 계약)수도권매립지 주변 자연부락 환경개선대책 수립 용역","인천광역시","인천광역시","일반(총액)협상에의한계약","2020/07/03 10:23(-)"
"용역","20200703241-01","변경","주례 열린 도서관 건립 설계공모","부산광역시 사상구","부산광역시 사상구","일반경쟁","2020/07/03 10:21(-)"
"용역","20200703335-00","일반","「2020년 이노비즈 브랜드 커뮤니케이션 홍보 수행기관」 선정","(사)중소기업기술혁신협회","(사)중소기업기술혁신협회","제한(총액)협상에의한계약","2020/07/03 10:20(-)"
"용역","20200703329-00","일반","동부하수종말처리시설 관리이행계획 수립에 대한 재무성분석","재단법인 부산연구원","재단법인 부산연구원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:16(2020/07/09 10:00)"
"용역","20200702835-00","일반","투자유치 전략 영상 제작 용역","한국벤처투자(주)","한국벤처투자(주)","제한(총액)협상에의한계약","2020/07/03 10:15(2020/07/14 14:00)"
"용역","20200703316-00","일반","현장형 이론교욱 강화(웹 플랫폼 기반의 KW-GSE 교습법)","경운대학교","경운대학교","일반(총액)협상에의한계약","2020/07/03 10:12(2020/07/17 12:00)"
"용역","20200703312-00","일반","인공지능 회의록지원시스템 기능개선(긴급)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/03 10:08(2020/07/14 16:00)"
"용역","20200703286-00","일반","IBS 본원 실험동물자원시설 연구환경 관리 용역","기초과학연구원","기초과학연구원","제한(총액)","2020/07/03 10:07(2020/07/13 14:00)"
"용역","20200703296-00","일반","대구서부공업고등학교 환경개선공사 설계용역","대구광역시교육청","대구광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 10:06(2020/07/09 10:00)"
"용역","20200702950-01","변경","제25회 강동선사문화축제 대행 용역","서울특별시 강동구","서울특별시 강동구","제한(총액)협상에의한계약","2020/07/03 10:05(-)"
"용역","20200703310-00","긴급","야생멧돼지 사체 경시적 분해도 연구용역","사단법인 대한한돈협회","사단법인 대한한돈협회","일반(총액)협상에의한계약","2020/07/03 10:04(-)"
"용역","20200702709-00","일반","특공대 시뮬레이션(3DVR)사격훈련시스템","조달청 인천지방조달청","해양경찰청","수의(총액)특허제품","2020/07/03 10:02(2020/07/07 15:00)"
"용역","20200703303-00","일반","(가칭)덕은유치원 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 10:02(-)"
"용역","20200703290-00","일반","충북 스타트업 생태계 조성용역","(재)충청북도창조경제혁신센터","(재)충청북도창조경제혁신센터","일반(총액)협상에의한계약","2020/07/03 09:58(2020/07/14 10:00)"
"용역","20200703271-00","일반","(가칭)덕은1초등학교 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 09:57(-)"
"용역","20200703287-00","일반","포항항 항만시설물 유지보수공사 건설폐기물 처리용역","해양수산부 포항지방해양수산청","해양수산부 포항지방해양수산청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:56(2020/07/08 10:00)"
"용역","20200703277-00","긴급","서울외곽순환고속도로(일산~퇴계원간) 2020년 통행량 증대 홍보 용역","서울고속도로주식회사","서울고속도로주식회사","제한(총액)협상에의한계약","2020/07/03 09:55(2020/07/20 12:00)"
"용역","20200703280-00","긴급","2020년 시장 DBMS 운영 및 보수유지 입찰(재공고)","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/07/03 09:55(2020/07/13 14:00)"
"용역","20200703276-00","일반","브니엘예술고등학교 화장실개량 및 기타공사 건설폐기물 처리용역","부산광역시교육청 브니엘예술고등학교","부산광역시교육청 브니엘예술고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:54(2020/07/08 10:00)"
"용역","20200703248-00","일반","와룡고등학교 본관동 외 1교(경북기공 G동, H동) 내진보강공사 기술 감리용역","대구광역시교육청","대구광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:51(2020/07/09 10:00)"
"용역","20200703268-00","일반","순천고 교사동 개축공사 전기분야 설계용역","전라남도교육청","전라남도교육청","제한경쟁","2020/07/03 09:50(2020/07/13 10:00)"
"용역","E012005691-01","일반","광양지역 전기공급시설 전력구공사(백운-율촌 지중화) 설계용역(PQ)","한국전력공사","경영지원부","일반(총액)","2020/07/03 09:49(2020/07/31 12:00)"
"용역","20200702648-00","일반","간호인력취업교육센터 취업관리시스템 구축사업","조달청 서울지방조달청","사단법인 대한간호협회","제한(총액)협상에의한계약","2020/07/03 09:49(2020/07/14 10:00)"
"용역","20200703272-00","일반","뉴스데이터를 활용한 제조업 주요 업종별 경기동향조사","산업연구원","산업연구원","일반(총액)","2020/07/03 09:47(-)"
"용역","20200702108-01","변경","광혜원 축구장 개보수사업 인조잔디 철거 및 처리용역[긴급]","충청북도 진천군","충청북도 진천군","일반(총액)","2020/07/03 09:45(2020/07/09 10:00)"
"용역","20200703264-00","일반","2020년 중앙지사 배전용 전력케이블 열화진단 용역","한국지역난방공사 서울중앙지사","한국지역난방공사 서울중앙지사","제한경쟁","2020/07/03 09:44(2020/07/09 15:00)"
"용역","20200703244-00","긴급","동막소하천 소하천정비종합계획(변경) 및 실시설계용역 전자입찰 공고","전라북도 임실군","전라북도 임실군","제한경쟁","2020/07/03 09:43(2020/07/09 10:00)"
"용역","E012005929-00","일반","신재생연계 지역계통 안전도평가 기술 개발","한국전력공사","경영지원부","제한(총액)","2020/07/03 09:42(2020/07/14 14:00)"
"용역","20200703249-00","일반","보은군 용암매립시설 증설사업 지반사업 용역","충청북도 보은군","충청북도 보은군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:41(2020/07/08 10:00)"
"용역","20200703255-00","일반","남부동 행정복지센터 건립 설계용역","경상북도 경산시","경상북도 경산시","일반경쟁","2020/07/03 09:40(-)"
"용역","20200703251-00","일반","2020년 해수욕장 해파리 방지막 관리 용역","인천광역시 중구","인천광역시 중구","일반경쟁","2020/07/03 09:40(2020/07/08 10:00)"
"용역","20200703253-00","일반","2020년 충남테크노파크 제3차 직원채용 대행 용역","충남테크노파크","충남테크노파크","제한(총액)협상에의한계약","2020/07/03 09:40(2020/07/14 10:00)"
"용역","20200702424-00","일반","정림중~사정교간 도로개설 소규모 재해영향평가 용역","대전광역시","대전광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:39(2020/07/10 10:00)"
"용역","20200702548-01","취소","(가칭)덕은중학교 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 09:37(-)"
"용역","20200702533-01","취소","(가칭)덕은유치원 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 09:36(-)"
"용역","20200702523-01","취소","(가칭)덕은1초등학교 신축공사 설계용역(공모)","경기도교육청","경기도교육청 경기도고양교육지원청","수의계약","2020/07/03 09:35(-)"
"용역","20200702918-00","일반","국민참여형 원자력안전 정책수립 홈페이지 구축","한국원자력안전재단","한국원자력안전재단","제한(총액)협상에의한계약","2020/07/03 09:34(2020/07/13 10:00)"
"용역","20200703236-00","일반","가톨릭대학교 LINC+사업단 온라인 강의(K-MOOC) 콘텐츠 개발사업","가톨릭대학교 성심교정","가톨릭대학교 성심교정","제한(총액)협상에의한계약","2020/07/03 09:34(-)"
"용역","20200703223-00","일반","여수 죽림1지구 도시개발사업 폐기물처리(폐목재, 폐합성수지) 용역","전남개발공사","전남개발공사","제한(총액)","2020/07/03 09:29(2020/07/13 10:00)"
"용역","20200703202-01","변경","기업수요 맞춤형 훈련과정 개발","전문건설공제조합 기술교육원","전문건설공제조합 기술교육원","제한(총액)협상에의한계약","2020/07/03 09:29(2020/07/13 17:00)"
"용역","20200703229-00","일반","2020년 취업연계 지원 사업 상담센터 운영","한국장학재단","한국장학재단","일반(총액)협상에의한계약","2020/07/03 09:28(2020/08/13 17:00)"
"용역","20200703226-00","일반","인사담당자를 위한 직장 내 성희롱 예방 교육 동영상 제작","고용노동부","고용노동부","일반(총액)협상에의한계약","2020/07/03 09:26(-)"
"용역","E042000343-00","일반","2020년 하동발전본부 정밀안전점검 용역(PQ)","한국남부발전주식회사","자재연료부","제한(총액)","2020/07/03 09:24(2020/07/29 14:00)"
"용역","E012005928-00","일반","보일러 스트레스 측정센서 이송장치 개발","한국전력공사","경영지원부","제한(총액)","2020/07/03 09:24(2020/07/14 14:00)"
"용역","20200703193-00","일반","2020년 성과평가 대상 연구단 연구비 정산 용역","기초과학연구원","기초과학연구원","제한(총액)협상에의한계약","2020/07/03 09:24(2020/07/14 14:00)"
"용역","E042000342-00","일반","하동 상주협력사 사무동 및 워크샵 신축 설계용역","한국남부발전주식회사","자재연료부","제한(총액)","2020/07/03 09:23(2020/07/29 14:00)"
"용역","E012005927-00","일반","2020～22년 구미전력지사 소방설비 점검 및 보수용역","한국전력공사","경영지원부","제한(총액)","2020/07/03 09:21(2020/07/13 14:00)"
"용역","20200703208-00","긴급","2020년 대한민국 균형발전박람회 행사 대행 용역","경남연구원","경남연구원","제한(총액)협상에의한계약","2020/07/03 09:17(-)"
"용역","20200703203-00","긴급","음식물류 페기물 배출량비례제 관리시스템 고도화사업","전라북도 전주시","전라북도 전주시","제한(총액)협상에의한계약","2020/07/03 09:13(-)"
"용역","20200703201-00","일반","대구성남초등학교 외 2교 친환경운동장 재조성공사 폐기물처리용역","대구광역시교육청 대구광역시남부교육지원청","대구광역시교육청 대구광역시남부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/03 09:09(2020/07/09 10:00)"
"용역","20200630688-01","취소","남부동 행정복지센터 건립 설계용역","경상북도 경산시","경상북도 경산시","일반경쟁","2020/07/03 09:07(-)"
"용역","2002471-00","일반","청주동남 A1BL 국민임대아파트 위탁관리업체 선정","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/03 09:05(2020/07/13 11:00)"
"용역","20200701883-00","일반","두원 지남 농어촌도로 104호선 확포장공사 폐기물처리 용역","전라남도 고흥군","전라남도 고흥군","제한(총액)","2020/07/03 09:02(2020/07/13 14:00)"
"용역","B2020-000427-00","일반","특허 제품/기술 지식베이스 기반 기술 인텔리전스 연계활용체제 구축","한국과학기술정보연구원","한국과학기술정보연구원","제한경쟁","2020/07/03 09:00(2020/07/14 11:00)"
"용역","B5202002238-00","일반","실시간 수문정보시스템 개선 구축 용역","한국수자원공사","한국수자원공사 재무관리처","제한경쟁","2020/07/03 09:00(2020/07/21 17:00)"
"용역","E20S061000-00","일반","신안 비금주민태양광발전사업 사업자문 및 금융주선 용역","한국수력원자력주식회사","한국수력원자력(주) 관리본부","일반(총액)","2020/07/03 09:00(2020/08/13 14:00)"
"용역","B2020-000336-01","일반","신·변종 사이버위협 실시간 가시화 시스템 고도화 개발","한국과학기술정보연구원","한국과학기술정보연구원","제한경쟁","2020/07/03 09:00(2020/07/14 11:00)"
"용역","2020MCD004425122-02","재입찰","군 어린이집 운영 발전방안 연구","국방부","국방부(총무팀)","일반(총액)","2020/07/03 09:00(2020/07/14 10:00)"
"용역","2020UMM041625257-02","재입찰","과거 공군지 한글화 편집 대행 용역","국방부 국군재정관리단","국군재정관리단","제한(총액)","2020/07/03 09:00(2020/07/09 10:30)"
"용역","2020HCF013229299-01","긴급","J85 시험대 항공기 엔진용장비 외주정비","공군군수사령부","공군군수사령부","제한(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","2020HDF00982020-13884-01","일반","8비 석면개선사업 석면감리용역","공군제8전투비행단","공군 제8전투비행단","수의(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","2020LFN00202020-13872-01","일반","3사교 오수관로 개선 건설폐기물처리용역","국방부 육군제3사관학교","육군3사관학교","수의(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","2020LPN01082020-13930-01","긴급","20년 주거시설대보수 실시설계용역(6공구)","육군제6950부대","제6950부대","제한(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","2020MCS01162020-13906-01","일반","20-충-국-10A 건설폐기물 처리용역","국방부 계룡대근무지원단","계룡대근무지원단","수의(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","2020SFL008229928-01","일반","20-교-토양오염도 검사 용역","해병대교육훈련단","제3283부대","수의(총액)","2020/07/03 09:00(2020/07/09 10:30)"
"용역","2020SFG01212020-13899-01","일반","20-K-02 토양오염도 검사용역","해군해병제9181부대","제9181부대","수의(총액)","2020/07/03 09:00(2020/07/09 10:30)"
"용역","2020HFK00292020-13909-01","긴급","20-1여-제초작업용역","공군제1방공포병여단","제1방공유도탄여단","제한(총액)","2020/07/03 09:00(2020/07/10 11:00)"
"용역","2020LGN000629942-01","일반","'20년 3기갑여단 제초용역","육군 제5925부대","제5925부대","수의(총액)","2020/07/03 09:00(2020/07/09 10:00)"
"용역","20200700238-01","변경","2020년 대구콘텐츠기업지원센터 D-콘텐츠 Tech Meet Up 네트워킹 프로그램 운영 용역","(재)대구디지털산업진흥원","(재)대구디지털산업진흥원","제한(총액)협상에의한계약","2020/07/03 08:55(-)"
"용역","20200703188-00","일반","구미시 무이리마을 LPG배관망 구축사업 건설폐기물 처리용역","재단법인 한국엘피지배관망사업단","재단법인 한국엘피지배관망사업단","제한(단가)","2020/07/03 08:55(2020/07/10 14:00)"
"용역","20200702597-00","일반","함안여자중학교 다목적강당 신축공사 설계용역","경상남도함안교육청 함안여자중학교","경상남도함안교육청 함안여자중학교","제한경쟁","2020/07/03 08:52(2020/07/14 10:00)"
"용역","20200703187-00","일반","VRAR 아카데미, 헤커톤 운영","(재)경기콘텐츠진흥원","(재)경기콘텐츠진흥원","일반(총액)협상에의한계약","2020/07/03 08:41(-)"
"용역","20200702822-00","일반","파주도시관광공사 신규 CI 개발용역 계약","파주시시설관리공단","파주시시설관리공단","수의(총액)소액-견적입찰(단일응찰 허용)","2020/07/03 08:41(2020/07/07 10:00)"
"용역","20200703179-00","일반","부경대학교 의과대학 설립 및 운영방안 수립(방사선 의학 중심) 연구 용역","부경대학교","부경대학교","제한(총액)협상에의한계약","2020/07/03 08:24(2020/07/14 10:00)"
"용역","20200702280-00","일반","삼봉초교주변지구 주택건설사업 감리자(건축) 모집 공고","경기도 안양시","경기도 안양시","일반경쟁","2020/07/03 08:07(2020/07/14 10:00)"
"용역","20200702565-00","일반","작업능력평가 도구 개발 및 표준화 연구","한국장애인고용공단","한국장애인고용공단","제한(총액)협상에의한계약","2020/07/03 07:58(2020/07/15 10:00)"
"용역","20200703175-00","일반","2020년도 단체보험 가입","수원도시공사","수원도시공사","일반(총액)","2020/07/03 07:43(2020/07/10 10:00)"
