"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200539100-00","긴급","제2차 충청북도 녹색건축물 조성계획 수립 용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/05/29 18:19(2020/06/09 16:00)"
"용역","20200539097-00","긴급","선유도 해수욕장 관리계획 수립을 위한 연구용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:19(2020/06/04 12:00)"
"용역","20200525098-00","긴급","국유림관리업무지원시스템 구축 1차 사업","조달청","산림청","제한(총액)협상에의한계약","2020/05/29 18:18(2020/06/24 10:00)"
"용역","20200539093-00","긴급","제2차 충청북도 건축기본계획 수립 용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/05/29 18:16(2020/06/09 16:00)"
"용역","20200539088-00","일반","2020년 하반기 도로구조물 정기점검용역(산신교 등 118개소)(3권역)","경기도 남양주시","경기도 남양주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:15(2020/06/04 10:00)"
"용역","20200539080-00","일반","광주소방서 곤지암 119안전센터 신축공사(건축,기계) 건축사 감리용역","경기도 경기도건설본부","경기도 경기도건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:14(2020/06/05 10:00)"
"용역","20200539086-00","일반","정량동 덤바우골 우수관로 정비공사 실시설계용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:14(2020/06/04 11:00)"
"용역","20200538892-00","일반","2020년 목동교동측IC 외 1개소 보수공사 건설폐기물 처리용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/05/29 18:13(2020/06/04 12:00)"
"용역","20200539083-00","긴급","군산시 해양수산 복합공간 조성 지정폐기물 처리용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:12(2020/06/04 12:00)"
"용역","20200538943-02","변경","완도군 다목적실내체육관 건립 감독권한대행 등 건설사업관리용역","전라남도 완도군","전라남도 완도군","제한경쟁","2020/05/29 18:11(-)"
"용역","20200539072-00","일반","2020년 하반기 도로구조물 정기점검용역(가운1교 등 93개소)(2권역)","경기도 남양주시","경기도 남양주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:08(2020/06/04 10:00)"
"용역","20200535508-01","취소","2020학년도 1학기 기말시험 문제지 제작 용역 계약","한국방송통신대학교","한국방송통신대학교","수의(총액)","2020/05/29 18:07(2020/05/28 14:00)"
"용역","20200530384-01","변경","거여2재정비촉진구역제2지구 주택재개발정비사업 감정평가업자 선정공고","서울특별시 송파구","서울특별시 송파구","일반경쟁","2020/05/29 18:06(-)"
"용역","20200538425-00","일반","2020년 네트워크 및 전산장비 유지보수 계약","조달청 제주지방조달청","경찰청 제주특별자치도지방경찰청","제한(총액)","2020/05/29 18:05(2020/06/09 10:00)"
"용역","20200539065-00","일반","초연결 지능화 시대, D(Data), N(Network), A(A.I.) 분야 혁신기업 실태조사","한국정보화진흥원","한국정보화진흥원","제한(총액)협상에의한계약","2020/05/29 18:04(2020/06/11 10:00)"
"용역","20200539064-00","일반","남촌농산물도매시장 음폐수(탈리액) 처리용역","인천광역시 종합건설본부","인천광역시 종합건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:04(2020/06/08 10:00)"
"용역","20200538753-00","긴급","실험실정보관리스템 개선 사업 용역","조달청","농업기술실용화재단","제한(총액)협상에의한계약","2020/05/29 18:04(2020/06/24 10:00)"
"용역","20200539051-00","긴급","통영시 연료운반선 건조사업 감리용역(긴급)","경상남도 통영시","경상남도 통영시","제한경쟁","2020/05/29 18:02(2020/06/04 11:00)"
"용역","20200539042-00","긴급","의회동 청사 증축공사 기본 및 실시설계 용역","광주광역시 북구","광주광역시 북구","제한경쟁","2020/05/29 18:01(2020/06/04 10:00)"
"용역","20200538998-00","일반","낙동가람 수변역사 누림길(도동지구) 조성사업 건설폐기물 처리 용역","대구광역시 달성군","대구광역시 달성군","수의(총액)소액수의","2020/05/29 18:01(2020/06/04 10:00)"
"용역","20200536394-01","취소","2020 반려동물 문화축제 운영 대행용역","조달청 대전지방조달청","대전마케팅공사","제한(총액)협상에의한계약","2020/05/29 18:01(2020/06/09 10:00)"
"용역","20200539052-00","일반","2020년 하반기 도로구조물 정기점검용역(덕송교 등 74개소)(1권역)","경기도 남양주시","경기도 남양주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 18:01(2020/06/04 10:00)"
"용역","20200539047-00","일반","경상대학교 2020년 상반기 3종 시설물 정기 안전점검 용역(3구역) 소액수의 견적 제출 안내 공고","경상대학교","경상대학교","수의(총액)소액수의","2020/05/29 17:59(2020/06/04 10:00)"
"용역","20200523131-01","변경","천리안위성 2A호 위성자료 품질관리 기술개발","조달청","기상청 국가기상위성센터","제한(총액)협상에의한계약","2020/05/29 17:59(2020/06/16 10:00)"
"용역","20200538993-00","일반","경상대학교 2020년 상반기 3종 시설물 정기 안전점검 용역(2구역) 소액수의 견적 제출 안내 공고","경상대학교","경상대학교","수의(총액)소액수의","2020/05/29 17:59(2020/06/04 10:00)"
"용역","20200538250-00","일반","홍성군 도로와 지하시설물 전산화 사업[3단계]","조달청","충청남도 홍성군","제한(총액)협상에의한계약","2020/05/29 17:58(2020/06/19 10:00)"
"용역","20200539043-00","일반","IoT활용 다중이용시설 실내공기질 상시측정 및 자동관제 지원 사업","경기도 광주시","경기도 광주시","제한(총액)","2020/05/29 17:58(2020/06/04 10:00)"
"용역","20200538962-00","일반","경상대학교 2020년 상반기 3종 시설물 정기 안전점검 용역(1구역) 소액수의 견적 제출 안내 공고","경상대학교","경상대학교","수의(총액)소액수의","2020/05/29 17:57(2020/06/04 10:00)"
"용역","20200539046-00","일반","한바다중학교 외부환경개선공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:57(2020/06/04 10:00)"
"용역","20200539045-00","일반","초중등학교 인권교육 내용 체계화 및 개정 교육과정 적용 방안 연구(재공고)","국가인권위원회","국가인권위원회","제한(총액)협상에의한계약","2020/05/29 17:57(-)"
"용역","20200539033-00","일반","월성초등학교 테니스장 시설개선공사 설계용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:55(2020/06/04 10:00)"
"용역","20200539038-00","일반","홀로정보넷 시스템 개발","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/05/29 17:54(2020/06/09 12:00)"
"용역","20200531255-00","일반","경북기계공업고등학교 다목적공연장 증축공사 감리용역","대구광역시교육청","대구광역시교육청","제한경쟁","2020/05/29 17:53(2020/06/04 10:00)"
"용역","20200537884-00","긴급","천안 북부BIT 일반산업단지 진입도로 실시설계용역","충청남도 천안시","충청남도 천안시","일반경쟁","2020/05/29 17:52(2020/06/04 14:00)"
"용역","20200531440-01","취소","재고자산(고철 등) 집하 및 계근 용역","한국수출입은행","한국수출입은행","제한(총액)","2020/05/29 17:51(2020/06/01 11:00)"
"용역","20200539014-00","일반","운송초등학교 등 5교(재송여중, 동백중, 상당중, 기장고) 외부환경개선공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:48(2020/06/04 10:00)"
"용역","20200539013-00","일반","과학관 에듀케이터 양성 실태조사 및 활성화 방안 연구","사단법인 한국과학관협회","사단법인 한국과학관협회","제한(총액)협상에의한계약","2020/05/29 17:47(2020/06/08 11:00)"
"용역","20200539020-00","일반","한중일 평화정원 조성 타당성 조사 및 기본계획 용역","전라남도 순천시","전라남도 순천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:47(2020/06/04 12:00)"
"용역","20200539004-00","일반","경상북도 고용안정 선제대응 패키지 지원사업 내부 통합고용전산망 구축 용역","(사)경북경영자총협회","(사)경북경영자총협회","일반(총액)협상에의한계약","2020/05/29 17:47(-)"
"용역","20200539018-00","일반","파주시 문산,광탄,파주,법원 하수처리시설 개량사업 실시설계","한국환경공단","한국환경공단","일반경쟁","2020/05/29 17:47(2020/06/18 12:00)"
"용역","20200538964-00","일반","2020년도 경상북도 구직자 구직경로 조사 연구 용역","(사)경북경영자총협회","(사)경북경영자총협회","일반(총액)협상에의한계약","2020/05/29 17:46(-)"
"용역","20200538934-00","일반","2020년도 김천~구미~칠곡 지역 대상 기업 수요조사","(사)경북경영자총협회","(사)경북경영자총협회","일반(총액)협상에의한계약","2020/05/29 17:46(-)"
"용역","20200538994-01","취소","월성초등학교 테니스장 시설개선공사","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:45(2020/06/04 10:00)"
"용역","20200539005-00","일반","청주시 마을공동체 지원센터 수탁기관 모집 공고","충청북도 청주시","충청북도 청주시","제한(총액)협상에의한계약","2020/05/29 17:42(-)"
"용역","20200538646-00","일반","우체국보험 모바일 사진촬영 패키지 교체","조달청 광주지방조달청","과학기술정보통신부 우정사업본부 우정사업정보센터","제한(총액)협상에의한계약","2020/05/29 17:41(2020/06/10 10:00)"
"용역","20200538851-00","긴급","2020년도 이러닝 콘텐츠 개발(정보통신 분야)","조달청","한국기술교육대학교","일반(총액)협상에의한계약","2020/05/29 17:40(2020/06/24 10:00)"
"용역","20200538996-00","일반","진해항 2부두 포장 보수공사 폐기물처리용역","경상남도","경상남도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:40(2020/06/04 12:00)"
"용역","20200536578-01","변경","울산자유무역지역 내 통신선로 지중화 공사 실시설계 용역 공고","산업통상자원부 울산자유무역지역관리원","산업통상자원부 울산자유무역지역관리원","수의(총액)소액수의","2020/05/29 17:40(2020/06/09 10:00)"
"용역","20200538983-00","일반","경양초 강당 바닥 도장 및 기타시설공사 설계용역 수의계약 안내 공고","광주광역시교육청 광주광역시동부교육지원청","광주광역시교육청 광주광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:39(2020/06/04 10:00)"
"용역","20200538941-00","일반","5호선 비상방수문 점검정비 용역","서울교통공사","서울교통공사","제한경쟁","2020/05/29 17:38(2020/06/09 10:00)"
"용역","20200538990-00","일반","2020년 도로교통공단 충북지부 교통단속장비(현장장비, 표준화) 유지보수 용역","도로교통공단 충청북도지부","도로교통공단 충청북도지부","제한(총액)","2020/05/29 17:38(2020/06/09 10:00)"
"용역","20200538995-00","일반","2019년 경상북도 어초어장 관리사업 국가바다숲 조성지 수중저연승 설치 및 조식동물 구제","한국수산자원공단동해본부","한국수산자원공단동해본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:38(2020/06/04 10:00)"
"용역","20200538825-00","일반","고제면 산양마을 상수도 설치공사 폐기물처리용역","경상남도 거창군 수도사업소","경상남도 거창군 수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:37(2020/06/04 10:00)"
"용역","20200538986-00","긴급","2020 누리파크 가족 체험행사 대행 용역 제안서 제출안내 공고(협상에 의한 계약)","전라북도 장수군","전라북도 장수군","제한(총액)협상에의한계약","2020/05/29 17:34(-)"
"용역","20200538976-00","일반","2020~2021년도 동탄지사 오일 상태분석용역","한국지역난방공사 동탄지사","한국지역난방공사 동탄지사","제한(단가)","2020/05/29 17:34(2020/06/08 11:00)"
"용역","20200538978-00","일반","울릉(사동)항 2단계 접안시설 축조공사 건설폐기물처리용역","해양수산부 포항지방해양수산청","해양수산부 포항지방해양수산청","제한(총액)","2020/05/29 17:34(2020/06/05 10:00)"
"용역","20200538318-00","일반","새만금 가로시설 디자인 가이드라인 및 설치기준 수립 용역계약","조달청 전북지방조달청","새만금개발청","일반(총액)협상에의한계약","2020/05/29 17:31(2020/06/10 10:00)"
"용역","20200535555-01","변경","2020년 울산광역시 어초어장 설치상태 및 효과조사","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/05/29 17:29(2020/06/09 10:00)"
"용역","20200538906-00","일반","화랑유원지 불법행위 단속 용역","안산도시공사","안산도시공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:29(2020/06/04 10:00)"
"용역","20200538959-00","긴급","가포지구 공동작업장 조성공사 실시설계 및 소규모매립협의 용역","경상남도 창원시","경상남도 창원시","제한경쟁","2020/05/29 17:29(2020/06/04 10:00)"
"용역","20200538966-00","긴급","창원시 노후하수관로 정비공사(2단계) 준설토 처리용역","경상남도 창원시","경상남도 창원시","제한(총액)","2020/05/29 17:28(2020/06/05 10:00)"
"용역","20200538968-00","긴급","2020년 장수 누리파크 관광활성화사업 연구용역 제안서 제출안내 공고(협상에 의한 계약)","전라북도 장수군","전라북도 장수군","일반(총액)협상에의한계약","2020/05/29 17:27(-)"
"용역","20200537144-02","변경","2020년 울주군 자연석 투석 적지조사 및 자연암반복원","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/05/29 17:26(2020/06/10 10:00)"
"용역","20200538957-00","일반","부산구화학교 통학차량 임차 용역 소액수의 견적제출 재공고(긴급)","부산광역시교육청 부산구화학교","부산광역시교육청 부산구화학교","수의(총액)소액수의","2020/05/29 17:26(2020/06/01 15:00)"
"용역","20200531792-01","취소","해양수산 복합공간 조성 건설폐기물 처리용역","전라북도 군산시","전라북도 군산시","제한(총액)","2020/05/29 17:25(2020/06/02 12:00)"
"용역","20200538960-00","일반","스마트 홀로그램 라벨을 이용한 IoT 연계 서비스 플랫폼 개발","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/05/29 17:25(2020/06/09 12:00)"
"용역","20200538963-00","일반","(가칭)부산학생인성교육체험관 보수공사 가연성폐기물처리 용역","부산광역시교육청","부산광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:25(2020/06/12 10:00)"
"용역","20200538958-00","일반","표준형 모듈화 교량 사교 설계 용역","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/05/29 17:25(2020/06/09 11:00)"
"용역","20200538781-00","일반","의정부공고 기계화공동 화장실 개선 전기,통신,소방(전기)공사 설계용역","경기도교육청 경기도의정부교육지원청","경기도교육청 경기도의정부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:24(2020/06/04 10:00)"
"용역","20200536650-00","긴급","마스크 비축창고 임차 용역","조달청","조달청","일반(총액)규격가격동시","2020/05/29 17:24(2020/06/09 10:00)"
"용역","20200538932-00","일반","원자력안전연구과제 연구개발비 정산의뢰 용역","한국원자력안전재단","한국원자력안전재단","제한(총액)협상에의한계약","2020/05/29 17:23(2020/06/09 10:00)"
"용역","20200538716-00","일반","삼송천 정비사업 폐기물처리용역","충청남도 서산시","충청남도 서산시","수의(총액)소액수의","2020/05/29 17:18(2020/06/04 10:00)"
"용역","20200538894-00","일반","2020 KeSPA 글로벌 e스포츠 캠프 운영대행사 선정","(사)한국이스포츠협회","(사)한국이스포츠협회","일반(총액)협상에의한계약","2020/05/29 17:18(2020/06/12 17:00)"
"용역","20200538720-00","긴급","2020년도 이러닝 콘텐츠 개발(4차산업 분야)","조달청","한국기술교육대학교","일반(총액)협상에의한계약","2020/05/29 17:18(2020/06/24 10:00)"
"용역","20200538926-00","일반","2020년 전남 e스포츠대회 행사대행 용역","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/05/29 17:17(2020/06/11 10:00)"
"용역","20200538935-00","긴급","아산시 게이트볼장 보수보강공사 건설폐기물처리용역","충청남도 아산시","충청남도 아산시","제한(총액)","2020/05/29 17:17(2020/06/04 15:00)"
"용역","20200538699-00","일반","2020년 동부지사 지정폐기물(석면) 처리용역","서울에너지공사","서울에너지공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:16(2020/06/04 10:00)"
"용역","20200538928-00","일반","(가)관화리광산 지반보강사업 전면책임감리용역","한국광해관리공단","한국광해관리공단","일반경쟁","2020/05/29 17:15(2020/06/04 10:00)"
"용역","20200538923-00","일반","울릉(사동)항 2단계 접안시설 축조공사 폐합성수지처리용역","해양수산부 포항지방해양수산청","해양수산부 포항지방해양수산청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:14(2020/06/03 10:00)"
"용역","20200538402-00","일반","민간소장 고문헌 조사·정리 연구용역: 나라얼연구소 소장 고문헌(1차)","조달청 서울지방조달청","문화체육관광부 국립중앙도서관","제한(총액)협상에의한계약","2020/05/29 17:14(2020/06/09 10:00)"
"용역","20200538922-00","일반","조직정원진단 및 조직문화 개선 용역","전남개발공사","전남개발공사","일반(총액)경쟁적대화에의한계약","2020/05/29 17:13(공개이전)"
"용역","20200538580-00","긴급","인공지능기반 적응형 보안시스템 3차 구축 위탁감리","조달청","한국정보화진흥원","일반(총액)협상에의한계약","2020/05/29 17:12(2020/06/24 10:00)"
"용역","20200538916-00","일반","저작권의 헌법적 기초에 관한 연구","한국저작권위원회","한국저작권위원회","제한(총액)협상에의한계약","2020/05/29 17:11(2020/06/09 14:00)"
"용역","20200538913-00","일반","앞산 레포츠산업 활성화사업 소규모환경영향평가 용역","대구광역시 남구","대구광역시 남구","수의(총액)소액수의","2020/05/29 17:10(2020/06/04 10:00)"
"용역","20200538914-00","일반","2020년 제1차 정보화사업 감리용역","한국고용정보원","한국고용정보원","제한(총액)협상에의한계약","2020/05/29 17:10(2020/06/10 10:00)"
"용역","20200538633-01","취소","조직정원진단 및 조직문화 개선 용역","전남개발공사","전남개발공사","일반(총액)경쟁적대화에의한계약","2020/05/29 17:10(공개이전)"
"용역","20200538899-00","긴급","창원시 노후하수관로 정비공사(2단계) 건설폐기물 처리용역","경상남도 창원시","경상남도 창원시","제한(총액)","2020/05/29 17:09(2020/06/05 10:00)"
"용역","9222872-00","일반","[PQ심사,전자접수]노량진역 등 7개소 개폐식난간 설치공사외 3건 감독권한대행 등 건설사업관리용역(긴급)","한국철도공사","한국철도공사","일반(총액)","2020/05/29 17:08(2020/06/26 10:00)"
"용역","20200538578-00","일반","정예 사이버전문인력 양성 교육","조달청 서울지방조달청","4284부대","일반(총액)협상에의한계약","2020/05/29 17:08(2020/06/10 10:00)"
"용역","20200538249-00","긴급","거점소독시설 운영용역(7월~9월)","경기도 파주시","경기도 파주시","제한(총액)","2020/05/29 17:08(2020/06/04 10:00)"
"용역","20200538477-00","일반","한국은행 인재개발원 청소 및 조경 용역계약","한국은행","한국은행","제한(총액)","2020/05/29 17:05(2020/06/09 10:00)"
"용역","2001961-00","일반","(재공고) 비주택거주자 공공임대 초기정착 지원사업(충남권)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/05/29 17:05(2020/06/09 16:00)"
"용역","2001958-00","일반","(재공고) 비주택거주자 공공임대 초기정착 지원사업(서울권)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/05/29 17:05(2020/06/09 16:00)"
"용역","2001960-00","일반","(재공고) 비주택거주자 공공임대 초기정착 지원사업(대구부산권)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/05/29 17:05(2020/06/09 16:00)"
"용역","2001959-00","일반","(재공고) 비주택거주자 공공임대 초기정착 지원사업(경기인천권)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/05/29 17:05(2020/06/09 16:00)"
"용역","20200538630-00","일반","2020년도 말산업실태조사","한국마사회","한국마사회","일반(총액)협상에의한계약","2020/05/29 17:04(2020/07/09 16:00)"
"용역","20200538895-00","일반","2020년 마포,서대문구 관내 상수도(단위공사 등)공사 건설폐기물처리용역(장기계속단가)","서울특별시","서울특별시 상수도사업본부 서부수도사업소","제한(총액)","2020/05/29 17:04(2020/06/09 12:00)"
"용역","20200538885-00","긴급","2020 괴산고추축제 종합대행 용역","괴산축제위원회","괴산축제위원회","제한(총액)협상에의한계약","2020/05/29 17:04(-)"
"용역","20200538689-01","변경","대구스포츠단 훈련센터 식당 위탁운영 업체 선정 입찰 공고(긴급)","대구광역시체육회","대구광역시체육회","제한(총액)협상에의한계약","2020/05/29 17:02(-)"
"용역","20200537090-00","긴급","119 화재 및 구급정보 개방지원","조달청 대구지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/05/29 17:02(2020/06/19 10:00)"
"용역","E012004938-00","일반","경주 동성로 지중화공사(2구간) 위치탐사용역","한국전력공사","재무자재부","제한(총액)","2020/05/29 17:02(2020/06/08 14:00)"
"용역","20200538881-00","일반","강진 종합운동장 인조잔디 교체 폐기물 처리 용역","전라남도 강진군","전라남도 강진군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:02(2020/06/04 10:00)"
"용역","20200538355-00","일반","인제군 순환형매립지 조성사업 가연성폐기물 위탁처리용역(4차)","조달청 서울지방조달청","한국환경공단 수도권동부지역본부","일반(총액)","2020/05/29 17:01(2020/06/04 10:00)"
"용역","20200538000-00","일반","호원고 외부창호 교체공사 설계용역","경기도교육청 경기도의정부교육지원청","경기도교육청 경기도의정부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/29 17:01(2020/06/04 10:00)"
"용역","20200538850-00","일반","3호선 지축전기실 노후시설 개량 전기공사 감리용역","서울교통공사","서울교통공사","제한경쟁","2020/05/29 17:01(2020/06/09 10:00)"
"용역","20200538649-00","긴급","위임국도 13호선 진안 삼락지구 위험도로 감독권한대행 등 건설사업관리용역(pq후 가격입찰)","전라북도","전라북도","일반경쟁","2020/05/29 16:58(2020/06/04 12:00)"
"용역","20200538791-01","취소","홀로정보넷 시스템 개발","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/05/29 16:57(2020/06/09 12:00)"
"용역","20200538879-00","일반","별정우체국연금관리단 고객지원시스템(다드림) 고도화 사업용역 입찰","별정우체국연금관리단","별정우체국연금관리단","일반(총액)협상에의한계약","2020/05/29 16:57(-)"
"용역","20200538868-00","일반","자양고가교 외 2개소 보수공사 건설폐기물 처리용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/05/29 16:57(2020/06/04 12:00)"
