"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200529308-00","일반","2026여수세계섬박람회 홍보영상 제작 용역","전라남도 여수시","전라남도 여수시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 18:08(2020/05/28 12:00)"
"용역","20200523751-01","취소","단오문화,해안권 관광도로(구정,옥계) 조성사업 실시설계용역","강원도 강릉시","강원도 강릉시","일반경쟁","2020/05/22 18:08(-)"
"용역","20200529291-00","일반","한아름근린공원 물놀이장 조성공사 폐기물처리용역","인천광역시 남동구","인천광역시 남동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 18:04(2020/05/28 10:00)"
"용역","20200528689-01","취소","정보·통합운영시스템 유지보수용역","한국지역난방공사","한국지역난방공사","제한(총액)협상에의한계약","2020/05/22 18:03(2020/06/22 14:00)"
"용역","20200529273-00","긴급","2020년 서구 드림로 도로유지보수공사 폐기물처리용역","인천광역시 종합건설본부","인천광역시 종합건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 18:01(2020/05/28 10:00)"
"용역","20200529289-00","긴급","꼬꼬마 양배추 저온유통시설 신축 설계용역","전라북도 군산시","전라북도 군산시","제한경쟁","2020/05/22 18:01(2020/05/28 12:00)"
"용역","20200529241-01","변경","지도읍 체육 문화 복지센터 건립공사 설계공모 공고","전라남도 신안군","전라남도 신안군","일반경쟁","2020/05/22 18:00(-)"
"용역","A20S017000-00","일반","2020년 새울본부 구내식당 취사원 파견근로 용역","한국수력원자력주식회사","한국수력원자력(주) 새울원자력본부","일반(총액)","2020/05/22 18:00(2020/06/01 11:00)"
"용역","20200529284-00","긴급","´20년 지역 현안해결 지원사업(수원시 유류오염부지 정화방법 도출 및 관리 방안 마련)","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/22 17:57(2020/06/02 10:00)"
"용역","20200528986-00","일반","도시지역 빈집정비사업 건설폐기물 운반처리용역","충청남도 아산시","충청남도 아산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:57(2020/05/28 16:00)"
"용역","20200528739-00","일반","온누리 공영자전거 운영시스템 개선 용역","조달청 광주지방조달청","전라남도 순천시","제한(총액)협상에의한계약","2020/05/22 17:56(2020/06/12 10:00)"
"용역","20200529283-00","긴급","2020년 해양수산부 전화응대서비스 조사","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/05/22 17:56(2020/06/02 14:00)"
"용역","20200514957-00","일반","춘천지방법원 속초지원청사 신축 건설폐기물처리용역","조달청 서울지방조달청","대법원","일반(총액)","2020/05/22 17:56(2020/06/02 10:00)"
"용역","20200529277-00","긴급","´20년 지역 현안해결 지원사업(전주시 지하수 오염원 추적 및 정화방안 마련)","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/22 17:55(2020/06/02 10:00)"
"용역","20200529212-00","긴급","원주시 하수도정비 기본계획(변경) 수립용역[지명경쟁입찰]","강원도 원주시","강원도 원주시 상하수도사업소","지명경쟁","2020/05/22 17:55(2020/05/28 10:00)"
"용역","20200529101-00","일반","2020년 집중컨설팅 프로그램","조달청 전북지방조달청","전북대학교","일반(총액)협상에의한계약","2020/05/22 17:53(2020/06/02 10:00)"
"용역","20200529051-00","긴급","비산,포일 통합정수장 현대화사업 기본 및 실시설계 용역","경기도 안양시","경기도 안양시","일반경쟁","2020/05/22 17:52(2020/05/28 10:00)"
"용역","20200529225-00","긴급","´20년 지역 현안해결 지원사업(시흥시 유출지하수 현황조사·활용방안 및 관리매뉴얼 개발)","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/22 17:52(2020/06/02 10:00)"
"용역","20200529263-00","긴급","2020년 시내버스 외부회계감사 및 벽지 비수익노선 손실액 산정 용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:52(2020/05/28 12:00)"
"용역","20200529258-00","일반","2020년 배수펌프장 전기설비 안전진단 용역","경기도 연천군","경기도 연천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:51(2020/05/28 10:00)"
"용역","20200529255-00","긴급","산림복구 및 자연장지 조성공사 임목폐기물 처리용역(긴급)","인천광역시 종합건설본부","인천광역시 종합건설본부","제한(총액)","2020/05/22 17:51(2020/05/29 10:00)"
"용역","20200529254-00","일반","2020. 강진진로체험지원센터 운영 위탁 용역","전라남도교육청 전라남도강진교육지원청","전라남도교육청 전라남도강진교육지원청","제한(총액)규격가격동시","2020/05/22 17:51(2020/06/02 10:00)"
"용역","20200529218-01","변경","암태면 복합생활밀착형 국민체육센터 건립공사 설계 제안공모 공고","전라남도 신안군","전라남도 신안군","일반경쟁","2020/05/22 17:50(-)"
"용역","20200529067-00","일반","2020년 차세대 컴퓨터실 통합 유지관리 용역","조달청 부산지방조달청","부산광역시교육청","제한(총액)협상에의한계약","2020/05/22 17:50(2020/06/04 10:00)"
"용역","20200529228-00","긴급","무정전전원장치(UPS)유지보수 용역(Dynamic)","서울대학교병원","서울대학교병원","제한(총액)","2020/05/22 17:50(2020/05/28 10:00)"
"용역","20200528681-00","긴급","V2X보안인증체계 기술규격 및 운영 가이드라인 개발","조달청","한국인터넷진흥원","일반(총액)협상에의한계약","2020/05/22 17:49(2020/06/12 10:00)"
"용역","20200527632-00","긴급","2020 농업기술박람회 행사대행 용역 계약","조달청","농촌진흥청","제한(총액)협상에의한계약","2020/05/22 17:48(2020/06/11 10:00)"
"용역","20200529236-00","일반","예장동 애니통집 건설사업 건설폐기물 처리용역","서울주택도시공사","서울주택도시공사","일반(총액)","2020/05/22 17:48(2020/05/28 12:00)"
"용역","20200528815-00","긴급","대한민국 테마여행 10선 체류관광 활성화 홍보마케팅 대행용역","조달청","(사)한국관광개발연구원","일반(총액)협상에의한계약","2020/05/22 17:48(2020/06/02 10:00)"
"용역","20200529246-00","일반","제9회 북극항로 국제세미나 개최","해양수산부","해양수산부","일반(총액)협상에의한계약","2020/05/22 17:48(2020/06/02 14:00)"
"용역","20200528993-00","긴급","지역센터 어린이 환경보건 출생 코호트 추적관찰","조달청","환경부","수의(총액)","2020/05/22 17:47(2020/05/26 14:00)"
"용역","20200529243-00","긴급","밀양시 생활폐기물 소각시설 대보수사업 환경영향평가","한국환경공단","한국환경공단","일반경쟁","2020/05/22 17:47(2020/06/12 12:00)"
"용역","20200529234-00","일반","덕성초 다목적교실 보수 및 증축공사 설계용역 수의견적 제출 안내공고","충청북도교육청 충청북도청주교육지원청","충청북도교육청 충청북도청주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:46(2020/05/28 10:00)"
"용역","20200528060-00","일반","나주 실내체육관 정밀안전진단 및 내진성능평가 용역","전라남도 나주시","전라남도 나주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:46(2020/05/28 10:00)"
"용역","20200529033-00","긴급","농업부문 배출권거래제 외부사업 등록추진 및 감축량 실태조사 용역","조달청","농업기술실용화재단","수의(총액)","2020/05/22 17:45(2020/05/25 16:00)"
"용역","20200528591-00","긴급","국도44호선 홍천 하오안 보도설치공사 폐기물처리용역","국토교통부 원주지방국토관리청 홍천국토관리사무소","국토교통부 원주지방국토관리청 홍천국토관리사무소","제한(총액)","2020/05/22 17:45(2020/05/28 10:00)"
"용역","20200529237-00","일반","점검프로세스 개선을 위한 웹 크롤링 시스템 구축","한국화재보험협회","한국화재보험협회","제한경쟁","2020/05/22 17:45(-)"
"용역","20200529233-00","긴급","2020년 국고보조금 관리체계 구축 용역","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/05/22 17:45(2020/06/02 14:00)"
"용역","20200528971-00","일반","시험검사기관 숙련도 평가용 시료 개발 II(식품 보존료 등 18종)","조달청","식품의약품안전처 식품의약품안전평가원","수의(총액)","2020/05/22 17:45(2020/05/25 16:00)"
"용역","20200529232-00","일반","제주농업기술센터 스마트팜 첨단하우스 시설공사 멸실시설물 폐기물 처리용역","제주특별자치도","제주특별자치도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:45(2020/05/28 14:00)"
"용역","20200529215-00","일반","전력사용 효율향상 투자사업의 에너지절감량 산정 및 평가 방법론 개발 연구","한국에너지공단","한국에너지공단","제한(총액)협상에의한계약","2020/05/22 17:44(2020/06/02 10:00)"
"용역","20200529227-00","일반","2020년 대기오염물질 오염도(먼지)검사 측정 용역","경기도 평택시","경기도 평택시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:44(2020/05/28 10:00)"
"용역","20200528648-00","일반","2021완도국제해조류박람회 행사운영 및 이벤트 대행 용역","조달청","재단법인 완도해조류박람회조직위원회","제한(총액)협상에의한계약","2020/05/22 17:43(2020/06/09 10:00)"
"용역","20200529223-00","긴급","2020 해운물류 국제 컨퍼런스 개최","해양수산부","해양수산부","일반(총액)협상에의한계약","2020/05/22 17:43(2020/06/02 14:00)"
"용역","20200529191-00","일반","2020년 학교로 찾아가는 예술한마당 위탁용역","강원도교육청","강원도교육청","일반(총액)협상에의한계약","2020/05/22 17:40(2020/06/02 10:00)"
"용역","20200529195-01","취소","점검프로세스 개선을 위한 웹 크롤링 시스템 구축","한국화재보험협회","한국화재보험협회","제한경쟁","2020/05/22 17:40(-)"
"용역","20200529209-00","일반","주택건설공사 감리자(전기) 모집 공고[용인 고림지구 H6BL 공동주택 신축공사]","경기도 용인시","경기도 용인시","일반경쟁","2020/05/22 17:40(2020/05/29 11:00)"
"용역","20200529146-00","일반","2020년 급식관계자 회복적정의 연수 위탁용역","강원도교육청","강원도교육청","제한(총액)규격가격동시","2020/05/22 17:39(2020/06/02 10:00)"
"용역","20200511525-02","변경","차세대 글로벌 물류기술 통합정보시스템 개발 및 운영","한국해양수산개발원","한국해양수산개발원","일반(총액)협상에의한계약","2020/05/22 17:38(-)"
"용역","20200529200-00","긴급","2020년 해양레저관광 정보시스템 운영","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/05/22 17:37(2020/06/02 14:00)"
"용역","20200529189-01","변경","용장·신학천 하천기본계획 및 하천재해예방사업 토질조사 용역","전라남도","전라남도","제한경쟁","2020/05/22 17:36(2020/06/02 10:00)"
"용역","20200529197-00","일반","중도북유원지 도로개설구간 자연생태환경 정밀조사 용역","강원도 춘천시","강원도 춘천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:36(2020/05/28 10:00)"
"용역","20200528917-01","변경","국도36호선 청양 대치 주정 제설창고 신축공사 실시설계 용역","국토교통부 대전지방국토관리청 논산국토관리사무소","국토교통부 대전지방국토관리청 논산국토관리사무소","제한경쟁","2020/05/22 17:34(2020/05/28 10:00)"
"용역","20200529178-00","일반","2020년 국민연금공단 청풍리조트 오수처리장 유지보수 용역 계약","국민연금공단(청풍 리조트사무소)","국민연금공단(청풍 리조트사무소)","수의(총액)소액수의","2020/05/22 17:34(2020/05/27 16:00)"
"용역","20200529188-00","긴급","남송소하천 정비사업 소규모환경영향평가 용역","강원도 원주시","강원도 원주시","제한경쟁","2020/05/22 17:34(2020/05/28 10:00)"
"용역","20200529172-00","긴급","2020년 자월면 식수원 개발사업 폐기물처리용역","인천광역시 상수도사업본부","인천광역시 상수도사업본부 남동부수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:33(2020/05/28 10:00)"
"용역","20200528703-00","일반","한국김치 우수성 입증 및 배추 저장기술 개발","조달청 전북지방조달청","한국식품산업클러스터진흥원","제한(총액)협상에의한계약","2020/05/22 17:32(2020/06/03 10:00)"
"용역","20200528549-00","긴급","혁신의료기기군 분류체계 및 분류기준 가이드라인 개발 연구","조달청 충북지방조달청","한국보건산업진흥원","수의(총액)","2020/05/22 17:32(2020/05/26 12:00)"
"용역","20200529017-00","일반","방송대학TV 교양프로그램 열린연단 현장녹화 제작 용역 사업","조달청 서울지방조달청","한국방송통신대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:31(2020/05/28 10:00)"
"용역","P2020-00037-00","일반","KOICA 봉사단 비전자 기록물 정비 및 재배치 용역","한국국제협력단","한국국제협력단"," ","2020/05/22 17:30(2020/06/11 16:00)"
"용역","20200529177-00","일반","모산·순천동천 하천기본계획 및 하천재해예방사업 토질조사 용역","전라남도","전라남도","제한경쟁","2020/05/22 17:29(2020/06/02 10:00)"
"용역","20200529173-00","일반","주택건설공사 감리자(건축) 모집 공고[용인 고림지구 H6BL 공동주택 신축공사]","경기도 용인시","경기도 용인시","일반경쟁","2020/05/22 17:27(2020/05/29 11:00)"
"용역","20200529169-00","일반","2020년 경로당 배상책임보험 가입용역","충청북도 충주시","충청북도 충주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:25(2020/05/28 10:00)"
"용역","20200529168-00","일반","기산·엄다천 하천재해예방사업 토질조사 용역","전라남도","전라남도","제한경쟁","2020/05/22 17:25(2020/06/02 10:00)"
"용역","20200529166-00","일반","앞산 레포츠산업 활성화사업 재해영향평가 용역","대구광역시 남구","대구광역시 남구","수의(총액)소액수의","2020/05/22 17:24(2020/05/29 10:00)"
"용역","20200529139-00","일반","핵심역량 성취도 평가체제 시스템 구축 개발 용역","대구보건대학산학협력단","대구보건대학산학협력단","제한(총액)협상에의한계약","2020/05/22 17:23(-)"
"용역","20200527053-01","변경","2020년 하천시설물 정비공사 외 2건 건설폐기물 처리용역(연간단가)","서울특별시 송파구","서울특별시 송파구","제한(총액)","2020/05/22 17:23(2020/05/29 14:00)"
"용역","20200528620-00","일반","지역고용주체 역량 강화를 위한 교육체계 구축 및 교육과정 개발을 위한 조사 사업","조달청 충북지방조달청","한국고용정보원","제한(총액)협상에의한계약","2020/05/22 17:22(2020/06/02 10:00)"
"용역","20200529104-00","일반","경기융합타운 경기정원 조성사업 기본계획 수립용역","경기도시공사","경기도시공사","제한경쟁","2020/05/22 17:22(2020/05/28 10:00)"
"용역","20200529158-00","일반","금강·유치천 하천재해예방사업 토질조사 용역","전라남도","전라남도","제한경쟁","2020/05/22 17:21(2020/06/02 10:00)"
"용역","20200529147-00","일반","앞산 레포츠산업 활성화사업 소규모환경영향평가 용역","대구광역시 남구","대구광역시 남구","수의(총액)소액수의","2020/05/22 17:19(2020/05/29 10:00)"
"용역","20200529143-00","일반","원곡유 외 1교(송호초) 유치원 스프링클러설비 설치 소방공사 설계용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:18(2020/05/28 10:00)"
"용역","20200529144-00","긴급","치매전담 요양시설 신축 건축상주감리 용역","경상남도 창녕군","경상남도 창녕군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:18(2020/05/28 12:00)"
"용역","20200528810-02","변경","성보경영고 다목적 체육관 증축공사 설계용역","경기도교육청 성보경영고등학교","경기도교육청 성보경영고등학교","제한경쟁","2020/05/22 17:17(2020/06/01 10:00)"
"용역","20200529128-01","변경","진도·율촌천 하천재해예방사업 토질조사 용역","전라남도","전라남도","제한경쟁","2020/05/22 17:17(2020/06/02 10:00)"
"용역","20200529102-00","일반","왜관공단 운동장 정비공사 건설폐기물 처리용역 견적제출 공고","경상북도 칠곡군","경상북도 칠곡군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/22 17:14(2020/05/28 10:00)"
"용역","20200529111-01","취소","점검프로세스 개선을 위한 웹 크롤링 시스템 구축","한국화재보험협회","한국화재보험협회","제한경쟁","2020/05/22 17:13(-)"
"용역","20200528996-01","변경","ASF 발생지역 양돈장 재입식 기준 마련 및 SOP 개정 연구용역 입찰공고","사단법인 대한한돈협회","사단법인 대한한돈협회","일반(총액)협상에의한계약","2020/05/22 17:13(-)"
