"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200530184-00","일반","생활폐기물 민간위탁처리 용역","조달청","경상북도 김천시","일반(총액)","2020/05/25 20:54(2020/06/02 10:00)"
"용역","20200531862-00","일반","2020년 지식재산 활용전략 지원사업(3차 지정공모 4과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 20:53(2020/06/04 10:00)"
"용역","20200531850-00","긴급","경포천 배수펌프장 외 2개소 정밀안전점검 용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:44(2020/05/29 12:00)"
"용역","20200531845-00","일반","2020년 지식재산 활용전략 지원사업(3차 지정공모 3과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 20:42(2020/06/04 10:00)"
"용역","20200531840-00","긴급","개미공동체 새뜰마을사업하수도정비공사 폐기물처리용역(건설폐기물)","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:36(2020/05/29 12:00)"
"용역","20200531834-00","일반","2020년 지식재산 활용전략 지원사업(3차 지정공모 2과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 20:35(2020/06/04 10:00)"
"용역","20200531062-00","일반","PC매체제어 및 보안USB 시스템 개선사업","조달청 인천지방조달청","경기도","수의(총액)","2020/05/25 20:31(2020/05/28 15:00)"
"용역","20200530910-00","긴급","20년 사이버교육 콘텐츠 개발 및 변환사업","조달청 인천지방조달청","환경부 국립환경인재개발원","수의(총액)","2020/05/25 20:31(2020/05/28 10:00)"
"용역","20200530873-00","일반","대기질예보모델링시스템 증설","조달청 인천지방조달청","환경부 국립환경과학원","수의(총액)","2020/05/25 20:30(2020/05/28 10:00)"
"용역","20200531824-00","긴급","군산시 해양수산 복합공간 조성 지정폐기물 처리용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:28(2020/05/29 12:00)"
"용역","20200527328-00","일반","청주시 공간정보시스템 S/W통합운영 유지보수(장기계속계약)","조달청","충청북도 청주시","제한(총액)협상에의한계약","2020/05/25 20:28(2020/06/16 10:00)"
"용역","20200531822-00","일반","2020년 지식재산 활용전략 지원사업(3차 지정공모 1과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 20:27(2020/06/04 10:00)"
"용역","20200531081-01","변경","성주 아트(ART) 방과후학교 프로그램 전문강사 운영 용역","경상북도교육청 경상북도성주교육지원청","경상북도교육청 경상북도성주교육지원청","제한(총액)규격가격동시","2020/05/25 20:26(2020/06/03 17:00)"
"용역","20200531800-00","긴급","임동 도시재생뉴딜사업 생활환경개선 및 실행방안 작성 용역","광주광역시 북구","광주광역시 북구","일반(총액)협상에의한계약","2020/05/25 20:22(2020/06/05 17:00)"
"용역","20200531812-00","긴급","비안도 북방파제 진입로 개설공사 일반해역이용협의 용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:20(2020/05/29 12:00)"
"용역","20200531805-00","일반","가나곡소하천 정비공사 건설폐기물 처리용역","경상북도 경산시","경상북도 경산시","제한(총액)","2020/05/25 20:19(2020/06/03 10:00)"
"용역","20200523832-00","일반","2020년 음주폐해예방 교육콘텐츠 제작","조달청 서울지방조달청","한국건강증진개발원","제한(총액)협상에의한계약","2020/05/25 20:18(2020/06/05 10:00)"
"용역","20200531809-00","일반","2020년 지식재산 활용전략 지원사업(2차 13과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 20:18(2020/06/04 10:00)"
"용역","20200530669-00","일반","2020년 강우레이더 현장품질 관리용역(비슬산, 소백산, 울진)","조달청 부산지방조달청","환경부 낙동강홍수통제소","제한(총액)협상에의한계약","2020/05/25 20:10(2020/06/05 10:00)"
"용역","20200531792-00","긴급","해양수산 복합공간 조성 건설폐기물 처리용역","전라북도 군산시","전라북도 군산시","제한(총액)","2020/05/25 20:09(2020/06/02 12:00)"
"용역","20200531789-00","일반","병해충 및 유행성감염증 대비 경로당 방역소독 용역","경상북도 영천시","경상북도 영천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:09(2020/05/29 10:00)"
"용역","20200531776-00","일반","한국예술종합학교 전력피크 저감장치 설치공사 설계 용역","문화체육관광부 한국예술종합학교","문화체육관광부 한국예술종합학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 20:05(2020/05/28 10:00)"
"용역","20200531782-00","일반","벽골제농경문화박물관 실감콘텐츠 제작 설치 용역","전라북도 김제시","전라북도 김제시","일반(총액)협상에의한계약","2020/05/25 20:04(-)"
"용역","20200531758-00","긴급","2020년 시설물안전법 대상 시설물 수도교 외 4개소 시설정밀점검 용역","경상북도 영주시","경상북도 영주시","제한경쟁","2020/05/25 20:03(2020/06/01 10:00)"
"용역","20200531780-00","긴급","2020년 우수환경산업체 환경설비 및 제품 모형 제작","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/25 20:02(2020/06/05 10:00)"
"용역","20200531772-00","일반","2020년 덩굴제거 및 숲가꾸기사업 감리 용역","경상북도 구미시 선산출장소","경상북도 구미시 선산출장소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 19:58(2020/05/29 14:00)"
"용역","20200531767-00","일반","웅부문화거리 조성사업 폐기물처리용역","경상북도 안동시","경상북도 안동시","제한(총액)","2020/05/25 19:58(2020/06/02 12:00)"
"용역","20200531768-00","일반","2020년 우수환경산업체 환경기술 및 기업 영상 제작","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/25 19:58(2020/06/05 10:00)"
"용역","20200531765-00","일반","창동·상계 동서간 연결교량 건설사업 기본 및 실시설계 건설사업관리(설계감리) 용역","서울특별시","서울특별시 도시기반시설본부","제한경쟁","2020/05/25 19:57(2020/06/02 12:00)"
"용역","20200531762-00","긴급","아산시 로컬푸드 생산소비 실태조사 용역(협상에의한계약)","충청남도 아산시","충청남도 아산시","일반(총액)협상에의한계약","2020/05/25 19:57(-)"
"용역","20200531750-00","일반","Ludwieg tube 고압설비 안전보강 및 인허가","국방과학연구소","국방과학연구소","제한(총액)","2020/05/25 19:56(2020/06/02 10:00)"
"용역","20200531692-00","긴급","남해군 정수시설 기술진단 용역","경상남도 남해군","경상남도 남해군","제한경쟁","2020/05/25 19:55(2020/06/01 15:00)"
"용역","20200531748-00","긴급","어린이활동공간 환경보건 관리체계 개선방안 연구","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/25 19:51(2020/06/05 10:00)"
"용역","20200519566-00","긴급","김제군 관아와향교 관람편의시설 설치공사 설계용역","전라북도 김제시","전라북도 김제시","제한경쟁","2020/05/25 19:50(2020/06/01 10:00)"
"용역","20200531739-00","긴급","2020년 가습기살균제 피해자 전주기 지원 시스템 유지관리","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/05/25 19:46(2020/06/05 10:00)"
"용역","20200531737-00","긴급","진주소방서 정촌119안전센터 신축 설계 용역","경상남도","경상남도 진주소방서","제한경쟁","2020/05/25 19:46(2020/06/01 14:00)"
"용역","20200531738-00","일반","충돌시험용 계측장비 검교정 및 배터리교체 위탁 용역","(재)울산테크노파크","(재)울산테크노파크","일반(총액)","2020/05/25 19:46(2020/06/01 14:00)"
"용역","20200531736-00","일반","2020년 노면하부 공동탐사 용역","서울특별시 송파구","서울특별시 송파구","제한경쟁","2020/05/25 19:45(2020/06/02 14:00)"
"용역","20200531726-00","일반","유치원용 인권교육자료 개발 연구용역","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/05/25 19:42(2020/06/05 11:00)"
"용역","20200531730-00","긴급","의령소방서 정곡119안전센터 신축 설계 용역","경상남도","경상남도 의령소방서","제한경쟁","2020/05/25 19:42(2020/06/01 14:00)"
"용역","20200529587-00","긴급","관악산 등산로 입구 근린공원 공원조성계획 수립 용역","경기도 과천시","경기도 과천시","일반경쟁","2020/05/25 19:34(2020/06/03 10:00)"
"용역","20200531680-00","긴급","취약계층의 연명의료결정제도 이용방안 연구 및 종사자 응대 매뉴얼 개발","(재)국가생명윤리정책원","(재)국가생명윤리정책원","일반(총액)협상에의한계약","2020/05/25 19:17(2020/06/05 11:00)"
"용역","20200531682-00","일반","2020년 조림지풀베기사업(남부지구) 감리용역","산청군산림조합","산청군산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 19:15(2020/05/29 10:00)"
"용역","20200531672-00","일반","시험용 달 궤도선 전기분야 통합시험 Test Engineer 기술용역","한국항공우주연구원","한국항공우주연구원","제한(총액)규격가격동시","2020/05/25 19:12(2020/06/01 10:00)"
"용역","20200528847-00","긴급","신성장 첨단산업 발굴 및 육성 연구 용역","서울특별시 성동구","서울특별시 성동구","제한(총액)협상에의한계약","2020/05/25 19:09(-)"
"용역","20200531662-00","긴급","울주 검단리 유적 종합정비계획수립 용역","울산광역시 울주군","울산광역시 울주군","일반(총액)협상에의한계약","2020/05/25 19:07(-)"
"용역","20200531653-00","일반","통합정보시스템 정보보호 관리체계 인증 컨설팅 용역","서울시설공단","서울시설공단","제한(총액)협상에의한계약","2020/05/25 19:05(2020/06/05 12:00)"
"용역","20200531657-00","긴급","국내 내외국인 관광거점 찾아가는 관광설명회 대행 용역 입찰 공고(협상에의한계약, 긴급)","전라남도 광양시","전라남도 광양시","제한(총액)협상에의한계약","2020/05/25 19:04(-)"
"용역","20200530906-00","일반","2020년 ERP필름류 위탁처리용역(2차)","천안시시설관리공단","천안시시설관리공단","일반(단가)","2020/05/25 19:03(2020/06/03 16:00)"
"용역","20200530147-00","일반","2020 서울교통공사 맨홀 정밀점검 용역","서울교통공사","서울교통공사","제한경쟁","2020/05/25 19:01(2020/06/02 10:00)"
"용역","20200531243-00","긴급","2020년 소방공무원 찾아가는 상담실 운영","조달청 대구지방조달청","대구광역시 소방본부","수의(총액)","2020/05/25 18:58(2020/05/26 15:00)"
"용역","20200531642-00","일반","2020년 조림지 풀베기사업(북부지구) 감리용역","산청군산림조합","산청군산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:58(2020/05/29 10:00)"
"용역","20200530226-00","긴급","남목 배수구역 내 노후상수도관 교체공사 실시설계용역","울산광역시 상수도사업본부 동부사업소","울산광역시 상수도사업본부 동부사업소","제한경쟁","2020/05/25 18:58(2020/06/01 10:00)"
"용역","20200531639-00","일반","고령 장기리 암각화 보호각 건립 설계용역","경상북도 고령군","경상북도 고령군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:55(2020/05/29 10:00)"
"용역","20200531634-00","일반","2020년 통영 꼼치 산란서식장 조성사업 효과 및 자원량조사","한국수산자원공단 남해본부","한국수산자원공단 남해본부","일반(총액)협상에의한계약","2020/05/25 18:52(2020/06/08 10:00)"
"용역","20200531623-00","일반","대외 환경분석을 통한 동의과학대학교 학과교육혁신계획 수립 지원 컨설팅 용역","동의과학대학","동의과학대학","제한(총액)","2020/05/25 18:52(-)"
"용역","20200531598-00","일반","2020년 지식재산 활용전략 지원사업(2차 11과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:51(2020/06/04 10:00)"
"용역","20200531630-00","일반","옥곡천 생태하천복원사업 사후모니터링 용역 입찰 공고","전라남도 광양시","전라남도 광양시","제한경쟁","2020/05/25 18:50(2020/06/02 10:00)"
"용역","20200531622-00","일반","화명꿈유치원 승강기실증축 및 교사보수공사 건설폐기물처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:47(2020/05/29 10:00)"
"용역","20200531621-00","일반","2020년 지식재산 활용전략 지원사업(2차 12과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:47(2020/06/04 10:00)"
"용역","20200531602-00","긴급","국민연금공단 중장기 경영전략 수립 컨설팅","국민연금공단","국민연금공단","제한(총액)협상에의한계약","2020/05/25 18:47(2020/06/02 10:00)"
"용역","20200531601-00","일반","소연평 무단방치 폐기물 처리 용역","인천광역시 옹진군 연평면","인천광역시 옹진군 연평면","제한(총액)","2020/05/25 18:45(2020/05/29 10:00)"
"용역","20200531612-00","일반","용수중학교 화장실개량 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:45(2020/05/29 10:00)"
"용역","20200531605-00","긴급","디지털 취약계층을 위한 공공서비스 전달체계 개선방안","행정안전부","행정안전부","제한(총액)협상에의한계약","2020/05/25 18:44(2020/06/08 10:00)"
"용역","20200531610-00","일반","곤내소하천 정비사업 폐기물처리용역","경상남도 하동군","경상남도 하동군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:44(2020/05/29 10:00)"
"용역","20200531603-00","일반","동궁초등학교 화장실개량 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:42(2020/05/29 10:00)"
"용역","20200531593-00","일반","기초학력 보장을 위한 지역학습도움센터 설치 및 운영 방안 연구","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/05/25 18:40(2020/06/05 11:00)"
"용역","20200531596-00","일반","금곡초 외 1교(명덕초) 식당시설확충 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:39(2020/05/29 10:00)"
"용역","20200531591-00","일반","2020 우드랜드 매표소 신축공사 실시설계용역","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:37(2020/05/29 10:00)"
"용역","20200531575-00","일반","2020년 영평천 제방보수공사 폐기물처리용역(폐목재,폐합성수지)","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:36(2020/05/29 10:00)"
"용역","20200531579-00","일반","명진초등학교 석면해체 감리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:36(2020/05/29 10:00)"
"용역","20200531560-00","일반","그때 그날 기록관(라키비움), 읍성터 재현 설계 및 전시물 제작·설치 용역","전라남도 구례군","전라남도 구례군","일반(총액)협상에의한계약","2020/05/25 18:34(-)"
"용역","20200531565-00","일반","의정부음악도서관 디지털 콘텐츠 제작","경기도 의정부시","경기도 의정부시","제한(총액)협상에의한계약","2020/05/25 18:32(2020/06/05 17:00)"
"용역","20200531568-00","일반","성내과~북초등학교 도로개설 공사 가연성폐기물처리 용역","전라남도 순천시","전라남도 순천시","수의(총액)소액수의","2020/05/25 18:31(2020/05/29 12:00)"
"용역","20200531562-00","일반","2020년 지식재산 활용전략 지원사업 (2차 10과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:31(2020/06/04 10:00)"
"용역","20200531566-00","일반","명호고등학교 외부환경개선공사 건설폐기물처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/25 18:31(2020/05/29 10:00)"
"용역","20200531047-00","일반","2020년 차세대경영관리통합시스템 고도화","조달청","한국보건복지인력개발원","수의(총액)","2020/05/25 18:28(2020/05/27 15:00)"
"용역","20200531001-00","일반","통합정보시스템 유지관리","조달청","한국천문연구원","수의(총액)","2020/05/25 18:27(2020/05/27 15:00)"
"용역","20200531561-00","일반","장흥군 노인복지관 증축공사 설계용역","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/25 18:27(2020/05/29 10:00)"
"용역","20200530964-00","일반","가격신고업무 시스템 개편 사업","조달청","관세청","수의(총액)","2020/05/25 18:26(2020/05/27 15:00)"
"용역","20200531089-00","긴급","남북공동연락사무소 그룹웨어 도입 및 자료관리시스템 구축사업","조달청 서울지방조달청","통일부 남북공동연락사무소사무처","제한(총액)협상에의한계약","2020/05/25 18:26(2020/06/11 10:00)"
"용역","20200529603-00","긴급","2020년 대중교통현황조사","조달청","국토교통부","수의(총액)","2020/05/25 18:24(2020/05/27 15:00)"
"용역","20200531144-01","취소","여수 낭도리 공룡발자국 화석산지 및 퇴적층 종합정비 기본계획 수립 용역","전라남도 여수시","전라남도 여수시","제한(총액)","2020/05/25 18:24(2020/06/02 12:00)"
"용역","20200531550-00","일반","부산진CY 이전사업 재해영향평가용역","해양수산부","해양수산부","일반경쟁","2020/05/25 18:23(2020/06/01 14:00)"
"용역","20200531532-00","일반","경기문화재단 드라이빙씨어터  공연사업 영상시스템 설치·운영 용역","재단법인경기문화재단","재단법인경기문화재단","제한(총액)협상에의한계약","2020/05/25 18:22(-)"
"용역","20200531480-00","긴급","수원형 시내버스 준공영제 실행방안 수립 연구용역","경기도 수원시","경기도 수원시","일반(총액)협상에의한계약","2020/05/25 18:22(-)"
"용역","20200531528-00","일반","부산진CY 이전사업 교통영향평가용역","해양수산부","해양수산부","제한경쟁","2020/05/25 18:16(2020/06/01 14:00)"
"용역","20200531531-00","긴급","논개시장 유등야시장 특화거리 조성 및 이동형 매대 제작","진주시 상권활성화사업단","진주시 상권활성화사업단","일반(총액)협상에의한계약","2020/05/25 18:16(2020/06/08 14:00)"
"용역","20200531470-00","일반","한밭대학교 산학연계관리시스템 구축사업","한밭대학교","한밭대학교","제한(총액)협상에의한계약","2020/05/25 18:15(2020/06/04 17:00)"
"용역","20200528494-02","변경","생물공생공간(야외) 마스터플랜 수립 및 기본설계 용역","국립생태원","국립생태원","제한(총액)협상에의한계약","2020/05/25 18:14(2020/06/02 14:00)"
"용역","20200531524-00","일반","2020년 지식재산 활용전략 지원사업(2차 9과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:14(2020/06/04 10:00)"
"용역","20200530801-00","긴급","2020년 지적재조사 행정(바른땅)시스템 기능개선 및 AP이관","조달청","국토교통부","제한(총액)협상에의한계약","2020/05/25 18:12(2020/06/23 10:00)"
"용역","20200531519-00","일반","해양현상 검증을 위한 관측시스템 수립 및 운영(저염수) 용역","한국해양과학기술원","한국해양과학기술원","제한(총액)협상에의한계약","2020/05/25 18:11(2020/06/05 10:00)"
"용역","2020-0256-00","일반","내부회계관리제도 운영용역","인천국제공항공사","인천국제공항공사","일반(총액)협상에의한계약","2020/05/25 18:11(2020/06/16 16:00)"
"용역","20200531516-00","일반","2020년 관내 노후하수관로 정밀조사용역(장림,다대,신평,구평,감천)","부산광역시 사하구","부산광역시 사하구","제한경쟁","2020/05/25 18:10(2020/06/02 10:00)"
"용역","20200531498-00","일반","2020 학생 안전인식도 검사 및 안전교육","서울특별시교육청","서울특별시교육청","제한(총액)규격가격동시","2020/05/25 18:10(2020/06/05 11:00)"
"용역","20200531505-00","일반","2020년 관내 노후하수관로 정밀조사용역(괴정,당리,하단)","부산광역시 사하구","부산광역시 사하구","제한경쟁","2020/05/25 18:06(2020/06/02 10:00)"
"용역","20200531485-00","일반","유니버설디자인을 통한 인성·창의 교육","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/05/25 18:06(2020/06/05 16:00)"
"용역","KNOC2020050230-00","일반","2020년도 지하수위 관측시스템 종합진단 용역","한국석유공사","한국석유공사 본사","제한(총액)","2020/05/25 18:06(2020/06/02 11:00)"
"용역","20200531500-00","긴급","2020년 공용차량 보험가입 용역","경상남도 하동군","경상남도 하동군","일반(총액)","2020/05/25 18:06(2020/05/29 10:00)"
"용역","20200531497-00","긴급","한국국제전시장 1,2단계 도시관리계획(지구단위계획)결정(변경)용역","경기도 고양시","경기도 고양시","제한경쟁","2020/05/25 18:05(2020/06/01 10:00)"
"용역","2001886-00","일반","LH 공공분양 e-리포트 제작용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/05/25 18:05(2020/06/08 18:00)"
"용역","20200531368-00","긴급","제10기 IP Meister Program 교육컨설팅 용역(3분야)","조달청 서울지방조달청","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:04(2020/06/05 10:00)"
"용역","20200531489-00","일반","2020년 지식재산 활용전략 지원사업(2차 8과제)","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/05/25 18:04(2020/06/04 10:00)"
"용역","20200531495-00","일반","경기문화재단 드라이빙씨어터 공연사업 기획연출 및 운영 대행 용역","재단법인경기문화재단","재단법인경기문화재단","제한(총액)협상에의한계약","2020/05/25 18:03(-)"
"용역","20200530196-00","일반","노사누리 전화가입자 조회시스템 구축","조달청","고용노동부","제한(총액)협상에의한계약","2020/05/25 18:03(2020/07/07 10:00)"
"용역","20200530824-00","일반","2020년 교환 및 네트워크 통합 유지보수 용역","조달청 서울지방조달청","경찰청 경기도북부지방경찰청","수의(총액)","2020/05/25 18:02(2020/05/27 11:30)"
"용역","20200531280-00","일반","주택시장 안정화방안 중 일부 위헌확인 헌법소원 소송대리","조달청 서울지방조달청","금융위원회","제한(총액)협상에의한계약","2020/05/25 18:02(2020/06/05 10:00)"
"용역","20200485-01","변경","2020년도 본사 및 특수사업소 사택 냉방기기 렌탈 계약","한전KDN(주)","한전KDN(주)","제한(총액)규격가격동시","2020/05/25 18:02(2020/06/02 11:00)"
"용역","20200530909-00","일반","(정보화용역)국가 재난질병 모니터링 시스템 구축사업","조달청 대구지방조달청","농림축산식품부 농림축산검역본부","수의(총액)","2020/05/25 18:01(2020/05/27 12:00)"
"용역","20200531484-00","긴급","대송 빗물펌프장 외수문 외 3개소 정밀안전점검 및 성능평가 용역","경상북도 포항시 맑은물사업본부","경상북도 포항시 맑은물사업본부","수의(총액)소액수의","2020/05/25 18:01(2020/05/29 10:00)"
"용역","20200529771-00","일반","묵산2 농어촌마을하수도 정비공사 폐기물처리용역","경상북도 성주군","경상북도 성주군","제한(총액)","2020/05/25 18:00(2020/06/02 10:00)"
"용역","K20S081000-00","일반","2020년도 고리본부 정보통신설비 유지보수 용역","한국수력원자력주식회사","한국수력원자력(주) 고리원자력본부","일반(총액)","2020/05/25 18:00(2020/07/06 15:00)"
"용역","20200531475-00","일반","용역(수의)견적제출안내(정왕동 서촌상가4길 일원 노후관 교체공사 폐기물처리용역)","경기도 시흥시","경기도 시흥시","수의(총액)소액수의","2020/05/25 17:59(2020/05/29 10:00)"
"용역","20200531472-00","긴급","서귀포시 중문관광단지 하수관로 정비사업 지하안전영향평가용역","제주특별자치도","제주특별자치도","제한경쟁","2020/05/25 17:59(2020/06/01 14:00)"
"용역","20200530794-00","긴급","GTX 중심의 연계교통체계 구축 연구","조달청","국토교통부 대도시권광역교통위원회","수의(총액)","2020/05/25 17:58(2020/05/29 15:00)"
"용역","20200531468-00","긴급","미세플라스틱 시료 분석","해양수산부 국립수산과학원","해양수산부 국립수산과학원","제한(총액)협상에의한계약","2020/05/25 17:58(2020/06/02 10:00)"
