"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200537450-00","긴급","(재공고)정릉동 895번지일대 관리형 주거환경개선사업 정비계획수립 용역","서울특별시 성북구","서울특별시 성북구","제한(총액)협상에의한계약","2020/05/28 19:20(-)"
"용역","20200537406-01","취소","학원, 교습소 코로나19 확산 방지를 위한 방역소독 용역 입찰 공고","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","제한(총액)","2020/05/28 19:19(2020/06/03 10:00)"
"용역","20200537444-00","긴급","학원, 교습소 코로나19 확산 방지를 위한 방역소독 용역 입찰 공고(긴급)","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","제한(총액)","2020/05/28 19:18(2020/06/03 10:00)"
"용역","20200537437-00","일반","순천시 클린업 환경센터 조성사업 전략환경영향평가 용역","전라남도 순천시","전라남도 순천시","제한경쟁","2020/05/28 19:16(2020/06/05 12:00)"
"용역","20200537442-00","긴급","남양하수처리구역 하수관로 설치공사 기본 및 실시설계용역(사전pq)","경기도 화성시 맑은물사업소","경기도 화성시 맑은물사업소","지명경쟁","2020/05/28 19:16(2020/06/03 10:00)"
"용역","20200537382-00","일반","민간재해예방기관 평가점수 반영을 위한 고객만족도 조사 용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/05/28 19:13(2020/06/10 10:00)"
"용역","20200537339-00","일반","위험성평가 성과평가 및 강제화 방안 연구용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/05/28 19:10(2020/06/12 10:00)"
"용역","20200537264-00","일반","(재공고) 감염병이 산업안전보건에 미치는 영향요인 예측 연구용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/05/28 19:06(2020/06/10 10:00)"
"용역","20200537432-00","일반","공공데이터 품질관리 수준평가 컨설팅","신용보증기금","신용보증기금","제한(총액)협상에의한계약","2020/05/28 19:06(-)"
"용역","20200537424-00","일반","2020년 자율안전진단용역","인천교통공사","인천교통공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 19:02(2020/06/03 10:00)"
"용역","20200530439-00","일반","영도대교 하자만료 전 마지막 정밀안전점검 용역","부산시설공단","부산시설공단","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:56(2020/06/03 15:00)"
"용역","20200536743-01","변경","방사선 원스톱 취업지원시스템 구축","(사)한국방사선진흥협회","(사)한국방사선진흥협회","일반(총액)협상에의한계약","2020/05/28 18:53(-)"
"용역","20200537408-00","일반","2020년도 건강정보서비스 만족도 조사 용역","건강보험심사평가원","건강보험심사평가원","제한(총액)협상에의한계약","2020/05/28 18:49(2020/06/08 14:00)"
"용역","20200537410-00","일반","인천1호선 공조설비 TAB용역","인천교통공사","인천교통공사","제한경쟁","2020/05/28 18:47(2020/06/05 10:00)"
"용역","20200537407-00","일반","연일 택전리 도시계획도로(중1-16)개설 실시설계용역","경상북도 포항시 건설교통사업본부","경상북도 포항시 건설교통사업본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:47(2020/06/03 10:00)"
"용역","20200537405-00","일반","국방과학 기술마케팅 및 민수사업화 지원 일반용역","국방과학연구소","국방과학연구소","제한(총액)규격가격동시","2020/05/28 18:47(2020/06/12 10:00)"
"용역","20200535505-00","일반","BIG3 바이오헬스 분야와 연계한 할랄산업 수요조사 연구","한국화학연구원부설안전성평가연구소","한국화학연구원부설안전성평가연구소","제한(총액)협상에의한계약","2020/05/28 18:45(2020/06/08 10:00)"
"용역","20200537402-00","일반","영등포사랑상품권(제로페이) 가맹점 모집 용역","서울특별시 영등포구","서울특별시 영등포구","일반(총액)","2020/05/28 18:41(2020/06/05 14:00)"
"용역","20200537399-00","일반","서울지역 플랫폼 노동자 및 프리랜서 노동실태 조사 용역(긴급)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/05/28 18:39(2020/06/09 16:00)"
"용역","20200536816-00","긴급","2020~2022 회계연도 외부회계감사 및 세무조정용역","여수광양항만공사","여수광양항만공사","제한(총액)협상에의한계약","2020/05/28 18:38(2020/06/09 14:00)"
"용역","20200537374-01","취소","순창군 지역 먹거리 순환 종합전략 푸드플랜 수립 용역----취소 공고","전라북도 순창군 농업기술센터","전라북도 순창군 농업기술센터","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:36(2020/06/02 14:00)"
"용역","20200537393-00","일반","과정천 복개구조물 외 1개소 정밀안전점검 용역","부산광역시 연제구","부산광역시 연제구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:35(2020/06/03 10:00)"
"용역","20200537391-00","일반","IoT 활용 다중이용시설 실내공기질 상시측정 및 자동관제 사업 용역","경기도 김포시","경기도 김포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:33(2020/06/03 10:00)"
"용역","20200537392-00","일반","문경새재아리랑생활문화센터 조성사업 기본 및 실시설계용역","경상북도 문경시","경상북도 문경시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:33(2020/06/04 10:00)"
"용역","20200537390-00","긴급","교통정책지원시스템 기능 고도화 용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/05/28 18:31(2020/06/09 16:00)"
"용역","20200537385-00","일반","마곡천 복개구조물 외 2개소 정밀안전점검 용역","부산광역시 연제구","부산광역시 연제구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:27(2020/06/03 10:00)"
"용역","20200537368-00","일반","한식 레시피 표준화 및 권리화 방안 연구 용역","재단법인 한식진흥원","재단법인 한식진흥원","제한(총액)협상에의한계약","2020/05/28 18:27(2020/06/16 16:00)"
"용역","20200537381-00","일반","밀양시 내이 배수분구 도시침수예방사업 기본 및 실시설계","한국환경공단","한국환경공단","일반경쟁","2020/05/28 18:26(2020/07/02 12:00)"
"용역","20200537222-00","긴급","시청~보건소 간 노후보도 정비공사 폐기물 처리용역","경기도 김포시","경기도 김포시","제한(총액)","2020/05/28 18:25(2020/06/03 10:00)"
"용역","20200536829-00","일반","지질환경정보시스템 유지보수","한국원자력환경공단","한국원자력환경공단","제한(총액)협상에의한계약","2020/05/28 18:24(2020/06/08 12:00)"
"용역","20200536849-00","일반","2020년 조림지가꾸기사업 감리용역","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:22(2020/06/03 10:00)"
"용역","20200536454-00","일반","기관공용 정보시스템 통합 유지보수 및 운영","조달청","한국원자력안전기술원","제한(총액)협상에의한계약","2020/05/28 18:21(2020/07/08 10:00)"
"용역","20200536931-00","일반","20년 국정관리시스템 고도화 사업","조달청","국무조정실","수의(총액)","2020/05/28 18:20(2020/06/02 15:00)"
"용역","20200526624-00","긴급","2020~2021년 가스안전 사이버교육 위탁운영","조달청","한국가스안전공사가스안전교육원","제한(총액)협상에의한계약","2020/05/28 18:19(2020/06/18 10:00)"
"용역","20200533220-01","변경","해제면 농어촌 공중목욕장 건립공사 실시설계용역","전라남도 무안군","전라남도 무안군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:19(2020/06/03 10:00)"
"용역","20200536808-00","일반","국도43호선 가로경관개선 기본계획(마스터플랜) 용역","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:17(2020/06/03 10:00)"
"용역","20200537365-00","일반","2020년 조림지 풀베기사업(남부지구) 감리용역","산청군산림조합","산청군산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:16(2020/06/03 10:00)"
"용역","20200537366-00","일반","2020년 국가어항 시설물 현황 및 수중부 측량 용역","한국어촌어항공단","한국어촌어항공단","제한경쟁","2020/05/28 18:15(2020/06/05 10:00)"
"용역","20200536771-01","취소","남원시 농촌관광 발전계획 수립용역(협상에 의한 계약)","전라북도 남원시","전라북도 남원시","제한(총액)협상에의한계약","2020/05/28 18:15(-)"
"용역","20200536646-00","일반","진주성 중영 복원 기본계획수립 및 타당성조사 용역","경상남도 진주시","경상남도 진주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:15(2020/06/03 15:00)"
"용역","9222816-00","일반","강원본부관내 방호울타리 및 안전시설 설치 기타공사 실시설계용역","한국철도공사","한국철도공사","일반(총액)","2020/05/28 18:10(2020/06/05 10:00)"
"용역","20200537358-00","일반","금명중학교 화장실개량 및 기타공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/05/28 18:10(2020/06/03 10:00)"
"용역","20200537353-00","일반","2020년 1권역(전북) 폐기물 처리 용역","한국어촌어항공단","한국어촌어항공단","제한(단가)","2020/05/28 18:08(2020/06/05 10:00)"
"용역","20200537136-00","일반","2020년 국가통계포털(KOSIS) 개선사업 등 감리용역 사업","조달청","통계청","일반(총액)협상에의한계약","2020/05/28 18:07(2020/07/08 10:00)"
"용역","20200537309-00","일반","도시재생대학2기사업","연세대학교 원주산학협력단","연세대학교 원주산학협력단","제한(총액)규격가격동시","2020/05/28 18:07(2020/06/05 14:00)"
"용역","20200537351-00","긴급","마을주민 보호구역 조성공사 폐기물처리용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:07(2020/06/03 12:00)"
"용역","20200537347-00","일반","2020년 조림지 풀베기사업(북부지구) 감리용역","산청군산림조합","산청군산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:06(2020/06/03 10:00)"
"용역","20200530778-01","취소","마장청계 테라스 조성사업 기본 및 실시설계 용역","서울특별시 성동구","서울특별시 성동구","제한경쟁","2020/05/28 18:05(2020/06/01 15:00)"
"용역","20200527227-00","일반","2021학년도 학부 신입학 인터넷 원서접수 및 전형료 수납대행 용역","조달청 서울지방조달청","서울과학기술대학교","제한(총액)협상에의한계약","2020/05/28 18:05(2020/06/11 10:00)"
"용역","20200537345-00","일반","주택건설공사 감리자(전기) 모집 공고(순천 가곡 대광아파트 신축공사)","전라남도 순천시","전라남도 순천시","일반경쟁","2020/05/28 18:04(2020/06/09 10:00)"
"용역","20200537011-00","일반","남평~화순간 국지도 확포장공사 지정폐기물(석면) 운반·처리 용역","전라남도","전라남도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:04(2020/06/03 10:00)"
"용역","20200527739-00","일반","2020 학부모 진로정보 진로레시피 콘텐츠 제작","조달청 서울지방조달청","국가평생교육진흥원","제한(총액)협상에의한계약","2020/05/28 18:04(2020/06/11 10:00)"
"용역","20200535191-00","긴급","어린이활동공간 미 관리시설(지역아동센터) 실태조사 및 시설 개선 지원사업","조달청 서울지방조달청","한국환경산업기술원","일반(총액)협상에의한계약","2020/05/28 18:03(2020/06/17 10:00)"
"용역","20200537311-00","일반","2020년 도로노면 청소 잔재물(폐토사) 처리 용역","인천광역시 남동구","인천광역시 남동구","제한(단가)","2020/05/28 18:03(2020/06/05 10:00)"
"용역","20200537335-00","일반","본사 주말 통근버스 임차용역","한국산업단지공단","한국산업단지공단","제한(총액)","2020/05/28 18:03(2020/06/03 10:00)"
"용역","20200536706-00","일반","농약 시험연구기관 잔류분야 정도관리","조달청 전북지방조달청","농촌진흥청","수의(총액)","2020/05/28 18:03(2020/06/03 16:00)"
"용역","20200537336-00","일반","구)목포경찰서 건축물 철거공사 폐기물처리(가연성) 용역","전라남도 목포시","전라남도 목포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:03(2020/06/03 10:00)"
"용역","20200536883-01","취소","과천 7전시실 등 노후시설 개선 공사 실시설계 용역","조달청 서울지방조달청","문화체육관광부 국립현대미술관","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 18:02(2020/06/03 10:00)"
"용역","20200535317-00","일반","농식품 원료 중계공급센터 전산시스템 구축을 위한 정보화 전략계획(ISP) 수립","조달청 전북지방조달청","한국식품산업클러스터진흥원","수의(총액)","2020/05/28 18:02(2020/06/02 16:00)"
"용역","E022000257-00","일반","2020년도 KOWEPO 미래설계 교육 용역","한국서부발전주식회사","계약자재부","제한(총액)","2020/05/28 18:02(2020/06/08 10:00)"
"용역","20200537329-00","긴급","통영항 동호항 남방파제 정밀안전점검 및 항남동 물양장 정밀안전진단용역","경상남도","경상남도","제한경쟁","2020/05/28 18:00(2020/06/03 12:00)"
"용역","20200533545-02","변경","부천시 박물관 유물 및 자료 이전 용역","경기도 부천시","경기도 부천시","제한(총액)","2020/05/28 17:59(2020/06/03 10:00)"
"용역","20200537283-00","일반","파주시 분수, 적성(두지,구읍) 하수관로 정비사업 기본 및 실시설계","한국환경공단","한국환경공단","일반경쟁","2020/05/28 17:58(2020/06/17 12:00)"
"용역","20200537308-00","일반","부산항 북항 1단계 재개발사업 1-2단계 기반시설 조성공사 외 2건 통합건설사업관리용역","부산항만공사","부산항만공사","일반경쟁","2020/05/28 17:58(2020/06/19 10:00)"
"용역","20200537321-00","일반","2020년 숲가꾸기사업 실시설계용역(사유림5)","강원도 인제군","강원도 인제군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 17:57(2020/06/03 10:00)"
"용역","20200534817-00","긴급","2020년 고용안정정보망(중장년) 시스템 유지관리 및 운영지원","조달청 서울지방조달청","(재)노사발전재단","제한(총액)협상에의한계약","2020/05/28 17:57(2020/06/30 10:00)"
"용역","20200537267-00","일반","청계초 전기용량증설 전기공사 감리용역 소액수의 견적서 제출 안내 공고","경기도교육청 경기도안양과천교육지원청","경기도교육청 경기도안양과천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 17:57(2020/06/03 10:00)"
"용역","20200535669-00","긴급","사이버보안 빅데이터 AI 데이터셋 구축","조달청 서울지방조달청","한국인터넷진흥원","제한(총액)협상에의한계약","2020/05/28 17:56(2020/06/19 10:00)"
"용역","20200537313-00","긴급","삼천포항 신항안벽 정밀안전점검 및 신항물양장 정밀안전진단용역","경상남도","경상남도","제한경쟁","2020/05/28 17:55(2020/06/03 12:00)"
"용역","20200536974-00","일반","정밀도로지도 제작을 위한 MMS 측량 용역(수도·강원권역 3지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/05/28 17:53(2020/06/17 10:00)"
"용역","20200535284-00","일반","국방교육훈련관리체계 ISP사업","조달청 서울지방조달청","국방부","제한(총액)협상에의한계약","2020/05/28 17:53(2020/06/09 10:00)"
"용역","20200537310-00","일반","한림대학교 내 커피전문점 위탁운영 신규사업자 선정 입찰","한림대학교","한림대학교","일반(총액)협상에의한계약","2020/05/28 17:53(-)"
"용역","20200537305-00","일반","주택건설공사 감리자(건축) 모집 공고(순천 가곡 대광아파트 신축공사)","전라남도 순천시","전라남도 순천시","일반경쟁","2020/05/28 17:53(2020/06/09 10:00)"
"용역","20200537295-00","일반","동제주유역 농업용 지하수 영향조사 현장조사 용역","한국농어촌공사 제주지역본부","한국농어촌공사 제주지역본부","수의(총액)소액수의","2020/05/28 17:52(2020/06/03 12:00)"
"용역","20200535642-00","일반","KIAS 행정정보시스템 고도화 2차 구축","조달청 서울지방조달청","한국과학기술원 부설 고등과학원","제한(총액)협상에의한계약","2020/05/28 17:52(2020/06/10 10:00)"
"용역","20200536545-01","취소","덕산초등학교 외 1교(동부초) 석면제거 지정폐기물처리 용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 17:52(2020/06/03 10:00)"
"용역","20200536557-00","일반","국민건강보험공단 달성지사 사옥 신축공사 건설사업관리용역","조달청","국민건강보험공단 대구지역본부","일반경쟁(용역,PQ)","2020/05/28 17:51(2020/06/26 10:00)"
"용역","20200536967-00","일반","정밀도로지도 제작을 위한 MMS 측량 용역(수도·강원권역 2지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/05/28 17:51(2020/06/17 10:00)"
"용역","20200537299-00","일반","광주호 호수생태원 확장사업 문화재지표조사 용역","광주광역시","광주광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 17:50(2020/06/03 12:00)"
"용역","20200536670-00","일반","2020년도 K-MOOC 플랫폼 개선 운영","조달청 서울지방조달청","국가평생교육진흥원","수의(총액)","2020/05/28 17:50(2020/06/01 14:30)"
"용역","20200537294-00","긴급","고현항 하역안벽 정밀안전점검 및 의장안벽 정밀안전진단용역","경상남도","경상남도","제한경쟁","2020/05/28 17:50(2020/06/03 12:00)"
"용역","20200536884-00","긴급","2020년 탐라교육원 원격연수용 콘텐츠 개발 조달계약 요청","조달청 제주지방조달청","제주특별자치도교육청 탐라교육원","수의(총액)","2020/05/28 17:50(2020/05/29 15:00)"
"용역","20200537290-00","일반","2020년 조림지가꾸기사업(풀베기) 감리용역","강원도 인제군","강원도 인제군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/05/28 17:49(2020/06/03 10:00)"
"용역","20200536961-00","일반","정밀도로지도 제작을 위한 MMS 측량 용역(수도·강원권역 1지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/05/28 17:48(2020/06/17 10:00)"
"용역","20200535690-00","긴급","통합교육정보시스템 인프라 고도화 사업","조달청 광주지방조달청","광주광역시교육청 광주광역시교육연구정보원","제한(총액)협상에의한계약","2020/05/28 17:46(2020/06/23 10:00)"
"용역","20200537033-00","긴급","토성도시계획도로(소2-26)개설공사 폐기물처리용역","강원도 고성군","강원도 고성군","제한(총액)","2020/05/28 17:46(2020/06/03 10:00)"
"용역","20200537250-00","일반","전자기적합성 시험 시설(챔버) 성능 검증 용역","한국로봇산업진흥원","한국로봇산업진흥원","수의(총액)소액수의","2020/05/28 17:46(2020/06/03 14:00)"
"용역","20200536855-00","긴급","2020년 ICAO 등 주요회의 의제개발 및 대응전략 연구","조달청","국토교통부","일반(총액)협상에의한계약","2020/05/28 17:45(2020/06/09 10:00)"
"용역","20200533902-00","긴급","구매조건부신제품개발사업 구매실적 제고방안 연구","조달청 대전지방조달청","중소기업기술정보진흥원","제한(총액)협상에의한계약","2020/05/28 17:45(2020/06/10 10:00)"
"용역","20200537270-00","긴급","옥포항 남방파제 정밀안전점검 및 조라항 서방파제 정밀안전진단용역","경상남도","경상남도","제한경쟁","2020/05/28 17:44(2020/06/03 12:00)"
