"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200704226-00","일반","종결사업 산출기록물 원문DB 구축","국방과학연구소","국방과학연구소","제한(총액)규격가격동시","2020/07/06 09:13(2020/07/20 10:00)"
"용역","20200626747-01","취소","2020학년도 이리여자고등학교 테마식 현장체험학습(수학여행) 위탁용역 입찰 공고(취소)","전라북도교육청 이리여자고등학교","전라북도교육청 이리여자고등학교","제한(총액)규격가격동시","2020/07/06 09:13(2020/07/06 10:00)"
"용역","20200704599-00","일반","북부권 균형발전을 위한 유류지원대 부지활용 방안 수립 연구용역","세종특별자치시","세종특별자치시","제한(총액)협상에의한계약","2020/07/06 09:09(2020/07/17 17:00)"
"용역","20200633010-01","취소","빅데이터 센터 데이터 가공·분석 사업","조달청 인천지방조달청","경기신용보증재단","제한(총액)협상에의한계약","2020/07/06 09:06(2020/07/15 14:00)"
"용역","20200704597-00","일반","정선군 공립 치매전담형 노인요양시설 건립사업 기본 및 실시설계용역","강원도 정선군","강원도 정선군","일반경쟁","2020/07/06 09:04(-)"
"용역","B5202002259-00","일반","수도권광역상수도 3,4단계 정밀안전점검 용역","한국수자원공사","한국수자원공사 재무관리처","일반경쟁","2020/07/06 09:00(2020/09/10 10:00)"
"용역","2020LHD001930184-02","취소","백두산아파트 토양정밀조사 용역(2)","육군제7162부대","제7162부대","일반(총액)","2020/07/06 09:00(2020/07/14 10:00)"
"용역","2020LKD02112020-14009-01","일반","노후케이블 교체 정보통신공사 감리용역","육군제2162부대","제2162부대","수의(총액)","2020/07/06 09:00(2020/07/10 10:00)"
"용역","2020MCD004929012-01","일반","20년 국방백서 디자인 및 제작용역","국방부","국방부(총무팀)","일반(총액)","2020/07/06 09:00(2020/07/16 10:00)"
"용역","2020SCQ01232020-13978-01","긴급","20-대 유휴시설 철거 건설폐기물 처리 용역","국방부 해군제2함대사령부","제9911부대","제한(총액)","2020/07/06 09:00(2020/07/14 10:00)"
"용역","2020SEE00352020-13938-01","일반","20-J-지하수 원상복구 공사 감리용역","해병대제9여단","제9해병여단","수의(총액)","2020/07/06 09:00(2020/07/10 10:00)"
"용역","2020SFH00962020-13962-01","긴급","20-B-재-05 폐기물처리용역","해병대제9196부대","제9196부대","제한(총액)","2020/07/06 09:00(2020/07/14 10:30)"
"용역","2020LGM00832020-13525-02","재입찰","128기보대대 취사식당 지정폐기물처리용역","육군 제5397부대","제5397부대","수의(총액)","2020/07/06 09:00(2020/07/06 10:30)"
"용역","2020LHQ01552020-13956-01","긴급","00지역 도시관리 및 개발제한구역 용역","국방부 육군제2군사령부","제6619부대","제한(총액)","2020/07/06 09:00(2020/07/14 10:00)"
"용역","2020LDA00922020-13955-01","일반","00대대 오수처리시설 신축 폐기물처리용역","육군제1311부대","지상작전사령부","수의(총액)","2020/07/06 09:00(2020/07/15 10:00)"
"용역","2020UMM036823360-02","재입찰","(20G037-H)전방지역실시간 Spectrum 탐지체계구축 ISP","국방부 국군재정관리단","국군재정관리단","일반(총액)","2020/07/06 09:00(2020/07/20 11:00)"
"용역","20200704590-00","일반","청년 장애인 만화 교육프로그램 활성화 방안 연구 용역 입찰공고","재단법인 한국만화영상진흥원","재단법인 한국만화영상진흥원","제한(총액)협상에의한계약","2020/07/06 08:58(-)"
"용역","20200703246-00","일반","2020 세종과학기술인대회 행사 운영 대행 용역 입찰","한국과학기술한림원","한국과학기술한림원","일반(총액)협상에의한계약","2020/07/06 08:55(-)"
"용역","E022000284-01","일반","발전설비 운영 및 설비개선 설계기술지원 용역","한국서부발전주식회사","계약자재부","일반(총액)","2020/07/06 08:54(2020/07/21 14:00)"
"용역","20200704580-00","일반","2020년 진단검사의학과 수탁검사 용역","목포시의료원","목포시의료원","제한(총액)","2020/07/06 08:46(2020/07/13 10:00)"
"용역","20200629079-00","긴급","2020 전라북도 제55회 전국기능경기대회 제2경기장 구축운영 용역","전라북도교육청 전주공업고등학교","전라북도교육청 전주공업고등학교","일반(총액)규격가격동시","2020/07/06 08:40(2020/07/17 17:00)"
"용역","20200704575-00","일반","다산동 분류식화 하수관로 정비사업 폐기물처리용역","경기도 남양주시 상하수도관리센터","경기도 남양주시 상하수도관리센터","제한(총액)","2020/07/06 08:38(2020/07/14 10:00)"
"용역","20200703497-00","일반","홈페이지(통합정보시스템) 개편 사업 계약","조달청 인천지방조달청","재단법인 안양문화예술재단","제한(총액)협상에의한계약","2020/07/06 08:38(2020/07/28 10:00)"
"용역","E012005963-00","일반","예산읍 신례원리 용굴천 지방하천정비(지)이설공사 감리 (예산지사)","한국전력공사","재무자재부","제한(총액)","2020/07/06 08:30(2020/07/14 10:00)"
"용역","20200704573-00","일반","2020년도 온라인평생교육원 정보시스템 유지관리 사업","한국기술교육대학교","한국기술교육대학교","제한(총액)협상에의한계약","2020/07/06 08:26(2020/07/17 18:00)"
"용역","20200640578-00","일반","은광여자고등학교 내진성능평가 기술 용역 입찰 공고","서울특별시교육청 은광여자고등학교","서울특별시교육청 은광여자고등학교","제한경쟁","2020/07/06 08:08(2020/07/14 10:00)"
"용역","20200704562-00","일반","도원체육관 시설물 정밀안전진단 및 내진성능평가용역","대한체육회 인천광역시체육회","대한체육회 인천광역시체육회","제한경쟁","2020/07/06 07:33(2020/07/14 17:00)"
"용역","202000697-01","변경","서울외곽선 고덕강일지구 방음시설 설치공사 실시설계용역","한국도로공사","한국도로공사 본사","일반(총액)","2020/07/06 00:00(2020/07/30 10:00)"
"용역","2020-000202-00","변경","국토정보교육원 IPTV 및 무선인터넷 서비스 사업자 선정","한국국토정보공사","한국국토정보공사 국토정보교육원","일반(총액)","2020/07/06 00:00(2020/07/17 15:00)"
"용역","2020-000198-00","일반","LX전용통신망 구축 사업","한국국토정보공사","한국국토정보공사 본사","제한(총액)","2020/07/06 00:00(2020/08/18 15:00)"
