"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200716796-00","일반","비짓제주 콘텐츠 큐레이션 고도화","제주관광공사","제주관광공사","제한(총액)협상에의한계약","2020/07/15 19:22(-)"
"용역","20200716746-00","일반","전북뿌리산업 현황분석 및 중장기 발전을 위한 정책 제안 수립 용역","(재)자동차융합기술원","(재)자동차융합기술원","일반(총액)협상에의한계약","2020/07/15 19:13(2020/07/27 10:00)"
"용역","20200716663-00","긴급","음악역1939 음악문화 체험공간 조성 용역(협상에 의한 계약)","경기도 가평군","경기도 가평군","일반(총액)협상에의한계약","2020/07/15 19:10(-)"
"용역","20200716790-00","긴급","인천신정중 급식소 증축공사 건설폐기물처리용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 19:03(2020/07/21 10:00)"
"용역","20200716781-00","일반","광산구 흑석동 흑석사거리 주변 배수관 정비구간 포장복구공사 건설폐기물처리","광주광역시 상수도사업본부 시설관리소","광주광역시 상수도사업본부 시설관리소","수의(총액)소액수의","2020/07/15 18:58(2020/07/21 10:00)"
"용역","20200716780-00","일반","순천형 표준 모델정원 개발사업 용역(협상에 의한 계약) 재공고","전라남도 순천시","전라남도 순천시","일반(총액)협상에의한계약","2020/07/15 18:52(-)"
"용역","20200716785-00","일반","중앙초 포장개선 및 부대시설공사 건설폐기물처리용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:50(2020/07/21 10:00)"
"용역","20200716782-00","긴급","가평군 음식물처리시설 개선사업(발효장치 예비조) 실시설계용역","경기도 가평군","경기도 가평군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:50(2020/07/21 10:00)"
"용역","20200716778-00","일반","여주시 이포리마을 LPG배관망 구축사업 건설폐기물 처리용역","재단법인 한국엘피지배관망사업단","재단법인 한국엘피지배관망사업단","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:46(2020/07/22 14:00)"
"용역","20200716775-00","일반","연수여고 포장개선 및 부대시설공사 건설폐기물처리용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:43(2020/07/21 10:00)"
"용역","20200716763-00","일반","남부민초 병설유치원 등 2원(아미초 병설유치원) 노유자시설 소방공사 감리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:43(2020/07/21 10:00)"
"용역","20200716761-00","일반","군산시 노후하수관로 정비공사 건설폐기물(건설폐재류) 처리용역","전라북도 군산시 수도사업소","전라북도 군산시 수도사업소","일반(총액)","2020/07/15 18:39(2020/07/21 12:00)"
"용역","20200716758-00","일반","순천시 반려동물문화센터 건립 설계공모 재공고","전라남도 순천시","전라남도 순천시","일반경쟁","2020/07/15 18:38(-)"
"용역","20200716760-00","긴급","수원형 시내버스 준공영제 실행방안 수립 연구용역","경기도 수원시","경기도 수원시","일반(총액)협상에의한계약","2020/07/15 18:38(-)"
"용역","20200716267-01","변경","탐방로(여심폭포 입구~용소폭포) 안전시설 보강공사 실시설계 용역","국립공원공단 설악산국립공원사무소","국립공원공단 설악산국립공원사무소","제한경쟁","2020/07/15 18:38(2020/07/20 18:00)"
"용역","20200716766-00","일반","상무소각장 공장동 문화재생 공간활용전략 수립 및 정밀안전진단 용역(협상)","광주광역시","광주광역시","일반(총액)협상에의한계약","2020/07/15 18:37(2020/07/27 17:00)"
"용역","20200716671-00","일반","덕벌 나눔허브센터 조성 건축물 철거공사 폐기물처리용역","충청북도 청주시","충청북도 청주시","제한(총액)","2020/07/15 18:33(2020/07/23 10:00)"
"용역","20200716756-00","일반","새마을금고 금융서버방식 바이오정보 분산관리 및 손바닥정맥 인증 시스템 구축","새마을금고중앙회","새마을금고중앙회","일반(총액)","2020/07/15 18:27(-)"
"용역","20200716751-00","일반","2020년 리필이 가능한 화장품 크림 용기(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 18:23(-)"
"용역","20200716747-00","일반","영등포구 건축경관 기본계획 수립 용역","서울특별시 영등포구","서울특별시 영등포구","일반(총액)협상에의한계약","2020/07/15 18:21(2020/08/05 10:00)"
"용역","20200716659-00","일반","서부산권 복합산업유통단지 조성사업 교통영향평가용역","부산도시공사","부산도시공사","일반경쟁","2020/07/15 18:19(2020/07/23 10:00)"
"용역","20200716740-00","긴급","WEB/WAS 진단 및 개선 지원(사회안전분야) 용역","한국정보통신기술협회","한국정보통신기술협회","일반(총액)협상에의한계약","2020/07/15 18:19(2020/07/28 15:00)"
"용역","20200716735-00","일반","2020년 가정용 적외선 치료기(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 18:16(-)"
"용역","20200716725-00","일반","금호처리구역 노후하수관로[개선] 정비사업 건설폐기물처리용역","경상북도 영천시","경상북도 영천시","일반(총액)","2020/07/15 18:15(2020/07/24 10:00)"
"용역","20200716517-00","긴급","[PQ평가서제출] 서부산권 복합산업유통단지 조성사업 환경영향평가용역","부산도시공사","부산도시공사","일반경쟁","2020/07/15 18:14(-)"
"용역","20200716731-00","긴급","DBMS 진단 및 개선 지원(사회안전분야) 용역","한국정보통신기술협회","한국정보통신기술협회","일반(총액)협상에의한계약","2020/07/15 18:12(2020/07/28 15:00)"
"용역","20200716727-00","긴급","사회복지시설 종사자 처우 실태조사 및 개선방안 연구용역","대구광역시","대구광역시","제한(총액)협상에의한계약","2020/07/15 18:12(2020/07/28 17:00)"
"용역","20200716726-00","일반","2020년 피부 비접촉식 마스크(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 18:09(-)"
"용역","20200716672-00","일반","2020년 선수진로교육 위탁운영 용역","대한체육회","대한체육회","제한(총액)협상에의한계약","2020/07/15 18:08(2020/07/27 11:00)"
"용역","20200716720-00","일반","2020년 해양환경공단 선박보험 가입","해양환경공단","해양환경공단","일반(총액)","2020/07/15 18:08(2020/07/23 10:00)"
"용역","20200716716-00","일반","공도 대림동산도로(중로2-4호선) 개설공사 폐기물처리용역","경기도 안성시","경기도 안성시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:04(2020/07/21 10:00)"
"용역","20200716524-00","일반","문화재수리재료센터 운영 방안 연구용역","조달청 서울지방조달청","전통건축수리기술진흥재단","제한(총액)협상에의한계약","2020/07/15 18:04(2020/07/28 10:00)"
"용역","20200716459-00","긴급","[PQ평가서제출] 서부산권 복합산업유통단지 조성사업 조사설계용역","부산도시공사","부산도시공사","일반경쟁","2020/07/15 18:04(-)"
"용역","20200716715-00","일반","동두천사동유 외 46교 급식실 후드세척(2차) 용역","경기도교육청 경기도동두천양주교육지원청","경기도교육청 경기도동두천양주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 18:03(2020/07/21 10:30)"
"용역","E092000132-00","일반","보령 4호기 친환경개선사업 에너지사용계획수립 용역","한국전력기술(주)","외주계약팀","일반(총액)","2020/07/15 18:00(2020/07/28 12:00)"
"용역","20200716709-00","일반","2020년 자전거용 스마트 헬멧(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 18:00(-)"
"용역","20200716710-00","일반","도로관리시스템 구축 사업 감리 용역","대구광역시","대구광역시","제한경쟁","2020/07/15 18:00(2020/07/23 10:00)"
"용역","20200716714-00","긴급","포천시 공공하수처리시설 관리대행 용역","경기도 포천시 안전도시국 상하수과","경기도 포천시 안전도시국 상하수과","일반경쟁","2020/07/15 17:59(-)"
"용역","20200714764-00","일반","통진읍행정복합청사 신축공사 건설사업관리 용역(PQ후 가격입찰)","경기도 김포시","경기도 김포시","일반경쟁","2020/07/15 17:59(2020/07/23 10:00)"
"용역","20200716707-00","일반","동아마이스터고등학교 실습실 증축 및 기타공사 건설폐기물 운반 용역","대전광역시교육청 동아마이스터고등학교","대전광역시교육청 동아마이스터고등학교","수의(총액)소액수의","2020/07/15 17:58(2020/07/23 10:00)"
"용역","20200716656-00","일반","AI 통합지원 서비스 플랫폼 구축을 위한 정보화전략계획(ISP) 수립","인공지능산업융합사업단","인공지능산업융합사업단","일반(총액)협상에의한계약","2020/07/15 17:55(2020/08/05 10:00)"
"용역","20200709172-00","일반","2020년 IFEZ 항공영상 및 3차원 공간정보 구매","조달청 인천지방조달청","인천광역시 경제자유구역청","제한(총액)","2020/07/15 17:55(2020/07/23 10:00)"
"용역","20200716699-00","일반","북도면 주민체육센터 건립공사 감리(상주) 용역(건축,토목,기계)","인천광역시 옹진군","인천광역시 옹진군","제한경쟁","2020/07/15 17:54(2020/07/21 10:00)"
"용역","20200716386-00","일반","2020년 국립여성사전시관 특별기획전 설계 및 설치(재공고)","한국양성평등교육진흥원","한국양성평등교육진흥원","제한(총액)협상에의한계약","2020/07/15 17:53(2020/07/28 10:00)"
"용역","20200716695-00","일반","2020년 교통표시 정보 무선 전송장치(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:52(-)"
"용역","20200715863-00","긴급","환경부 국가정보통신서비스 사업자 선정","조달청","환경부","일반(총액)협상에의한계약","2020/07/15 17:52(2020/08/11 10:00)"
"용역","20200716310-00","일반","2020년 하반기 제3종시설물(신촌교 외 45개소)정기안전점검용역","인천광역시 종합건설본부","인천광역시 종합건설본부","제한경쟁","2020/07/15 17:51(2020/07/23 10:00)"
"용역","20200715988-00","긴급","표준부동산 공시관련 자료 DB구축 사업 품의","조달청 대구지방조달청","한국감정원","제한(총액)협상에의한계약","2020/07/15 17:51(2020/07/28 10:00)"
"용역","20200716073-00","일반","충청남도 행복키움수당 전산시스템 개발 사업","조달청","충청남도","제한(총액)협상에의한계약","2020/07/15 17:50(2020/07/28 10:00)"
"용역","20200716684-00","일반","신길배수문 외 10개소 정밀안전점검 용역","서울특별시 영등포구","서울특별시 영등포구","제한경쟁","2020/07/15 17:50(2020/08/07 10:00)"
"용역","20200716691-00","일반","동아마이스터고등학교 실습실증축 및 기타공사 건설폐기물처리 용역","대전광역시교육청 동아마이스터고등학교","대전광역시교육청 동아마이스터고등학교","수의(총액)소액수의","2020/07/15 17:50(2020/07/23 10:00)"
"용역","20200716692-00","긴급","교원·교원 관리자를 위한 표준교육 이러닝 콘텐츠 개발 및 운영 용역","한국표준협회","한국표준협회","제한(총액)협상에의한계약","2020/07/15 17:50(-)"
"용역","20200716685-00","일반","접경지역 LPG배관망(인제군 원통리) 지원사업 설계용역","재단법인 한국엘피지배관망사업단","재단법인 한국엘피지배관망사업단","제한경쟁","2020/07/15 17:50(2020/07/17 17:50)"
"용역","2002634-00","일반","대구연경 S-1BL 아파트 건설공사 2공구 정보통신공사 감리용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/15 17:50(2020/08/12 10:00)"
"용역","20200716681-00","일반","2020년 구리문화재단 하반기 시설관리(청소,경비)용역","재단법인 구리문화재단","재단법인 구리문화재단","제한(총액)","2020/07/15 17:49(2020/07/22 12:00)"
"용역","20200715954-00","긴급","목포대학교 스마트M MNU 서비스 구축사업","조달청 광주지방조달청","목포대학교 정보전산원","제한(총액)협상에의한계약","2020/07/15 17:47(2020/08/11 10:00)"
"용역","20200711933-00","긴급","원도산 도시재생뉴딜사업 도시계획도로 개설공사 폐기물처리용역","광주광역시 광산구","광주광역시 광산구","제한(총액)","2020/07/15 17:47(2020/07/21 14:00)"
"용역","20200716623-00","일반","동삼유나맨션~동삼초등학교 간 도로개설공사 폐기물처리용역","부산광역시 영도구","부산광역시 영도구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:47(2020/07/21 10:00)"
"용역","20200716676-00","일반","2020년 정보시스템 및 정보서비스 취약점 점검 용역","한국관광공사","한국관광공사","제한(총액)협상에의한계약","2020/07/15 17:47(2020/07/30 15:00)"
"용역","20200716673-00","일반","2020년 모듈형 소파(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:45(-)"
"용역","20200716489-00","일반","2020년 하반기 학교 시설 내 공기질 측정 용역","경상북도교육청 경상북도예천교육지원청","경상북도교육청 경상북도예천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:43(2020/07/22 10:00)"
"용역","20200716633-00","긴급","(긴급)동해중앙초외 2교 내진보강공사 설계용역","강원도교육청 강원도동해교육지원청","강원도교육청 강원도동해교육지원청","제한경쟁","2020/07/15 17:41(2020/07/21 10:00)"
"용역","20200716293-00","일반","2020년 송현터널 외 30개소 정기안전점검용역","인천광역시 종합건설본부","인천광역시 종합건설본부","제한경쟁","2020/07/15 17:41(2020/07/23 10:00)"
"용역","20200716548-00","일반","제25회 부산국제영화제 공식 웹사이트 리뉴얼 및 모바일앱 개발사업 용역 업체 모집 공고","(사)부산국제영화제","(사)부산국제영화제","제한(총액)협상에의한계약","2020/07/15 17:40(2020/07/28 16:00)"
"용역","20200716645-00","일반","보건환경연구원 신청사 이사 용역(협상)","광주광역시","광주광역시","일반(총액)협상에의한계약","2020/07/15 17:39(2020/08/05 17:00)"
"용역","20200714951-01","변경","영암군 그린환경자원센터 소각시설 비산재(소각재) 처리용역(단가계약-2차)","전라남도 영암군","전라남도 영암군","제한(단가)","2020/07/15 17:38(2020/07/21 10:00)"
"용역","20200716650-01","변경","역곡 다목적 체육센터 건립사업 기본 및 실시설계 용역","부천도시공사","부천도시공사","일반경쟁","2020/07/15 17:38(-)"
"용역","20200716655-00","일반","2020년 조리 간편식 Meal Kit 용기(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:38(-)"
"용역","20200715836-00","긴급","적조방제용 전해수 황토살포선단 임차 용역","경상남도 거제시","경상남도 거제시","제한(총액)","2020/07/15 17:38(2020/07/22 10:00)"
"용역","20200716653-00","일반","소방헬기 외주계약 검사(연간 및 1,200시간 검사) 용역","충청남도","충청남도","일반(총액)","2020/07/15 17:37(2020/07/23 10:00)"
"용역","20200716643-00","일반","화성시 국제안전도시 공인을 위한 기본조사 연구용역","경기도 화성시","경기도 화성시","일반(총액)협상에의한계약","2020/07/15 17:34(-)"
"용역","20200716505-00","일반","재활용협잡물 위탁처리 용역(2차분)","경기도 양주시","경기도 양주시","제한(단가)","2020/07/15 17:34(2020/07/23 10:00)"
"용역","20200716579-00","일반","각골초 보차도분리 개선공사 건설폐기물 처리용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:32(2020/07/21 10:00)"
"용역","20200714787-00","일반","서천, 장항읍 하수도사업 통합 건설사업관리용역","조달청","충청남도 서천군 맑은물사업소","일반경쟁(용역,PQ)","2020/07/15 17:32(2020/08/05 10:00)"
"용역","20200711095-01","취소","TBN제주교통방송 FM송신소 방송시스템 이설 공사","조달청 제주지방조달청","도로교통공단 한국교통방송제주본부","제한(총액)협상에의한계약","2020/07/15 17:32(2020/07/31 12:00)"
"용역","20200716630-00","긴급","KEI 전자업무시스템 고도화","한국환경정책평가연구원","한국환경정책평가연구원","제한(총액)협상에의한계약","2020/07/15 17:32(2020/07/27 10:00)"
"용역","20200716373-00","일반","「2020 경북 글로벌 청소년 환동해 포럼」 용역","재단법인 환동해산업연구원","재단법인 환동해산업연구원","제한(총액)협상에의한계약","2020/07/15 17:32(2020/07/21 17:00)"
"용역","20200714257-00","일반","미래모빌리티연구지원센터 신축공사 설계 용역","조달청","재단법인 경남테크노파크","일반경쟁(용역,PQ)","2020/07/15 17:31(2020/08/12 10:00)"
"용역","20200716636-00","일반","2020년 소포장 튜브형 육류소스 제품(브랜드) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:31(-)"
"용역","20200716569-00","일반","광주용산초 본관동 리모델링공사 설계용역 수의계약 안내공고","광주광역시교육청 광주광역시동부교육지원청","광주광역시교육청 광주광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:30(2020/07/21 10:00)"
"용역","20200716619-00","일반","봉동읍 도시재생 활성화계획(변경) 수립 용역 제안서 제출 안내(협상에 의한 계약)","전라북도 완주군","전라북도 완주군","일반(총액)협상에의한계약","2020/07/15 17:29(-)"
"용역","20200716624-00","일반","엔지니어링기술진흥사업 성과 조사 및 분석","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/15 17:28(2020/07/27 12:00)"
"용역","20200716620-00","일반","전자카드 모바일 운영체계 구축 감리 용역","건설근로자공제회","건설근로자공제회","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:28(2020/07/21 10:00)"
"용역","20200716613-00","일반","2020년 시외버스 경영수지분석 및 운송원가 검증 용역","충청남도","충청남도","제한(총액)협상에의한계약","2020/07/15 17:27(-)"
"용역","20200716618-00","일반","콜롬비아 해양관측부이 및 클러스터 컴퓨터 국제화물운송 용역","한국해양과학기술원","한국해양과학기술원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:27(2020/07/20 10:00)"
"용역","20200606-01","변경","2020년 전산실운영 인력지원(전북지역사업처)","한전KDN(주)","한전KDN(주)","제한(총액)규격가격동시","2020/07/15 17:27(2020/07/23 10:00)"
"용역","20200716599-00","일반","가칭 웅동초 신축 도시관리계획 결정(변경) 용역","전라남도교육청","전라남도교육청","수의(총액)소액수의","2020/07/15 17:25(2020/07/22 10:00)"
"용역","20200716609-00","일반","사업수행능력평가서[종포일반산업단지 사후환경영향조사 협의내용관리책임자 대행용역][재공고]","경상남도 사천시","경상남도 사천시","일반경쟁","2020/07/15 17:25(-)"
"용역","20200716607-00","일반","2020년 네트워크 카메라 장치(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:24(-)"
"용역","20200716603-00","일반","하남일반산단 재생사업 가연성폐기물 처리용역(1차)","광주광역시","광주광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:22(2020/07/21 12:00)"
"용역","20200716597-00","일반","정보시스템 관리운용망 구축 및 보안강화","한국투자공사","한국투자공사","제한경쟁","2020/07/15 17:22(-)"
"용역","20200716593-00","일반","2020년 교량난간 및 시가지 가로등주 꽃장식물 설치 관리사업","경상남도 거창군","경상남도 거창군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/15 17:20(2020/07/21 10:00)"
"용역","20200716532-00","긴급","정밀도로지도 제작을 위한 MMS 측량 용역(전라권역 3지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/07/15 17:19(2020/07/31 10:00)"
"용역","20200716592-00","일반","차세대 친환경산업 인재 육성 방안 수립 용역","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/15 17:19(2020/07/27 12:00)"
"용역","20200716519-00","긴급","정밀도로지도 제작을 위한 MMS 측량 용역(전라권역 2지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/07/15 17:17(2020/07/31 10:00)"
"용역","20200716583-00","일반","2020년 애견 샴푸 및 탈취제 용기(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:17(-)"
"용역","20200516683-01","취소","흥선행복마을 나눔과 소통의 거점공간(생활SOC) 신축공사 설계용역","조달청 서울지방조달청","경기도 의정부시","수의(설계공모)","2020/07/15 17:17(-)"
"용역","20200716581-00","일반","청양군 농공단지 공공폐수처리시설(2개소) 기술진단 용역","충청남도 청양군","충청남도 청양군","제한경쟁","2020/07/15 17:17(-)"
"용역","20200716554-00","일반","대구광역시 스마트시티 데이터허브센터 제1차 정보보안 시스템 구축 사업","주식회사 우경정보기술","주식회사 우경정보기술","제한(총액)협상에의한계약","2020/07/15 17:16(2020/07/24 16:00)"
"용역","20200716584-00","일반","글로벌 제조업 동향 변화에 대응할 한국 제조업 재도약 방안 수립","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/15 17:16(2020/07/27 12:00)"
"용역","9223719-00","일반","[※설계서 필독]호남고속선 지능형 콘넥터반 고도화 및 유니트 개선 용역","한국철도공사","한국철도공사","일반(총액)","2020/07/15 17:15(2020/07/23 10:00)"
"용역","20200716504-00","긴급","정밀도로지도 제작을 위한 MMS 측량 용역(충청권역 2지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/07/15 17:14(2020/07/31 10:00)"
"용역","20200716494-00","긴급","2020년 상반기 국가정책과정 국내연수 용역업체 선정을 위한 경쟁입찰 공고","서울대학교 행정대학원","서울대학교 행정대학원","제한경쟁","2020/07/15 17:13(2020/07/22 17:00)"
"용역","20200716491-00","긴급","정밀도로지도 제작을 위한 MMS 측량 용역(충청권역 1지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/07/15 17:11(2020/07/31 10:00)"
"용역","E012006298-00","일반","여수화력S/Y #4M.Tr 및 SW증설공사 폐기물 처리용역","한국전력공사","재무자재부","제한(총액)","2020/07/15 17:11(2020/07/23 12:00)"
"용역","20200716567-00","일반","복합환경진동시험기(16톤) 연간유지보수 용역(재공고)","재단법인 경북테크노파크","재단법인 경북테크노파크","수의(총액)소액수의","2020/07/15 17:09(2020/07/20 12:00)"
"용역","20200716565-00","일반","2020년 보석함 금고(디자인) 브랜드&디자인 융합 개발 용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/07/15 17:09(-)"
"용역","20200716135-00","일반","119현장지원 모바일시스템 확산","조달청","소방청","수의(총액)","2020/07/15 17:07(2020/07/16 15:00)"
