"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200707497-00","일반","회덕초등학교 외 1교(신탄진초) 건설폐기물 운반 용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 20:30(2020/07/13 10:00)"
"용역","20200707492-00","일반","회덕초등학교 외 1교(신탄진초) 건설폐기물 처리 용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 20:26(2020/07/13 10:00)"
"용역","20200707491-00","일반","구암초등학교 외 18교 특수구조건축물 유지관리점검용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 20:25(2020/07/13 10:00)"
"용역","20200707486-00","일반","(본부) 바이오인력양성 홈페이지 고도화","오송첨단의료산업진흥재단","오송첨단의료산업진흥재단","일반(총액)협상에의한계약","2020/07/07 20:15(2020/07/20 14:00)"
"용역","20200707483-00","일반","덕산초등학교 외 6교 특수구조건축물 유지관리점검용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 20:14(2020/07/13 10:00)"
"용역","20200707373-00","일반","지역 내 기업 생태계 변화에 따른 인적자원 확충방안 연구 용역","(재)제주창조경제혁신센터","(재)제주창조경제혁신센터","제한(총액)협상에의한계약","2020/07/07 20:12(2020/07/20 17:00)"
"용역","20200707481-00","일반","관청~주산선(군도4호) 도로확포장공사 폐기물처리용역(장기계속)","전라북도 정읍시","전라북도 정읍시","제한(총액)","2020/07/07 20:06(2020/07/15 14:00)"
"용역","20200707414-00","일반","고잔초 외 2교(관산초, 반월초) 정밀안전점검용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액수의","2020/07/07 20:03(2020/07/13 10:00)"
"용역","20200707476-00","긴급","용오천 지방하천 정비공사 건설폐기물 처리용역(장기계속)","전라북도 정읍시","전라북도 정읍시","제한(총액)","2020/07/07 19:57(2020/07/15 14:00)"
"용역","20200707472-00","일반","성호초등학교 유치원 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:55(2020/07/13 10:00)"
"용역","20200706690-00","일반","경기남부지방경찰청 국가정보통신서비스 사업자 선정","조달청 인천지방조달청","경찰청 경기도남부지방경찰청","수의(총액)","2020/07/07 19:55(2020/07/13 16:00)"
"용역","20200707023-00","긴급","인천세관 해상특송물류센터 자동분류장비 도입 사업","조달청 인천지방조달청","관세청 인천세관","일반(총액)협상에의한계약","2020/07/07 19:54(2020/08/11 10:00)"
"용역","20200707471-00","긴급","산내면 자연동마을 소규모 수도시설 개량사업 건설폐기물 처리용역(긴급)","전라북도 정읍시","전라북도 정읍시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:48(2020/07/13 14:00)"
"용역","20200707402-00","긴급","서동로 8차 확장공사 및 교통체계 개선 폐기물처리용역","부산광역시 금정구","부산광역시 금정구","제한(총액)","2020/07/07 19:45(2020/07/14 12:00)"
"용역","20200707465-00","일반","성호초등학교 외 1교(산호초) 지정폐기물 처리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:43(2020/07/13 10:00)"
"용역","20200707457-01","변경","입암면 만화소하천 정비공사 건설폐기물 처리용역(긴급)","전라북도 정읍시","전라북도 정읍시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:41(2020/07/13 14:00)"
"용역","20200707462-00","긴급","북면 장학소하천 장학1교 재설치공사 건설폐기물 처리용역(긴급)","전라북도 정읍시","전라북도 정읍시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:38(2020/07/13 14:00)"
"용역","20200707399-00","일반","덕촌초등학교 외 1교 특별교실 증축 및 기계부문 설계용역 수의견적 제출 안내","경상북도교육청 경상북도구미교육지원청","경상북도교육청 경상북도구미교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:36(2020/07/13 10:00)"
"용역","20200707347-00","일반","2020학년도 NCS 직무능력 향상 캠프 운영 위탁 용역 2단계 입찰 공고","광주광역시교육청 광주자동화설비공업고등학교","광주광역시교육청 광주자동화설비공업고등학교","일반(총액)규격가격동시","2020/07/07 19:34(2020/07/17 10:00)"
"용역","20200707429-00","일반","구산초등학교 구서분교 지정폐기물 처리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:23(2020/07/13 10:00)"
"용역","20200704461-00","일반","경찰청 빅데이터 통합 플랫폼 1단계 구축 감리","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/07/07 19:12(2020/07/21 10:00)"
"용역","20200707439-00","일반","외사~상대간 보행자도로 설치공사 건설폐기물 처리용역","경기도 여주시","경기도 여주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:10(2020/07/13 10:00)"
"용역","20200707444-00","일반","차세대 염기서열 분석기술을 이용한 전장 유전체 분석_PA202000926","서울대학교산학협력단","서울대학교산학협력단","제한(총액)규격가격동시","2020/07/07 19:07(2020/07/15 10:00)"
"용역","20200707436-00","일반","상주교육지원청 WEE센터 정밀안전진단 용역","경상북도교육청 경상북도상주교육지원청","경상북도교육청 경상북도상주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 19:01(2020/07/16 10:00)"
"용역","20200707432-00","일반","제5차 라이브러리파크 건축생산워크숍(기획 연구) 용역","아시아문화원","아시아문화원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 18:57(2020/07/13 10:00)"
"용역","20200706584-00","긴급","2020년도 이러닝 콘텐츠 개발(직업기초 및 기타분야","조달청","한국기술교육대학교","일반(총액)협상에의한계약","2020/07/07 18:49(2020/07/21 10:00)"
"용역","20200707423-00","일반","2020년 5급 심사승진임용 업무실적평가 운영","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/07/07 18:42(2020/07/20 11:00)"
"용역","20200707419-00","일반","하자관리정보시스템 2020년 기능개선 용역","한국시설안전공단","한국시설안전공단","일반(총액)협상에의한계약","2020/07/07 18:36(2020/07/20 17:00)"
"용역","20200707413-00","긴급","서울시사회서비스원 요양보호사 직무교육 위탁운영 교육","재단법인 서울특별시 사회서비스원","재단법인 서울특별시 사회서비스원","일반(총액)협상에의한계약","2020/07/07 18:34(2020/07/17 12:00)"
"용역","20200702280-01","변경","삼봉초교주변지구 주택건설사업 감리자(건축) 모집 정정공고","경기도 안양시","경기도 안양시","일반경쟁","2020/07/07 18:28(2020/07/14 10:00)"
"용역","20200705896-00","긴급","2020년 농업과학기반기술 정보서비스 통합운영","조달청","농촌진흥청 국립농업과학원","제한(총액)협상에의한계약","2020/07/07 18:24(2020/08/04 10:00)"
"용역","20200707400-00","일반","선문대학교 2020학년도 외국어 몰입캠프(하계/동계) 운영업체 선정 입찰","선문대학교","선문대학교","일반(총액)협상에의한계약","2020/07/07 18:24(-)"
"용역","20200706300-00","일반","2020년 정보보호체계 강화 사업(긴급)","국민건강보험공단","국민건강보험공단","제한(총액)협상에의한계약","2020/07/07 18:23(2020/07/23 11:00)"
"용역","20200707397-00","일반","감정중 노후화장실 개선공사 설계용역","경기도교육청 경기도김포교육지원청","경기도교육청 경기도김포교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 18:23(2020/07/13 10:00)"
"용역","20200707398-00","일반","지역교통안전환경개선(교통사고잦은곳)사업 폐기물처리용역","충청남도 부여군","충청남도 부여군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 18:23(2020/07/13 10:00)"
"용역","20200707058-00","긴급","진전중학교 다목적강당 신축공사 설계용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","제한경쟁","2020/07/07 18:21(2020/07/13 10:00)"
"용역","20200707394-00","일반","강동대학교 2020년 홍보 및 성과확산 영상 제작 업체 선정 입찰 공고","강동대학교","강동대학교","제한(총액)협상에의한계약","2020/07/07 18:20(-)"
"용역","20200707389-00","긴급","군외 근린생활형 국민체육센터 건립사업 감리용역","전라남도 완도군","전라남도 완도군","제한경쟁","2020/07/07 18:19(2020/07/13 10:00)"
"용역","20200702056-00","긴급","2021년 예산안 홍보 위탁 용역","조달청","기획재정부","일반(총액)협상에의한계약","2020/07/07 18:18(2020/07/28 10:00)"
"용역","20200707383-00","일반","2020년 문화유산채널 영상공모전 운영","한국문화재재단","한국문화재재단","제한(총액)협상에의한계약","2020/07/07 18:17(2020/07/20 10:00)"
"용역","20200707385-00","일반","2020년 부산물자원화센터 축분원료(우돈분) 운송용역(2차)","전라남도 곡성군","전라남도 곡성군","제한(단가)","2020/07/07 18:16(2020/07/13 14:00)"
"용역","20200707379-00","일반","백령면 군도31호선(여단~소가을) 보행자도로 건설공사 실시설계용역","인천광역시 옹진군","인천광역시 옹진군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 18:16(2020/07/10 14:00)"
"용역","20200707384-00","일반","2020년 원문서비스 비공개 항목 검토 위탁사업","행정안전부 국가기록원","행정안전부 국가기록원","제한(총액)협상에의한계약","2020/07/07 18:16(2020/07/21 10:00)"
"용역","20200706570-00","일반","중장기 경영전략 및 조직인력운영계획 수립","한국청소년활동진흥원","한국청소년활동진흥원","제한(총액)협상에의한계약","2020/07/07 18:15(2020/07/20 12:00)"
"용역","20200702938-00","긴급","환자혈액관리 지원도구 마련 및 시범사업 운영 용역 입찰(장기계속)(긴급)","대한적십자사 혈액관리본부","대한적십자사 혈액관리본부","제한(총액)협상에의한계약","2020/07/07 18:15(2020/07/20 11:00)"
"용역","20200707377-00","일반","20년 소규모 취약시설 안전관리시스템 기능고도화 사업","한국시설안전공단","한국시설안전공단","일반(총액)협상에의한계약","2020/07/07 18:15(2020/07/20 17:00)"
"용역","20200707378-00","긴급","등록문화재 제184호 군산 해망굴 정밀안전진단용역","전라북도 군산시","전라북도 군산시","제한경쟁","2020/07/07 18:14(2020/07/14 12:00)"
"용역","20200707163-00","일반","아웃도어스쿨 조성을 위한 기본계획 수립 및 타당성 연구 용역","조달청 충북지방조달청","충청북도교육청 충청북도자연과학교육원","제한(총액)협상에의한계약","2020/07/07 18:10(2020/07/21 10:00)"
"용역","20200707035-00","일반","경기관광축제 육성 및 지원제도 개선방안 수립용역","경기관광공사","경기관광공사","제한(총액)협상에의한계약","2020/07/07 18:09(-)"
"용역","20200706996-01","변경","DMZ 실감미디어 체험관 조성","한국관광공사","한국관광공사","제한(총액)협상에의한계약","2020/07/07 18:06(2020/07/20 15:00)"
"용역","20200707362-00","일반","금당면 봉동육동마을 취약지역 생활여건 개조사업 기본시행계획 수립 및 실시설계 용역","전라남도 완도군","전라남도 완도군","제한경쟁","2020/07/07 18:05(2020/07/13 10:00)"
"용역","20200706814-00","일반","인천혈액원 혈액 운송용역(재공고)","대한적십자사인천광역시혈액원","대한적십자사인천광역시혈액원","제한(단가)","2020/07/07 18:04(2020/07/13 10:00)"
"용역","20200707278-00","일반","2020년 해운대 꿈꾸는 마을축체 행사운영용역[협상에 의한 계약]","부산광역시 해운대구","부산광역시 해운대구","제한(총액)협상에의한계약","2020/07/07 18:04(2020/07/23 16:00)"
"용역","20200707358-00","일반","디지털 기반의 기록물관리 전문요원 양성 및 자격제도 개선 방안 연구","행정안전부 국가기록원","행정안전부 국가기록원","제한(총액)협상에의한계약","2020/07/07 18:03(2020/07/21 10:00)"
"용역","20200706454-00","일반","[한의약침약제규격표준화사업] 약침 GLP독성시험 위탁연구용역","조달청 대구지방조달청","한국한의약진흥원","제한(총액)협상에의한계약","2020/07/07 18:02(2020/07/22 11:00)"
"용역","E082000308-00","일반","[동해] 폐수처리오니 위탁처리용역 연간단가계약","한국동서발전주식회사","총무기획부","일반(총액)","2020/07/07 18:02(2020/07/16 10:00)"
"용역","20200707356-00","일반","2020년도 울산항만공사 정보시스템 취약점 분석·평가사업","울산항만공사","울산항만공사","일반(총액)협상에의한계약","2020/07/07 18:01(2020/08/17 10:00)"
"용역","20200707337-01","변경","무형유산 볼륨 캡처 콘텐츠 제작 및 서비스 (긴급)","한국문화재재단","한국문화재재단","일반(총액)협상에의한계약","2020/07/07 17:58(2020/07/20 10:00)"
"용역","20200707351-00","일반","경북 상주 청년 농촌보금자리조성사업 건축설계 용역(제안공모)","한국농어촌공사 경북지역본부","한국농어촌공사 경북지역본부","일반경쟁","2020/07/07 17:57(-)"
"용역","20200707353-00","일반","2020 대한민국 우리술 품평회 대행용역","한국농수산식품유통공사","한국농수산식품유통공사","제한(총액)협상에의한계약","2020/07/07 17:57(2020/07/20 10:00)"
"용역","20200707350-00","일반","임신 출산 전문상담인력 교육프로그램 개발 운영","보건복지부","보건복지부","제한(총액)협상에의한계약","2020/07/07 17:54(2020/07/20 10:00)"
"용역","20200707348-00","일반","양원천 외 3개소 불법행위조사 측량용역","경기도 연천군","경기도 연천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:54(2020/07/13 10:00)"
"용역","20200707339-00","일반","안동시 하수처리구역의 강우시 유량 및 수질조사 용역","경상북도 안동시","경상북도 안동시","지명경쟁","2020/07/07 17:53(2020/07/16 14:00)"
"용역","20200707285-00","일반","취약계층 소방안전교육 영상키트 제작","조달청 대전지방조달청","소방청","수의(총액)소액-수요기관추천","2020/07/07 17:53(2020/07/09 12:00)"
"용역","20200702651-01","취소","서울시사회서비스원 요양보호사 직무교육 위탁운영 용역","재단법인 서울특별시 사회서비스원","재단법인 서울특별시 사회서비스원","제한(총액)협상에의한계약","2020/07/07 17:51(2020/07/16 12:00)"
"용역","E082000307-00","일반","[일산] 소각대상 폐기물(일반,지정) 위탁처리용역 연간단가계약","한국동서발전주식회사","경영관리부","제한(총액)","2020/07/07 17:50(2020/07/13 12:00)"
"용역","20200707333-00","일반","전라남도 경제민주화 기본계획 수립 연구용역","전라남도","전라남도","제한(총액)협상에의한계약","2020/07/07 17:49(2020/07/20 17:00)"
"용역","20200707314-01","취소","경북 상주 청년 농촌보금자리조성사업 건축설계 용역(제안공모)","한국농어촌공사 경북지역본부","한국농어촌공사 경북지역본부","일반경쟁","2020/07/07 17:49(2020/07/15 17:00)"
"용역","20200707336-00","일반","2020학년도 11월 고1, 2 전국연합학력평가 문제지 인쇄, 포장, 배송 보안 용역","경기도교육청 북부청사","경기도교육청 북부청사","제한(총액)","2020/07/07 17:48(2020/07/16 10:00)"
"용역","20200707332-00","일반","농산물 온라인 B2B 거래 활성화를 위한 물류체계 연구용역","한국농수산식품유통공사","한국농수산식품유통공사","제한(총액)협상에의한계약","2020/07/07 17:48(2020/07/23 10:00)"
"용역","20200707334-00","일반","국가중요농업유산 제10호 의성 전통수리농업시스템 보전활용 종합계획 수립용역","경상북도 의성군","경상북도 의성군","일반(총액)협상에의한계약","2020/07/07 17:47(-)"
"용역","20200707160-00","일반","2020~2024학년도 경비용역","대구대학교","대구대학교","일반(총액)","2020/07/07 17:45(-)"
"용역","20200707308-00","일반","울산항 CCTV 종합상황실 연계 구축사업 통신공사 감리용역","해양수산부 울산지방해양수산청","해양수산부 울산지방해양수산청","제한경쟁","2020/07/07 17:45(2020/07/13 10:00)"
"용역","20200707304-00","일반","장애인콜택시 이용고객 맞춤형 운송효율화 학술연구 용역","서울시설공단","서울시설공단","제한(총액)협상에의한계약","2020/07/07 17:44(2020/07/20 12:00)"
"용역","20200706280-00","일반","2020년 국립중앙도서관 정보시스템 클라우드 전환 사업 감리용역","조달청 서울지방조달청","문화체육관광부 국립중앙도서관","제한(총액)협상에의한계약","2020/07/07 17:43(2020/07/21 10:00)"
"용역","2020-0317-00","일반","도서관운영시스템 구축","인천국제공항공사","인천국제공항공사","일반(총액)협상에의한계약","2020/07/07 17:43(2020/07/29 16:00)"
"용역","20200707307-00","일반","한탄강 외 2개소 불법행위 조사측량용역","경기도 연천군","경기도 연천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:42(2020/07/13 10:00)"
"용역","20200706978-00","긴급","라이브러리파크 사인물(사이니지) 디자인 개발 및 설계 용역","조달청 광주지방조달청","아시아문화원","제한(총액)협상에의한계약","2020/07/07 17:41(2020/07/21 10:00)"
"용역","20200707283-00","일반","「오포·도척처리구역하수관로정비사업 기본및실시설계용역」사업수행능력평가서 제출안내공고","광주도시관리공사","광주도시관리공사","제한경쟁","2020/07/07 17:39(-)"
"용역","20200707313-00","일반","통합의료정보시스템 스토리지 고도화 구축","전북대학교병원","전북대학교병원","제한(총액)","2020/07/07 17:39(2020/07/15 10:00)"
"용역","20200707312-00","긴급","(정책연구) IP가치평가 품질관리가이드 개발","특허청","특허청","제한(총액)협상에의한계약","2020/07/07 17:39(2020/07/28 10:00)"
"용역","20200707269-00","일반","2020 사업연도 세무조정 및 세무자문 용역","한국주택금융공사","한국주택금융공사","일반(총액)협상에의한계약","2020/07/07 17:38(-)"
"용역","20200707309-00","일반","「연구소(전담부서) 현판 및 회원증 액자」 제작 용역업체 입찰공고","한국산업기술진흥협회","한국산업기술진흥협회","일반(총액)협상에의한계약","2020/07/07 17:37(-)"
"용역","20200706985-00","일반","송하아울렛~남선연탄간 외 1개소 노후관 교체공사 현장 공공측량 및 GIS DB 갱신 용역","광주광역시 상수도사업본부","광주광역시 상수도사업본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:36(2020/07/13 12:00)"
"용역","20200704000-02","변경","당진시 공공하수도 기술진단용역","충청남도 당진시","충청남도 당진시","일반경쟁","2020/07/07 17:36(-)"
"용역","9223597-00","일반","OSJD 리플릿 번역용역","한국철도공사","한국철도공사","제한(총액)","2020/07/07 17:35(2020/07/21 11:00)"
"용역","20200707294-00","일반","2020년 세종지사 열수송관 비파괴검사용역 단가계약","한국지역난방공사 세종지사","한국지역난방공사 세종지사","제한(단가)","2020/07/07 17:35(2020/07/17 10:00)"
"용역","20200706575-02","변경","2020년도 대한장애인체육회 정산회계 검토 용역","대한장애인체육회","대한장애인체육회","제한(총액)협상에의한계약","2020/07/07 17:35(2020/07/21 10:00)"
"용역","20200706482-00","일반","관기초 외8교 제3종시설물 정기안전점검 용역 수의 전자견적 공고","충청북도교육청 충청북도보은교육지원청","충청북도교육청 충청북도보은교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:34(2020/07/13 10:00)"
"용역","20200704497-01","취소","덕촌초등학교 외 1교 특별교실 증축 및 기타 기계부문 설계용역","경상북도교육청 경상북도구미교육지원청","경상북도교육청 경상북도구미교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:34(2020/07/10 10:00)"
"용역","20200707226-00","일반","해수욕장 현황조사 용역","부산광역시 해운대구 관광시설관리사업소","부산광역시 해운대구 관광시설관리사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:33(2020/07/13 10:00)"
"용역","20200706955-00","일반","송하아울렛~남선연탄간 외 1개소 노후관 교체공사 건설폐기물 처리용역","광주광역시 상수도사업본부","광주광역시 상수도사업본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:33(2020/07/13 12:00)"
"용역","E012006033-00","일반","영종지사 스마트빌딩 홍보관 제작용역","한국전력공사","공사용역부","제한(총액)","2020/07/07 17:32(2020/07/20 14:00)"
"용역","20200707291-00","일반","2020년 해수욕장 수상오토바이 임차(6개소)","강원도 동해시","강원도 동해시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:32(2020/07/13 10:00)"
"용역","20200706749-00","일반","(재공고)KOITA 전산시스템 종합관리업체 선정","한국산업기술진흥협회","한국산업기술진흥협회","일반(총액)협상에의한계약","2020/07/07 17:32(-)"
"용역","20200707166-00","일반","보령시청사 민원동 건립 기본 및 실시설계용역","조달청","충청남도 보령시","수의(설계공모)","2020/07/07 17:30(-)"
"용역","20200706455-00","일반","보은중 외8교 제3종시설물 정기안전점검용역 수의 전자견적 공고","충청북도교육청 충청북도보은교육지원청","충청북도교육청 충청북도보은교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:29(2020/07/13 10:00)"
"용역","20200707238-00","긴급","도시재생지원센터 건립공사 건설사업관리용역","울산광역시 울주군","울산광역시 울주군","제한경쟁","2020/07/07 17:29(2020/07/13 10:00)"
"용역","20200707276-00","긴급","아이디어 플랫폼 구축 사업","특허청","특허청","일반(총액)협상에의한계약","2020/07/07 17:28(2020/07/23 10:00)"
"용역","E042000348-00","일반","2020년 하동발전본부 정밀안전점검 용역(PQ)","한국남부발전주식회사","자재연료부","제한(총액)","2020/07/07 17:27(2020/08/05 14:00)"
"용역","20200706538-01","변경","2035년 논산시 공원녹지 기본계획 수립 용역","충청남도 논산시","충청남도 논산시","제한경쟁","2020/07/07 17:25(2020/07/15 14:00)"
"용역","20200707270-00","일반","취약계층(경력단절 여성 및 신중년) 적합 인력양성 연구조사","세종상공회의소","세종상공회의소","일반(총액)협상에의한계약","2020/07/07 17:25(-)"
"용역","20200706835-00","일반","(가칭)위례7유 신축공사 건축사감리용역","조달청 서울지방조달청","경기도교육청 경기도광주하남교육지원청","지역","2020/07/07 17:24(2020/07/15 10:00)"
"용역","20200707192-00","일반","바이오융합소재산업화센터 바이오클린룸 설계 용역","재단법인충북테크노파크","재단법인충북테크노파크","일반(총액)협상에의한계약","2020/07/07 17:24(2020/07/22 16:00)"
"용역","20200707258-00","일반","연구용역 수행을 위한 클론성 조혈증 외부수탁검사 용역 소액수의 견적제출 안내 재공고","충청남도 서산의료원","충청남도 서산의료원","일반(총액)","2020/07/07 17:24(2020/07/13 10:00)"
"용역","20200707265-00","일반","전라남도 SNS 도정홍보 콘텐츠 통합시스템 구축 용역","전라남도","전라남도","제한(총액)협상에의한계약","2020/07/07 17:23(2020/07/20 17:00)"
"용역","20200706765-00","긴급","2020년 재학생 국내 영어캠프 위탁운영","조달청 인천지방조달청","학교법인한국폴리텍","제한(총액)협상에의한계약","2020/07/07 17:22(2020/07/21 10:00)"
"용역","20200706426-00","일반","농식품 창업정보망 홈페이지 리뉴얼 사업 용역","조달청 전북지방조달청","농업기술실용화재단","제한(총액)협상에의한계약","2020/07/07 17:20(2020/07/21 10:00)"
"용역","20200706925-00","일반","5.18민주화운동 시민군 기동타격대 구술증언 채록 재공고","광주광역시 5.18민주화운동기록관","광주광역시 5.18민주화운동기록관","제한(총액)협상에의한계약","2020/07/07 17:17(2020/07/20 16:00)"
"용역","20200706018-00","일반","무형유산 전시 미디어월 콘텐츠 제작","조달청 전북지방조달청","문화재청 국립무형유산원","제한(총액)협상에의한계약","2020/07/07 17:17(2020/07/21 10:00)"
"용역","20200707222-00","일반","하천구역 표시 지형현황 측량용역","경기도 연천군","경기도 연천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/07 17:16(2020/07/13 10:00)"
"용역","20200707248-00","일반","2020년 청주시 농식품 해외마케팅 지원 미국(하와이/시애틀) 홍보판촉전 위탁운영 용역","재단법인 충북과학기술혁신원","재단법인 충북과학기술혁신원","제한(총액)협상에의한계약","2020/07/07 17:16(-)"
"용역","20200707233-00","일반","남원시 농업용 암반관정 정밀현황조사용역","한국농어촌공사 전북지역본부","한국농어촌공사 전북지역본부","제한(총액)","2020/07/07 17:13(2020/07/13 10:00)"
"용역","20200707147-01","변경","2020년 중소기업 빅데이터 분석 활용 지원사업 용역","인천테크노파크","인천테크노파크","제한(총액)협상에의한계약","2020/07/07 17:12(2020/07/20 10:00)"
"용역","20200707170-01","변경","명지전문대학 미디어커머스형 청년창업 프로그램 운영 용역","명지전문대학","명지전문대학","일반(총액)규격가격동시","2020/07/07 17:11(2020/07/15 16:00)"
