"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200711974-00","긴급","정책과정 이해 및 토론ㆍ기획실습을 위한 정책사례 개발 연구용역","인사혁신처 국가공무원인재개발원","인사혁신처 국가공무원인재개발원","제한(총액)협상에의한계약","2020/07/11 21:53(2020/07/23 10:00)"
"용역","20200711927-00","일반","2020년 기능한국인 홍보용역","한국산업인력공단글로벌숙련기술진흥원","한국산업인력공단글로벌숙련기술진흥원","일반(총액)협상에의한계약","2020/07/11 13:30(2020/07/22 14:00)"
"용역","20200711900-00","긴급","(긴급)2020 중구 도심산업박람회 온라인 전시기획 및 운영 용역","서울특별시 중구","서울특별시 중구","제한(총액)협상에의한계약","2020/07/11 09:34(-)"
