"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200713667-00","일반","전의일반산업단지 수질측정기기(TMS) 유지관리 용역","세종특별자치시","세종특별자치시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 19:55(2020/07/20 10:00)"
"용역","20200713663-00","일반","국립생태원 ‘생태 돋보기로 다시 읽는’시리즈 점자도서 개발 용역","국립생태원","국립생태원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 19:50(2020/07/17 14:00)"
"용역","20200713649-00","일반","명학일반산업단지 수질측정기기(TMS) 유지관리 용역","세종특별자치시","세종특별자치시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 19:37(2020/07/20 10:00)"
"용역","20200713647-00","긴급","생태빅데이터 구축을 위한 데이터 가공 및 연계(2차년도) 용역","국립생태원","국립생태원","제한(총액)협상에의한계약","2020/07/13 19:36(2020/07/24 14:00)"
"용역","20200713644-00","일반","제브라피쉬를 활용한 화합물 50종의 기초 생리활성 및 간독성 기능시험 용역(재안내공고)","한국화학연구원부설안전성평가연구소","한국화학연구원부설안전성평가연구소","수의(총액)소액수의","2020/07/13 19:32(2020/07/17 10:00)"
"용역","20200713636-00","긴급","해양수산 비디지털자료 DB구축","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/07/13 19:30(2020/07/24 14:00)"
"용역","20200713639-00","일반","수유1동 도시재생 뉴딜사업구역 내 기반시설 정비사업 기본 및 실시설계 용역","서울특별시 강북구","서울특별시 강북구","제한경쟁","2020/07/13 19:28(2020/07/21 15:00)"
"용역","20200713643-00","일반","한약자원 R&D 중장기 추진전략(2020-2030) 수립","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/07/13 19:28(-)"
"용역","20200713632-00","일반","지방공기업평가원 주관 경기도시설관리공단협의회 기능연속성계획 구축방안 컨설팅 용역","지방공기업평가원","지방공기업평가원","일반(총액)협상에의한계약","2020/07/13 19:25(-)"
"용역","20200713625-00","일반","검단산업단지~검단IC간 도로개설공사 가연성 폐기물 처리용역","인천광역시 종합건설본부","인천광역시 종합건설본부","제한(총액)","2020/07/13 19:24(2020/07/22 10:00)"
"용역","20200713550-02","변경","장애인실태조사","한국보건사회연구원","한국보건사회연구원","일반(총액)협상에의한계약","2020/07/13 19:23(-)"
"용역","20200713634-00","일반","대한민국 테마여행 10선 평화역사이야기여행 권역 테마상품 운영","주식회사 에스에이치네스크","주식회사 에스에이치네스크","제한(총액)협상에의한계약","2020/07/13 19:14(-)"
"용역","20200712992-00","일반","청솔초 포장공사 폐기물처리용역","경기도교육청 경기도성남교육지원청","경기도교육청 경기도성남교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 19:14(2020/07/17 10:00)"
"용역","20200713624-00","일반","한약의 약인성 간손상 및 신손상 다기관관찰 임상연구 (충청남도/충청북도)","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/07/13 19:07(-)"
"용역","20200713538-00","긴급","사적 제191호 고양 공양왕릉 종합정비계획 수립용역","경기도 고양시","경기도 고양시","제한(총액)","2020/07/13 19:02(2020/07/20 10:00)"
"용역","20200713533-00","일반","새만금 산단 체계적 관리 및 임대용지 효율적 운용 연구용역","새만금개발청","새만금개발청","제한(총액)협상에의한계약","2020/07/13 18:57(2020/07/27 10:00)"
"용역","2020071317001-00","일반","K-R&D Campus 구축 마스터플랜 수립을 위한 연구용역","한국가스공사","한국가스공사","일반(총액)","2020/07/13 18:53(2020/08/03 14:00)"
"용역","20200713608-00","일반","한약의 약인성 간손상 및 신손상 다기관관찰 임상연구 (광주광역시)","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/07/13 18:51(-)"
"용역","20200713606-00","일반","중장기 빅데이터 전략 수립 및 시범사업 구축용역","한국지역난방공사","한국지역난방공사","제한(총액)협상에의한계약","2020/07/13 18:50(2020/08/03 14:00)"
"용역","20200713595-00","긴급","저출산고령사회 대응 국민 인식 및 가치관 심층조사","한국보건사회연구원","한국보건사회연구원","일반(총액)협상에의한계약","2020/07/13 18:48(-)"
"용역","20200713599-00","일반","한약의 약인성 간손상 및 신손상 다기관관찰 임상연구 (경기도)","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/07/13 18:44(-)"
"용역","20200713598-00","일반","2020년 제주관광정보센터 상담시스템 유지보수 용역","제주관광공사","제주관광공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:44(2020/07/16 10:00)"
"용역","20200713590-00","일반","제2시립도서관 진입도로 확장 도시관리계획(도로) 결정(변경) 및 실시설계용역","대전광역시 동구","대전광역시 동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:38(2020/07/20 10:00)"
"용역","20200713592-00","일반","기장초등학교 등 5교 특수구조건축물 정기점검용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:37(2020/07/17 10:00)"
"용역","20200713579-00","일반","선단 도시계획도로(중로1-선단1, 선단IC) 확·포장공사 실시설계용역","경기도 포천시","경기도 포천시","제한경쟁","2020/07/13 18:37(-)"
"용역","20200713586-00","긴급","2020년 고성군 어촌뉴딜사업(당동항, 당항항, 동문항) 기본 및 실시설계용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/13 18:34(-)"
"용역","20200713124-01","변경","비비단으로 떠나는 별빛여행 행사 및 프로그램 운영 용역","경상남도 김해시","경상남도 김해시","제한(총액)","2020/07/13 18:30(2020/07/21 16:00)"
"용역","20200713573-00","일반","서대문구 민주시민교육(2021년~2023년) 기본계획 수립을 위한 연구용역","서울특별시 서대문구","서울특별시 서대문구","제한(총액)","2020/07/13 18:28(2020/07/22 14:00)"
"용역","20200706561-00","일반","2020년 셋째아 이상 신생아 건강보험 가입 용역(재공고)","경기도 김포시 보건소","경기도 김포시 보건소","일반(총액)","2020/07/13 18:27(2020/07/20 10:00)"
"용역","20200713337-00","일반","「2020 실패박람회 in 전남」 대행 용역","전라남도","전라남도","제한(총액)협상에의한계약","2020/07/13 18:26(2020/08/03 17:00)"
"용역","20200713570-00","일반","2020년 김해/양산지사 경상정비지원용역","한국지역난방공사 김해사업소","한국지역난방공사 김해사업소","제한경쟁","2020/07/13 18:25(2020/08/12 12:00)"
"용역","20200713568-00","일반","민락초등학교 정보통신시설개수공사 감리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:25(2020/07/17 10:00)"
"용역","20200712747-00","일반","성남 어린이놀이시설 지도, 점검 용역","경기도교육청 경기도성남교육지원청","경기도교육청 경기도성남교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:23(2020/07/17 10:00)"
"용역","20200600-01","변경","MG연계형 발전설비 시뮬레이터 및 모니터링 시스템 개발","한전KDN(주)","한전KDN(주)","제한(총액)협상에의한계약","2020/07/13 18:22(2020/07/24 11:00)"
"용역","20200713557-00","일반","2020년 하계방학 유튜브 크리에이터 양성과정 용역","한국영상대학교","한국영상대학교","일반(총액)","2020/07/13 18:18(-)"
"용역","20200712260-00","긴급","전자정부 클라우드 플랫폼 구축 SW분리발주(AI음성인식)","조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/13 18:17(2020/07/29 10:00)"
"용역","20200713549-00","긴급","제46회 전국품질분임조경진대회 발표문집 인쇄·발간 용역","한국표준협회","한국표준협회","제한(총액)협상에의한계약","2020/07/13 18:14(-)"
"용역","20200713541-00","일반","폐양액 재활용 등 순환식 양액재배 확대방안 연구용역","한국농수산식품유통공사","한국농수산식품유통공사","제한(총액)협상에의한계약","2020/07/13 18:13(2020/07/24 10:00)"
"용역","20200713543-00","일반","강서문예회관 건립공사 건설폐기물처리용역","서울특별시 강서구","서울특별시 강서구","제한(총액)","2020/07/13 18:12(2020/07/21 10:00)"
"용역","20200712440-00","일반","경기도교육청안전교육관 프로그램 운영 용역","조달청 인천지방조달청","경기도교육청 경기도교육청안전교육관","제한(총액)","2020/07/13 18:12(2020/07/23 10:00)"
"용역","20200713352-00","일반","옥외광고물 전수조사 및 DB 구축용역","부산광역시 해운대구","부산광역시 해운대구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:10(2020/07/17 10:00)"
"용역","20200713301-00","일반","여수선소테마정원조성사업건축기획용역","전라남도 여수시","전라남도 여수시","제한경쟁","2020/07/13 18:09(2020/07/21 12:00)"
"용역","20200713516-00","일반","협상에 의한 계약 입찰공고(북도면, 영흥면 회주도로 광역시도 승격 타당성조사 연구용역)","인천광역시 옹진군","인천광역시 옹진군","일반(총액)협상에의한계약","2020/07/13 18:07(2020/07/23 18:00)"
"용역","20200713529-00","일반","모라중학교 노후전등교체 및 기타 전기공사 설계용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:06(2020/07/17 10:00)"
"용역","20200713525-00","긴급","교원·교원 관리자를 위한 표준교육 이러닝 콘텐츠 개발 및 운영 용역","한국표준협회","한국표준협회","제한(총액)협상에의한계약","2020/07/13 18:05(-)"
"용역","20200713317-00","일반","송림항 어촌뉴딜300사업 실시설계용역(해양토목)","한국농어촌공사 충남지역본부","한국농어촌공사 충남지역본부","일반경쟁","2020/07/13 18:05(2020/08/10 14:00)"
"용역","20200631558-02","변경","2020 국제 특허법원 콘퍼런스 행사 대행 용역","조달청","대법원 특허법원","일반(총액)협상에의한계약","2020/07/13 18:05(2020/07/21 10:00)"
"용역","20200713056-01","취소","2020년 제주관광정보센터 상담시스템 유지보수 용역","제주관광공사","제주관광공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:03(2020/07/16 10:00)"
"용역","20200713480-00","일반","대학타운형 도시재생뉴딜사업 상생상가조성 리모델링 실시설계 용역","광주광역시 북구","광주광역시 북구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:02(2020/07/17 10:00)"
"용역","20200713513-00","일반","덕천중학교 교사보수공사 설계용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 18:01(2020/07/17 10:00)"
"용역","20200713447-00","일반","2020년 정보화사업 통합감리용역","조달청 서울지방조달청","헌법재판소","제한(총액)협상에의한계약","2020/07/13 17:59(2020/07/24 10:00)"
"용역","20200713508-00","일반","충청북도 시군 특화산업 발굴 및 육성전략 연구사업","재단법인 충북과학기술혁신원","재단법인 충북과학기술혁신원","제한(총액)협상에의한계약","2020/07/13 17:59(-)"
"용역","20200713493-00","일반","뱃말항 공영주차장 조성공사 실시설계용역","인천광역시 옹진군","인천광역시 옹진군","제한경쟁","2020/07/13 17:59(2020/07/20 10:00)"
"용역","20200713204-00","일반","서울에너지공사 태양광발전소 통합모니터링 시스템 구축","서울에너지공사","서울에너지공사","제한(총액)경쟁적대화에의한계약","2020/07/13 17:58(공개이전)"
"용역","20200713499-00","일반","화명중 외 1교(구남중) 장애인승강기실증축 및 기타공사 설계용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:58(2020/07/17 10:00)"
"용역","20200713225-00","일반","2020년 COA 한국형 모니터링 인큐베이팅 고도화 사업","조달청 서울지방조달청","사단법인 저작권해외진흥협회","제한(총액)협상에의한계약","2020/07/13 17:58(2020/07/24 10:00)"
"용역","20200713470-00","일반","2020년 사업단 재산 종합보험 가입 재공고","한국농어촌공사 화안사업단","한국농어촌공사 화안사업단","수의(총액)소액수의","2020/07/13 17:57(2020/07/17 10:00)"
"용역","20200713494-00","긴급","월곡2동 생활밀착형 도시재생 스마트기술 지원사업(협상)","광주광역시 광산구","광주광역시 광산구","제한(총액)협상에의한계약","2020/07/13 17:57(-)"
"용역","20200713477-00","일반","창원기계공업고등학교 구)기숙사동 철거공사 설계용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:56(2020/07/17 10:00)"
"용역","20200713496-00","일반","사이버훈련 모니터링 시스템 및 웹 인터페이스 개발","국가보안기술연구소","국가보안기술연구소","제한(총액)협상에의한계약","2020/07/13 17:56(2020/07/31 11:30)"
"용역","20200711616-00","긴급","외국인 소방안전교육 영상물 제작(용역)","조달청 대전지방조달청","소방청","제한(총액)협상에의한계약","2020/07/13 17:55(2020/07/28 10:00)"
"용역","20200713482-00","일반","주택건설공사 감리자(건축) 모집공고(김포한강신도시 Bc-04BL)","경기도 김포시","경기도 김포시","일반경쟁","2020/07/13 17:54(2020/07/22 12:00)"
"용역","20200713478-00","일반","간곡마을 외 1개소 공공하수처리시설 설치사업 지반조사용역","경상남도 거제시","경상남도 거제시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:54(2020/07/21 10:00)"
"용역","20200713486-00","일반","비대면 평가모형 개발 연구용역","중소벤처기업진흥공단","중소벤처기업진흥공단","제한(총액)협상에의한계약","2020/07/13 17:54(2020/07/24 10:00)"
"용역","20200713429-02","변경","제45회 정선아리랑제 무대설치 및 무대프로그램 운영 대행 용역","(재)정선아리랑문화재단","(재)정선아리랑문화재단","일반(총액)협상에의한계약","2020/07/13 17:53(-)"
"용역","20200713406-00","일반","빈집활용사업 2단계 철거공사 건설폐기물(파쇄,소각) 처리용역","서울주택도시공사","서울주택도시공사","일반(총액)","2020/07/13 17:52(2020/07/20 12:00)"
"용역","20200712796-00","일반","율곡초등학교 교사 증축 전기부문 설계용역 수의견적 제출 안내 공고","경상북도교육청 경상북도김천교육지원청","경상북도교육청 경상북도김천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:51(2020/07/17 10:00)"
"용역","20200713247-00","일반","구포시장 공영주차장 확충사업 폐기물처리용역","부산광역시 북구","부산광역시 북구","제한(총액)","2020/07/13 17:51(2020/07/21 10:00)"
"용역","20200713118-00","일반","2020년도 가음면기초생활거점육성사업역량강화 용역","경상북도 의성군","경상북도 의성군","제한(총액)","2020/07/13 17:51(2020/07/21 10:00)"
"용역","20200713454-01","취소","사이버훈련 모니터링 시스템 및 웹 인터페이스 개발","국가보안기술연구소","국가보안기술연구소","제한(총액)협상에의한계약","2020/07/13 17:50(2020/07/31 11:30)"
"용역","20200713472-00","일반","제5회 감사편지쓰기 공모전 전화응대 위탁 운영 재공고","사회복지법인어린이재단","사회복지법인어린이재단","제한(총액)규격가격동시","2020/07/13 17:50(2020/07/23 11:00)"
"용역","20200713387-00","일반","[입찰대행] 병영초 운동장 정비공사 건설폐기물 처리용역 2인이상 견적제출 안내공고","울산광역시교육청 울산광역시강북교육지원청","울산광역시교육청 울산광역시강북교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:50(2020/07/17 10:00)"
"용역","20200713471-00","일반","2020년 학교 중요기록물 전자화 사업 용역 수의계약 안내 공고","경상남도교육청 경상남도합천교육지원청","경상남도교육청 경상남도합천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:49(2020/07/20 10:00)"
"용역","2020071319001-00","일반","내부규정 일제 정비 용역","한국가스공사","한국가스공사","제한(총액)","2020/07/13 17:49(2020/07/24 16:00)"
"용역","20200710670-00","일반","폐지학교 노후 부속건물 철거 공사에 따른 폐기물 처리용역 수의견적 제출 안내공고","경상북도교육청 경상북도성주교육지원청","경상북도교육청 경상북도성주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:47(2020/07/17 10:00)"
"용역","20200713101-00","일반","2020년도 단북면기초생활거점육성사업역량강화 용역","경상북도 의성군","경상북도 의성군","제한(총액)","2020/07/13 17:47(2020/07/21 10:00)"
"용역","20200713469-00","일반","구룡마을 만들기사업 지역역량강화 용역","경상남도 사천시","경상남도 사천시","제한(총액)","2020/07/13 17:47(2020/07/21 10:00)"
"용역","20200713456-00","일반","코레일유통(주) 업무용 차량(화물용) 2대 리스 용역","코레일유통(주)","코레일유통(주)","수의(단가)소액수의","2020/07/13 17:46(2020/07/21 10:00)"
"용역","20200713467-00","일반","연암대학교 입시홍보 전략 체계 고도화 위탁업체 선정","연암대학교 산학협력단","연암대학교 산학협력단","일반(총액)협상에의한계약","2020/07/13 17:45(-)"
"용역","20200713357-00","일반","잔다리천 정비사업 소규모환경영향평가용역","충청남도 서산시","충청남도 서산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:43(2020/07/17 10:00)"
"용역","20200713354-00","일반","[입찰대행] 병영초 인조잔디 철거 및 재활용처리용역 2인이상 견적제출 안내공고","울산광역시교육청 울산광역시강북교육지원청","울산광역시교육청 울산광역시강북교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:42(2020/07/17 10:00)"
"용역","20200713453-00","일반","첨단방사선연구소 방사성폐기물 통합관리시스템 구축 용역 1식","한국원자력연구원","한국원자력연구원","제한(총액)협상에의한계약","2020/07/13 17:41(2020/07/24 11:00)"
"용역","20200713448-00","일반","효행 장려 기본계획 수립 연구","보건복지부","보건복지부","제한(총액)협상에의한계약","2020/07/13 17:40(2020/07/24 10:00)"
"용역","20200713450-00","일반","성골지구 도시개발사업 소규모환경영향평가 용역","경기도 부천시","경기도 부천시","수의(총액)소액수의","2020/07/13 17:40(2020/07/17 10:00)"
"용역","20200713441-00","일반","계측 장비 운송 및 하역 용역","국방과학연구소제5기술연구본부","국방과학연구소제5기술연구본부","일반(총액)","2020/07/13 17:38(2020/07/17 10:00)"
"용역","20200713434-00","일반","뿌리산업 데이터 관리 체계 구축을 통한 지표개발 사업","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/13 17:38(2020/07/24 12:00)"
"용역","20200713413-00","일반","2020년도 외주검사 위탁용역(05그룹)","제주대학교병원","제주대학교병원","제한(총액)분류별","2020/07/13 17:38(2020/07/21 10:00)"
"용역","2020-0325-00","일반","2단계 항행안전시설 개량사업 실시설계 용역(재공고)","인천국제공항공사","인천국제공항공사","PQ+기타","2020/07/13 17:36(2020/08/13 16:00)"
"용역","E082000320-00","일반","[일산] 소각대상 폐기물(일반,지정) 위탁처리용역 연간단가계약","한국동서발전주식회사","경영관리부","일반(총액)","2020/07/13 17:35(2020/07/22 12:00)"
"용역","20200713358-00","긴급","사천지구 하천재해예방사업 기수갈고둥 및 붉은발말똥게 모니터링 용역","경상남도","경상남도","제한경쟁","2020/07/13 17:35(2020/07/20 12:00)"
"용역","20200713404-00","일반","2020년도 외주검사 위탁용역(04그룹)","제주대학교병원","제주대학교병원","제한(총액)분류별","2020/07/13 17:35(2020/07/21 10:00)"
"용역","20200713422-00","일반","2020 한탄강 세계평화 페스티벌 행사운영지원 및 시설임차 용역(입찰대행)","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:35(2020/07/17 10:00)"
"용역","20200713411-00","긴급","당리초등학교 등 4교(사동초,사하중,다대고) 내진보강 및 기타 건설폐기물처리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","제한(총액)","2020/07/13 17:34(2020/07/20 10:00)"
"용역","20200713378-01","변경","진영 서구2마을외 1개소 마을만들기사업 지역역량강화용역","경상남도 김해시","경상남도 김해시","일반(총액)협상에의한계약","2020/07/13 17:34(-)"
"용역","20200713425-00","일반","보건의료인력 정보 통합 방안 연구","보건복지부","보건복지부","제한(총액)협상에의한계약","2020/07/13 17:34(2020/07/24 10:00)"
"용역","20200713400-00","일반","2020년도 외주검사 위탁용역(03그룹)","제주대학교병원","제주대학교병원","제한(총액)분류별","2020/07/13 17:33(2020/07/21 10:00)"
"용역","20200713423-00","긴급","연천군 농어촌도로 기본 및 정비계획수립 재해영향성검토 용역","경기도 연천군","경기도 연천군","제한경쟁","2020/07/13 17:33(2020/07/20 10:00)"
"용역","20200713391-00","일반","2020년도 외주검사 위탁용역(02그룹)","제주대학교병원","제주대학교병원","제한(총액)분류별","2020/07/13 17:32(2020/07/21 10:00)"
"용역","20200713416-00","일반","경산역∼중산삼거리 아스콘 덧씌우기공사 건설폐기물처리용역","경상북도 경산시","경상북도 경산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:32(2020/07/20 10:00)"
"용역","20200713363-00","일반","2020년도 외주검사 위탁용역(01그룹)","제주대학교병원","제주대학교병원","제한(총액)분류별","2020/07/13 17:30(2020/07/21 10:00)"
"용역","20200711016-00","긴급","속초시 폐기물처리시설 주변영향지역 주민지원사업 기본계획 용역","조달청 강원지방조달청","강원도 속초시 환경자원사업소","일반(총액)협상에의한계약","2020/07/13 17:30(2020/07/24 10:00)"
"용역","20200712076-00","일반","학대예방경찰관(APO)  업무관리시스템 개선","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/07/13 17:29(2020/07/24 10:00)"
"용역","20200713218-00","일반","익산 원도심 빈공간 조사 및 활용방안 수립 용역(협상에의한 계약)","전라북도 익산시","전라북도 익산시","일반(총액)협상에의한계약","2020/07/13 17:29(-)"
"용역","20200713380-00","일반","대구서변초등학교 외 5교 친환경운동장 재조성 및 기타공사 폐기물재활용처리용역","대구광역시교육청 대구광역시서부교육지원청","대구광역시교육청 대구광역시서부교육지원청","수의(총액)소액수의","2020/07/13 17:29(2020/07/17 10:00)"
"용역","20200712313-01","변경","2020년 임대아파트 옹벽 및 교량시설물 정밀점검용역","서울주택도시공사","서울주택도시공사","제한(총액)","2020/07/13 17:28(2020/07/24 12:00)"
"용역","20200709431-01","취소","2020년 정보화사업 통합감리용역","조달청 서울지방조달청","헌법재판소","제한(총액)협상에의한계약","2020/07/13 17:28(2020/07/21 10:00)"
"용역","20200713408-00","일반","한림 신전마을 외 1개소 마을만들기사업 지역역량강화 용역","경상남도 김해시","경상남도 김해시","일반(총액)협상에의한계약","2020/07/13 17:27(-)"
"용역","20200713405-00","긴급","2020년 하동군 어촌뉴딜사업(구노량항, 대도항) 기본 및 실시설계용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/13 17:26(-)"
"용역","P2020480-01","변경","2020년도 전직원 사진 촬영 용역","한전KDN(주)","한전KDN(주)","수의(총액)","2020/07/13 17:26(2020/07/14 13:00)"
"용역","20200712930-00","일반","도심관통 도로개설(남교동 106-1번지) 지장물철거공사 불연성폐기물처리용역","전라남도 목포시","전라남도 목포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:25(2020/07/17 10:00)"
"용역","20200713401-00","긴급","2020년 창원시 어촌뉴딜사업(삼포항, 안성항, 진동항)) 기본 및 실시설계용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/13 17:24(-)"
"용역","20200713392-00","긴급","은평광역자원순환센터 건립사업 지하안전영향평가 용역","서울특별시 은평구","서울특별시 은평구","제한경쟁","2020/07/13 17:22(2020/07/20 10:00)"
"용역","20200713398-00","긴급","2020년 남해군 어촌뉴딜사업(상주항, 장포항, 지족항) 기본 및 실시설계용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/13 17:22(-)"
"용역","20200713388-00","일반","소사벌 종합운동장 육상트랙 시설개선공사 폐기물처리 용역(폐합성우레탄)","경기도 평택시","경기도 평택시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/13 17:20(2020/07/17 10:00)"
"용역","20200713393-00","일반","수원박물관 사이버전시관 제작 용역","경기도 수원시","경기도 수원시","제한(총액)협상에의한계약","2020/07/13 17:20(-)"
"용역","20200713396-00","긴급","2020년 통영시 어촌뉴딜사업(내지항, 달아항, 학림항) 기본 및 실시설계용역","한국어촌어항공단","한국어촌어항공단","일반경쟁","2020/07/13 17:20(-)"
"용역","2002616-00","일반","양산사송 A-5BL 아파트 전기·정보통신 및 소방공사 책임감리 용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/13 17:20(2020/08/14 10:00)"
