"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200708918-00","긴급","수완지구 장애인 보행편의시설 개선공사 폐기물(폐합성우레탄) 처리용역[재공고]","광주광역시 광산구","광주광역시 광산구","일반(총액)","2020/07/08 18:22(2020/07/14 14:00)"
"용역","20200708920-00","일반","2020년 새마을금고 정보보호 강화 구축","새마을금고중앙회","새마을금고중앙회","일반(총액)","2020/07/08 18:21(-)"
"용역","20200708913-00","일반","대현중 교육환경개선공사 건설폐기물(매립)처리용역","울산광역시교육청 울산광역시강남교육지원청","울산광역시교육청 울산광역시강남교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 18:20(2020/07/14 10:00)"
"용역","20200589-01","일반","지중설비 모바일 순시점검 AR 시스템 개발","한전KDN(주)","한전KDN(주)","제한(총액)규격가격동시","2020/07/08 18:16(2020/07/16 11:00)"
"용역","20200708345-00","긴급","국민이 원하는 기후정보 분석 및 시각화 연구","기상청","기상청","제한(총액)협상에의한계약","2020/07/08 18:13(2020/07/21 10:00)"
"용역","20200708466-00","일반","미아역 환경개선 건축공사에 따른 건설폐기물처리용역","서울교통공사","서울교통공사","제한(총액)","2020/07/08 18:12(2020/07/16 14:00)"
"용역","W20S117000-00","일반","2020년 월성원자력본부 사업장폐기물 처리 용역","한국수력원자력주식회사","한국수력원자력(주) 월성원자력본부","일반(총액)","2020/07/08 18:10(2020/07/16 10:00)"
"용역","20200708897-00","일반","주택건설공사 감리자(건축) 모집 재공고(이천동 한마음재건축사업)","대구광역시 남구","대구광역시 남구","일반경쟁","2020/07/08 18:08(2020/07/16 10:00)"
"용역","20200707221-00","일반","연구동 노후배관 교체 및 환경개선 폐기물처리용역","한국방송공사","한국방송공사","제한(총액)","2020/07/08 18:05(2020/07/16 10:00)"
"용역","E012006079-00","일반","UAE 원전-국내간 국제전용회선 통신사업자 재선정","한국전력공사","ICT운영총괄부","제한(총액)","2020/07/08 18:05(2020/07/29 15:00)"
"용역","20200708893-00","일반","안도마을 만들기사업 지역역량강화 용역","경상남도 사천시","경상남도 사천시","수의(총액)소액수의","2020/07/08 18:04(2020/07/14 14:00)"
"용역","20200708663-01","변경","소상공인 중소유통물류센터 신축공사 설계용역 사업수행능력 평가자료 제출 안내","경상남도 김해시","경상남도 김해시","제한경쟁","2020/07/08 18:04(-)"
"용역","20200708716-00","긴급","CCTV 영상기반 날씨판별정보 검증기술 개발","기상청","기상청","제한(총액)협상에의한계약","2020/07/08 18:03(2020/07/20 10:00)"
"용역","20200708882-00","일반","도산초 석면해체제거공사 석면농도측정 및 비산정도 측정용역","울산광역시교육청 울산광역시강남교육지원청","울산광역시교육청 울산광역시강남교육지원청","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 18:03(2020/07/14 10:00)"
"용역","20200708475-00","긴급","2020년 대한민국 균형발전박람회 서울시 전시관 설치운영 용역","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/08 18:01(2020/07/21 15:00)"
"용역","20200708858-00","일반","명서초등학교 별관동 내진보강 구조설계용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 18:01(2020/07/14 10:00)"
"용역","20200708856-00","일반","거점 통합돌봄센터 설립 석면농도측정 용역 수의계약 안내 공고","경상남도교육청","경상남도교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 18:01(2020/07/14 10:00)"
"용역","20200708844-00","일반","검배 문화체육센터 건립 건축 설계공모","경기도 구리시","경기도 구리시","일반경쟁","2020/07/08 17:58(-)"
"용역","20200708874-00","긴급","주요수산자원 염기서열 분석 단가계약","해양수산부 국립수산과학원","해양수산부 국립수산과학원","제한(단가)","2020/07/08 17:58(2020/07/14 10:00)"
"용역","20200703190-01","취소","경기도인재개발원 다수이용건물 스프링클러 설치 기본 설계용역","경기도 경기도인재개발원","경기도 경기도인재개발원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:56(2020/07/09 10:00)"
"용역","20200708816-00","일반","2019 개정 누리과정 현장 안착을 위한 컨설팅 매뉴얼 개발 연구용역(재공고)","대전광역시교육청","대전광역시교육청","제한(총액)규격가격동시","2020/07/08 17:55(2020/07/21 10:00)"
"용역","20200706575-03","변경","2020년도 대한장애인체육회 정산회계 검토 용역","대한장애인체육회","대한장애인체육회","제한(총액)협상에의한계약","2020/07/08 17:52(2020/07/21 10:00)"
"용역","20200704831-00","긴급","대한민국 일자리 상황판 운영시스템 유지·보수 사업","조달청 서울지방조달청","일자리위원회","제한(총액)협상에의한계약","2020/07/08 17:50(2020/07/21 10:00)"
"용역","20200708847-00","일반","2020년 문화재 소방시설 설치 실시설계용역","대전광역시","대전광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:50(2020/07/14 10:00)"
"용역","20200708685-00","일반","국가혁신클러스터 기술지원을 위한 KOLAS 운영장비 교정","재단법인충북테크노파크","재단법인충북테크노파크","일반(총액)","2020/07/08 17:49(2020/07/14 16:00)"
"용역","20200638828-02","변경","제3회 제천겨울벚꽃페스티벌 빛조명 전시(설치) 연출운영대행 용역","재단법인제천문화재단","재단법인제천문화재단","제한(총액)협상에의한계약","2020/07/08 17:47(-)"
"용역","20200708706-00","일반","사무용 소프트웨어(한글) 연간 사용권 구매(재공고)","경상대학교 교육정보전산원","경상대학교 교육정보전산원","제한(총액)","2020/07/08 17:43(2020/07/14 10:00)"
"용역","20200708823-00","일반","국가기준점 관측자료 관리체계 개선","국토교통부 국토지리정보원","국토교통부 국토지리정보원","제한(총액)협상에의한계약","2020/07/08 17:42(2020/07/30 10:00)"
"용역","20200708813-00","일반","문수중 급식소 리모델링공사 건설폐기물(매립)처리용역","울산광역시교육청 울산광역시강남교육지원청","울산광역시교육청 울산광역시강남교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:41(2020/07/14 10:00)"
"용역","20200708831-00","일반","새만금사업 현황도 제작 및 학습 홍보용 게임 콘텐츠 개발 용역","새만금개발청","새만금개발청","제한(총액)협상에의한계약","2020/07/08 17:41(2020/07/21 10:00)"
"용역","20200708826-00","긴급","구)상교동 주민센터 철거 및 부대시설 건립공사 폐기물처리 용역","전라북도 정읍시","전라북도 정읍시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:40(2020/07/14 14:00)"
"용역","20200708512-00","일반","시설공사(안동노후관로) 건설폐기물(건설오니) 처리용역","조달청 대구지방조달청","한국환경공단 대구경북지역본부","일반(총액)","2020/07/08 17:40(2020/07/16 12:00)"
"용역","20200708803-00","일반","2020년 기술이전 사업화 및 상용화 실태조사 용역","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/07/08 17:40(2020/07/20 12:00)"
"용역","20200640824-01","취소","디지털 TRS무선통신장비(모토로라) 유지보수 용역","조달청 서울지방조달청","경찰청 서울특별시지방경찰청","수의(총액)","2020/07/08 17:38(2020/07/10 14:30)"
"용역","20200705695-00","일반","봉강 하봉,당저 농어촌마을하수도 정비사업 폐기물 처리 용역 입찰 공고","전라남도 광양시","전라남도 광양시","제한(총액)","2020/07/08 17:37(2020/07/16 10:00)"
"용역","20200708804-00","일반","도산 한퇴마을 상수관로 설치공사 도시정보시스템 DB구축용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:37(2020/07/14 11:00)"
"용역","20200708799-00","일반","2020년 중소기업저작권서비스 통합관리시스템 운영 및 유지보수","한국저작권위원회","한국저작권위원회","제한(총액)협상에의한계약","2020/07/08 17:35(2020/07/20 14:00)"
"용역","20200708738-00","일반","주택건설공사 감리자(건축)모집 공고(내포신도시 RL-3블럭 도나우타운 신축공사)","충청남도 예산군","충청남도 예산군","일반경쟁","2020/07/08 17:34(2020/07/17 11:00)"
"용역","20200708608-01","취소","2020년 All-line 전주가맥축제 시설물 및 행사 운영 용역","재단법인전라북도경제통상진흥원","재단법인전라북도경제통상진흥원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:34(2020/07/15 10:00)"
"용역","20200708802-00","일반","영암군 수도정비 기본계획(변경) 수립 등 사업수행능력평가서 제출 안내","전라남도 영암군 수도사업소","전라남도 영암군 수도사업소","일반경쟁","2020/07/08 17:34(-)"
"용역","20200708798-00","일반","토성초 병설유치원 등 2원(몰운대초 병설유치원) 노유자시설 소방공사 감리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:33(2020/07/14 10:00)"
"용역","20200708796-00","일반","2020 세계e스포츠대회 주관위탁 업체선정 입찰공고","사단법인 국제이스포츠연맹","사단법인 국제이스포츠연맹","일반(총액)협상에의한계약","2020/07/08 17:33(2020/07/17 17:00)"
"용역","20200708521-00","긴급","2020년 고용노동부 이러닝콘텐츠 개발 사업","고용노동부","고용노동부","제한(총액)협상에의한계약","2020/07/08 17:27(2020/07/22 17:00)"
"용역","20200708763-00","긴급","산림복원사업(독고개 생태축 복원) 기본 및 실시설계용역","충청남도 서산시","충청남도 서산시","일반경쟁","2020/07/08 17:26(2020/07/14 10:00)"
"용역","20200707557-00","일반","2020년 책이음서비스 클라우드 전환 및 자료관리시스템 개선 감리","문화체육관광부 국립중앙도서관","문화체육관광부 국립중앙도서관","제한(총액)협상에의한계약","2020/07/08 17:26(2020/07/22 10:00)"
"용역","20200708774-00","일반","양사초 외벽 및 외부환경개선공사 건설폐기물 처리용역 견적제출 안내 공고","인천광역시교육청 인천광역시강화교육지원청","인천광역시교육청 인천광역시강화교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:22(2020/07/14 10:00)"
"용역","20200708771-00","일반","긴급 공간정보 제공체계 구축 기획연구","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반(총액)협상에의한계약","2020/07/08 17:22(2020/07/20 10:00)"
"용역","20200708753-00","긴급","태백 슬로우레스토랑 조성사업 전시체험콘텐츠 제작설치(긴급)","강원도 태백시","강원도 태백시","일반(총액)협상에의한계약","2020/07/08 17:21(2020/07/22 16:00)"
"용역","E052000350-01","일반","신보령 안전문화관 신축 설계기술용역","한국중부발전주식회사","경영기획부","제한(총액)","2020/07/08 17:21(2020/08/11 10:00)"
"용역","20200708643-01","취소","영암군수도정비 기본계획(변경)수립 등 사업수행능력평가서 제출안내","전라남도 영암군 수도사업소","전라남도 영암군 수도사업소","일반경쟁","2020/07/08 17:21(-)"
"용역","20200708761-00","긴급","2020년 부여군 역량강화사업","충청남도 부여군","충청남도 부여군","일반(총액)협상에의한계약","2020/07/08 17:21(2020/07/20 18:00)"
"용역","20200708680-00","일반","진천산림항공관리소 격납고 신축공사 도시계획시설결정(변경)용역","산림청 산림항공관리본부 진천산림항공관리소","산림청 산림항공관리본부 진천산림항공관리소","일반경쟁","2020/07/08 17:20(2020/07/23 10:00)"
"용역","20200708752-00","긴급","하남시 하수도정비기본계획(부분변경) 및 물재이용관리계획(변경) 수립 용역","경기도 하남시 친환경사업소","경기도 하남시 친환경사업소","일반경쟁","2020/07/08 17:20(-)"
"용역","20200708745-00","긴급","유네스코 세계유산국제해석센터 운영 및 중장기 발전계획 수립 연구용역","유네스코아태무형유산센터","유네스코아태무형유산센터","제한(총액)협상에의한계약","2020/07/08 17:19(-)"
"용역","20200708733-00","긴급","제2승마장 조성사업 기본 및 실시설계 용역(지명경쟁)","경상남도 함안군","경상남도 함안군","지명경쟁","2020/07/08 17:19(2020/07/13 10:00)"
"용역","20200708553-00","일반","전자 예금압류 서비스 이용","조달청 서울지방조달청","경찰청","일반(총액)","2020/07/08 17:19(2020/07/14 14:00)"
"용역","20200708759-00","일반","만세보령 화물용역","만세보령농협쌀조합공동사업법인","만세보령농협쌀조합공동사업법인","제한(총액)","2020/07/08 17:18(-)"
"용역","20200707971-00","긴급","국가인적자원개발컨소시엄 사업 성과 분석 및 성과 지표 개발 기초 연구","조달청 대전지방조달청","한국기술교육대학교산학협력단","제한(총액)협상에의한계약","2020/07/08 17:17(2020/07/21 10:00)"
"용역","20200708669-00","일반","오천마을재생프로젝트 청소년희망드림숲 신축공사 기본 및 실시설계용역","광주광역시 서구","광주광역시 서구","제한경쟁","2020/07/08 17:17(2020/07/16 10:00)"
"용역","20200708746-00","일반","(가칭)북부(안동)수학체험센터 리모델링 전기소방공사 설계용역","경상북도교육청 경상북도안동교육지원청","경상북도교육청 경상북도안동교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:17(2020/07/14 10:00)"
"용역","20200708369-00","일반","춘천 마을농악 학술연구용역","춘천문화원","춘천문화원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:14(2020/07/14 10:00)"
"용역","20200708718-00","일반","선학중 교육문화복합시설 증축 및 외벽개선 전기공사 감리용역 전자입찰 안내","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","제한경쟁","2020/07/08 17:14(2020/07/16 10:00)"
"용역","20200708707-00","긴급","홍사용 문화의 거리 조성사업 실시설계 용역","경기도 화성시","경기도 화성시","제한경쟁","2020/07/08 17:13(2020/07/14 10:00)"
"용역","20200708734-00","일반","백운광장 푸른길 브릿지 조성사업 기본 및 실시설계 용역","광주광역시 남구","광주광역시 남구","일반경쟁","2020/07/08 17:12(-)"
"용역","20200708722-00","일반","2020년 IoT 도시데이터 시스템 고도화 사업(재공고)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/08 17:11(2020/07/21 16:00)"
"용역","20200708725-00","일반","선원초 화장실 및 외벽,외부환경개선공사 건설폐기물 처리용역 견적제출 안내 공고","인천광역시교육청 인천광역시강화교육지원청","인천광역시교육청 인천광역시강화교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:11(2020/07/14 10:00)"
"용역","20200708683-00","일반","주택건설공사 감리자(건축) 모집 공고[매송지역주택조합, 양우건설(주)]","경기도 화성시","경기도 화성시","일반경쟁","2020/07/08 17:11(2020/07/17 10:00)"
"용역","20200708565-00","긴급","2020년도 국사편찬위원회 국내사료 간행사업","조달청 서울지방조달청","교육부 국사편찬위원회","제한(총액)규격가격동시","2020/07/08 17:10(2020/07/22 14:00)"
"용역","20200708708-00","일반","방치폐기물 위탁처리용역","울산광역시 울주군","울산광역시 울주군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:10(2020/07/14 10:00)"
"용역","20200708721-00","일반","경기도 청년 노동자 통장 교육 콘텐츠 개발 및 제안","재단법인 경기복지재단","재단법인 경기복지재단","일반(총액)협상에의한계약","2020/07/08 17:10(2020/07/17 16:00)"
"용역","20200708723-00","일반","대경대학교 역량기반 교육과정 개발 컨설팅 사업","대경대학산학협력단","대경대학산학협력단","제한(총액)협상에의한계약","2020/07/08 17:10(-)"
"용역","20200708717-00","일반","골항상성 조절 한약 효능 검증 시험","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/07/08 17:09(-)"
"용역","20200708714-00","일반","주택건설공사 감리업자(전기) 모집 공고[매송지역주택조합, 양우건설(주)]","경기도 화성시","경기도 화성시","일반경쟁","2020/07/08 17:08(2020/07/17 10:00)"
"용역","20200708704-00","일반","안동 용계리 은행나무 안정성 조사 용역","경상북도 안동시","경상북도 안동시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:08(2020/07/14 12:00)"
"용역","20200708713-00","일반","대경대학교 현장체험형 교육모델 개선 연구사업","대경대학산학협력단","대경대학산학협력단","제한(총액)협상에의한계약","2020/07/08 17:08(-)"
"용역","20200700789-00","긴급","중국 특허분석평가시스템 전산인프라 도입 사업","조달청 서울지방조달청","한국발명진흥회","제한(총액)협상에의한계약","2020/07/08 17:07(2020/07/22 10:00)"
"용역","20200700228-00","긴급","소나무재선충병 무인기 예찰 품질평가","조달청 서울지방조달청","한국임업진흥원","제한(총액)협상에의한계약","2020/07/08 17:06(2020/07/22 14:00)"
"용역","20200708448-00","긴급","지능형 초연결망 시험검증 확산지원","조달청","한국정보화진흥원","수의(총액)","2020/07/08 17:05(2020/07/15 11:00)"
"용역","20200708682-00","긴급","[동작관악](긴급)영등포중 옹벽개선공사 건설폐기물처리용역","서울특별시교육청 서울특별시동작관악교육지원청","서울특별시교육청 서울특별시동작관악교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:05(2020/07/14 10:00)"
"용역","20200706464-00","일반","고현동 귀내삼거리 회전교차로 설치공사 폐기물처리 용역","경상북도 영주시","경상북도 영주시","제한(총액)","2020/07/08 17:04(2020/07/16 10:00)"
"용역","20200708700-00","일반","취송류 하강유도장치 전산수치해석 용역","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/08 17:04(2020/07/20 11:00)"
"용역","20200708699-00","일반","(입찰공고) 2020년 지역혁신협의회 전국 총회 운영 대행 용역","한국산업기술진흥원","한국산업기술진흥원","제한(총액)협상에의한계약","2020/07/08 17:03(2020/07/22 11:00)"
"용역","20200708352-00","긴급","안양○○탄약시설 이전 합의각서 체결 및 양여부지 개발 전략수립 용역","경기도 안양시","경기도 안양시","제한(총액)협상에의한계약","2020/07/08 17:01(-)"
"용역","20200708693-00","일반","코로나19 천안아산역 해외입국자 수송지원 용역","충청남도 아산시","충청남도 아산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:01(2020/07/14 14:00)"
"용역","20200708688-00","일반","경포동 서지마을 도시계획도로 개설공사 폐기물처리용역","강원도 강릉시","강원도 강릉시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 17:01(2020/07/14 10:00)"
"용역","20200708334-00","긴급","서울3호선 연장 대응 및 효율적 대안 마련 사전 타당성 조사 용역","경기도 용인시","경기도 용인시","일반경쟁","2020/07/08 16:58(2020/07/14 10:00)"
"용역","20200707801-00","일반","부정훈련관리시스템(TFDS) 정보화전략계획(ISP) 사업","조달청 서울지방조달청","한국기술교육대학교 직업능력심사평가원","제한(총액)협상에의한계약","2020/07/08 16:56(2020/07/21 10:00)"
"용역","20200705665-01","취소","아동학대예방 및 근절을 위한 아이케어 홍보영상 제작","아동권리보장원","아동권리보장원","제한(총액)협상에의한계약","2020/07/08 16:56(2020/07/20 12:00)"
"용역","20200708637-00","일반","자연대3호관 석면 천장재 해체 지정폐기물 처리용역","창원대학교","창원대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 16:55(2020/07/14 10:00)"
"용역","20200708661-00","일반","탄현근린공원2단계 문화재시굴조사(생태계보전협력금사업지) 용역","경기도 고양시","경기도 고양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 16:52(2020/07/14 10:00)"
"용역","20200708668-00","긴급","시흥맑은물관리센터 하수처리수 재이용사업 폐기물처리용역","경기도 시흥시","경기도 시흥시","제한(총액)","2020/07/08 16:51(2020/07/14 10:00)"
"용역","E012006077-00","일반","와룡면 삼계리 남동솔라 98kW 등 7건 접속공사 감리용역","한국전력공사","경영지원부","제한(총액)","2020/07/08 16:49(2020/07/16 14:00)"
"용역","20200708657-00","일반","2020년 한복진흥원 개원식 및 글로벌 한복패션쇼 대행용역","경북문화재단","경북문화재단","제한(총액)협상에의한계약","2020/07/08 16:48(2020/07/30 17:00)"
"용역","20200708652-00","일반","2020년 도유재산 실태조사 용역","충청남도","충청남도","제한(총액)","2020/07/08 16:46(2020/07/16 10:00)"
"용역","20200707877-00","긴급","(일반용역비)2020년도 검역전용 X-ray 판독관련 부수업무 용역","조달청 인천지방조달청","농림축산식품부 농림축산검역본부 인천공항지역본부","일반(총액)협상에의한계약","2020/07/08 16:44(2020/07/21 10:00)"
"용역","20200708641-00","긴급","임하댐 유역 탁수와 비점오염 모니터링 및 관리대책 수립(긴급)","환경부 대구지방환경청","환경부 대구지방환경청","일반(총액)협상에의한계약","2020/07/08 16:40(2020/07/20 17:00)"
"용역","20200708638-00","일반","2020년 해남군 하반기 지방상수도 수질검사 용역","전라남도 해남군","전라남도 해남군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 16:40(2020/07/14 10:00)"
"용역","20200708632-00","일반","건너말공원 외 1개소 정비사업 폐기물 처리용역","서울특별시 송파구","서울특별시 송파구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 16:36(2020/07/14 14:00)"
"용역","E042000351-00","일반","하동 상주협력사 사무동 및 워크샵 신축 설계용역","한국남부발전주식회사","자재연료부","제한(총액)","2020/07/08 16:36(2020/08/05 14:00)"
"용역","20200708627-00","일반","비행교육원 교육용 항공기 8대 보험 가입","경운대학교","경운대학교","제한(총액)","2020/07/08 16:35(2020/07/16 12:00)"
"용역","E012006073-00","일반","영등포시장 현대화사업 지장이설 감리용역(배전운영부)","한국전력공사","재무자재부","제한(총액)","2020/07/08 16:35(2020/07/16 13:00)"
"용역","20200708618-00","일반","2019년 서천군 송석항 어촌뉴딜사업 건설공사(진입로 정비) 폐기물 처리용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/07/08 16:34(2020/07/16 10:00)"
"용역","20200708602-00","일반","미수 광바위 진입도로 인도설치공사 폐기물처리 용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/08 16:32(2020/07/14 11:00)"
