"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200718157-00","긴급","[재공고]강원도 삼척시 도계역세권 도시재생 뉴딜사업 계획 문화영향평가 용역","한국문화관광연구원","한국문화관광연구원","제한(총액)협상에의한계약","2020/07/16 18:30(2020/07/20 14:00)"
"용역","20200718110-00","일반","재도전 성공패키지 온라인 판로개척프로그램 위탁용역","창업진흥원","창업진흥원","수의(총액)소액수의","2020/07/16 18:25(2020/07/22 12:00)"
"용역","20200717136-00","긴급","옴부즈만 홈페이지, 규지스 G-클라우드 전환 및 개선사업","조달청","중소벤처기업부","제한(총액)협상에의한계약","2020/07/16 18:24(2020/08/04 10:00)"
"용역","20200718148-00","긴급","신도꼼지락시장 상인간 협력 및 주도 프로젝트 용역","신도꼼지락시장 문화관광형시장 육성사업단","신도꼼지락시장 문화관광형시장 육성사업단","제한(총액)협상에의한계약","2020/07/16 18:24(2020/07/24 17:00)"
"용역","20200718064-00","일반","2020 지역 대학 연계 다문화멘토링 프로그램 위탁 용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","제한(총액)규격가격동시","2020/07/16 18:23(2020/07/27 10:00)"
"용역","20200718146-00","긴급","[재공고]경상남도 거창군 문화도시 조성사업 계획 문화영향평가 용역","한국문화관광연구원","한국문화관광연구원","제한(총액)협상에의한계약","2020/07/16 18:22(2020/07/20 14:00)"
"용역","20200718143-00","일반","물의회랑B동 전체철거 건설폐기물 처리 용역","경기도 여주시","경기도 여주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:22(2020/07/22 10:00)"
"용역","20200718140-00","일반","2020년 집합교육연계 온라인 과정개발","국가과학기술인력개발원","국가과학기술인력개발원","제한(총액)협상에의한계약","2020/07/16 18:19(-)"
"용역","20200717901-00","일반","시랑초 외부환경 개선공사 건설폐기물 처리용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:18(2020/07/22 10:00)"
"용역","20200717881-00","일반","정재초 외부환경 개선공사 건설폐기물 처리용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:17(2020/07/22 10:00)"
"용역","20200717896-00","일반","PSC박스거더교 내부텐던 유지관리개선 용역","서울시설공단","서울시설공단","일반(총액)협상에의한계약","2020/07/16 18:15(2020/07/28 12:00)"
"용역","20200718127-00","일반","수원시 노후상수관로 정밀조사 용역","경기도 수원시","경기도 수원시","일반경쟁","2020/07/16 18:13(2020/07/22 18:00)"
"용역","20200717550-00","긴급","2020년도 서울특별시(본청) 공용차량 보험가입 용역","서울특별시","서울특별시","제한(총액)","2020/07/16 18:12(2020/07/21 10:00)"
"용역","20200718113-00","일반","청주시시설관리공단 조직진단 연구용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:12(2020/07/21 10:00)"
"용역","20200718118-00","일반","임자남초 다목적교실 개축공사 설계용역","전라남도교육청 전라남도신안교육지원청","전라남도교육청 전라남도신안교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:12(2020/07/21 12:00)"
"용역","20200718106-00","일반","2020년 마을상수도 지하수 영향조사 및 사후관리 용역(남부권)","충청남도 천안시","충청남도 천안시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:11(2020/07/22 14:00)"
"용역","20200718124-00","일반","디지털 경기도정 구현을 위한 전략과제별 정보시스템 구축사업 감리용역","경기도","경기도","제한(총액)협상에의한계약","2020/07/16 18:11(2020/07/27 17:00)"
"용역","20200705370-01","변경","남산예술센터 디지털 아카이브 구축 사업","재단법인서울문화재단","재단법인서울문화재단","제한(총액)협상에의한계약","2020/07/16 18:11(2020/07/22 11:00)"
"용역","20200717785-00","일반","별내선 운영 기본계획 수립 용역","경기도 구리시","경기도 구리시","일반(총액)협상에의한계약","2020/07/16 18:09(-)"
"용역","20200717603-00","일반","전라우수영 종합정비사업 지장물 철거공사 실시설계 용역","전라남도 해남군","전라남도 해남군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:07(2020/07/22 10:00)"
"용역","20200718108-00","일반","새마을금고 제주연수원 증축 공사 감리용역(재공고)","새마을금고중앙회","새마을금고중앙회","제한경쟁","2020/07/16 18:07(2020/07/22 11:00)"
"용역","20200718114-00","일반","(가칭)대전교육복합시설 운영 프로그램 개발 연구용역","대전광역시교육청","대전광역시교육청","제한(총액)협상에의한계약","2020/07/16 18:06(2020/07/28 10:00)"
"용역","20200717871-00","긴급","2020년 정보시스템 통합 유지보수 용역","조달청","충청북도 청주시","제한(총액)협상에의한계약","2020/07/16 18:05(2020/08/11 10:00)"
"용역","20200718031-00","일반","스포츠과학정보넷 구축(G클라우드 기반 하이브리드 앱 개발) 용역","한국스포츠정책과학원","한국스포츠정책과학원","제한(총액)협상에의한계약","2020/07/16 18:03(2020/07/28 11:00)"
"용역","20200718109-00","긴급","전자계약 시스템 구축","한국공항공사","한국공항공사","제한(총액)협상에의한계약","2020/07/16 18:03(2020/07/22 10:00)"
"용역","20200717739-00","일반","제6회 중견기업인의 날 행사 운영대행 용역","한국중견기업연합회","한국중견기업연합회","일반(총액)협상에의한계약","2020/07/16 18:02(-)"
"용역","20200718102-00","일반","태화강 중구둔치(십리대밭축구장A면) 다목적광장 조성공사 인조잔디 분리회수 및 재활용처리용역","울산광역시","울산광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:02(2020/07/22 10:00)"
"용역","20200717577-00","일반","용인시 스마트시티 통합플랫폼 고도화사업 용역","조달청 인천지방조달청","경기도 용인시","제한(총액)협상에의한계약","2020/07/16 18:02(2020/08/05 10:00)"
"용역","20200718076-00","일반","전산시뮬레이션(CFD)을 활용한 냉동·냉장창고 건설현장 화재 해석","한국산업안전보건공단","한국산업안전보건공단","수의(총액)소액수의","2020/07/16 18:02(2020/07/23 10:00)"
"용역","20200718014-00","일반","수도권매립지 태양광발전사업 환경영향평가(변경) 용역","수도권매립지관리공사","수도권매립지관리공사","일반경쟁","2020/07/16 18:02(2020/07/22 10:00)"
"용역","20200718104-00","일반","안동시청어린이집 철거공사 폐기물처리용역","경상북도 안동시","경상북도 안동시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 18:02(2020/07/22 12:00)"
"용역","20200717824-00","긴급","물환경관리 의사결정지원시스템 구축(2020)","조달청 인천지방조달청","환경부 국립환경과학원","제한(총액)협상에의한계약","2020/07/16 18:01(2020/08/06 14:00)"
"용역","9223739-00","일반","[PQ심사,전자접수]중앙선 치악-창교간 치악터널 외 2개소 정밀안전점검 용역","한국철도공사","한국철도공사","일반(총액)","2020/07/16 18:01(2020/08/17 10:00)"
"용역","20200718000-00","일반","완도 고금지구 굴곡위험도로 개선사업 폐아스콘 처리 용역","전라남도","전라남도","수의(총액)소액수의","2020/07/16 18:01(2020/07/22 10:00)"
"용역","20200717840-00","일반","2020년 항공기상 자료처리서버(ACOM)교체","조달청 인천지방조달청","기상청 항공기상청","제한(총액)협상에의한계약","2020/07/16 18:00(2020/07/30 14:00)"
"용역","20200715677-00","일반","2020년 농업실용화기술R&D지원 성과조사 분석 용역","조달청 전북지방조달청","농업기술실용화재단","수의(총액)","2020/07/16 17:57(2020/07/21 16:00)"
"용역","20200718070-00","일반","(재공고) 건설업 산업재해예방실적평가 산정지표 개선 용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/07/16 17:57(2020/07/28 10:00)"
"용역","E042000360-00","일반","발전설비 주기성능시험 기술용역","한국남부발전주식회사","계약자재실","제한(총액)","2020/07/16 17:57(2020/08/13 15:00)"
"용역","20200717975-00","일반","완도 고금지구 굴곡위험도로 개선사업 폐콘크리트 처리 용역","전라남도","전라남도","수의(총액)소액수의","2020/07/16 17:56(2020/07/22 10:00)"
"용역","20200718089-00","일반","광성교회 앞 등 2개소 교통환경 개선사업 기본 및 실시설계 용역","경기도 파주시","경기도 파주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:56(2020/07/22 10:00)"
"용역","20200718088-00","일반","2020년 국내 상표제도 해외홍보 사업","특허청","특허청","제한(총액)협상에의한계약","2020/07/16 17:55(2020/08/26 10:00)"
"용역","20200718084-00","일반","임동면 갈전리(갈밭)양수장설치공사 폐기물처리용역","경상북도 안동시","경상북도 안동시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:54(2020/07/22 12:00)"
"용역","20200717754-01","변경","국가중요시설 방호체계 진단 및 평가","산업통상자원부","산업통상자원부","일반(총액)협상에의한계약","2020/07/16 17:53(-)"
"용역","20200717619-00","긴급","통합물관리 정보체계 구축을 위한 정보화전략계획(ISP) 수립","조달청 인천지방조달청","환경부 국립환경과학원","제한(총액)협상에의한계약","2020/07/16 17:53(2020/08/07 10:00)"
"용역","20200718073-00","일반","데이터 수집요원 사무실 사무기기 임차 용역","전라남도","전라남도","수의(총액)소액수의","2020/07/16 17:52(2020/07/22 10:00)"
"용역","20200717938-00","일반","제1하수처리장 소화조 준설토 폐기물처리용역(단가)","경기도 구리시","경기도 구리시","수의(단가)소액수의","2020/07/16 17:52(2020/07/22 12:00)"
"용역","20200718061-00","일반","정산지구 농어촌생활용수개발사업(해남리) 폐기물처리용역","충청남도 청양군","충청남도 청양군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:52(2020/07/21 10:00)"
"용역","20200718056-00","일반","위키팩처링 캠프 시제품 제작 운영","재단법인 성남산업진흥원","재단법인 성남산업진흥원","제한(총액)협상에의한계약","2020/07/16 17:51(-)"
"용역","20200717926-00","일반","제1하수처리장 소화조 협잡물 폐기물처리용역(단가)","경기도 구리시","경기도 구리시","수의(단가)소액수의","2020/07/16 17:50(2020/07/22 12:00)"
"용역","20200718080-00","일반","2021년 경기도 종합홍보책자(국문판 및 영문판) 발간 용역","경기도","경기도","제한(총액)협상에의한계약","2020/07/16 17:49(2020/07/27 17:00)"
"용역","20200718075-00","일반","지반함몰 영향분석용 지하정보 신뢰성 분석 및 입력 DB 관리시스템 개발","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/16 17:49(2020/07/27 11:00)"
"용역","20200718050-00","일반","금융상품 판매 관련 미스터리쇼핑 용역","금융감독원","금융감독원","제한(총액)협상에의한계약","2020/07/16 17:45(2020/07/27 17:00)"
"용역","20200718066-00","일반","콘크리트 시험체의 내부 손상 측정 및 이미지 분석용 시험체 전처리 용역","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/16 17:44(2020/07/27 11:00)"
"용역","20200718053-00","일반","광덕 세비골선[농도303호(쇠내골구간)] 도로개설공사 실시설계 용역","충청남도 천안시","충청남도 천안시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:43(2020/07/22 14:00)"
"용역","E052000371-00","일반","통합순수제조설비 안전관리 용역","한국중부발전주식회사","자재구매부","제한(총액)","2020/07/16 17:42(2020/08/04 17:00)"
"용역","20200718051-00","긴급","금옥여고 지정폐기물 처리용역","서울특별시교육청 서울특별시강서양천교육지원청","서울특별시교육청 서울특별시강서양천교육지원청","수의(총액)소액수의","2020/07/16 17:40(2020/07/22 10:00)"
"용역","20200717812-00","일반","중앙공원 새단장 사업 폐기물 처리 용역","경기도 과천시","경기도 과천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:40(2020/07/21 10:00)"
"용역","20200718026-00","일반","서울여의도초등학교 체육관 및 급식시설 증축공사 설계용역(설계공모)","서울특별시교육청 서울특별시남부교육지원청","서울특별시교육청 서울특별시남부교육지원청","일반경쟁","2020/07/16 17:40(-)"
"용역","20200718029-00","긴급","전북대학교 2021년도 달력 제작","전북대학교","전북대학교","제한(총액)협상에의한계약","2020/07/16 17:38(2020/07/23 10:00)"
"용역","20200718047-00","일반","서부처리구역 하수관로 정비공사(2단계-신창리공구) 폐기물 처리용역(계속비계약)","제주특별자치도","제주특별자치도","제한(총액)","2020/07/16 17:37(2020/07/24 14:00)"
"용역","20200718043-00","일반","동부항(지도)어촌뉴딜300 여객선기항지 개선사업 조사측량 및 실시설계용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:37(2020/07/22 11:00)"
"용역","20200717694-00","일반","제3차 성인문해능력조사","조달청 서울지방조달청","국가평생교육진흥원","수의(총액)","2020/07/16 17:37(2020/07/21 17:00)"
"용역","20200716433-00","긴급","2020년 신설 훈련센터 네트워크 구축 공사","조달청 서울지방조달청","한국장애인고용공단","제한(총액)협상에의한계약","2020/07/16 17:37(2020/07/30 10:00)"
"용역","20200718044-00","일반","콘크리트 시험체 동결융해 시험 및 측정","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/07/16 17:36(2020/07/27 11:00)"
"용역","20200718040-00","일반","2020년 조선산업지원센터 무인경비용역(입찰대행)","전라남도","전라남도","수의(총액)소액수의","2020/07/16 17:36(2020/07/22 10:00)"
"용역","20200718042-00","일반","[긴급]정부초청 외국인 대학원 장학생 한국어연수생 항공권 구입","계명대학교","계명대학교","일반(총액)2단계경쟁","2020/07/16 17:36(-)"
"용역","20200718037-00","일반","대전동산초 외 2교 교실 부분 수선 및 기타 전기공사 설계용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:35(2020/07/22 10:00)"
"용역","20200718038-00","일반","한국해양과학기술원 제주연구소 무인전자경비 용역","한국해양과학기술원","한국해양과학기술원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:34(2020/07/21 10:00)"
"용역","20200710191-01","변경","녹색제품 해외공공조달시장 참여 지원 방안 연구","한국환경산업기술원","한국환경산업기술원","제한(총액)협상에의한계약","2020/07/16 17:32(2020/07/21 10:00)"
"용역","20200717158-00","일반","MG인재개발원 급식위탁관리 용역","새마을금고중앙회","새마을금고중앙회","일반(단가)","2020/07/16 17:32(-)"
"용역","20200715542-00","긴급","월드시네마 랜드마크 조성사업 감독 권한대행 등 건설사업관리용역","부산광역시","부산광역시 건설본부","제한경쟁","2020/07/16 17:32(2020/07/22 10:00)"
"용역","20200718023-00","일반","주택건설공사 감리자(전기) 모집 공고(마송지구 B-1BL)","경기도 김포시","경기도 김포시","일반경쟁","2020/07/16 17:31(2020/07/27 12:00)"
"용역","20200718017-00","일반","욕지 연화 소규모 공공하수처리시설 설치사업 실시설계 용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:28(2020/07/22 11:00)"
"용역","20200717464-00","긴급","2020년 소상공인 빅데이터 분석모델 개발","조달청","소상공인시장진흥공단","수의(총액)","2020/07/16 17:27(2020/07/21 12:00)"
"용역","20200718018-00","일반","대전목양초 외 1교(회덕중) 화장실 수선 전기공사 설계용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:26(2020/07/22 10:00)"
"용역","20200714299-00","일반","2020년 북한지적원도 정보화사업","조달청","국토교통부","수의(총액)","2020/07/16 17:26(2020/07/17 12:00)"
"용역","20200718008-00","긴급","경인중 교사동 증축공사 설계용역(설계공모)","서울특별시교육청 서울특별시남부교육지원청","서울특별시교육청 서울특별시남부교육지원청","일반경쟁","2020/07/16 17:24(-)"
"용역","20200717974-00","일반","신흥리 농어촌 지방상수도 시설공사 폐기물처리용역","충청남도 당진시 건설도시국 수도과","충청남도 당진시 건설도시국 수도과","제한(총액)","2020/07/16 17:24(2020/07/23 10:00)"
"용역","20200714012-00","긴급","국립중앙박물관 실감콘텐츠 제작 사업 감리용역","조달청 서울지방조달청","문화체육관광부 국립중앙박물관","일반(총액)협상에의한계약","2020/07/16 17:24(2020/07/29 10:00)"
"용역","20200717654-00","긴급","한국형 소도체 기계화 품질평가 시스템 구축","조달청","축산물품질평가원","수의(총액)","2020/07/16 17:23(2020/07/17 16:30)"
"용역","20200718004-00","일반","홍원초 교사동 내진보강공사 구조감리용역","경기도교육청 경기도평택교육지원청","경기도교육청 경기도평택교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:22(2020/07/22 10:00)"
"용역","20200718002-00","일반","[재공고]경기도자율주행센터 중장기 발전전략(조직역량분석) 용역","재단법인 차세대융합기술연구원","재단법인 차세대융합기술연구원","일반(총액)협상에의한계약","2020/07/16 17:22(-)"
"용역","20200717959-00","일반","신평면 도성1리 지방상수도 시설공사 폐기물처리용역","충청남도 당진시 건설도시국 수도과","충청남도 당진시 건설도시국 수도과","제한(총액)","2020/07/16 17:20(2020/07/23 10:00)"
"용역","20200717944-00","일반","송악읍 석포1리 지방상수도 시설공사 폐기물처리용역","충청남도 당진시 건설도시국 수도과","충청남도 당진시 건설도시국 수도과","제한(총액)","2020/07/16 17:19(2020/07/23 10:00)"
"용역","20200717994-00","일반","성주초등학교 마사토운동장 조성 및 교문개체공사에 따른 폐기물 처리용역 수의견적 제출","경상북도교육청 경상북도성주교육지원청","경상북도교육청 경상북도성주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:17(2020/07/22 10:00)"
"용역","20200715755-01","변경","구내식당 위탁 운영","새로운경기도립정신병원","새로운경기도립정신병원","일반(총액)2단계경쟁","2020/07/16 17:14(2020/07/27 17:00)"
"용역","20200717990-00","일반","(가칭)고덕2유치원 신축 소방공사 감리용역","경기도교육청 경기도평택교육지원청","경기도교육청 경기도평택교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 17:11(2020/07/22 10:00)"
"용역","20200717989-00","일반","2020년 용인지사 소방설비 점검용역","한국지역난방공사 용인지사","한국지역난방공사 용인지사","제한(총액)","2020/07/16 17:11(2020/07/27 10:00)"
"용역","20200717953-00","일반","주택건설공사 감리자(건축) 모집공고(마송지구 B-1BL)","경기도 김포시","경기도 김포시","일반경쟁","2020/07/16 17:09(2020/07/27 12:00)"
"용역","20200717488-00","일반","구미건강생활지원센터 신축공사 설계용역","조달청 대구지방조달청","경상북도 구미시 구미보건소","수의(설계공모)","2020/07/16 17:09(-)"
"용역","20200717979-00","긴급","(긴급)냉,난방기 기본,종합세척(2차) 용역","경기도교육청 경기도동두천양주교육지원청","경기도교육청 경기도동두천양주교육지원청","제한(총액)","2020/07/16 17:08(2020/07/22 10:00)"
"용역","20200717976-00","일반","입암면 기초생활거점사업 세부설계 용역","한국농어촌공사 전북지역본부 정읍지사","한국농어촌공사 전북지역본부 정읍지사","제한경쟁","2020/07/16 17:07(2020/07/24 12:00)"
"용역","20200717982-00","일반","기상면허 취득 이러닝 과정 추가 개발 사업","한국기상산업기술원","한국기상산업기술원","제한(총액)협상에의한계약","2020/07/16 17:07(2020/07/27 14:00)"
"용역","20200717972-00","일반","금산지구 취약지역 생활여건 개조사업 기본계획수립 용역","한국농어촌공사 경남지역본부 창원지사","한국농어촌공사 경남지역본부 창원지사","일반(총액)협상에의한계약","2020/07/16 17:01(2020/08/07 11:00)"
"용역","20200716460-00","일반","사업장 사고위험 정보 등 빅데이터 구축을 위한 기간제 근로자 채용대행 용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)규격가격동시","2020/07/16 17:01(2020/07/27 11:00)"
"용역","K20S120000-00","일반","고리본부 사업소간 자재 운송용역","한국수력원자력주식회사","한국수력원자력(주) 고리원자력본부","일반(총액)","2020/07/16 17:00(2020/07/24 12:00)"
"용역","20200717957-00","일반","제로에너지건축물 인증관리 체계 및 통합관제센터 고도화","한국에너지공단","한국에너지공단","제한(총액)협상에의한계약","2020/07/16 16:58(2020/07/28 10:00)"
"용역","20200715459-00","일반","봉수 공공하수처리시설 설치사업 건설폐기물 처리용역","조달청 서울지방조달청","한국환경공단 수도권동부지역본부","일반(총액)","2020/07/16 16:58(2020/07/24 10:00)"
"용역","20200716738-00","긴급","k-방역 해외조달시장 진출 통합 지원사업","조달청","조달청","일반(총액)협상에의한계약","2020/07/16 16:57(2020/07/31 10:00)"
"용역","20200717958-00","일반","국도 18호선 진도 의신 연주 도로폭확장 정비공사 폐콘크리트 처리용역(총괄, 1차분)","전라남도 도로관리사업소","전라남도 도로관리사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:56(2020/07/23 14:00)"
"용역","20200717955-00","일반","충주시 마리나센터 게스트하우스 청소용역","충청북도 충주시","충청북도 충주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:56(2020/07/22 10:00)"
"용역","20200717931-00","긴급","진황도로 개설(확장)공사 건설폐기물 처리 용역","서울특별시 강동구","서울특별시 강동구","제한(총액)","2020/07/16 16:56(2020/07/22 10:00)"
"용역","20200717623-00","일반","2020년 귀농인의 집 조성 (구)양정초등학교 건축물 건설폐기물처리용역","전라남도 무안군","전라남도 무안군","수의(총액)소액수의","2020/07/16 16:53(2020/07/23 10:00)"
"용역","20200717188-00","일반","TRS 무선통신시스템 유지보수 용역","조달청 부산지방조달청","경찰청 부산광역시지방경찰청","제한(총액)협상에의한계약","2020/07/16 16:53(2020/07/28 10:00)"
"용역","20200717950-00","일반","2020년 DDP 야외 콘텐츠 운영 사업","재단법인서울디자인재단","재단법인서울디자인재단","제한(총액)협상에의한계약","2020/07/16 16:53(-)"
"용역","20200717949-00","일반","(재공고)천안시 가축분뇨 공공처리시설 공법 기술제안서 제출","천안축산업협동조합","천안축산업협동조합","실적","2020/07/16 16:53(-)"
"용역","20200717947-00","일반","오성초 포장개선공사 건설폐기물처리용역","경기도교육청 경기도평택교육지원청","경기도교육청 경기도평택교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:52(2020/07/22 10:00)"
"용역","20200717597-00","일반","중앙공원 새단장 사업 감리용역","경기도 과천시","경기도 과천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:52(2020/07/21 10:00)"
"용역","20200717572-00","일반","몽탄면 산길소하천 정비사업 실시설계용역","전라남도 무안군","전라남도 무안군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:52(2020/07/23 10:00)"
"용역","20200704480-00","긴급","방송용 콘텐츠관리시스템(CMS) 노후장비 교체","조달청 서울지방조달청","한국방송통신대학교","제한(총액)협상에의한계약","2020/07/16 16:49(2020/07/29 10:00)"
"용역","20200711896-00","일반","수사권 개혁에 따른 형사사법정보시스템(KICS) 고도화 ISP 사업","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/07/16 16:47(2020/07/28 10:00)"
"용역","20200717905-00","일반","충주시 마리나센터 게스트하우스 경비용역","충청북도 충주시","충청북도 충주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/16 16:46(2020/07/22 10:00)"
"용역","20200717912-00","일반","경상남도 수산물 안전관리센터 건립 공사 건설폐기물 처리 용역 소액수의 견적서 제출 안내","경상남도 수산안전기술원","경상남도 수산안전기술원","수의(총액)소액수의","2020/07/16 16:41(2020/07/21 12:00)"
