"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200639665-00","일반","2020년도 하계휴양소 임대차 운영","서울에너지공사","서울에너지공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 18:54(2020/07/03 14:00)"
"용역","20200639863-00","일반","2020년 실험실습실 등 교내시설물 석면자재해체공사 석면농도측정용역(연간단가)","서울과학기술대학교","서울과학기술대학교","수의(총액)소액수의","2020/06/29 18:51(2020/07/03 10:00)"
"용역","20200639820-00","일반","2020년 강릉 채종원 풀베기사업","산림청 국립산림품종관리센터","산림청 국립산림품종관리센터","제한(총액)","2020/06/29 18:51(2020/07/06 10:00)"
"용역","20200639874-00","일반","용역사업 집행계획 및 사업수행능력평가서 제출[한실들대곡지산림휴양공원 도시계획시설 결정]","대구광역시","대구광역시","일반경쟁","2020/06/29 18:47(-)"
"용역","20200638853-00","긴급","의료기기 통합정보시스템 인프라를 활용한 환자 안전성정보 확인 시스템 구축","조달청","식품의약품안전처","제한(총액)협상에의한계약","2020/06/29 18:46(2020/07/28 10:00)"
"용역","20200639866-00","일반","축산물품질평가원 업무용차량 렌트업체 선정","축산물품질평가원","축산물품질평가원","제한(총액)종합낙찰제","2020/06/29 18:45(2020/07/13 10:00)"
"용역","20200639839-00","일반","2020년 하반기 도시공원 청소관리용역(흥덕) 입찰 공고(긴급)","충청북도 청주시","충청북도 청주시","제한(총액)","2020/06/29 18:39(2020/07/06 10:00)"
"용역","20200639862-00","일반","2020~2022년도 문서수발 대행용역","한국지역난방공사","한국지역난방공사","제한(총액)","2020/06/29 18:39(2020/07/06 10:00)"
"용역","20200639852-00","일반","[재공고]부산관광공사 아르피나 청소년수련시설관련 보험업체 선정","부산관광공사 아르피나","부산관광공사 아르피나","일반(총액)","2020/06/29 18:28(2020/07/07 10:00)"
"용역","20200639848-00","일반","포천시 환경자원센터 폐매트리스 운반처리 용역","경기도 포천시","경기도 포천시","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 18:26(2020/07/03 10:00)"
"용역","20200639849-00","일반","장애인복지회관 리모델링 및 증축 공사 폐기물처리용역","경기도 파주시","경기도 파주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 18:25(2020/07/03 10:00)"
"용역","20200639770-00","일반","부산학생종합안전체험관 신축 및 부산학생인성교육체험관 보수공사 건설사업관리용역","조달청","부산광역시교육청","일반경쟁(용역,PQ)","2020/06/29 18:24(2020/07/24 10:00)"
"용역","20200630216-01","취소","사업수행능력평가서 제출안내 - 울산 도시바람길숲 조성 기본 및 실시설계용역","울산광역시","울산광역시","일반경쟁","2020/06/29 18:17(-)"
"용역","20200639842-00","일반","서충주 청소년 문화의 집 건립공사 설계 공모 공고","충청북도 충주시","충청북도 충주시","일반경쟁","2020/06/29 18:17(-)"
"용역","20200638914-00","일반","사우동 돌문마을사거리 일원 하수암거 준설폐기물 처리용역","경기도 김포시 상하수도사업소","경기도 김포시 상하수도사업소","제한(총액)","2020/06/29 18:17(2020/07/06 10:00)"
"용역","20200639765-00","일반","넙치용 고밀도 SNP칩 제작 및 SNP genotyping을 통한 질병저항성 및 성장 분석 용역","제주대학교 산학협력단","제주대학교 산학협력단","제한(총액)협상에의한계약","2020/06/29 18:17(2020/07/10 10:00)"
"용역","20200639840-00","일반","[재공고](협상에 의한 계약) 2020 강남 로봇ICT 전시체험관 구축 및 운영용역","서울특별시 강남구","서울특별시 강남구","제한(총액)협상에의한계약","2020/06/29 18:17(-)"
"용역","20200639659-01","변경","천사대교 관리사무소 건립사업 건축설계공모","국토교통부 익산지방국토관리청","국토교통부 익산지방국토관리청","수의계약","2020/06/29 18:16(-)"
"용역","20200639411-00","일반","정보시스템 통합구축 사업","대통령비서실","대통령비서실","제한(총액)협상에의한계약","2020/06/29 18:16(-)"
"용역","20200639825-00","일반","BIC 페스티벌 2020 온라인 행사 운영 용역","재단법인 부산정보산업진흥원","재단법인 부산정보산업진흥원","제한(총액)협상에의한계약","2020/06/29 18:13(2020/07/20 14:00)"
"용역","20200638962-00","긴급","차세대 주민등록정보시스템 구축(2차)","조달청","한국정보화진흥원","일반(총액)협상에의한계약","2020/06/29 18:11(2020/07/30 10:00)"
"용역","20200639826-00","일반","소음대책지역 주택냉방시설 설치사업 개선방안 검토 용역","한국공항공사","한국공항공사","제한(총액)","2020/06/29 18:10(2020/07/06 11:00)"
"용역","20200639599-00","긴급","아시아태평양 무형문화유산 정보공유플랫폼 시스템 구축 1단계","조달청","유네스코아태무형유산센터","제한(총액)협상에의한계약","2020/06/29 18:07(2020/07/28 10:00)"
"용역","20200639006-00","긴급","전자증명서 발급 유통 시스템 구축 2차 SW분리발주(가상화분석솔루션)","조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/06/29 18:06(2020/07/28 10:00)"
"용역","20200639732-00","긴급","NIPA 사업비 위탁정산(비R&D과제) 용역","조달청","정보통신산업진흥원","일반(총액)협상에의한계약","2020/06/29 18:06(2020/07/22 10:00)"
"용역","20200639412-00","긴급","2020년 제2차 범정부 정보자원 통합구축사업 HW2","조달청","행정안전부 국가정보자원관리원","일반(총액)협상에의한계약","2020/06/29 18:06(2020/07/30 10:00)"
"용역","20200639814-00","일반","(기기) 의료정보 원격 모니터링 웹 뷰어 개발 용역","오송첨단의료산업진흥재단","오송첨단의료산업진흥재단","제한(총액)협상에의한계약","2020/06/29 18:04(2020/07/10 14:00)"
"용역","20200639569-00","긴급","NIPA 사업비 위탁정산(R&D과제) 용역","조달청","정보통신산업진흥원","일반(총액)협상에의한계약","2020/06/29 18:04(2020/07/22 10:00)"
"용역","20200639505-00","일반","화원읍 태왕리더스 주변 배수관 정비공사 GIS DB구축 용역","대구광역시 상수도사업본부 달성사업소","대구광역시 상수도사업본부 달성사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 18:02(2020/07/03 12:00)"
"용역","20200639810-00","일반","지방도416호선 동활6지구 급경사지 붕괴위험지역 정비사업 폐기물처리용역","강원도","강원도","수의(총액)소액수의","2020/06/29 18:02(2020/07/07 10:00)"
"용역","20200639809-00","긴급","수출입 물류 데이터 활용도 제고를 위한 법제도 개선방안 연구","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/06/29 18:01(2020/07/10 14:00)"
"용역","20200639802-00","긴급","제8대 후반기 의정화보집 「강남의정」제작","서울특별시 강남구 의회사무국","서울특별시 강남구 의회사무국","수의(총액)소액수의","2020/06/29 18:00(2020/07/06 17:00)"
"용역","20200639174-00","일반","승강장안전문분야 종사자 직무스트레스등 실태조사 용역","서울교통공사","서울교통공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:59(2020/07/03 12:00)"
"용역","20200639316-00","일반","현풍읍 현풍시장 주변 배수관 정비공사 GIS DB구축 용역","대구광역시 상수도사업본부 달성사업소","대구광역시 상수도사업본부 달성사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:59(2020/07/03 10:00)"
"용역","20200639797-00","일반","경상북도 장애인복지관 등 내진성능평가 용역","경상북도","경상북도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:57(2020/07/03 10:00)"
"용역","20200639800-00","일반","디지털 지역혁신을 위한 지방자치단체 ICT 조직 개선 방안 연구","한국지역정보개발원","한국지역정보개발원","제한(총액)협상에의한계약","2020/06/29 17:57(2020/07/10 15:00)"
"용역","20200639799-00","일반","과학교육원 이중천장교체 지정(석면)폐기물 처리 용역","부산광역시교육청","부산광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:56(2020/07/03 10:00)"
"용역","20200639801-00","일반","서울대학교병원 [전문용역수수료] SNUH 국제사업 전략수립 컨설팅 업체 입찰 및 계약 진행","(주)이지메디컴","서울대학교병원","일반(총액)협상에의한계약","2020/06/29 17:56(-)"
"용역","20200639794-00","긴급","농업용저수지 수량·수질을 고려한 수환경평가체계 구축","한국농어촌공사","한국농어촌공사","제한(총액)협상에의한계약","2020/06/29 17:55(2020/07/10 10:00)"
"용역","20200639798-00","일반","GLP 인증기관에서 시험물질의 비임상 독성 시험 및 안전성 약리시험과 조제물 분석법 개발","서울대학교산학협력단","서울대학교산학협력단","일반(총액)협상에의한계약","2020/06/29 17:55(2020/07/10 10:00)"
"용역","20200639792-00","일반","지방도463호선 태봉~자등간 임목폐기물처리용역","강원도","강원도","수의(총액)소액수의","2020/06/29 17:54(2020/07/07 10:00)"
"용역","20200623635-02","변경","TV협찬광고 재 입찰건","혜전대학","혜전대학","제한(총액)협상에의한계약","2020/06/29 17:53(-)"
"용역","20200639786-00","일반","공항과 지역사회와의 상생발전 방안 연구용역","한국공항공사","한국공항공사","일반(총액)협상에의한계약","2020/06/29 17:52(2020/07/07 10:00)"
"용역","20200639787-00","일반","대전공고 실습동 대수선 및 내진보강공사 건설폐기물 처리용역","대전광역시교육청","대전광역시교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:51(2020/07/03 10:00)"
"용역","20200639789-00","일반","2020년 어항관리선 어항제주1호 선박수리","한국어촌어항공단","한국어촌어항공단","수의(총액)소액수의","2020/06/29 17:51(2020/07/03 10:00)"
"용역","20200639781-00","일반","아름다운 담장만들기 사업","인천광역시 부평구","인천광역시 부평구","제한(총액)협상에의한계약","2020/06/29 17:51(-)"
"용역","20200620595-01","취소","디지털 복합기 임차 사업","조달청 충북지방조달청","한국가스안전공사","제한(총액)","2020/06/29 17:49(2020/06/30 10:00)"
"용역","20200639778-00","일반","2020년 중랑물재생센터 미처리 협잡물 운반처리 용역","서울특별시","서울특별시 물재생센터 중랑물재생센터","제한(총액)","2020/06/29 17:48(2020/07/07 12:00)"
"용역","20200639771-00","일반","논벼 수요량 산정방법 현행화 용역","한국농어촌공사","한국농어촌공사","제한(총액)협상에의한계약","2020/06/29 17:48(2020/07/10 10:00)"
"용역","20200639761-00","일반","2020 APEC SMEs Smart Factory Forum 운영용역","중소벤처기업진흥공단","중소벤처기업진흥공단","제한(총액)협상에의한계약","2020/06/29 17:47(2020/07/10 10:00)"
"용역","20200639762-00","긴급","2020. 하반기 재활용품 선별,처리 대행사업 용역(협상)","광주광역시 광산구","광주광역시 광산구","제한(단가)협상에의한계약","2020/06/29 17:43(-)"
"용역","20200639680-00","일반","인천혈액원 혈액 운송용역","대한적십자사인천광역시혈액원","대한적십자사인천광역시혈액원","제한(단가)","2020/06/29 17:42(2020/07/07 10:00)"
"용역","20200639660-00","일반","2020년 전시공간 활성화 지원 사업 홍보물 제작(재공고)","한국문화예술회관연합회","한국문화예술회관연합회","제한(총액)협상에의한계약","2020/06/29 17:42(2020/07/10 17:00)"
"용역","20200639754-00","일반","마두도서관 리모델링공사 건설폐기물 처리용역","경기도 고양시","경기도 고양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:41(2020/07/03 10:00)"
"용역","20200639710-00","일반","통합물관리에 따른 농업용수 관리방향 용역","한국농어촌공사","한국농어촌공사","제한(총액)협상에의한계약","2020/06/29 17:40(2020/07/10 10:00)"
"용역","20200639671-00","긴급","교통법규위반관리 및 교통행정포털시스템 유지관리 사업(장기계속계약)","조달청 충북지방조달청","충청북도 청주시","수의(총액)","2020/06/29 17:40(2020/07/01 12:00)"
"용역","20200630114-01","변경","UTM 운영을 위한 무인비행장치 등록시스템 개발","항공안전기술원","항공안전기술원","제한(총액)협상에의한계약","2020/06/29 17:39(2020/07/06 10:00)"
"용역","20200639542-00","일반","성평등 임금 채용 교육콘텐츠 제작","여성가족부","여성가족부","제한(총액)협상에의한계약","2020/06/29 17:38(2020/07/14 10:00)"
"용역","20200639584-00","일반","사이버범죄 신고상담시스템 지능정보체계 구축 ISP 사업","조달청 서울지방조달청","경찰청","수의(총액)","2020/06/29 17:38(2020/07/01 16:00)"
"용역","20200638552-00","일반","사포초 석면해체제거 지정폐기물처리용역","경상남도교육청 경상남도밀양교육지원청","경상남도교육청 경상남도밀양교육지원청","수의(총액)소액수의","2020/06/29 17:37(2020/07/03 10:00)"
"용역","20200639747-00","일반","인천재능대학교 교육수요자 만족도 조사 용역 입찰","인천재능대학교 산학협력단","인천재능대학교 산학협력단","일반(총액)협상에의한계약","2020/06/29 17:37(-)"
"용역","20200636982-00","일반","강도궁궐 고지형 분석기반 복원 콘텐츠 개발","조달청 인천지방조달청","재단법인인천문화재단","일반(총액)협상에의한계약","2020/06/29 17:36(2020/07/21 14:00)"
"용역","20200639545-00","긴급","2020년 영월군 음식물류폐기물 처리 민간대행 용역(관외처리)","강원도 영월군","강원도 영월군","제한(단가)","2020/06/29 17:33(2020/07/06 10:00)"
"용역","20200639730-00","일반","망포지구 도시개발사업 폐기물(폐목재, 폐합성수지) 처리 용역","한국농어촌공사 토지개발사업단","한국농어촌공사 토지개발사업단","일반(총액)","2020/06/29 17:31(2020/07/08 10:00)"
"용역","20200639733-00","일반","학교우유급식 개선을 위한 환경 및 기반조성 연구용역","사단법인 낙농진흥회","사단법인 낙농진흥회","일반(총액)협상에의한계약","2020/06/29 17:30(-)"
"용역","20200639719-00","일반","2020년 한국발명진흥회 직원 건강검진 용역","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/06/29 17:30(2020/07/10 10:00)"
"용역","20200639711-00","일반","사송1초등학교 교사신축 설계의 경제성(VE) 등 검토 용역","경상남도교육청","경상남도교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:28(2020/07/03 10:00)"
"용역","20200638373-00","일반","한국원자력안전재단 홈페이지 전면 개편","조달청 서울지방조달청","한국원자력안전재단","제한(총액)협상에의한계약","2020/06/29 17:27(2020/07/14 10:00)"
"용역","20200639725-00","일반","2020 띠앗마당","사단법인 한국농업경영인전라북도연합회","사단법인 한국농업경영인전라북도연합회","제한(총액)협상에의한계약","2020/06/29 17:27(-)"
"용역","20200639512-00","일반","무주교육지원청사 주차장 포장 건설폐기물 처리 용역","전라북도교육청 전라북도무주교육지원청","전라북도교육청 전라북도무주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:27(2020/07/03 10:00)"
"용역","20200639716-00","긴급","경기도형 스마트공장 제조공정 개선 컨설팅 위탁용역","(재)경기테크노파크","(재)경기테크노파크","제한(총액)협상에의한계약","2020/06/29 17:26(2020/07/13 16:00)"
"용역","20200639449-00","일반","성환공공하수처리시설 증설공사 재해영향성검토 용역","충청남도 천안시 맑은물사업소","충청남도 천안시 맑은물사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:26(2020/07/03 14:00)"
"용역","20200639079-01","취소","정남하수처리구역 하수관로 설치공사 기본 및 실시설계 측량조사 용역(사후PQ)","경기도 화성시 맑은물사업소","경기도 화성시 맑은물사업소","제한경쟁","2020/06/29 17:25(2020/07/07 10:00)"
"용역","20200639402-00","일반","소방차량용 펌프시험장 신축공사 감리 용역","조달청 충북지방조달청","한국소방산업기술원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:24(2020/07/08 10:00)"
"용역","20200639712-00","일반","운동재활 집중심화과정(필라테스) 용역","대구보건대학산학협력단","대구보건대학산학협력단","제한(총액)협상에의한계약","2020/06/29 17:23(-)"
"용역","20200637132-00","긴급","국가 대기오염물질 배출량 산정 DB 구축 용역 -2018년 기준-","조달청","환경부 국가미세먼지정보센터","제한(총액)협상에의한계약","2020/06/29 17:21(2020/07/21 10:00)"
"용역","20200633681-00","일반","국가인적자원개발컨소시엄사업 공동훈련센터 활성화 방안 연구","조달청 대전지방조달청","한국기술교육대학교산학협력단","제한(총액)협상에의한계약","2020/06/29 17:21(2020/07/14 10:00)"
"용역","20200639704-00","긴급","2020년 중소기업육성자금지원시스템 운영 및 유지보수","재단법인 경상북도경제진흥원","재단법인 경상북도경제진흥원","제한(총액)협상에의한계약","2020/06/29 17:21(2020/07/06 10:00)"
"용역","20200639701-00","일반","서호지구 도시계획시설사업 폐기물(폐목재, 폐합성수지) 처리 용역","한국농어촌공사 토지개발사업단","한국농어촌공사 토지개발사업단","일반(총액)","2020/06/29 17:21(2020/07/08 10:00)"
"용역","20200638344-00","일반","국립농업과학원 미래 발전전략 수립 연구용역","조달청 전북지방조달청","농촌진흥청 국립농업과학원","제한(총액)협상에의한계약","2020/06/29 17:20(2020/07/15 10:00)"
"용역","20200639703-00","긴급","2021학년도 대학 입시관리시스템 추가개발 및 유지보수 용역 사업자 선정","한국교원대학교","한국교원대학교","제한(총액)협상에의한계약","2020/06/29 17:20(-)"
"용역","20200639691-00","일반","데이터 3법 개정에 따른 지방자치단체 데이터 분석 추진체계 개선방안 연구","한국지역정보개발원","한국지역정보개발원","제한(총액)협상에의한계약","2020/06/29 17:18(2020/07/10 15:00)"
"용역","20200639258-00","일반","2020년 하반기 빛가람동 버스승강장 순회청소 및 위탁관리 용역","전라남도 나주시","전라남도 나주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/29 17:16(2020/07/03 10:00)"
