"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200641222-00","긴급","대치2 자연재해위험개선지구 정비사업 기본 및 실시설계 용역","경상남도 하동군","경상남도 하동군","일반경쟁","2020/06/30 18:23(-)"
"용역","20200641220-00","긴급","2020년 강원 양양군 연안어장 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/06/30 18:23(2020/07/06 10:00)"
"용역","20200641218-00","긴급","2020년 강원 강릉시 연안어장 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/06/30 18:21(2020/07/06 10:00)"
"용역","20200641217-00","일반","2020년 충남대학교병원 홍보동영상 제작","충남대학교병원","충남대학교병원","제한(총액)협상에의한계약","2020/06/30 18:21(-)"
"용역","20200641211-00","긴급","2020년 강원 고성군 연안어장 환경개선사업 수거용역","한국어촌어항공단","한국어촌어항공단","제한(총액)","2020/06/30 18:20(2020/07/06 10:00)"
"용역","20200641209-00","일반","오픈소스SW 라이선스 전문인력 양성방안 연구","한국저작권위원회","한국저작권위원회","제한(총액)협상에의한계약","2020/06/30 18:19(2020/07/13 14:00)"
"용역","20200641203-00","긴급","『실외공기산업 융합신제품 테스트베드 및 전시공간 리모델링 용역』업체 선정 입찰 재공고","재단법인 광주과학기술진흥원","재단법인 광주과학기술진흥원","제한(총액)협상에의한계약","2020/06/30 18:18(2020/07/09 16:00)"
"용역","20200641207-00","일반","산청군 소규모하수처리시설(9개소) 기술진단 용역","경상남도 산청군","경상남도 산청군","일반경쟁","2020/06/30 18:17(-)"
"용역","20200641204-00","긴급","군산시 지능형교통체계(ITS) 및 감응신호 구축사업 감리용역","전라북도 군산시","전라북도 군산시","일반경쟁","2020/06/30 18:17(2020/07/07 12:00)"
"용역","20200641124-00","일반","데이터 안심구역 홍보 및 이용 활성화 지원","한국데이터산업진흥원","한국데이터산업진흥원","제한(총액)협상에의한계약","2020/06/30 18:16(2020/07/13 14:00)"
"용역","20200641200-00","일반","비산지하차도 주변 환경개선 타당성조사 용역","경기도 안양시","경기도 안양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 18:16(2020/07/06 10:00)"
"용역","20200641201-00","긴급","마리나정보화시스템 유지 보수 및 기능개선 용역","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/06/30 18:16(2020/07/13 14:00)"
"용역","20200639917-00","일반","제어시스템 보안전략 수립 컨설팅 용역","서울교통공사","서울교통공사","일반(총액)협상에의한계약","2020/06/30 18:14(2020/07/14 10:00)"
"용역","20200641195-00","일반","학교로 찾아가는 인권(노동인권 및 학생인권)교실 이러닝 동영상 콘텐츠 개발","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/06/30 18:11(2020/07/13 11:00)"
"용역","20200641197-00","일반","축산물이력제 DNA동일성 검사장비 유지보수","축산물품질평가원","축산물품질평가원","제한(총액)종합낙찰제","2020/06/30 18:09(2020/07/13 10:00)"
"용역","20200641193-00","일반","오송바이오폴리스지구(오송2단지) 공동사업비 정산용역","한국산업단지공단","한국산업단지공단","제한(총액)협상에의한계약","2020/06/30 18:09(2020/07/21 10:00)"
"용역","20200641184-00","긴급","공항 주변개발 추진방안 마련 연구","국토교통부","국토교통부","일반(총액)협상에의한계약","2020/06/30 18:08(2020/07/06 10:00)"
"용역","20200640743-00","일반","2020년도 이러닝 콘텐츠 개발 (전기,전자 분야)","조달청","한국기술교육대학교","일반(총액)협상에의한계약","2020/06/30 18:08(2020/07/14 10:00)"
"용역","20200641189-00","긴급","(정책연구) 지식재산 서비스 생태계 활성화를 위한 산업 육성 추진전략 연구","특허청","특허청","제한(총액)협상에의한계약","2020/06/30 18:07(2020/07/13 10:00)"
"용역","20200640232-00","일반","공유개방 아카이브 시스템 장비 구축","조달청","문화체육관광부 한국정책방송원","제한(총액)협상에의한계약","2020/06/30 18:07(2020/08/11 10:00)"
"용역","20200640846-00","일반","공주대학교 구 체육관 리모델링 공사 설계 용역","공주대학교산학협력단","공주대학교산학협력단","제한경쟁","2020/06/30 18:06(2020/07/08 10:00)"
"용역","20200641185-00","일반","경상남도의회 제11대 후반기 홍보동영상 제작 용역","경상남도 의회사무처","경상남도 의회사무처","제한(총액)협상에의한계약","2020/06/30 18:05(-)"
"용역","20200641179-00","긴급","인도네시아 신수도 스마트시티 기본구상 및 시범사업(기본계획, 교통, 물관리 분야) 발굴","한국해외인프라도시개발지원공사","한국해외인프라도시개발지원공사","일반(총액)협상에의한계약","2020/06/30 18:04(2020/07/10 16:00)"
"용역","20200641182-00","긴급","광주 ACE Fair A.I. 전시·체험관 기획 및 운영 용역 기본제안서 제출안내 공고(경쟁적 대화)","김대중컨벤션센터","김대중컨벤션센터","제한(총액)협상에의한계약","2020/06/30 18:04(-)"
"용역","20200641158-00","일반","물푸레근린공원 조성사업 실시설계용역","서울특별시 은평구","서울특별시 은평구","제한경쟁","2020/06/30 18:03(2020/07/08 10:00)"
"용역","20200639045-01","취소","2020년 진단검사의학과 수탁검사 용역","목포시의료원","목포시의료원","제한(총액)","2020/06/30 18:01(2020/07/07 10:00)"
"용역","20200641172-00","긴급","Post COVID19 대응 항공산업의 포트폴리오 다양화 전략 수립을 위한 선행 연구","국토교통부","국토교통부","일반(총액)협상에의한계약","2020/06/30 18:01(2020/07/06 10:00)"
"용역","E022000296-01","일반","태안발전본부 매립석탄재 재활용 용역","한국서부발전주식회사","계약자재부","일반(총액)","2020/06/30 18:01(2020/07/07 15:00)"
"용역","20200638740-01","변경","2020 수출바우처 신청접수 및 단순 행정업무 위탁운영","대한무역투자진흥공사","대한무역투자진흥공사","제한(총액)협상에의한계약","2020/06/30 18:00(2020/07/10 10:00)"
"용역","20200641167-00","일반","산내유 외 1교(대전문창유) 스프링클러설비 설치 소방공사 소방감리용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:58(2020/07/07 10:00)"
"용역","20200641164-00","일반","오송바이오폴리스지구(오송2단지) 교통영향평가 이행확인용역","한국산업단지공단","한국산업단지공단","제한경쟁","2020/06/30 17:58(2020/07/06 10:00)"
"용역","20200641150-00","일반","2020년 1,2호선 궤도공사 불연성 건설폐기물 처리 용역(건설오니 포함)","서울교통공사","서울교통공사","제한(총액)","2020/06/30 17:54(2020/07/08 12:00)"
"용역","20200640796-00","긴급","대구소방헬기(AW169) 연간검사 등 외주정비용역","대구광역시 소방본부","대구광역시 소방본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:53(2020/07/06 10:00)"
"용역","20200641160-00","일반","한강공원 난지캠핑장 리모델링 공사 폐기물처리용역","서울특별시","서울특별시","제한(총액)","2020/06/30 17:53(2020/07/08 14:00)"
"용역","20200639749-00","일반","인제군 순환형매립지 조성사업 가연성폐기물 위탁처리용역(4차)","조달청 서울지방조달청","한국환경공단 수도권동부지역본부","일반(총액)","2020/06/30 17:51(2020/07/16 10:00)"
"용역","20200641153-00","긴급","인천검단지구 택지개발사업 산지복구 설계 및 감리용역","인천도시공사","인천도시공사","일반경쟁","2020/06/30 17:50(2020/07/06 12:00)"
"용역","20200641151-00","일반","산익지구 소규모용수개발사업 매장문화재지표조사 용역","한국농어촌공사 충북지역본부","한국농어촌공사 충북지역본부","제한경쟁","2020/06/30 17:49(2020/07/07 10:00)"
"용역","20200640651-00","긴급","2020 대한민국 균형발전박람회 충청북도 홍보관 등 설치 운영 용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/06/30 17:48(2020/07/13 16:00)"
"용역","20200639570-01","변경","중소중견 FTA 활용률 제고방안 연구","산업통상자원부","산업통상자원부","일반(총액)협상에의한계약","2020/06/30 17:46(-)"
"용역","20200641142-00","일반","초경량비행장치(멀티콥터) 조종자 교육 용역","관세청 인천세관","관세청 인천세관","제한(총액)","2020/06/30 17:46(2020/07/03 10:00)"
"용역","20200640927-00","일반","총포화약안전관리시스템 고도화","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/06/30 17:45(2020/07/14 10:00)"
"용역","20200641021-01","취소","2020년 1,2호선 궤도공사 불연성 건설폐기물 처리 용역(건설오니 포함)","서울교통공사","서울교통공사","제한(총액)","2020/06/30 17:44(2020/07/08 12:00)"
"용역","20200637389-00","긴급","경북 전북 스마트팜 혁신밸리 실증단지 기획 및 운영계획 수립 용역","조달청","농업기술실용화재단","일반(총액)협상에의한계약","2020/06/30 17:44(2020/07/21 10:00)"
"용역","20200641139-00","일반","신남초등학교 다목적강당증축 및 기타공사 건축설계공모","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의계약","2020/06/30 17:43(2020/09/01 15:00)"
"용역","20200639227-01","변경","대구연구장비정보시스템 고도화 구축 용역","재단법인 대구테크노파크","재단법인 대구테크노파크","제한(총액)협상에의한계약","2020/06/30 17:42(2020/07/10 17:00)"
"용역","20200641086-00","일반","강원대학교병원 구매 물류 통합 위탁 용역 계약","강원대학교병원","강원대학교병원","제한(총액)협상에의한계약","2020/06/30 17:42(-)"
"용역","20200641133-00","일반","봉화 선성김씨 빈동재사 보수공사 문화재 감리(비상주)용역","경상북도 봉화군","경상북도 봉화군","수의(총액)소액수의","2020/06/30 17:39(2020/07/06 14:00)"
"용역","20200641120-00","일반","2020년도 항온항습 및 냉난방설비 유지보수용역","한국지역난방공사 고양사업소","한국지역난방공사 고양사업소","제한(총액)","2020/06/30 17:39(2020/07/14 14:00)"
"용역","20200640496-00","일반","2020. 곡성영재교육원 여름방학 프로그램(초등) 운영 위탁 용역","전라남도교육청 전라남도곡성교육지원청","전라남도교육청 전라남도곡성교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:36(2020/07/07 10:00)"
"용역","20200641114-00","일반","괴정초등학교 다목적강당 및 급식실증축공사 건축설계공모","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의계약","2020/06/30 17:35(2020/09/01 15:00)"
"용역","20200640693-00","일반","상하수도요금관리프로그램 웹 표준 전환사업 용역","조달청 부산지방조달청","울산광역시 상수도사업본부","수의(총액)","2020/06/30 17:33(2020/07/02 12:00)"
"용역","20200641118-00","일반","사회적경제기업 콘텐츠 개발보급 성장단계 마케팅 지원 용역","재단법인경기도일자리재단","재단법인경기도일자리재단","제한(총액)협상에의한계약","2020/06/30 17:32(2020/07/13 10:00)"
"용역","20200640122-00","일반","인천서창초 석면교체공사 지정폐기물 처리용역 전자입찰 공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","일반(총액)","2020/06/30 17:31(2020/07/08 10:00)"
"용역","20200640579-00","긴급","파주시 방치폐기물 처리 용역(파주읍 봉암리 63-8 외 2필지)","경기도 파주시","경기도 파주시","제한(단가)","2020/06/30 17:30(2020/07/06 10:00)"
"용역","Y20S154000-00","일반","한빛사택 3단지 신축공사 가연성폐기물 처리용역","한국수력원자력주식회사","한국수력원자력(주) 한빛원자력본부","일반(총액)","2020/06/30 17:30(2020/07/06 10:30)"
"용역","20200635077-01","취소","봉화 선성김씨 빈동재사 보수공사 문화재 감리(비상주)용역","경상북도 봉화군","경상북도 봉화군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:29(2020/06/30 14:00)"
"용역","20200641108-00","일반","청주시 내덕1동 도시재생뉴딜사업 주민역량강화사업 용역(협상에 의한 계약)","충청북도 청주시","충청북도 청주시","제한(총액)협상에의한계약","2020/06/30 17:28(-)"
"용역","20200641110-00","일반","2020년 전북 남원시 벼 병해충 항공방제사업 용역 입찰 공고","농협중앙회 남원농업협동조합","농협중앙회 남원농업협동조합","제한경쟁","2020/06/30 17:26(-)"
"용역","20200641109-00","긴급","2020년도 벼 병해충 무인방제 용역","경기도 화성시","경기도 화성시","일반(총액)","2020/06/30 17:26(2020/07/06 10:00)"
"용역","20200641061-01","취소","초경량비행장치(멀티콥터) 조종자 교육 용역","관세청 인천세관","관세청 인천세관","제한(총액)","2020/06/30 17:26(2020/07/03 10:00)"
"용역","20200641024-00","긴급","(긴급)응급처치교육 통합네트워크 홈페이지 개편 및 고도화 사업","조달청 부산지방조달청","부산광역시 소방재난본부","제한(총액)협상에의한계약","2020/06/30 17:22(2020/07/14 10:00)"
"용역","9223456-00","일반","경부고속선 신경주역사 정밀안전점검 용역","한국철도공사","한국철도공사","수의(총액)","2020/06/30 17:22(2020/07/06 10:00)"
"용역","20200640345-00","일반","병적기록 및 병역판정검사 이미지관리시스템 재구축 사업","조달청","병무청","수의(총액)","2020/06/30 17:21(2020/07/07 12:00)"
"용역","20200641062-00","일반","천연기념물 황새의 유전자 다양성 확보를 위한 황새 특이적 마커 연구용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:21(2020/07/06 10:00)"
"용역","20200641010-00","일반","보안사이버과 컴퓨터 유지보수","조달청 서울지방조달청","경찰청","수의(총액)","2020/06/30 17:20(2020/07/02 16:00)"
"용역","20200641097-00","긴급","검단스마트도시 2,3단계 설계 및 리빙랩 용역","인천도시공사","인천도시공사","일반(총액)협상에의한계약","2020/06/30 17:19(2020/07/23 12:00)"
"용역","20200639568-00","긴급","긴급구조표준시스템 노후장비 교체 및 고도화 사업","조달청","충청북도 소방본부","제한(총액)협상에의한계약","2020/06/30 17:16(2020/07/31 10:00)"
"용역","20200640396-00","긴급","지능형 상담정보시스템 구축 용역","조달청 부산지방조달청","부산광역시","제한(총액)협상에의한계약","2020/06/30 17:15(2020/07/14 10:00)"
"용역","20200634310-01","취소","2021영주세계풍기인삼엑스포 실행계획 수립 및 행사대행 용역","조달청","경상북도 영주시","일반(총액)협상에의한계약","2020/06/30 17:15(2020/08/14 10:00)"
"용역","20200640745-00","긴급","망분리 재구축 및 정보보안 강화사업","조달청","한국산업기술평가관리원","제한(총액)협상에의한계약","2020/06/30 17:15(2020/07/31 10:00)"
"용역","20200634794-01","취소","인천서창초 석면교체공사 지정폐기물 처리용역 전자입찰 공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","일반(총액)","2020/06/30 17:15(2020/07/03 10:00)"
"용역","20200639652-00","일반","2020년 발명체험교육관 통합관리시스템 구축","조달청 서울지방조달청","한국발명진흥회","제한(총액)협상에의한계약","2020/06/30 17:14(2020/07/14 10:00)"
"용역","20200641075-00","긴급","달성 화물자동차 공영차고지 조성사업 소규모 환경영향평가 용역","대구광역시 달성군","대구광역시 달성군","제한경쟁","2020/06/30 17:14(2020/07/06 10:00)"
"용역","E022000299-00","일반","회처리장 비산저감용 살수차 운행용역","한국서부발전주식회사","계약부","제한(총액)","2020/06/30 17:14(2020/07/06 16:00)"
"용역","20200640484-00","일반","5세대 지능형 디지털도서관 서비스 개발 및 구축에 관한 연구","조달청 서울지방조달청","문화체육관광부 국립중앙도서관","제한(총액)협상에의한계약","2020/06/30 17:13(2020/07/14 10:00)"
"용역","20200640978-00","일반","김포국제공항 레이더감시시설 정밀안전진단 용역","한국공항공사 서울지역본부","한국공항공사 서울지역본부","수의(총액)소액수의","2020/06/30 17:12(2020/07/06 10:00)"
"용역","20200639634-00","일반","2020년 GeoPros 고도화 사업","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/06/30 17:11(2020/07/14 10:00)"
"용역","20200640585-00","긴급","(가칭)우이유치원 신축공사 폐기물 처리 용역","서울특별시교육청 서울특별시성북강북교육지원청","서울특별시교육청 서울특별시성북강북교육지원청","제한(총액)","2020/06/30 17:10(2020/07/07 10:00)"
"용역","20200639583-00","일반","성인지 원격교육 콘텐츠 개발","조달청 서울지방조달청","국방부","제한(총액)협상에의한계약","2020/06/30 17:08(2020/07/14 10:00)"
"용역","20200641068-00","일반","이차원 액체크로마토그라피 시스템 임차","경북대학교 산학협력단","경북대학교 산학협력단","제한(총액)","2020/06/30 17:07(2020/07/06 10:00)"
"용역","20200640923-00","일반","DMZ 통합 서비스 구축방안 연구용역","조달청 서울지방조달청","한국수출입은행","제한(총액)협상에의한계약","2020/06/30 17:06(2020/07/15 10:00)"
"용역","E012005832-00","일반","`20년 해남지사 지상개폐기 PD진단용역","한국전력공사","재무자재부","제한(총액)","2020/06/30 17:02(2020/07/08 12:00)"
"용역","20200641004-00","일반","일동고 교사동 배수로개선공사 폐기물처리용역","경기도교육청 경기도포천교육지원청","경기도교육청 경기도포천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 17:00(2020/07/06 10:40)"
"용역","20200641048-00","긴급","현풍 국도5호선~원오교간 도로확장 재해영향성검토 및 소규모 재해영향평가 용역","대구광역시 달성군","대구광역시 달성군","수의(총액)소액수의","2020/06/30 17:00(2020/07/06 10:00)"
"용역","20200641053-00","일반","부계초등학교 옹벽설치 및 기타공사에 따른 폐기물처리용역 소액수의 견적 공고","경상북도교육청 경상북도군위교육지원청","경상북도교육청 경상북도군위교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/30 16:59(2020/07/06 10:00)"
