"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200619665-00","일반","대전세종연구원 청사 리모델링 공사 실시설계 용역","재단법인 대전세종연구원","재단법인 대전세종연구원","제한경쟁","2020/06/12 18:48(2020/06/23 10:00)"
"용역","20200619720-00","일반","서울구치소 생활폐기물 처리 위탁 용역","법무부 서울지방교정청 서울구치소","법무부 서울지방교정청 서울구치소","제한(단가)","2020/06/12 18:33(2020/06/23 10:00)"
"용역","20200619719-00","긴급","FDA지정해역공공하수처리시설(산달외6개소)통합건설사업관리용역사업수행능력평가안내공고(긴급)","경상남도 거제시","경상남도 거제시","지명경쟁","2020/06/12 18:32(-)"
"용역","20200619714-00","일반","2020 서울시 사이버보안 관리실태 점검용역(재공고)","서울특별시","서울특별시","일반(총액)협상에의한계약","2020/06/12 18:32(2020/06/23 16:00)"
"용역","20200619708-00","일반","온양원도심 온천천 안심그린웨이 조성공사 실시설계용역","충청남도 아산시","충청남도 아산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:27(2020/06/18 14:00)"
"용역","20200619570-01","취소","미생물실증지원센터 경비 및 청소 용역 입찰 공고","미생물실증지원센터","미생물실증지원센터","제한(총액)협상에의한계약","2020/06/12 18:24(2020/06/22 11:00)"
"용역","20200619585-00","일반","통합기준점 GNSS측량(금산지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:23(2020/07/02 10:00)"
"용역","20200619697-00","긴급","광명동굴 예매발권 시스템 임차 용역(장기계속계약,협상에의한계약)","광명도시공사","광명도시공사","제한(총액)협상에의한계약","2020/06/12 18:23(-)"
"용역","20200619565-00","일반","통합기준점 GNSS측량(당진지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:20(2020/07/02 10:00)"
"용역","20200619691-00","일반","2020년 농업환경보전프로그램사업 연구용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:20(2020/06/18 10:00)"
"용역","20200619553-00","일반","통합기준점 GNSS측량(화천지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:18(2020/07/02 10:00)"
"용역","20200619687-00","일반","비산지하차도 주변 환경개선 타당성조사 용역","경기도 안양시","경기도 안양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:18(2020/06/18 10:00)"
"용역","20200619663-00","긴급","2020년도 도로대장 전산화용역","국토교통부 익산지방국토관리청","국토교통부 익산지방국토관리청","지명(총액)","2020/06/12 18:16(2020/06/19 10:00)"
"용역","20200617740-00","긴급","정부24 국가보조금 맞춤형서비스 구축 위탁 감리","조달청","행정안전부","일반(총액)협상에의한계약","2020/06/12 18:14(2020/07/08 10:00)"
"용역","20200619672-00","일반","업무용 차량 렌탈","(재)우체국시설관리단","(재)우체국시설관리단","제한(총액)","2020/06/12 18:14(2020/06/23 12:00)"
"용역","20200619538-00","일반","통합기준점 수준측량(영암지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:14(2020/07/02 10:00)"
"용역","20200605518-00","일반","DMZ 통합 서비스 구축방안 연구용역","조달청 서울지방조달청","한국수출입은행","제한(총액)협상에의한계약","2020/06/12 18:13(2020/06/26 10:00)"
"용역","20200618855-00","긴급","강릉시 시민안전보험 가입","강원도 강릉시","강원도 강릉시","일반(총액)","2020/06/12 18:13(2020/06/17 10:00)"
"용역","20200619673-00","긴급","임동 도시재생뉴딜사업 생활환경개선 및 실행방안 작성 용역","광주광역시 북구","광주광역시 북구","일반(총액)협상에의한계약","2020/06/12 18:13(2020/06/23 17:00)"
"용역","20200619681-00","일반","제12회 충청북도 e스포츠대회 행사대행 용역","재단법인충청북도지식산업진흥원","재단법인충청북도지식산업진흥원","제한(총액)협상에의한계약","2020/06/12 18:13(-)"
"용역","20200619432-00","일반","청 공용차량 운영실태 및 신규차량 임차","조달청 서울지방조달청","방위사업청","일반(총액)","2020/06/12 18:12(2020/06/23 10:00)"
"용역","20200613104-00","일반","2020년 제주산림지리정보시스템(FGIS) 기능고도화사업","조달청","제주특별자치도","제한(총액)협상에의한계약","2020/06/12 18:11(2020/07/03 10:00)"
"용역","20200619674-00","긴급","도산 한퇴마을 상수관로 건설폐기물 처리용역(긴급)","경상남도 통영시","경상남도 통영시","제한(총액)","2020/06/12 18:10(2020/06/18 11:00)"
"용역","20200619518-00","일반","통합기준점 수준측량(홍천지구)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:09(2020/07/02 10:00)"
"용역","20200619676-00","긴급","아산 윤보선 대통령생가 전시연출 설계및제작설치 용역(협상에의한계약)","충청남도 아산시","충청남도 아산시","제한(총액)협상에의한계약","2020/06/12 18:08(-)"
"용역","20200618218-00","긴급","양주시 통합주차관제시스템 구축사업","조달청 서울지방조달청","경기도 양주시","제한(총액)협상에의한계약","2020/06/12 18:07(2020/06/26 10:00)"
"용역","20200619659-00","일반","송정항 어항개발계획 수립  및 고시 계획","부산광역시 해운대구","부산광역시 해운대구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:06(2020/06/18 10:00)"
"용역","20200613492-00","긴급","국방자료교환체계 Active-X제거 사업","조달청 서울지방조달청","국방부 국방전산정보원","제한(총액)협상에의한계약","2020/06/12 18:06(2020/06/24 10:00)"
"용역","20200618254-00","일반","2020년 세종학당 사업비 정산 위탁 용역","조달청 서울지방조달청","세종학당재단","제한(총액)협상에의한계약","2020/06/12 18:05(2020/06/26 10:00)"
"용역","20200619651-00","일반","인보두산지구 수리시설개보수사업 건설폐기물처리용역","한국농어촌공사 경남지역본부 울산지사","한국농어촌공사 경남지역본부 울산지사","일반(총액)","2020/06/12 18:04(2020/06/18 15:00)"
"용역","20200619474-00","긴급","1/1,000 수치지형도 제작(창원시)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:04(2020/06/26 10:00)"
"용역","20200614658-00","긴급","차세대 경영정보·일반용안전점검 시스템 구축용역","조달청","한국전기안전공사","제한(총액)협상에의한계약","2020/06/12 18:04(2020/07/14 10:00)"
"용역","20200617349-00","긴급","2020년도 자치단체 온-나라 문서2.0 전환 구축","조달청 서울지방조달청","한국지역정보개발원","수의(총액)","2020/06/12 18:04(2020/06/16 15:00)"
"용역","20200619652-00","일반","순천만 친환경 생태체험선 건조 설계 용역","전라남도 순천시","전라남도 순천시","제한경쟁","2020/06/12 18:03(2020/06/18 12:00)"
"용역","20200619661-00","일반","용유지역 해안가 위법건축물 행정대집행 폐기물 처리용역","인천광역시 중구","인천광역시 중구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:02(2020/06/18 10:00)"
"용역","20200619630-00","긴급","마동~학림 간 연륙보도교 건설사업 내풍안정성 검토 용역(긴급)","경상남도 통영시","경상남도 통영시","제한(총액)","2020/06/12 18:01(2020/06/18 11:00)"
"용역","20200619471-00","긴급","1/1,000 수치지형도 제작(공주시,문경시)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","일반경쟁","2020/06/12 18:01(2020/06/26 10:00)"
"용역","20200619650-00","일반","신규 국공립어린이집 설치(리모델링)공사 실시설계용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 18:00(2020/06/18 10:00)"
"용역","20200619656-00","일반","시화MTV 공동4블럭 공동주택 신축공사 주택건설공사 전력시설물 감리업자(전기)모집 공고","경기도 시흥시","경기도 시흥시","일반경쟁","2020/06/12 18:00(2020/06/24 12:00)"
"용역","20200619632-00","일반","에스플렉스센터 활성화를 위한 기능 재정립 연구 용역","(재)서울산업진흥원","(재)서울산업진흥원","제한(총액)협상에의한계약","2020/06/12 17:57(2020/06/23 11:00)"
"용역","20200618902-00","일반","2020년 JDC 공용차량 자동차보험 가입","제주국제자유도시개발센터","제주국제자유도시개발센터","일반(총액)","2020/06/12 17:56(2020/06/22 15:00)"
"용역","20200619533-00","일반","2020 경기도 구석구석 관광테마골목 컨설팅 및 활성화","경기관광공사","경기관광공사","일반(총액)협상에의한계약","2020/06/12 17:53(-)"
"용역","20200615305-02","변경","김천통합보건타운건립 도시계획시설결정(변경) 용역 (가격입찰 후 사업수행능력평가)","경상북도 김천시","경상북도 김천시","일반경쟁","2020/06/12 17:49(2020/06/17 14:00)"
"용역","20200619295-00","긴급","중장기 경영목표 수립 연구용역 입찰공고","우체국물류지원단","우체국물류지원단","제한(총액)협상에의한계약","2020/06/12 17:48(2020/06/25 11:00)"
"용역","20200619611-00","일반","시화MTV 공동4블럭 공동주택 신축공사 주택건설공사 감리자(건축) 모집 공고","경기도 시흥시","경기도 시흥시","일반경쟁","2020/06/12 17:47(2020/06/24 12:00)"
"용역","20200619603-00","일반","20년도 청소년체육활동지원사업 만족도조사 및 성과 분석 연구용역","대한체육회","대한체육회","제한(총액)협상에의한계약","2020/06/12 17:45(2020/06/23 11:00)"
"용역","20200619597-00","일반","2020년도 판교지사 소방설비 점검용역","한국지역난방공사 판교지사","한국지역난방공사 판교지사","수의(총액)소액수의","2020/06/12 17:43(2020/06/18 10:00)"
"용역","20200619594-00","일반","2020년 취약시설 실내공기질 무료측정 용역/단가계약","경기도 광명시","경기도 광명시","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:41(2020/06/18 15:00)"
"용역","20200619216-00","긴급","고성군 카드형 상품권 발행 용역(협상에 의한 계약)","강원도 고성군","강원도 고성군","일반(총액)협상에의한계약","2020/06/12 17:40(-)"
"용역","20200619586-00","일반","2020년 서울디자인재단 단체상해보험","재단법인서울디자인재단","재단법인서울디자인재단","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:39(2020/06/18 10:00)"
"용역","20200608963-00","일반","가습기살균제 제품 사용 피해 사례 확대 및 연관 조사","조달청 서울지방조달청","가습기살균제사건과4.16세월호참사특별조사위원회","제한(총액)협상에의한계약","2020/06/12 17:39(2020/06/24 10:00)"
"용역","20200618711-01","취소","대전세종연구원 청사 리모델링 공사 실시설계 용역","재단법인 대전세종연구원","재단법인 대전세종연구원","제한경쟁","2020/06/12 17:35(2020/06/23 10:00)"
"용역","20200527425-02","변경","창녕 마늘·양파축제 개발 용역","경상남도 창녕군","경상남도 창녕군","제한(총액)협상에의한계약","2020/06/12 17:33(2020/06/23 12:00)"
"용역","20200619573-00","긴급","석교동 도시재생활성화계획 수립 용역","대전광역시 중구","대전광역시 중구","일반(총액)협상에의한계약","2020/06/12 17:32(-)"
"용역","20200619511-00","일반","19년도 정보통신방송사업 우수성과사례집 제작","한국방송통신전파진흥원","한국방송통신전파진흥원","제한(총액)협상에의한계약","2020/06/12 17:32(2020/06/23 10:00)"
"용역","20200618830-00","일반","2020년 수정구청 공용차량 종합보험 가입","경기도 성남시 수정구","경기도 성남시 수정구","수의(총액)소액수의","2020/06/12 17:31(2020/06/18 10:00)"
"용역","20200619567-00","일반","소규모 공공시설 안전점검 및 정비계획수립용역(2권역)","전라남도 화순군","전라남도 화순군","수의(총액)소액수의","2020/06/12 17:30(2020/06/17 12:00)"
"용역","20200617687-00","일반","해외 유턴기업 및 외국기업 투자유치 컨설팅","충청북도","충청북도","제한(총액)협상에의한계약","2020/06/12 17:30(2020/06/23 16:00)"
"용역","20200619557-00","긴급","용계산 치유의 숲 조성사업 조성계획 및 실시설계 용역(PQ 후 가격입찰)/긴급","전라남도 순천시","전라남도 순천시","일반경쟁","2020/06/12 17:30(2020/06/18 12:00)"
"용역","20200618433-00","일반","드림 코딩교육센터 코딩전문가 양성과정 위탁","재단법인 용인시디지털산업진흥원","재단법인 용인시디지털산업진흥원","제한(총액)규격가격동시","2020/06/12 17:29(2020/06/23 17:00)"
"용역","20200619053-00","일반","정부신뢰(불신)의 특성·영향요인 분석 및 신뢰 제고 방안","조달청 대전지방조달청","행정안전부","수의(총액)일반수의","2020/06/12 17:28(2020/06/16 12:00)"
"용역","20200619559-00","일반","2020년 중대형 CHP 수질분석장비(ICP-OES/MS) 유지보수용역","한국지역난방공사","한국지역난방공사","일반(총액)","2020/06/12 17:27(2020/06/18 10:00)"
"용역","20200619549-00","일반","보훈문화 체험활동 평가 위탁","국가보훈처","국가보훈처","제한(총액)협상에의한계약","2020/06/12 17:26(2020/06/23 10:00)"
"용역","20200618228-00","긴급","전통무예진흥시설 건립 기본계획 수립 및 타당성조사 용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/06/12 17:25(2020/06/23 10:00)"
"용역","20200619547-00","일반","소규모 공공시설 안전점검 및 정비계획수립용역(1권역)","전라남도 화순군","전라남도 화순군","수의(총액)소액수의","2020/06/12 17:24(2020/06/17 12:00)"
"용역","20200618647-00","긴급","부여군 중요기록물 DB 구축 및 기록물 정리사업","조달청 대전지방조달청","충청남도 부여군","제한(총액)협상에의한계약","2020/06/12 17:22(2020/06/23 10:00)"
"용역","2002184-00","일반","(재공고)시흥장현 A-12BL 아파트 소방공사 책임감리용역","한국토지주택공사","한국토지주택공사","제한경쟁","2020/06/12 17:20(2020/07/15 11:00)"
"용역","20200618229-00","일반","대전지역 공동활용 연구장비 플랫폼 구축 용역","조달청 대전지방조달청","재단법인 대전테크노파크","제한(총액)협상에의한계약","2020/06/12 17:19(2020/07/03 10:00)"
"용역","20200619509-01","변경","홍주읍성 조양문 주변 건축물 철거공사 건설폐기물처리용역 소액수의견적 제출안내","충청남도 홍성군","충청남도 홍성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:19(2020/06/18 10:00)"
"용역","20200619469-00","일반","일광지구 도시개발사업 사업장관리·경비용역","부산도시공사","부산도시공사","제한(총액)","2020/06/12 17:19(2020/06/18 10:00)"
"용역","20200618628-00","긴급","IP교환시스템유지보수용역조달계약","조달청 대구지방조달청","경찰청 대구광역시지방경찰청","제한(총액)협상에의한계약","2020/06/12 17:18(2020/06/25 10:00)"
"용역","20200611830-00","일반","포항시 홈페이지(웹&앱) 서비스 기능 고도화","조달청 대구지방조달청","경상북도 포항시","제한(총액)협상에의한계약","2020/06/12 17:17(2020/06/26 10:00)"
"용역","20200617297-00","긴급","(보존복원과) 차세대 대통령기록관리시스템(PAMS) 구축 감리용역 사업","조달청 대전지방조달청","행정안전부 국가기록원 대통령기록관","제한(총액)협상에의한계약","2020/06/12 17:16(2020/06/23 10:00)"
"용역","20200619513-00","긴급","인체 유래물의 치매 바이오마커 simoa 분석 용역","한국뇌연구원","한국뇌연구원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:15(2020/06/17 12:00)"
"용역","20200618783-00","일반","2020년 학술진흥본부 소관 교육부 사업비 위탁정산","조달청","한국연구재단","일반(총액)협상에의한계약","2020/06/12 17:15(2020/07/23 10:00)"
"용역","20200618660-00","일반","장애학생 취업지원 서비스 및 교원 복무 기능개선","조달청 대구지방조달청","한국교육학술정보원","제한(총액)협상에의한계약","2020/06/12 17:14(2020/06/30 10:00)"
"용역","20200618999-00","일반","김해공항 에너지진단 용역","한국공항공사 부산지역본부","한국공항공사 부산지역본부","제한경쟁","2020/06/12 17:13(2020/06/22 10:00)"
"용역","20200618695-00","일반","2020년 지방상수도 확장공사 실시설계 용역(2차) 수의견적 제출 안내","충청남도 논산시 행복도시국 맑은물과","충청남도 논산시 행복도시국 맑은물과","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:13(2020/06/18 10:00)"
"용역","20200619477-00","일반","원미공동체 플랫폼 조성공사 폐기물처리용역","경기도 부천시","경기도 부천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:12(2020/06/18 10:00)"
"용역","20200619503-00","긴급","강정3교 기초지반 지하수 조사공 착정 및 연속대수성시험","제주특별자치도","제주특별자치도","제한경쟁","2020/06/12 17:11(2020/06/18 14:00)"
"용역","20200619386-00","긴급","남북공동연락사무소 그룹웨어 도입 및 자료관리시스템 구축사업","조달청 서울지방조달청","통일부 남북공동연락사무소사무처","제한(총액)협상에의한계약","2020/06/12 17:11(2020/06/23 10:00)"
"용역","20200619493-00","일반","홍주읍성 내 건축물 철거공사 지정폐기물처리용역 소액수의견적 제출안내","충청남도 홍성군","충청남도 홍성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:10(2020/06/18 10:00)"
"용역","E012005418-00","일반","검단신도시 1-2공구 배전간선 설치공사 VLF 진단용역","한국전력공사","재무자재부","제한(총액)","2020/06/12 17:08(2020/06/22 12:00)"
"용역","20200619476-00","일반","김포소방서 학운공단119안전센터 신축 설계공모","경기도 김포소방서","경기도 김포소방서","일반경쟁","2020/06/12 17:08(2020/06/25 17:00)"
"용역","20200619488-00","긴급","비자림로(대천~송당) 확포장공사 보완설계용역","제주특별자치도","제주특별자치도","제한경쟁","2020/06/12 17:07(2020/06/18 14:00)"
"용역","20200619486-00","일반","건설안전 실효성 향상방안 마련 용역","한국시설안전공단","한국시설안전공단","일반(총액)협상에의한계약","2020/06/12 17:07(2020/06/23 17:00)"
"용역","20200619347-00","일반","2020년 계측기 및 기계장비 계기류 검교정 검사","서울교통공사","서울교통공사","수의(총액)소액수의","2020/06/12 17:07(2020/06/18 12:00)"
"용역","20200615224-00","일반","2020년 어업폐기물 처리(2차분) 단가계약","경상남도 통영시","경상남도 통영시","제한(단가)","2020/06/12 17:07(2020/06/18 11:00)"
"용역","20200615675-00","일반","창원남산고등학교 고교학점제 학교환경조성공사 설계용역 수의견적 제출 안내 공고","경상남도교육청 창원남산고등학교","경상남도교육청 창원남산고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 17:07(2020/06/19 10:00)"
"용역","20200619472-00","긴급","6070 낭만곡성 영화로 청춘어람 조성사업 건설폐기물처리 용역","전라남도 곡성군","전라남도 곡성군","제한(총액)","2020/06/12 17:06(2020/06/18 14:00)"
"용역","20200619018-00","일반","통합경비시스템 용역","조달청 제주지방조달청","제주대학교","제한(총액)협상에의한계약","2020/06/12 17:06(2020/06/23 12:00)"
"용역","20200619480-00","긴급","2020~2022 회계연도 회계감사인 추천 업체 선정공모","서울특별시농수산식품공사","서울특별시농수산식품공사","제한(총액)협상에의한계약","2020/06/12 17:06(2020/06/22 17:00)"
"용역","E012004878-00","일반","2020년도 침구세탁용역(단가)","한국전력공사","교육지원부","제한(단가)","2020/06/12 17:04(2020/06/22 10:00)"
"용역","20200612402-01","취소","‘19년도 정보통신방송사업 우수성과사례집 제작","한국방송통신전파진흥원","한국방송통신전파진흥원","제한(총액)협상에의한계약","2020/06/12 17:04(2020/06/22 10:00)"
"용역","20200619443-00","긴급","단양군 생활폐기물 공공처리시설 설치사업 기본 및 실시설계","한국환경공단","한국환경공단","수의계약","2020/06/12 17:02(-)"
"용역","20200619398-00","일반","중소규모 교량의 공학적 경제적 가치분석을 통한 유지관리 시나리오 기법 개발 연구","한국시설안전공단","한국시설안전공단","일반(총액)협상에의한계약","2020/06/12 17:01(2020/06/23 17:00)"
"용역","20200619465-00","일반","의왕시 상수도관망 전문유지관리용역(PQ)","경기도 의왕시","경기도 의왕시","일반경쟁","2020/06/12 17:01(-)"
"용역","B5202002002-00","일반","2020년 경인항 항만시설물 정밀안전점검(인천·김포 여객부두)용역","한국수자원공사","한국수자원공사 인천김포권지사","수의계약","2020/06/12 17:00(2020/06/19 14:00)"
"용역","20200619455-00","일반","양정고등학교 100주년 기념관 내진성능평가 용역","서울특별시교육청 양정고등학교","서울특별시교육청 양정고등학교","수의(총액)소액-견적입찰(단일응찰 허용)","2020/06/12 16:59(2020/06/18 14:00)"
"용역","20200201803-02","취소","김해시 음식물류 바이오가스화시설 현대화사업 기본 및 실시설계 설계공모 공고","경상남도 김해시","경상남도 김해시","일반경쟁","2020/06/12 16:59(-)"
"용역","20200619358-00","일반","아산시노인종합복지관 셔틀버스 임차용역 입찰공고","아산시노인종합복지회관","아산시노인종합복지회관","제한(총액)","2020/06/12 16:58(2020/06/16 17:00)"
"용역","E012005417-00","일반","검단신도시 1-1공구 배전간선 설치공사 VLF 진단용역","한국전력공사","재무자재부","제한(총액)","2020/06/12 16:57(2020/06/22 12:00)"
"용역","20200619451-00","긴급","2020년 창원시 소규모 공동주택 안전점검 용역","경상남도 창원시","경상남도 창원시","일반경쟁","2020/06/12 16:56(2020/06/18 10:00)"
"용역","E012005416-00","일반","광주도시철도 2호선 4공구 지장설비 이설 감리용역","한국전력공사","재무자재부","일반(총액)","2020/06/12 16:55(2020/06/22 12:00)"
"용역","20200619449-00","일반","[재공고]교정기공물(Hawley Retainer 등 44종)제작 외주용역","조선대학교치과병원","조선대학교치과병원","제한경쟁","2020/06/12 16:54(-)"
"용역","20200619435-00","긴급","고령자복지주택사업 철거공사 폐기물처리용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 16:54(2020/06/19 12:00)"
"용역","20200619428-00","일반","HCI기반 업무관리시스템 고도화 사업 용역 제안서 제출 안내 공고(협상에 의한 계약)","재단법인 광주광역시 광주문화재단","재단법인 광주광역시 광주문화재단","제한(총액)협상에의한계약","2020/06/12 16:54(-)"
"용역","20200619416-00","일반","영산강·섬진강수계 분포형 모형(GRM) 입력자료 DB구축","한국건설기술연구원","한국건설기술연구원","제한(총액)협상에의한계약","2020/06/12 16:53(2020/06/23 11:00)"
"용역","20200619431-00","긴급","2020년 도로정비공사 건설폐기물처리용역","울산광역시 중구","울산광역시 중구","제한(총액)","2020/06/12 16:52(2020/06/18 10:00)"
"용역","20200619438-00","긴급","지방도 1139호선(구 탐라대학 사거리)도로구조 개선공사 폐기물처리용역","제주특별자치도","제주특별자치도","제한(총액)","2020/06/12 16:52(2020/06/19 10:00)"
"용역","20200618969-00","긴급","산북면 급수구역 확장사업 기본 및 실시설계 용역 집행계획 및 사업수행능력평가서 제출","경상북도 문경시 상수도사업소","경상북도 문경시 상수도사업소","일반경쟁","2020/06/12 16:50(-)"
"용역","20200619159-00","일반","2020년 대구연구개발특구 의료R&D지구 입주기업 통근버스 운행용역","(재)연구개발특구진흥재단","(재)연구개발특구진흥재단","제한(총액)","2020/06/12 16:48(2020/06/22 10:00)"
"용역","20200619421-00","긴급","강동구 카드형 지역화페 운영대행사 선정 용역(긴급)","서울특별시 강동구","서울특별시 강동구","일반(총액)협상에의한계약","2020/06/12 16:47(-)"
"용역","20200619289-00","일반","장명초 장일분교 외 1교(갈천초) 보차도 분리 개선공사 설계용역","경기도교육청 경기도화성오산교육지원청","경기도교육청 경기도화성오산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/12 16:46(2020/06/18 10:00)"
"용역","20200618807-00","긴급","공주대학교 통합 홈페이지 2차 구축","조달청","공주대학교 정보전산원","제한(총액)협상에의한계약","2020/06/12 16:46(2020/07/03 10:00)"
