"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200638408-00","일반","상모중학교 집중환경개선 전기공사 감리용역 수의견적 제출 공고","경상북도교육청 경상북도구미교육지원청","경상북도교육청 경상북도구미교육지원청","수의(총액)소액-견적입찰(단일응찰 허용)","2020/06/27 20:27(2020/07/03 10:00)"
"용역","20200638400-02","변경","경북생활과학고등학교 내진성능평가 용역 수의견적 제출 공고","경상북도교육청 경상북도구미교육지원청","경상북도교육청 경상북도구미교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/27 19:54(2020/07/03 10:00)"
"용역","20200638394-00","긴급","2020년 글로벌프론티어 성과확산 및 기술사업화-종료연구단 기술마케팅 용역","과학기술일자리진흥원","과학기술일자리진흥원","일반(총액)협상에의한계약","2020/06/27 17:31(-)"
"용역","20200638392-00","일반","한림대학교 공학관 내 소프트웨어 빌리지 설치공사 설계공모 공고","한림대학교","한림대학교","일반(총액)협상에의한계약","2020/06/27 17:09(-)"
"용역","20200627295-00","일반","통합사례관리사 소진예방 교육","조달청 서울지방조달청","사회보장정보원","수의(총액)","2020/06/27 12:06(2020/06/30 14:00)"
"용역","20200630270-00","일반","교원참여형 교육과정 평가 실행모델 개발 연구(비수도권)","조달청 서울지방조달청","국가교육회의","수의(총액)","2020/06/27 11:01(2020/06/30 14:00)"
