"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200622298-00","긴급","2020년 지능형교통체계(ITS) 보강 및 확장사업(협상에의한계약)","울산광역시","울산광역시","제한(총액)협상에의한계약","2020/06/15 21:31(2020/06/26 10:00)"
"용역","20200620272-00","일반","경남항공고 내진보강 구조설계용역 수의견적 제출 공고","경상남도교육청 경상남도고성교육지원청","경상남도교육청 경상남도고성교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 21:27(2020/06/19 10:00)"
"용역","20200622309-00","일반","반여초등학교 시설보수 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 21:27(2020/06/19 10:00)"
"용역","20200622307-00","일반","망미초등학교 식당시설확충 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 21:24(2020/06/19 10:00)"
"용역","20200622303-00","일반","2020년 3분기 부실채권 매각자문사 선정","중소기업은행","중소기업은행","일반(총액)협상에의한계약","2020/06/15 21:23(-)"
"용역","20200622296-00","일반","강진 까치내재터널 개설공사 등 5개 지구 건설사업관리용역","전라남도","전라남도","일반경쟁","2020/06/15 21:19(-)"
"용역","20200622300-00","일반","망미중학교 급식실현대화 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 21:18(2020/06/19 10:00)"
"용역","20200622290-00","일반","해남 북평지역 연립사택 증축공사 상주감리용역","전라남도교육청","전라남도교육청","제한경쟁","2020/06/15 21:15(2020/06/24 10:00)"
"용역","20200622293-00","일반","대청중학교 등 2교(양운고) 화장실개량 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","제한(총액)","2020/06/15 21:12(2020/06/22 10:00)"
"용역","20200622281-00","일반","반송중학교 등 2교(부산동여고) 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","제한(총액)","2020/06/15 21:08(2020/06/22 10:00)"
"용역","20200620987-01","취소","해남 북평지역 연립사택 증축공사 상주감리용역","전라남도교육청","전라남도교육청","제한경쟁","2020/06/15 21:06(2020/06/24 10:00)"
"용역","20200622273-00","일반","민락초등학교 등 3교(좌천초, 월내초) 바닥보수 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","제한(총액)","2020/06/15 21:03(2020/06/22 10:00)"
"용역","20200622260-00","일반","부천시 하수관로 기술진단 용역(1차)(사업수행능력평가서 제출안내)","경기도 부천시","경기도 부천시","일반경쟁","2020/06/15 20:59(-)"
"용역","20200622254-00","일반","거제시 노후하수관로 정비사업(1단계) 건설폐기물처리용역","경상남도 거제시","경상남도 거제시","제한(총액)","2020/06/15 20:49(2020/06/23 10:00)"
"용역","20200622243-00","일반","금천문화예술인 커뮤니티공간 신축설계 제안공모","서울특별시 금천구","서울특별시 금천구","일반경쟁","2020/06/15 20:44(-)"
"용역","20200615782-01","취소","옥곡 명주2급경사지 붕괴위험지역 정비사업 건설폐기물 처리용역","전라남도 광양시","전라남도 광양시","제한(총액)","2020/06/15 20:35(2020/06/18 10:00)"
"용역","20200622222-00","긴급","2020년 디지털 시대에 대응한 전자상거래 신납세모델 도입연구","관세청","관세청","제한(총액)협상에의한계약","2020/06/15 20:30(2020/06/26 17:00)"
"용역","20200620752-00","일반","하청초 외 2교(오량초,성포중) 내진보강 구조설계용역","경상남도교육청 경상남도거제교육지원청","경상남도교육청 경상남도거제교육지원청","수의(총액)소액수의","2020/06/15 20:28(2020/06/19 10:00)"
"용역","20200620945-00","일반","신현초 내진보강 건축설계용역","경상남도교육청 경상남도거제교육지원청","경상남도교육청 경상남도거제교육지원청","수의(총액)소액수의","2020/06/15 20:24(2020/06/19 10:00)"
"용역","20200620014-00","일반","송정동초 등 4교 병설유치원 소방시설개선 설계용역 수의계약 안내공고","광주광역시교육청 광주광역시서부교육지원청","광주광역시교육청 광주광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 20:21(2020/06/19 10:00)"
"용역","20200622213-00","긴급","가북면 기초생활거점육성사업 기본계획 수립 용역","경상남도 거창군 농업기술센터","경상남도 거창군 농업기술센터","제한경쟁","2020/06/15 20:21(2020/06/23 10:00)"
"용역","20200621155-00","일반","진목초 외 1교(장승포초) 내진보강 설계용역","경상남도교육청 경상남도거제교육지원청","경상남도교육청 경상남도거제교육지원청","수의(총액)소액수의","2020/06/15 20:19(2020/06/22 10:00)"
"용역","20200622207-00","일반","신기지구 전원마을 오수처리시설 설치공사 실시설계용역","전라남도 진도군","전라남도 진도군","수의(총액)소액수의","2020/06/15 20:16(2020/06/19 14:00)"
"용역","20200620013-00","일반","산월초 등 4교 병설유치원 소방시설개선 설계용역 수의계약 안내공고","광주광역시교육청 광주광역시서부교육지원청","광주광역시교육청 광주광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 20:10(2020/06/19 10:00)"
"용역","20200622171-00","일반","2020년 섬진강하구 부유쓰레기 수거 및 처리 용역","전라남도 광양시","전라남도 광양시","제한(총액)","2020/06/15 20:08(2020/06/23 10:00)"
"용역","20200622198-00","긴급","팔흥교 재해위험개선지구정비사업 실시설계용역 집행계획 및 사업수행능력평가서 제출안내","강원도 영월군","강원도 영월군","일반경쟁","2020/06/15 20:07(-)"
"용역","20200622197-00","일반","대인시장 공영주차장 건립공사 건축감리용역","광주광역시 동구","광주광역시 동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 20:07(2020/06/19 12:00)"
"용역","20200621573-00","일반","포스트 코로나 시대의 정부 운영 시스템 개혁 과제 연구용역","정책기획위원회","정책기획위원회","제한(총액)협상에의한계약","2020/06/15 20:03(2020/06/26 10:00)"
"용역","20200622192-00","일반","만덕중학교 석면농도측정 용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 20:03(2020/06/19 10:00)"
"용역","20200621556-00","일반","유권자와 정당의 연계성 강화를 위한 정치관계법 개정 제안(OECD 6개국 비교사례 중심) 연구용역","정책기획위원회","정책기획위원회","제한(총액)협상에의한계약","2020/06/15 20:02(2020/06/26 10:00)"
"용역","20200622169-00","일반","신서혁시도시  오수중계펌프장 무인경비 용역","대구광역시 동구","대구광역시 동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 20:02(2020/06/19 12:00)"
"용역","20200621509-00","긴급","비대면 서비스 확산에 따른 디지털 포용사회 구현방안: 교육분야 중심 연구용역","정책기획위원회","정책기획위원회","제한(총액)협상에의한계약","2020/06/15 20:01(2020/06/26 10:00)"
"용역","20200622190-00","긴급","세종대로 도로공간 재편사업 건설폐기물처리용역","서울특별시","서울특별시 도시기반시설본부","일반(총액)","2020/06/15 20:00(2020/06/23 12:00)"
"용역","20200622188-00","일반","만덕중학교 석면해체제거 지정(석면)폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 20:00(2020/06/19 10:00)"
"용역","20200622147-00","일반","남해안권 발효식품 산업 지원센터 건립공사 건축 설계공모","전라남도 순천시","전라남도 순천시","일반경쟁","2020/06/15 20:00(-)"
"용역","20200621405-00","일반","COVID19 상황에서 유권자의 미디어이용, 정치·사회 심리변인이 정치적태도에 미친 영향 연구용역","정책기획위원회","정책기획위원회","제한(총액)협상에의한계약","2020/06/15 19:59(2020/06/26 10:00)"
"용역","20200622179-00","긴급","만덕중학교 석면해체제거 감리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:56(2020/06/19 10:00)"
"용역","20200622157-00","일반","강원진로교육원 다목적체험관 증축공사 건설폐기물 처리용역","강원도교육청","강원도교육청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 19:53(2020/06/19 10:00)"
"용역","20200622172-00","일반","학진초등학교 화장실개량 및 기타 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:53(2020/06/19 10:00)"
"용역","20200622168-00","일반","주양초등학교 화장실개량 및 기타공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:50(2020/06/19 10:00)"
"용역","20200621939-00","일반","서면-근남 국도건설공사(1공구) 건설폐기물(폐아스콘)처리용역","국토교통부 부산지방국토관리청","국토교통부 부산지방국토관리청","제한(총액)","2020/06/15 19:49(2020/06/25 14:00)"
"용역","20200622162-00","일반","지방공기업평가원 주관 경기도시설관리공단협의회 기능연속성계획 구축방안 컨설팅 용역","지방공기업평가원","지방공기업평가원","일반(총액)협상에의한계약","2020/06/15 19:48(-)"
"용역","20200622164-00","일반","학장중학교 급식실현대화 및 내진보강공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:48(2020/06/19 10:00)"
"용역","20200622163-00","일반","HNS 방제분담금 신설 및 법제화 연구용역","해양환경공단","해양환경공단","일반(총액)협상에의한계약","2020/06/15 19:48(2020/06/26 10:00)"
"용역","20200610710-00","긴급","태안해양경찰서 상황실 고도화사업 IT용역","조달청","해양경찰청 중부지방해양경찰청 태안해양경찰서","제한(총액)협상에의한계약","2020/06/15 19:46(2020/07/14 10:00)"
"용역","20200622158-00","일반","감전초등학교 내진보강 및 기타공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:45(2020/06/19 10:00)"
"용역","20200622151-00","일반","주감초등학교 외 1교(주감중) 화장실개량 및 기타공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:42(2020/06/19 10:00)"
"용역","20200622150-00","일반","2020 한국산업대전 프리미엄 부스 및 발전기자재 공동관 부스 시공","한국기계산업진흥회","한국기계산업진흥회","제한(총액)협상에의한계약","2020/06/15 19:42(-)"
"용역","20200622142-00","일반","서부산공업고등학교 화장실개량공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:40(2020/06/19 10:00)"
"용역","20200622139-00","일반","한국원자력연구원 주요정보통신기반시설 취약점 분석, 평가 및 보호대책 수립 1식","한국원자력연구원","한국원자력연구원","제한(총액)","2020/06/15 19:37(2020/06/24 11:00)"
"용역","20200620825-00","긴급","(긴급) 간월도 해양경관탐방로 도시계획시설 결정인가 및 실시설계용역","충청남도 서산시","충청남도 서산시","제한경쟁","2020/06/15 19:37(2020/06/22 10:00)"
"용역","20200615034-00","일반","동화초 특별교실 증축공사 설계공모 공고","충청북도교육청 충청북도청주교육지원청","충청북도교육청 충청북도청주교육지원청","수의계약","2020/06/15 19:37(-)"
"용역","20200622138-00","일반","엄궁누리유치원 교사보수공사 건설폐기물 처리용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액수의","2020/06/15 19:36(2020/06/19 10:00)"
"용역","20200621596-00","긴급","2020 인천관관공사 홈페이지 리뉴얼","인천관광공사","인천관광공사","제한(총액)협상에의한계약","2020/06/15 19:33(2020/06/26 12:00)"
"용역","20200622126-00","긴급","법수초등학교 외 1개소 어린이보호구역 개선사업 폐기물처리용역","경상남도 함안군","경상남도 함안군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 19:32(2020/06/19 10:00)"
"용역","20200622122-00","일반","광주학강초 등 3교 병설유치원 소방시설개선공사 설계용역 수의계약 안내공고","광주광역시교육청 광주광역시서부교육지원청","광주광역시교육청 광주광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 19:30(2020/06/19 10:00)"
"용역","20200622100-00","일반","2020년 농업기계임대사업소 농기계 보험가입","전라남도 화순군","전라남도 화순군","수의(총액)소액수의","2020/06/15 19:20(2020/06/18 12:00)"
"용역","E042000323-00","일반","유형자산 관리 프로세스 재정립 용역","한국남부발전주식회사","계약자재실","제한(총액)","2020/06/15 19:18(2020/07/08 15:00)"
"용역","20200622003-01","취소","역곡역 북부광장 복합개발 기본구상 및 타당성조사 용역","경기도 부천시","경기도 부천시","수의(총액)소액수의","2020/06/15 19:17(2020/06/19 10:00)"
"용역","20200621979-01","취소","2020년(하) 소하천 하상 및 시설물 정비공사(단가계약) 폐기물처리용역","경기도 부천시","경기도 부천시","제한(총액)","2020/06/15 19:14(2020/06/22 14:00)"
"용역","20200622089-00","일반","2020년(하) 소하천 하상 및 시설물 정비공사(단가계약) 폐기물처리용역","경기도 부천시","경기도 부천시","제한(총액)","2020/06/15 19:13(2020/06/22 14:00)"
"용역","20200620830-00","일반","2020년도 도로대장 전산화 용역","국토교통부 부산지방국토관리청","국토교통부 부산지방국토관리청","지명경쟁","2020/06/15 19:11(2020/06/24 10:00)"
"용역","20200621714-00","일반","(긴급)2020 광안리해수욕장 이동식 탈,샤워장 시설현대화 임차용역","부산광역시 수영구","부산광역시 수영구","제한(총액)","2020/06/15 19:09(2020/06/22 10:00)"
"용역","20200622070-00","긴급","2020년 KETEP 임직원 건강검진 용역","한국에너지기술평가원","한국에너지기술평가원","제한(총액)협상에의한계약","2020/06/15 19:09(2020/06/26 11:00)"
"용역","20200622073-00","일반","마당창극 야외공연장 건립공사 폐기물 처리용역","전라북도 전주시","전라북도 전주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 19:05(2020/06/19 10:00)"
"용역","20200619898-00","긴급","2020년도 파주시 공용차량 보험가입 용역","경기도 파주시","경기도 파주시","일반(총액)","2020/06/15 18:57(2020/06/22 10:00)"
"용역","20200622057-00","일반","2020년도 이장단체보험","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:57(2020/06/19 10:00)"
"용역","20200609997-00","일반","도시철도 1호선 반월당역 #1출입구 E/S설치공사 건설폐기물 처리용역","대구도시철도공사","대구도시철도공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:56(2020/06/19 14:00)"
"용역","20200622051-00","일반","대가야 역사공원 및 지하주차장 조성사업 기본 및 실시설계용역(PQ후 지명경쟁입찰)","경상북도 고령군","경상북도 고령군","지명경쟁","2020/06/15 18:54(2020/06/23 10:00)"
"용역","20200622032-00","일반","대전매봉중 외 2교(회덕초, 회덕중) 가연성폐기물 재활용 운반 및 처리 용역","대전광역시교육청 대전광역시동부교육지원청","대전광역시교육청 대전광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:47(2020/06/19 10:00)"
"용역","20200622005-00","긴급","(긴급)노후기숙사환경개선사업 건설폐기물 처리 용역","한국기계연구원 (경남 창원)","한국기계연구원 (경남 창원)","제한(총액)","2020/06/15 18:47(2020/06/22 10:00)"
"용역","20200622019-00","일반","2020년 하반기 대기오염물질 배출업소 오염도 검사 대행 용역","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:46(2020/06/19 10:00)"
"용역","20200622037-00","일반","「원미공동체 플랫폼 조성 전기공사」감리용역","경기도 부천시","경기도 부천시","수의(총액)소액수의","2020/06/15 18:45(2020/06/19 10:00)"
"용역","20200622030-00","긴급","가축분뇨 액비 순환시설 ICT기술 적용 연구용역","사단법인 대한한돈협회","사단법인 대한한돈협회","일반(총액)협상에의한계약","2020/06/15 18:42(-)"
"용역","20200621996-00","일반","덕현지구 주택건설공사 감리자(전기) 모집 공고","경기도 안양시","경기도 안양시","일반경쟁","2020/06/15 18:40(2020/06/25 12:00)"
"용역","20200622016-00","긴급","인도네시아 와나사리 항만개발 기본계획수립 및 타당성조사용역","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/06/15 18:36(2020/06/26 14:00)"
"용역","20200621035-00","일반","덕현지구 주택건설공사 감리자(건축) 모집 공고","경기도 안양시","경기도 안양시","일반경쟁","2020/06/15 18:36(2020/06/25 12:00)"
"용역","20200622015-00","일반","『2020 대한민국 ICT Innovation Awards』 외 1개 시상식 대행 용역","(사)한국정보방송통신대연합","(사)한국정보방송통신대연합","일반(총액)협상에의한계약","2020/06/15 18:35(-)"
"용역","20200622012-00","일반","2020년 하반기 민원버스 임차 용역","충청북도 제천시","충청북도 제천시","수의(총액)소액수의","2020/06/15 18:35(2020/06/19 10:00)"
"용역","20200622006-00","일반","2020 한국관광 온라인 박람회","한국관광공사","한국관광공사","제한(총액)협상에의한계약","2020/06/15 18:35(2020/06/25 15:00)"
"용역","20200622007-00","긴급","2020년 부천도시공사 자동차보험 통합 가입 용역","부천도시공사","부천도시공사","일반(총액)","2020/06/15 18:35(2020/06/22 10:00)"
"용역","20200622000-00","일반","응봉초등학교 식당개수 및 기타공사 감리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:33(2020/06/19 10:00)"
"용역","20200621980-00","일반","의왕시 자전거이용 활성화계획 수립 용역","경기도 의왕시","경기도 의왕시","제한경쟁","2020/06/15 18:32(2020/06/22 15:00)"
"용역","20200621989-00","일반","경기도청소년성문화센터 체험관 교육 콘텐츠 기능보강 및 리모델링 용역","경기탁틴내일","경기탁틴내일","제한(총액)협상에의한계약","2020/06/15 18:30(-)"
"용역","20200621985-00","긴급","제2차 해양환경교육 종합계획 수립","해양수산부","해양수산부","제한(총액)협상에의한계약","2020/06/15 18:29(2020/06/26 14:00)"
"용역","20200621984-00","일반","2020년 하반기 제천올림픽스포츠센터 순환버스 임차 용역","충청북도 제천시","충청북도 제천시","수의(총액)소액수의","2020/06/15 18:28(2020/06/19 10:00)"
"용역","20200621982-00","일반","대성1리 마을만들기사업(건축 등) 세부설계 용역","한국농어촌공사 경기지역본부 연천.포천.가평지사","한국농어촌공사 경기지역본부 연천.포천.가평지사","수의(총액)소액수의","2020/06/15 18:28(2020/06/22 10:00)"
"용역","20200621977-00","일반","응봉초등학교 석면농도측정용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:27(2020/06/19 10:00)"
"용역","20200621972-00","일반","2020 인천 한강하구 포럼 기획·운영","인천광역시","인천광역시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:25(2020/06/19 10:00)"
"용역","20200606962-01","변경","『2020 대한민국 ICT Innovation Awards』 외 1개 시상식 대행 용역","(사)한국정보방송통신대연합","(사)한국정보방송통신대연합","일반(총액)협상에의한계약","2020/06/15 18:23(-)"
"용역","20200620538-02","변경","2020년 영흥면 하천하구쓰레기 적환장 반입폐기물 처리용역","인천광역시 옹진군 영흥면","인천광역시 옹진군 영흥면","제한(총액)","2020/06/15 18:23(2020/06/19 14:00)"
"용역","20200621966-00","일반","찾아가는 심리 정서 지원 사업","한국사회보장정보원","한국사회보장정보원","제한(총액)협상에의한계약","2020/06/15 18:20(2020/06/26 10:00)"
"용역","20200620036-00","일반","남문초등학교 화장실개량 및 기타공사 설계용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:19(2020/06/19 10:00)"
"용역","20200621835-00","일반","동구 청년활동공간 조성공사 기본 및 실시설계 용역","인천광역시 동구","인천광역시 동구","제한경쟁","2020/06/15 18:19(2020/06/22 10:00)"
"용역","20200621968-00","일반","과천초 급식실 현대화 및 식당 리모델링 전기공사 설계용역 소액수의 견적서제출 안내공고","경기도교육청 경기도안양과천교육지원청","경기도교육청 경기도안양과천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:19(2020/06/19 10:00)"
"용역","20200620044-00","일반","장서초 외 3교(창신초,현곡초,부산중앙여고) 특수구조건축물 정기점검용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/15 18:17(2020/06/19 10:00)"
"용역","20200621963-00","일반","2020년 하반기 남부면 출퇴근버스 임차 용역","충청북도 제천시","충청북도 제천시","수의(총액)소액수의","2020/06/15 18:16(2020/06/19 10:00)"
"용역","20200621789-00","긴급","[긴급]학습자 맞춤형 교육지원시스템(e-Advisor) 구축 2단계 사업","중앙대학교","중앙대학교","제한(총액)협상에의한계약","2020/06/15 18:16(2020/06/26 10:00)"
"용역","20200621950-00","일반","혁신원자력 연구단지 유치에 따른 지역경제 활성화 전략 기본구상 수립 연구용역","경상북도","경상북도 환동해지역본부","일반(총액)협상에의한계약","2020/06/15 18:15(2020/07/06 17:00)"
"용역","20200621780-00","일반","의미역 기술 모형 연구 분석","조달청 서울지방조달청","문화체육관광부 국립국어원","수의(총액)","2020/06/15 18:15(2020/06/17 14:00)"
