"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200618014-00","일반","정원식물종 E-Library 구축을 위한 식물특성 조사연구 II","산림청 국립수목원","산림청 국립수목원","일반(총액)협상에의한계약","2020/06/11 20:47(2020/06/23 10:00)"
"용역","20200618020-00","일반","광주도시철도2호선 2단계 설계용역(토목/건축 4공구) 특정자재(복공판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:47(-)"
"용역","20200618013-00","긴급","용한 서퍼비치 조성공사 기본 및 실시설계 용역","경상북도 포항시","경상북도 포항시","제한경쟁","2020/06/11 20:46(2020/06/17 10:00)"
"용역","20200616602-00","일반","2020년도 대구도시공사 신입사원 채용 업무대행용역","조달청 대구지방조달청","대구도시공사","제한(총액)협상에의한계약","2020/06/11 20:43(2020/06/25 11:00)"
"용역","20200618005-00","일반","광주도시철도2호선 2단계 설계용역(토목/건축 4공구) 특정자재(강재흙막이판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:42(-)"
"용역","20200618001-00","일반","반곡지구 하수처리구역외지역 오수관로 설치공사 폐기물처리용역 수의견적 제출 안내 공고","충청남도 논산시 행복도시국 맑은물과","충청남도 논산시 행복도시국 맑은물과","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 20:42(2020/06/17 10:00)"
"용역","20200617996-00","일반","광주도시철도2호선 2단계 설계용역(토목/건축 3공구) 특정자재(복공판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:38(-)"
"용역","20200617945-00","일반","울산미포국가산업단지(효문공단) 내부도로 개설공사 지적확정측량 용역 수행자 선정 공고","울산광역시","울산광역시","일반경쟁","2020/06/11 20:35(-)"
"용역","20200617991-00","일반","광주도시철도2호선 2단계 설계용역(토목/건축 3공구) 특정자재(강재흙막이판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:34(-)"
"용역","20200617689-00","긴급","2020년 영농폐기물 처리사업 용역","경상남도 남해군","경상남도 남해군","제한(단가)","2020/06/11 20:30(2020/06/17 10:00)"
"용역","20200617964-00","일반","백운산 산림박물관 건립공사 건축설계 용역 사업수행능력평가서 제출 안내 공고","전라남도 광양시","전라남도 광양시","일반경쟁","2020/06/11 20:28(-)"
"용역","20200617844-00","일반","광주도시철도2호선 2단계 설계용역(토목건축 2공구) 특정자재(강재흙막이판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:26(-)"
"용역","20200617851-00","일반","광주도시철도2호선 2단계 설계용역(토목/건축 2공구) 특정자재(복공판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 20:25(-)"
"용역","20200617970-00","긴급","국도14호선 김해 진영 외 3개소 포장도 보수(소파)공사 건설폐기물처리용역","국토교통부 부산지방국토관리청 진영국토관리사무소","국토교통부 부산지방국토관리청 진영국토관리사무소","제한(총액)","2020/06/11 20:23(2020/06/16 12:00)"
"용역","20200617949-00","긴급","2020년 완주전주 시내버스 요금단일화 손실보전 산정용역","전라북도 완주군","전라북도 완주군","제한경쟁","2020/06/11 20:20(2020/06/17 14:00)"
"용역","20200617960-00","긴급","국도31호선 신기교차로 외 13개소 감응신호구축사업 폐기물처리용역","국토교통부 부산지방국토관리청 진영국토관리사무소","국토교통부 부산지방국토관리청 진영국토관리사무소","제한(총액)","2020/06/11 20:17(2020/06/16 12:00)"
"용역","20200617952-00","긴급","중문대포해안 주상절리대 전시 기본계획 수립 용역","제주특별자치도 서귀포시","제주특별자치도 서귀포시","일반(총액)협상에의한계약","2020/06/11 20:14(-)"
"용역","20200617943-00","일반","진해냉천초등학교 교사증축 소방공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 20:13(2020/06/17 10:00)"
"용역","20200617922-00","일반","소답초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:57(2020/06/17 10:00)"
"용역","20200617918-00","일반","합성초등학교 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:56(2020/06/17 10:00)"
"용역","20200616926-00","긴급","국도25호선 장곡2교 시설물 보수공사 건설폐기물 처리용역","국토교통부 부산지방국토관리청 대구국토관리사무소","국토교통부 부산지방국토관리청 대구국토관리사무소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:53(2020/06/17 10:00)"
"용역","20200616886-00","긴급","국도25호선 구잠교 등 4개교 시설물 보수공사 건설폐기물 처리용역","국토교통부 부산지방국토관리청 대구국토관리사무소","국토교통부 부산지방국토관리청 대구국토관리사무소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:49(2020/06/17 10:00)"
"용역","20200617913-00","일반","내동초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:47(2020/06/17 10:00)"
"용역","20200617895-00","일반","회원초등학교 외 1교(합포초) 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:40(2020/06/17 10:00)"
"용역","20200617898-00","일반","소답초등학교 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:35(2020/06/17 10:00)"
"용역","20200617887-00","일반","하단초등학교 등 2교(다대초) 교사보수 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:27(2020/06/17 10:00)"
"용역","20200617888-00","긴급","제천 송한 위험도로 개선사업 폐기물처리용역","충청북도","충청북도","제한(총액)","2020/06/11 19:26(2020/06/17 10:00)"
"용역","20200617875-00","일반","2020년 주요행락지 하천불법행위 단속 위탁용역","울산광역시 울주군","울산광역시 울주군","제한(총액)","2020/06/11 19:26(2020/06/19 10:00)"
"용역","20200617881-00","일반","부산여자중학교 등 2교(부산영선중) 포장공사 및 기타공사 건설폐기물처리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:22(2020/06/17 10:00)"
"용역","20200611396-01","취소","제2승마장 조성사업 기본 및 실시설계 용역 사업수행능력 평가자료 제출 안내","경상남도 함안군","경상남도 함안군","제한경쟁","2020/06/11 19:21(-)"
"용역","20200617878-00","긴급","화포항 개발계획(기본계획) 변경에 따른 재해영향성검토 및 소규모재해영향평가 용역","전라남도 순천시","전라남도 순천시","제한경쟁","2020/06/11 19:21(2020/06/17 12:00)"
"용역","20200617874-00","일반","신남초등학교 화장실개량 및 기타 건설폐기물처리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:17(2020/06/17 10:00)"
"용역","20200617870-00","일반","합성초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:15(2020/06/17 10:00)"
"용역","20200617866-00","일반","내동초등학교 석면농도측정용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:12(2020/06/17 10:00)"
"용역","20200617865-00","일반","홀로포탈(Holo-Portal) 서비스 홈페이지 고도화 구축 용역 공고(재공고)","(재)구미전자정보기술원","(재)구미전자정보기술원","일반(총액)협상에의한계약","2020/06/11 19:09(-)"
"용역","20200617801-00","일반","합포초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 19:02(2020/06/17 10:00)"
"용역","20200519667-01","취소","곰소만 패류어장 해양환경 조사 연구 교습어업 용역 전자입찰 공고(협상에 의한 계약)","전라북도 부안군","전라북도 부안군","일반(총액)협상에의한계약","2020/06/11 19:01(-)"
"용역","20200615954-00","일반","도산동 송정외로 노후 하수관로 보수.보강공사 건설오니 등 폐기물처리 용역","광주광역시 광산구","광주광역시 광산구","수의(총액)소액수의","2020/06/11 19:00(2020/06/17 14:00)"
"용역","20200617861-00","일반","2020년 구미전자정보기술원 통합정보시스템 유지보수 용역 공고(재공고)","(재)구미전자정보기술원","(재)구미전자정보기술원","일반(총액)협상에의한계약","2020/06/11 19:00(-)"
"용역","20200617856-00","일반","오사1리 새뜰마을사업 기본계획 수립 및 실시설계용역","경상북도 고령군","경상북도 고령군","제한경쟁","2020/06/11 18:58(2020/06/19 10:00)"
"용역","20200617847-00","일반","일신여중 본관 내진보강 및 구조설계 용역 수의 견적 공고","충청북도교육청 충청북도청주교육지원청 일신여자중학교","충청북도교육청 충청북도청주교육지원청 일신여자중학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:57(2020/06/18 10:00)"
"용역","20200617839-00","일반","DNS 데이터 활용 동향 연구","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/06/11 18:47(-)"
"용역","20200617835-00","일반","고성군 고령친화도시 조성을 위한 기본계획 수립 용역","경상남도 고성군","경상남도 고성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:47(2020/06/16 11:00)"
"용역","20200617829-00","일반","인터넷거버넌스 교과과정 타당성 연구","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/06/11 18:45(-)"
"용역","20200616748-00","일반","[정보화-자체] 2020년 생명과학연구관리과 관리시스템 유지관리","보건복지부 질병관리본부","보건복지부 질병관리본부","제한(총액)협상에의한계약","2020/06/11 18:44(2020/06/23 10:00)"
"용역","20200617819-00","일반","1인 미디어 산업 현황 분석 연구","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/06/11 18:40(-)"
"용역","20200601520-01","취소","2020년도 구미전자정보기술원 통합정보시스템 유지보수 용역","(재)구미전자정보기술원","(재)구미전자정보기술원","일반(총액)협상에의한계약","2020/06/11 18:40(-)"
"용역","20200617130-00","긴급","산북면 급수구역 확장사업 기본 및 실시설계 용역 집행계획 및 사업수행능력평가서 제출","경상북도 문경시 상수도사업소","경상북도 문경시 상수도사업소","일반경쟁","2020/06/11 18:37(-)"
"용역","20200617806-00","일반","새마을금고 전산유지보수 협력업체 선정","새마을금고중앙회","새마을금고중앙회","일반(총액)","2020/06/11 18:35(-)"
"용역","20200617807-00","긴급","함평농공단지 개발계획 및 관리기본계획 설계 용역","전라남도 함평군","전라남도 함평군","제한경쟁","2020/06/11 18:35(2020/06/17 10:00)"
"용역","20200617791-00","긴급","버스터미널~기월사거리간 도로(중로1-10호선)개설공사(1구간) 폐기물처리용역","경상남도 고성군","경상남도 고성군","제한(총액)","2020/06/11 18:30(2020/06/17 10:00)"
"용역","20200613857-00","긴급","지적기록물 DB구축사업 용역","조달청 대구지방조달청","경상북도 영주시","제한(총액)협상에의한계약","2020/06/11 18:29(2020/06/23 10:00)"
"용역","20200617785-00","일반","엔진시험용 압축기 기계기스템 보강","국방과학연구소","국방과학연구소","제한(총액)","2020/06/11 18:28(2020/06/19 10:00)"
"용역","20200617783-00","일반","보정동 고분군 편의시설 설치공사 설계용역","경기도 용인시","경기도 용인시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:28(2020/06/17 10:00)"
"용역","20200617775-00","일반","응봉초등학교 지정(석면)폐기물처리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:27(2020/06/17 10:00)"
"용역","20200611130-01","변경","인천혈액원 혈액 운송용역","대한적십자사인천광역시혈액원","대한적십자사인천광역시혈액원","제한(단가)","2020/06/11 18:25(2020/06/24 10:00)"
"용역","20200613604-01","취소","백운산 산림박물관 건립공사 건축설계 용역 사업수행능력평가서 제출 안내 공고","전라남도 광양시","전라남도 광양시","일반경쟁","2020/06/11 18:25(-)"
"용역","20200540-01","변경","한수원 데이터 품질관리 기본계획 및 DB 표준화 컨설팅 용역","한전KDN(주)","한전KDN(주)","제한(총액)규격가격동시","2020/06/11 18:23(2020/06/19 11:00)"
"용역","20200617741-00","일반","회원초등학교 석면해체제거공사 감리용역","경상남도교육청 경상남도창원교육지원청","경상남도교육청 경상남도창원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:21(2020/06/17 10:00)"
"용역","20200613608-00","긴급","클라우드 기반의 공간정보 데이터 통합 및 융복합 활용체계 구축(1차) 위탁감리","조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/06/11 18:21(2020/07/02 10:00)"
"용역","20200617003-00","긴급","쌍용고가교 외 4개소 정밀안전점검 용역","충청남도 천안시","충청남도 천안시","제한경쟁","2020/06/11 18:20(2020/06/17 14:00)"
"용역","20200617075-00","일반","파주시 지방도 감응신호 구축사업(감리)용역","경기도 파주시","경기도 파주시","수의(총액)소액수의","2020/06/11 18:20(2020/06/17 10:00)"
"용역","20200617767-00","긴급","학교농공단지 개발계획 및 관리기본계획 설계 용역","전라남도 함평군","전라남도 함평군","제한경쟁","2020/06/11 18:20(2020/06/17 10:00)"
"용역","20200615623-00","일반","2020년 지하안전정보시스템 기능개선","조달청","국토교통부","제한(총액)협상에의한계약","2020/06/11 18:20(2020/07/22 10:00)"
"용역","20200617761-00","일반","당리초등학교 등 2교(다대고) 내진보강 및 기타 건축공사 감리용역","부산광역시교육청 부산광역시서부교육지원청","부산광역시교육청 부산광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:20(2020/06/17 10:00)"
"용역","20200617757-00","일반","평택항 국제여객터미널 주변 개발계획 수립용역","경기도 평택시","경기도 평택시","제한경쟁","2020/06/11 18:18(2020/06/19 10:00)"
"용역","20200617751-00","일반","비영어권브랜드 개발(B군 독일어)","(재)서울산업진흥원","(재)서울산업진흥원","제한(총액)협상에의한계약","2020/06/11 18:16(2020/06/22 17:00)"
"용역","20200617714-00","일반","스마트 헬스케어 VR기반 전산인프라 및 시설관리 통합유지보수","대전대학교산학협력단","대전대학교산학협력단","제한(총액)협상에의한계약","2020/06/11 18:16(2020/06/18 17:00)"
"용역","2020061118001-00","일반","당진기지 1단계 본설비 실시설계 및 건설사업관리 용역","한국가스공사","한국가스공사","제한(총액)","2020/06/11 18:15(2020/07/01 14:00)"
"용역","20200617748-00","일반","2020 거창군 종합홍보영상물 제작(협상에 의한 계약)","경상남도 거창군","경상남도 거창군","일반(총액)협상에의한계약","2020/06/11 18:15(-)"
"용역","20200617749-00","일반","광주도시철도2호선 2단계 설계용역(토목건축 1공구) 특정자재(복공판) 제안 및 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 18:14(-)"
"용역","20200617728-00","긴급","하주초등학교 교실 증축공사 폐기물처리용역","경상북도교육청 경상북도경산교육지원청","경상북도교육청 경상북도경산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:14(2020/06/17 10:00)"
"용역","20200617738-00","일반","HCI기반 업무관리시스템 고도화 사업 용역 제안서 제출 안내(협상에 의한 계약)","재단법인 광주광역시 광주문화재단","재단법인 광주광역시 광주문화재단","제한(총액)협상에의한계약","2020/06/11 18:13(-)"
"용역","20200617742-00","일반","주택건설공사 감리자(전기) 모집_평리6재정비촉진구역 주택재개발정비사업","대구광역시 서구","대구광역시 서구","일반경쟁","2020/06/11 18:13(2020/06/23 10:00)"
"용역","20200617730-00","긴급","2020년 원주시 지능형교통체계(ITS)구축 용역","강원도 원주시","강원도 원주시","일반(총액)협상에의한계약","2020/06/11 18:12(-)"
"용역","20200617241-00","긴급","2020/21년도 경제혁신 파트너십 프로그램(EIPP)","조달청","기획재정부","수의(총액)","2020/06/11 18:11(2020/06/15 11:00)"
"용역","20200617735-00","일반","제3종시설물(공동주택) 실태조사 용역","충청남도 홍성군","충청남도 홍성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:11(2020/06/17 10:00)"
"용역","20200617046-00","긴급","중앙산림재난상황실 고도화 구축","조달청","산림청","제한(총액)협상에의한계약","2020/06/11 18:11(2020/07/07 10:00)"
"용역","20200539162-00","긴급","20년 경남청년장인프로젝트 재직자 직무능력향상 집체 교육 용역","조달청","(재)경남창조경제혁신센터","일반(총액)협상에의한계약","2020/06/11 18:10(2020/07/02 10:00)"
"용역","20200617721-00","일반","창원시 음폐수 바이오에너지화시설 설치사업 사후환경영향조사(공사시)","한국환경공단","한국환경공단","일반경쟁","2020/06/11 18:10(2020/07/01 12:00)"
"용역","20200616154-00","긴급","2020년 디지털콘텐츠기업 국내외 진출지원 행사 운영 용역","조달청","정보통신산업진흥원","제한(총액)협상에의한계약","2020/06/11 18:10(2020/07/01 10:00)"
"용역","20200617723-00","일반","북구항(두미)어촌뉴딜300 여객선기항지 개선사업 조사측량 및 실시설계용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:08(2020/06/17 11:00)"
"용역","20200617719-00","일반","비영어권브랜드 개발(A군 중국어)","(재)서울산업진흥원","(재)서울산업진흥원","제한(총액)협상에의한계약","2020/06/11 18:06(2020/06/22 17:00)"
"용역","20200617709-00","일반","국가기준점 이전측량 용역(통합기준점 U1134)","국토교통부 국토지리정보원","국토교통부 국토지리정보원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:04(2020/06/17 10:00)"
"용역","20200617688-00","일반","2020년 통영 인평항 주변해역 해양폐기물 정화사업","해양환경공단","해양환경공단","제한(총액)","2020/06/11 18:03(2020/06/19 10:00)"
"용역","20200617710-00","일반","학교 건축물 석면조사 용역","대전광역시교육청","대전광역시교육청","제한경쟁","2020/06/11 18:03(2020/06/19 10:00)"
"용역","20200616900-02","변경","인천혜광학교 A동, B동 내진보강공사 구조감리용역 소액수의 견적제출공고","인천광역시교육청 인천혜광학교","인천광역시교육청 인천혜광학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:03(2020/06/16 17:00)"
"용역","20200616124-00","긴급","2020년 대전교육연수원 원격연수 콘텐츠 개발 용역","조달청 대전지방조달청","대전광역시교육청 대전교육연수원","제한(총액)협상에의한계약","2020/06/11 18:03(2020/06/23 10:00)"
"용역","20200617216-00","일반","2020년 전남콘텐츠코리아랩 창작 커뮤니티 공간 및 관광크리에이터 인큐베이팅 운영 용역","조달청","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/06/11 18:03(2020/06/23 10:00)"
"용역","20200617592-00","일반","2020년도 지방공무원 책임보험 통합계약","공무원연금공단","공무원연금공단","일반(총액)","2020/06/11 18:03(2020/06/12 14:00)"
"용역","20200617708-00","일반","앙성 상영죽 도로확포장공사 폐기물처리용역","충청북도 충주시","충청북도 충주시","제한(총액)","2020/06/11 18:02(2020/06/19 10:00)"
"용역","20200617559-01","변경","서울구일초 체육관 증축공사 설계용역(설계공모)","서울특별시교육청 서울특별시남부교육지원청","서울특별시교육청 서울특별시남부교육지원청","일반경쟁","2020/06/11 18:01(-)"
"용역","20200617691-00","긴급","(연구용역)식물검역기술개발 종합계획 수립을 위한 연구성과 및 여건 전망 분석","농림축산식품부 농림축산검역본부","농림축산식품부 농림축산검역본부","제한(총액)협상에의한계약","2020/06/11 18:01(2020/06/23 11:00)"
"용역","20200617700-00","일반","어신리일원 제방보강공사 폐기물처리용역 견적 제출","경상남도 고성군","경상남도 고성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 18:01(2020/06/16 10:00)"
"용역","20200617247-00","일반","부산광역시 남구 관광활성화 방안 연구용역(협상 계약)","부산광역시 남구","부산광역시 남구","제한(총액)협상에의한계약","2020/06/11 18:00(-)"
"용역","20200614935-00","일반","안양 냉천지구 영업손실보상 등 보상협의 및 재결 업무 수행 지원 용역","경기도시공사","경기도시공사","제한(총액)","2020/06/11 17:59(2020/06/23 10:00)"
"용역","20200617591-00","긴급","거리측정시설(DME) 기술교범 개발 용역","한국공항공사","한국공항공사","제한(총액)협상에의한계약","2020/06/11 17:58(2020/06/22 10:00)"
"용역","20200617683-00","일반","뿌리산업 외국인 사업 중간관리기관 선정 용역","한국생산기술연구원","한국생산기술연구원","제한(총액)협상에의한계약","2020/06/11 17:58(2020/06/22 12:00)"
"용역","20200617294-00","일반","우도농어촌마을하수도 해양방류관로설치사업 기본및실시설계용역 집행계획및사업수행능력평가","제주특별자치도 상하수도본부","제주특별자치도 상하수도본부","일반경쟁","2020/06/11 17:58(-)"
"용역","20200617686-00","일반","광주도시철도2호선2단계설계용역(토목건축 1공구) 특정자재(강재흙막이판) 제안 및 열람 공고","광주광역시 도시철도건설본부","광주광역시 도시철도건설본부","일반경쟁","2020/06/11 17:58(-)"
"용역","20200617678-00","긴급","인천혜광학교 소각폐기물처리 용역","인천광역시교육청 인천혜광학교","인천광역시교육청 인천혜광학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 17:57(2020/06/16 17:00)"
"용역","20200616944-00","긴급","천안시 공공디자인 진흥계획수립 용역","충청남도 천안시","충청남도 천안시","제한(총액)협상에의한계약","2020/06/11 17:56(-)"
"용역","20200617662-00","일반","주택건설공사 감리자(건축) 모집_평리6재정비촉진구역 주택재개발정비사업","대구광역시 서구","대구광역시 서구","일반경쟁","2020/06/11 17:55(2020/06/23 10:00)"
"용역","20200616366-00","일반","기상장비 국산화율 산정 개선 및 국산화 지원 정책연구","조달청 서울지방조달청","기상청","제한(총액)협상에의한계약","2020/06/11 17:54(2020/06/23 10:00)"
"용역","20200617652-00","일반","장성군 삼계면 생촌마을 농업환경보전프로그램 운영관리 연구용역(소액수의)","전라남도 장성군","전라남도 장성군","수의(총액)소액수의","2020/06/11 17:53(2020/06/17 10:00)"
"용역","20200617456-00","일반","용역(정보자료실 표준자료관리시스템 재구축)","과학기술정보통신부 국립전파연구원","과학기술정보통신부 국립전파연구원","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/11 17:52(2020/06/18 10:00)"
"용역","20200617503-00","긴급","2020년 중소기업기술혁신센터 행사운영","조달청 대전지방조달청","중소기업기술정보진흥원","제한(총액)협상에의한계약","2020/06/11 17:52(2020/06/24 10:00)"
"용역","20200607026-00","일반","상생형 지역일자리 온라인 플랫폼 구축(웹 반응형)","조달청 서울지방조달청","일자리위원회","제한(총액)협상에의한계약","2020/06/11 17:52(2020/06/23 10:00)"
"용역","20200617660-00","일반","금일읍 일정마을 취약지역 생활여건 개조사업 기본시행계획 수립 및 실시설계 용역","전라남도 완도군","전라남도 완도군","제한경쟁","2020/06/11 17:51(2020/06/17 10:00)"
"용역","20200617630-00","긴급","친환경 내수면 갑각류 연구시설 건립 기본 및 실시설계 용역(PQ후 가격입찰)","전라북도","전라북도","일반경쟁","2020/06/11 17:51(2020/06/17 12:00)"
"용역","20200617076-00","일반","공공지원 민간임대주택 공사비 검증을 위한 원가조사용역","조달청 부산지방조달청","주택도시보증공사","제한(총액)","2020/06/11 17:50(2020/06/19 10:00)"
"용역","20200617642-00","일반","석곡~북면간 연결도로 개설사업 소규모환경영향평가 용역","전라남도","전라남도","제한경쟁","2020/06/11 17:48(2020/06/19 10:00)"
