"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200624346-00","일반","반여고등학교 이중천장교체 및 기타공사 석면농도측정용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 19:36(2020/06/22 10:00)"
"용역","20200623501-00","긴급","해운대 교통혼잡구간(대천램프 일원)개선대책 수립용역[긴급]","부산광역시 해운대구","부산광역시 해운대구","제한경쟁","2020/06/16 19:34(2020/06/22 10:20)"
"용역","20200624340-00","긴급","[긴급]2020 실패박람회 in 대구,「다시 시작할 수 있잖아」기획.운영 용역","대구광역시","대구광역시","제한(총액)협상에의한계약","2020/06/16 19:33(2020/06/30 17:00)"
"용역","20200624339-00","일반","신도초 등 2교(대청초) 내진보강 및 기타공사 감리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액수의","2020/06/16 19:31(2020/06/22 10:00)"
"용역","20200624338-00","긴급","신관 수명시험","국방과학연구소","국방과학연구소","제한(총액)","2020/06/16 19:31(2020/06/22 10:00)"
"용역","20200624336-00","긴급","악양면 평사리 황금들판 들녘아트 조성사업","경상남도 하동군","경상남도 하동군","일반(총액)","2020/06/16 19:29(2020/06/22 10:00)"
"용역","20200624333-00","일반","수영초등학교 장애인용승강기실 증축 및 기타공사 감리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액수의","2020/06/16 19:28(2020/06/22 10:00)"
"용역","20200624332-00","긴급","분리/사출 운동 해석을 위한 신속 공력 해석 기법 연구","국방과학연구소","국방과학연구소","일반(총액)규격가격동시","2020/06/16 19:27(2020/06/22 10:00)"
"용역","20200623517-00","긴급","구덕포 자연재해위험개선지구 정비사업 폐기물처리용역[긴급]","부산광역시 해운대구","부산광역시 해운대구","제한(총액)","2020/06/16 19:26(2020/06/22 10:15)"
"용역","20200624327-00","일반","대가야 역사공원 및 지하주차장 조성사업 기본 및 실시설계용역(PQ후 지명경쟁입찰)","경상북도 고령군","경상북도 고령군","지명경쟁","2020/06/16 19:24(2020/06/24 10:00)"
"용역","20200624322-00","일반","선택적 소결 공정을 이용한 광학소재 접합특성평가","국방과학연구소","국방과학연구소","제한(총액)","2020/06/16 19:21(2020/06/25 10:00)"
"용역","20200624003-00","긴급","국도28호선 등 3개노선 시설물 보수보강공사 실시설계용역","국토교통부 부산지방국토관리청 대구국토관리사무소","국토교통부 부산지방국토관리청 대구국토관리사무소","제한경쟁","2020/06/16 19:20(2020/06/22 10:00)"
"용역","20200624311-00","일반","방사능영향평가 정보시스템 통합연계체계 구축(1차) PMO 용역","한국원자력안전기술원","한국원자력안전기술원","제한(총액)협상에의한계약","2020/06/16 19:17(2020/06/30 15:00)"
"용역","20200623971-00","긴급","국도3호선 지례2교 등 15개교 성능평가 기술용역","국토교통부 부산지방국토관리청 대구국토관리사무소","국토교통부 부산지방국토관리청 대구국토관리사무소","지명경쟁","2020/06/16 19:13(2020/06/22 10:00)"
"용역","20200624224-00","일반","2020년 입장면 호당리 배수관 매설공사 폐기물처리 용역","충청남도 천안시 맑은물사업소","충청남도 천안시 맑은물사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 19:12(2020/06/23 14:00)"
"용역","20200624301-00","일반","신도심 노후하수관로 정비공사 GIS DB 갱신 용역","전라남도 순천시","전라남도 순천시","제한(총액)","2020/06/16 19:11(2020/06/22 12:00)"
"용역","20200624298-00","긴급","충주시 하수도정비 기본계획 변경용역(PQ서류 제출 안내)","충청북도 충주시","충청북도 충주시","일반경쟁","2020/06/16 19:08(-)"
"용역","20200624295-00","긴급","도시재생 뉴딜사업(우리동네살리기) 주민역량강화 및 활성화 용역","경상남도 하동군","경상남도 하동군","제한(총액)종합낙찰제","2020/06/16 19:07(2020/06/22 10:00)"
"용역","20200624294-00","긴급","환경공간정보시스템 고도화","환경부","환경부","제한(총액)협상에의한계약","2020/06/16 19:04(2020/06/29 12:00)"
"용역","20200624289-00","긴급","충주시 하수도정비 중점관리지역 연수천분구 도심침수예방사업 기본 및 실시설계용역(PQ제출)","충청북도 충주시","충청북도 충주시","일반경쟁","2020/06/16 19:04(-)"
"용역","20200624035-00","일반","2020년 예술의전당 정밀점검 용역","예술의전당","예술의전당","제한경쟁","2020/06/16 19:04(2020/06/24 10:00)"
"용역","20200624283-00","일반","경영대1호관 지정폐기물 운반 및 처리 용역","전남대학교","전남대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:56(2020/06/22 10:00)"
"용역","20200624264-00","일반","제7회 대한민국 한평정원 페스티벌 행사 대행용역(협상에 의한 계약)","전라남도 순천시","전라남도 순천시","제한(총액)협상에의한계약","2020/06/16 18:55(-)"
"용역","20200624275-00","일반","석연탄정보시스템 유지보수 용역","한국광해관리공단","한국광해관리공단","제한(총액)협상에의한계약","2020/06/16 18:54(2020/06/30 10:00)"
"용역","20200624279-00","일반","인구보건복지협회 60년사 편찬 용역","인구보건복지협회","인구보건복지협회","제한(총액)협상에의한계약","2020/06/16 18:53(-)"
"용역","20200624267-00","일반","보령LNG터미널 신규 주배관 EPC 건설공사 살수차 임차계약","(주)한국가스기술공사","(주)한국가스기술공사","제한(총액)","2020/06/16 18:50(2020/06/24 10:00)"
"용역","20200624271-00","긴급","2032올림픽 성공유치 기반 조성 연구용역","대한체육회","대한체육회","일반(총액)협상에의한계약","2020/06/16 18:49(2020/07/08 11:00)"
"용역","20200624262-00","일반","우도 천진리 농어촌마을 하수도 정비공사(3차분) 관로내부조사용역","제주특별자치도","제주특별자치도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:45(2020/06/23 14:00)"
"용역","20200622345-00","일반","초고화질/실험도전형 콘텐츠 제작지원 회계감사 위탁용역","특수법인 한국전파진흥협회","특수법인 한국전파진흥협회","일반(총액)협상에의한계약","2020/06/16 18:43(2020/06/29 11:00)"
"용역","20200624241-00","일반","경영대 1호관 지정폐기물 철거 농도 및 비산 측정 용역","전남대학교","전남대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:39(2020/06/22 10:00)"
"용역","20200624239-00","일반","2020 대전공정관광 운영자 발굴 및 교육,컨설팅 용역","대전마케팅공사","대전마케팅공사","제한(총액)협상에의한계약","2020/06/16 18:37(2020/06/26 14:00)"
"용역","20200623573-01","취소","환경공간정보시스템 고도화","환경부","환경부","제한(총액)협상에의한계약","2020/06/16 18:37(2020/06/29 12:00)"
"용역","20200624225-00","일반","강동대학교 관계관리 매너교육 자격 과정 위탁 운영 사업자 선정","강동대학교","강동대학교","제한(총액)협상에의한계약","2020/06/16 18:31(-)"
"용역","20200615774-00","일반","본관 및 구관 내진성능평가용역","서울특별시교육청 성덕고등학교","서울특별시교육청 성덕고등학교","제한경쟁","2020/06/16 18:29(2020/06/23 10:00)"
"용역","20200624215-00","일반","2020부산비엔날레 출품작품 운송 용역 업체 선정","사단법인 부산비엔날레조직위원회","사단법인 부산비엔날레조직위원회","제한(총액)협상에의한계약","2020/06/16 18:29(-)"
"용역","20200624213-00","일반","2020년 지정면세점 판매/영업관리 소프트웨어 유지보수","제주관광공사","제주관광공사","제한(총액)협상에의한계약","2020/06/16 18:27(-)"
"용역","20200624205-00","긴급","광영동 도시재생 뉴딜사업 지역역량강화 운영 용역 입찰 공고(긴급)","전라남도 광양시","전라남도 광양시","제한(총액)","2020/06/16 18:27(2020/06/22 10:00)"
"용역","20200624202-00","일반","달미~대미초교간(면도101호선) 도로확포장공사 폐기물처리용역","충청북도 충주시","충청북도 충주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:26(2020/06/22 10:00)"
"용역","20200623994-00","일반","구리시 하수찌꺼기 처리시설 개선사업 및 구리하수처리장 악취개선사업 통합건설사업관리 용역","경기도 구리시","경기도 구리시","일반경쟁","2020/06/16 18:26(-)"
"용역","20200624187-00","일반","2020년 입장면 호당리 배수관 매설공사 실시간 GIS DB구축 용역","충청남도 천안시 맑은물사업소","충청남도 천안시 맑은물사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:25(2020/06/23 14:00)"
"용역","20200624190-00","일반","서산의료원 의료폐기물 위탁처리용역 입찰 사전규격 공개 및 견적요청","충청남도 서산의료원","충청남도 서산의료원","제한(총액)","2020/06/16 18:24(2020/06/24 10:00)"
"용역","20200624198-00","일반","강동대학교 LINC+ 지역사회·산업 등 지역 동향 분석 위탁 사업자 선정 입찰 재공고","강동대학교","강동대학교","제한(총액)협상에의한계약","2020/06/16 18:23(-)"
"용역","20200624189-00","일반","동원탄광 산림복구사업 실시설계용역","한국광해관리공단","한국광해관리공단","제한경쟁","2020/06/16 18:23(2020/06/23 10:00)"
"용역","20200624188-00","긴급","양식어장 정화사업 제3지구(소안 비자)","전라남도 완도군","전라남도 완도군","제한(총액)","2020/06/16 18:22(2020/06/23 10:00)"
"용역","20200624184-00","일반","송현공원 노후시설물 정비공사 폐기물처리 용역","인천광역시 동구","인천광역시 동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:20(2020/06/22 10:00)"
"용역","20200624178-00","긴급","전자매체 정밀복구 및 마이그레이션·검증 용역사업","행정안전부 국가기록원","행정안전부 국가기록원","제한(총액)협상에의한계약","2020/06/16 18:19(2020/06/30 10:00)"
"용역","20200526752-02","변경","성동광진교육지원청 외 8교 LED렌탈사업 용역","서울특별시교육청 서울특별시성동광진교육지원청","서울특별시교육청 서울특별시성동광진교육지원청","일반(총액)규격가격동시","2020/06/16 18:15(2020/07/06 17:00)"
"용역","20200622828-00","일반","청주시 국가정보통신서비스(C그룹) 사업자 선정","조달청","충청북도 청주시","일반(총액)협상에의한계약","2020/06/16 18:14(2020/06/30 10:00)"
"용역","E092000118-00","일반","월성 중수로 전기설비 통합도면 작성용역 손해배상보험(공제)","한국전력기술(주)","외주계약팀","제한(총액)","2020/06/16 18:14(2020/06/25 16:00)"
"용역","20200624166-00","일반","태백광업 폐광에 따른 광해현황조사 및 대책수립용역","한국광해관리공단","한국광해관리공단","제한경쟁","2020/06/16 18:14(2020/06/23 10:00)"
"용역","20200624072-01","변경","감천항 일원 미세먼지 차단숲 조성사업 폐기물처리용역(폐아스콘)","부산광역시 사하구","부산광역시 사하구","제한(총액)","2020/06/16 18:13(2020/06/22 10:30)"
"용역","20200624119-00","일반","-경기도수원월드컵경기장 내 활용가능 공간- 복합개발 구상 및 타당성 조사 용역","(재)경기도수원월드컵경기장관리재단","(재)경기도수원월드컵경기장관리재단","일반(총액)협상에의한계약","2020/06/16 18:13(-)"
"용역","E062000334-01","일반","한국남동발전(주)  본사사옥 구내식당 및 매점 위탁운영 용역","한국남동발전(주)","계약자재부","일반(총액)","2020/06/16 18:12(2020/06/25 13:00)"
"용역","20200623426-00","긴급","학교 분류식하수관로 연결사업(남부, 해운대지원청일원) 수도노선측량조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 18:11(2020/06/22 10:00)"
"용역","20200624150-00","일반","서산의료원 장례식장 리모델링공사 건설폐기물 처리용역 소액수의 견적제출 안내공고","충청남도 서산의료원","충청남도 서산의료원","제한(총액)","2020/06/16 18:09(2020/06/22 10:00)"
"용역","20200623405-00","긴급","학교 분류식하수관로 연결사업(남부, 해운대지원청일원) 지반조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 18:08(2020/06/22 10:00)"
"용역","20200505824-02","취소","지방어항(학암포항)정비사업 사후환경영향조사용역","충청남도","충청남도","일반경쟁","2020/06/16 18:07(2020/06/19 10:00)"
"용역","20200623357-00","긴급","시 청사 증축공사 감리용역(전기,통신,소방)","경기도 의왕시","경기도 의왕시","제한경쟁","2020/06/16 18:07(2020/06/22 14:00)"
"용역","20200623883-00","긴급","2020년도 건강검진 위탁운영 용역","조달청","한국가스안전공사","일반(총액)협상에의한계약","2020/06/16 18:06(2020/06/30 10:00)"
"용역","20200624143-00","일반","보령LNG터미널 신규 주배관 EPC 건설공사 건설폐기물 처리용역","(주)한국가스기술공사","(주)한국가스기술공사","일반(총액)","2020/06/16 18:06(2020/06/24 10:00)"
"용역","20200623380-00","긴급","학교 분류식하수관로 연결사업(서부지원청일원) 수도노선측량조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 18:06(2020/06/22 10:00)"
"용역","20200624097-00","일반","송월초 교사동 옥상방수공사 감리용역","인천광역시교육청 인천광역시남부교육지원청","인천광역시교육청 인천광역시남부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 18:05(2020/06/22 10:00)"
"용역","20200505810-02","취소","지방어항(방포항)정비사업 사후환경영향조사용역","충청남도","충청남도","일반경쟁","2020/06/16 18:05(2020/06/19 10:00)"
"용역","20200623561-00","긴급","20~21년 야생조류에 의한 고병원성조류인플루엔자(HPAI)발생 위험성 분석연구","조달청","농림축산식품부 농림축산검역본부","일반(총액)협상에의한계약","2020/06/16 18:05(2020/06/30 10:00)"
"용역","20200624130-00","일반","다목적실용위성 7호 임무계획 및 위성상태데이터 처리기능 개발","한국항공우주연구원","한국항공우주연구원","제한(총액)협상에의한계약","2020/06/16 18:05(2020/06/29 10:00)"
"용역","E012005498-00","일반","[모의입찰] 개찰테스트_20200616","한국전력공사","경영ICT운영센터","일반(총액)","2020/06/16 18:04(2020/06/22 15:02)"
"용역","20200623365-00","긴급","학교 분류식하수관로 연결사업(서부지원청일원) 지반조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 18:01(2020/06/22 10:00)"
"용역","20200623768-00","긴급","2020년 초.중.고 학생 경제이해력 조사","조달청 대전지방조달청","기획재정부","수의(총액)","2020/06/16 18:01(2020/06/18 12:00)"
"용역","20200623886-00","일반","광주소프트웨어마이스터고 옥상난간 보수 및 기타시설공사 설계용역","광주광역시교육청","광주광역시교육청","수의(총액)소액수의","2020/06/16 18:01(2020/06/22 10:00)"
"용역","20200622714-00","일반","경기도 문턱없는 관광지 모니터투어 및 맞춤형 관광콘텐츠 제작 용역","경기관광공사","경기관광공사","제한(총액)협상에의한계약","2020/06/16 18:00(-)"
"용역","20200623985-00","긴급","2020년 하반기 제1거점소독시설 운영 용역","경기도 고양시","경기도 고양시","제한(총액)","2020/06/16 18:00(2020/06/22 10:00)"
"용역","20200623339-00","긴급","학교 분류식하수관로 연결사업(북부, 동래지원청일원) 수도노선측량조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 17:59(2020/06/22 10:00)"
"용역","20200623828-00","일반","자안습지인처리시설 기본 및 실시설계 용역","한국농어촌공사 화안사업단","한국농어촌공사 화안사업단","실적","2020/06/16 17:58(2020/07/15 10:00)"
"용역","20200623954-00","일반","부천소사경찰서 신축공사 건설사업관리용역(감독 권한대행 등)","조달청","경찰청 경기도남부지방경찰청","일반경쟁(용역,PQ)","2020/06/16 17:57(2020/07/14 10:00)"
"용역","E052000329-00","일반","보령발전본부 안전보건 교육 위탁운영 용역","한국중부발전주식회사","자재구매부","제한(총액)","2020/06/16 17:57(2020/07/02 17:00)"
"용역","20200623372-00","일반","지역특화작목 연구역량 진단 및 관련 지표개발에 관한 연구용역 요청","조달청 전북지방조달청","농촌진흥청","제한(총액)협상에의한계약","2020/06/16 17:57(2020/06/30 10:00)"
"용역","20200624108-00","긴급","괴산군농촌신활력플러스사업기본계획수립용역","충청북도 괴산군","충청북도 괴산군","제한(총액)협상에의한계약","2020/06/16 17:56(-)"
"용역","20200623324-00","긴급","학교 분류식하수관로 연결사업(북부, 동래지원청일원) 지반조사용역","부산광역시","부산광역시","제한경쟁","2020/06/16 17:56(2020/06/22 10:00)"
"용역","20200622507-00","긴급","집단에너지시스템(굴착정보) 고도화 용역","조달청 부산지방조달청","한국에너지공단","수의(총액)","2020/06/16 17:55(2020/06/17 12:00)"
"용역","20200624107-00","일반","주남저수지 연군락지 제거사업 폐기물(식물성 잔재물) 운반 및 처리용역","한국농어촌공사 경남지역본부 창원지사","한국농어촌공사 경남지역본부 창원지사","수의(총액)소액수의","2020/06/16 17:55(2020/06/22 10:00)"
"용역","20200624022-00","긴급","창업 인큐베이팅 플랫폼 지장물 철거공사 불연성폐기물 처리용역(긴급)","전라남도 목포시","전라남도 목포시","제한(총액)","2020/06/16 17:54(2020/06/22 10:00)"
"용역","20200624093-00","긴급","국립생태원 상설주제전시관1, 2 리뉴얼 전시 설계 용역","국립생태원","국립생태원","제한(총액)협상에의한계약","2020/06/16 17:54(2020/06/29 14:00)"
"용역","20200624110-00","일반","엄궁초등학교 외 3교(사상고,금명여고,화명고) 특수구조물 정기점검용역","부산광역시교육청 부산광역시북부교육지원청","부산광역시교육청 부산광역시북부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 17:54(2020/06/22 10:00)"
"용역","20200624098-00","일반","2020 해외 주요국 프랜차이즈 법률정보 조사 용역","한국농수산식품유통공사","한국농수산식품유통공사","제한(총액)협상에의한계약","2020/06/16 17:52(2020/06/29 10:00)"
"용역","20200622513-00","일반","2020년 이천시 유튜브 영상 제작 용역","조달청 서울지방조달청","경기도 이천시","제한(총액)협상에의한계약","2020/06/16 17:52(2020/06/30 10:00)"
"용역","20200623979-00","긴급","목포 평화광장(관광개발, 주차장) 리모델링사업 건설폐기물 처리용역(긴급)","전라남도 목포시","전라남도 목포시","제한(총액)","2020/06/16 17:51(2020/06/22 10:00)"
"용역","20200624047-00","일반","서울창업디딤터 입주기업 시장조사지원프로그램 입찰공고","광운대학교 산학협력단","광운대학교 산학협력단","제한(총액)협상에의한계약","2020/06/16 17:51(-)"
"용역","20200623292-00","일반","특구재단 중장기 경영전략 고도화 및 21년 경영계획 수립 용역","(재)연구개발특구진흥재단","(재)연구개발특구진흥재단","제한(총액)협상에의한계약","2020/06/16 17:51(2020/07/02 17:00)"
"용역","20200620047-00","일반","2020년 직장 내 장애인 인식개선 교육 영상 콘텐츠 제작(장애유형 및 고용사례)","조달청 서울지방조달청","한국장애인고용공단","제한(총액)협상에의한계약","2020/06/16 17:47(2020/07/02 10:00)"
"용역","20200624071-00","긴급","고양시 업무빌딩 신축공사 설계경제성 등 검토(VE) 및 설계내역 검토 용역","경기도 고양시","경기도 고양시","제한경쟁","2020/06/16 17:47(2020/06/22 10:00)"
"용역","20200624081-00","일반","소방시설업 내실화 방안에 대한 연구","한국소방시설협회","한국소방시설협회","제한(총액)","2020/06/16 17:46(-)"
"용역","20200624029-00","긴급","통영시 소하천정비계획 변경(재정비) 및 지형도면 고시(지명경쟁)","경상남도 통영시","경상남도 통영시","지명경쟁","2020/06/16 17:46(2020/06/24 11:00)"
"용역","20200624073-00","긴급","충주시 수도시설 개선 및 상수도 공급확대사업 기본 및 실시설계용역","충청북도 충주시","충청북도 충주시","지명경쟁","2020/06/16 17:46(2020/06/23 10:00)"
"용역","20200624082-00","긴급","2020 삼척 동해왕이사부축제 행사대행용역","강원도 삼척시","강원도 삼척시","일반(총액)협상에의한계약","2020/06/16 17:45(-)"
"용역","20200622152-00","일반","2020년 우편업무용 PDA 도입 및 설치","조달청 광주지방조달청","과학기술정보통신부 우정사업본부 우정사업정보센터","일반(총액)협상에의한계약","2020/06/16 17:45(2020/07/28 10:00)"
"용역","20200624079-00","일반","송호초 전기용량 증설 전기공사 감리용역","경기도교육청 경기도안산교육지원청","경기도교육청 경기도안산교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/16 17:45(2020/06/22 10:00)"
"용역","20200624052-00","긴급","익산북부시장 장옥 옥상 방수공사(긴급)(재공고)","익산북부시장문화관광형시장육성사업단","익산북부시장문화관광형시장육성사업단","일반(총액)협상에의한계약","2020/06/16 17:45(-)"
"용역","20200624078-00","긴급","소하 5블록 상수도 노후관 교체공사 폐기물처리용역","경기도 광명시","경기도 광명시","제한(총액)","2020/06/16 17:44(2020/06/23 10:00)"
"용역","20200621488-00","일반","제9회 2020 솔라페스티벌 전시 기획 및 운영","조달청","재단법인충북테크노파크","제한(총액)협상에의한계약","2020/06/16 17:44(2020/07/08 10:00)"
"용역","20200623569-00","일반","2020년 자동차전용도로 소규모포장공사 건설폐기물 처리용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/06/16 17:44(2020/06/22 12:00)"
"용역","20200624063-00","일반","학교로 찾아가는 인권(노동인권 및 학생인권)교실 이러닝 동영상 콘텐츠 개발","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/06/16 17:43(2020/06/29 11:00)"
"용역","20200624074-00","일반","경북전문대학교 통합 경비 시스템 용역","경북전문대학","경북전문대학","제한(총액)협상에의한계약","2020/06/16 17:43(-)"
