"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200609551-00","긴급","평택 동부고속화도로 민간투자사업(2공구) 건설사업관리용역[PQ후 가격입찰]","경기도 평택시","경기도 평택시","지명경쟁","2020/06/05 19:47(2020/06/11 10:00)"
"용역","20200609549-00","일반","가은읍 죽문리 마을기반시설 정비공사 폐기물처리용역","경상북도 문경시 상수도사업소","경상북도 문경시 상수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 19:47(2020/06/10 10:00)"
"용역","20200609554-00","긴급","거제시 노후하수관로 정비사업(1단계) 건설사업관리용역","경상남도 거제시","경상남도 거제시","지명경쟁","2020/06/05 19:47(2020/06/12 10:00)"
"용역","20200609555-00","일반","태화동 새뜰마을사업 커뮤니티센터 조성 실시설계용역","경상북도 안동시","경상북도 안동시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 19:46(2020/06/11 12:00)"
"용역","20200609553-00","긴급","중앙동 선박수리산업 활성화방안 연구용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 19:46(2020/06/11 12:00)"
"용역","20200609546-00","일반","신서혁시도시  오수중계펌프장 무인경비 용역","대구광역시 동구","대구광역시 동구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 19:45(2020/06/11 12:00)"
"용역","20200609548-00","일반","답동 65-7 외 2필지 철거공사 폐기물 처리용역","인천광역시 중구","인천광역시 중구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 19:41(2020/06/11 10:00)"
"용역","20200609543-00","긴급","해양수산 복합공간 조성 건설폐기물 처리용역","전라북도 군산시","전라북도 군산시","제한(총액)","2020/06/05 19:35(2020/06/12 12:00)"
"용역","20200609542-00","긴급","거제시 먹거리 기본계획 구축 용역","경상남도 거제시","경상남도 거제시","일반(총액)협상에의한계약","2020/06/05 19:34(-)"
"용역","20200609538-00","긴급","서산 명종대왕 태실 및 비 정밀안전진단 용역","충청남도 서산시","충청남도 서산시","제한경쟁","2020/06/05 19:22(2020/06/11 10:00)"
"용역","20200609531-00","긴급","서산 용현리 마애여래삼존상 주변 암반 정밀안전진단 용역","충청남도 서산시","충청남도 서산시","제한경쟁","2020/06/05 19:12(2020/06/11 10:00)"
"용역","20200609533-00","일반","고성 반다비체육문화센터 건립사업 건축설계용역 공모","경상남도 고성군","경상남도 고성군","일반경쟁","2020/06/05 19:12(-)"
"용역","20200609526-00","긴급","평택 동부고속화도로 민간투자사업(1공구) 건설사업관리용역[PQ후 가격입찰]","경기도 평택시","경기도 평택시","지명경쟁","2020/06/05 19:08(2020/06/11 10:00)"
"용역","20200609514-00","일반","기초학력 보장을 위한 지역학습도움센터 설치 및 운영 방안 연구","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/06/05 19:04(2020/06/16 11:00)"
"용역","20200609505-00","일반","2020 학생 안전인식도 검사 및 안전교육","서울특별시교육청","서울특별시교육청","제한(총액)규격가격동시","2020/06/05 18:52(2020/06/16 11:00)"
"용역","20200609487-00","일반","중구 복합건강센터 청소 위탁관리 용역","부산광역시 중구 보건소","부산광역시 중구 보건소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:42(2020/06/12 10:00)"
"용역","20200607975-00","긴급","분수대 운영관리 용역","경기도 성남시 수정구","경기도 성남시 수정구","제한(총액)","2020/06/05 18:35(2020/06/11 10:00)"
"용역","20200608733-01","취소","점복개마을 만들기사업 지역역량 강화용역","경상남도 사천시","경상남도 사천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:33(2020/06/12 10:00)"
"용역","20200609472-00","긴급","강릉시 시민안전보험 가입","강원도 강릉시","강원도 강릉시","일반(총액)","2020/06/05 18:32(2020/06/10 10:00)"
"용역","20200609482-00","일반","한국거래소 서울사옥 특수경비 용역","(주)한국거래소","(주)한국거래소","제한(총액)협상에의한계약","2020/06/05 18:27(2020/07/16 15:00)"
"용역","20200609481-00","긴급","2020년 산청군 공공하수처리시설 통합관리시스템 유지보수 용역","경상남도 산청군","경상남도 산청군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:27(2020/06/11 10:00)"
"용역","20200609473-00","일반","2020년 상반기 정밀안전진단(내진성능평가 포함) 용역[금주교(리도)]","경기도 포천시","경기도 포천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:22(2020/06/11 10:00)"
"용역","20200604930-02","취소","의정부역지하상가 노후소방시설 보수공사 실시설계 용역","경기도 의정부시","경기도 의정부시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:22(2020/06/09 10:00)"
"용역","20200609433-01","변경","항공기용 대형 Flexible OLED 디스플레이 시스템 구축","경운대학교","경운대학교","일반(총액)협상에의한계약","2020/06/05 18:17(2020/06/16 12:00)"
"용역","20200609328-01","취소","해외입국자 특별수송 관련 운송차량(택시) 임차용역","경기도 시흥시","경기도 시흥시","제한(총액)","2020/06/05 18:16(2020/06/11 10:00)"
"용역","20200609466-00","일반","KPC-CEO Biz 플랫폼 구축","한국생산성본부","한국생산성본부","일반(총액)협상에의한계약","2020/06/05 18:14(-)"
"용역","20200608148-00","긴급","2020년 국제 지식재산 나눔사업 에티오피아 적정기술(양봉기술) 개발보급 용역 사업","조달청 서울지방조달청","한국발명진흥회","제한(총액)협상에의한계약","2020/06/05 18:11(2020/06/17 10:00)"
"용역","20200609452-00","일반","스마트 고단열 컨테이너 전열관통률 및 배터리 발열량 측정을 통한 단열성능 개선 방안 연구","한국철도기술연구원","한국철도기술연구원","일반(총액)규격가격동시","2020/06/05 18:07(2020/06/10 14:00)"
"용역","20200609451-00","일반","[향토자원유래 건강기능특화 소재개발] 체지방개선 동물모델 시험용역 재공고","(재)진안홍삼연구소","(재)진안홍삼연구소","제한(총액)협상에의한계약","2020/06/05 18:06(2020/06/15 17:00)"
"용역","20200608908-00","일반","2020년도 금산읍 일원(1권역) 금산읍 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:06(2020/06/11 10:00)"
"용역","20200608471-00","긴급","지능형 산림항공 운항안전시스템 구축 위탁감리","조달청 대구지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/06/05 18:06(2020/06/17 10:00)"
"용역","20200608437-00","긴급","블록체인 기반 모바일 신분증 서비스 위탁감리","조달청 대구지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/06/05 18:04(2020/06/17 10:00)"
"용역","20200609443-00","일반","양성 추조저수지 정밀안전진단 용역","경기도 안성시","경기도 안성시","제한경쟁","2020/06/05 18:03(2020/06/12 10:00)"
"용역","20200609441-00","긴급","연산3동 취약지역 생활여건개조사업 마스터플랜 수립 용역","부산광역시 연제구","부산광역시 연제구","일반(총액)협상에의한계약","2020/06/05 18:03(-)"
"용역","20200609438-00","일반","목포시 아동친화도시 조성을 위한 연구용역","전라남도 목포시","전라남도 목포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 18:01(2020/06/11 10:00)"
"용역","20200609437-00","일반","MIRECO 본/지사 기록물 전수조사 및 정수점검 용역","한국광해관리공단","한국광해관리공단","제한(총액)협상에의한계약","2020/06/05 18:01(2020/06/16 10:00)"
"용역","20200609326-00","일반","1~4호선 환기구 등 청소용역","서울교통공사","서울교통공사","제한(총액)","2020/06/05 18:00(2020/06/16 10:00)"
"용역","20200609424-00","일반","2020년 해양쓰레기정화사업 보길면 폐스티로폼 처리용역","전라남도 완도군","전라남도 완도군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:59(2020/06/11 10:00)"
"용역","20200609435-00","긴급","지역사회혁신계획 실행사업분석을 통한 정책 제안","서울특별시","서울특별시","수의(총액)","2020/06/05 17:57(2020/06/11 15:00)"
"용역","20200608889-00","일반","2020년도 금성면 일원(2권역) 슬레이트 운반·처리 용역 시행 의뢰","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:57(2020/06/11 10:00)"
"용역","20200609124-00","일반","한국폴리텍대학 대전캠퍼스 학생회관 증축공사 감독권한대행등 건설사업관리용역","조달청","한국폴리텍IV대학","일반경쟁(용역,PQ)","2020/06/05 17:56(2020/07/01 10:00)"
"용역","20200609431-00","일반","소액수의 견적제출(2020년 조림지 가꾸기사업 감리 용역)","경기도 안성시","경기도 안성시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:56(2020/06/11 10:00)"
"용역","20200609432-00","긴급","[재공고]정릉동 894번지일대 관리형 주거환경개선사업 정비계획수립 용역","서울특별시 성북구","서울특별시 성북구","일반(총액)협상에의한계약","2020/06/05 17:55(-)"
"용역","20200608875-00","일반","2020년도 제원면 일원(3권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:55(2020/06/11 10:00)"
"용역","20200603466-01","변경","주택건설공사 감리자(전기) 모집 정정 공고(해운대구 우동 548-38)","부산광역시 해운대구","부산광역시 해운대구","일반경쟁","2020/06/05 17:55(2020/06/12 16:00)"
"용역","20200608861-00","일반","2020년도 부리면 일원(4권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:54(2020/06/11 10:00)"
"용역","20200608327-00","긴급","용곡지구 도시개발사업 도시관리계획변경, 구역지정 및 개발계획수립, 실시설계 용역","충청남도 천안시","충청남도 천안시","일반경쟁","2020/06/05 17:52(2020/06/11 14:00)"
"용역","20200608839-00","일반","2020년도 군북면 일원(5권역) 슬레이트 운반·처리 용역 시행 의뢰","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:52(2020/06/11 10:00)"
"용역","20200608718-00","일반","2020년도 남일면 일원(6권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:51(2020/06/11 10:00)"
"용역","20200606972-00","일반","2020년 모후산 강우레이더관측소 진입로 낙선산사태 정비공사 실시설계","조달청 광주지방조달청","환경부 영산강홍수통제소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:51(2020/06/12 10:00)"
"용역","20200608658-00","긴급","2020년 하반기 인천가족공원 승화원 배출가스 측정용역","인천시설공단","인천시설공단","제한(총액)","2020/06/05 17:51(2020/06/11 10:00)"
"용역","20200606104-00","일반","횡성군 기초조사 정보체계 구축용역","조달청","강원도 횡성군","제한(총액)협상에의한계약","2020/06/05 17:51(2020/06/16 10:00)"
"용역","20200609353-00","일반","베트남 의료시설 및 의료기기 운영관리 1차 컨설팅","조달청 서울지방조달청","한국국제보건의료재단","일반(총액)협상에의한계약","2020/06/05 17:50(2020/07/16 10:00)"
"용역","20200609412-00","일반","장흥 우드랜드 진입도로 확포장사업 건설폐기물처리용역 총괄 및 1차분","전라남도 장흥군","전라남도 장흥군","제한(총액)","2020/06/05 17:50(2020/06/12 10:00)"
"용역","20200609415-00","긴급","십이령옛길 역사문화관 조성사업 실시설계용역","경상북도 울진군","경상북도 울진군","제한경쟁","2020/06/05 17:50(2020/06/11 10:00)"
"용역","20200607997-01","변경","새만금 환경생태용지 방문자센터 신축공사 감리용역","환경부 전북지방환경청","환경부 전북지방환경청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:50(2020/06/11 14:00)"
"용역","20200608704-00","일반","2020년도 남이면 일원(7권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:50(2020/06/11 10:00)"
"용역","20200608687-00","일반","2020년도 진산면 일원(8권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:48(2020/06/11 10:00)"
"용역","20200609267-00","일반","(사업수행 참여신청서 제출)서부산권 복합산업유통단지 조성사업 환경영향평가 용역","부산도시공사","부산도시공사","일반경쟁","2020/06/05 17:48(-)"
"용역","20200608669-00","일반","2020년도 복수면 일원(9권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:47(2020/06/11 10:00)"
"용역","20200609401-00","긴급","성주 아트(ART) 방과후학교 프로그램 전문강사 운영 용역","경상북도교육청 경상북도성주교육지원청","경상북도교육청 경상북도성주교육지원청","제한(총액)규격가격동시","2020/06/05 17:47(2020/06/15 17:00)"
"용역","20200608933-01","변경","강진읍상점가 방송프로그램 제작 및 송출(협상에 의한 계약)","전라남도 강진군","전라남도 강진군","일반(총액)협상에의한계약","2020/06/05 17:46(-)"
"용역","20200608649-00","일반","2020년도 추부면 일원(10권역) 슬레이트 운반·처리 용역","충청남도 금산군","충청남도 금산군","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:45(2020/06/11 10:00)"
"용역","20200609302-00","긴급","2020년 공영자전거 타랑께 운영관리용역(긴급)","광주광역시","광주광역시","제한(총액)","2020/06/05 17:44(2020/06/11 12:00)"
"용역","20200609275-00","일반","진천산림항공관리소 격납고 신축공사 설계용역","조달청","산림청 산림항공관리본부 진천산림항공관리소","일반경쟁(용역,PQ)","2020/06/05 17:43(2020/07/03 10:00)"
"용역","20200609399-00","긴급","순천시 지역기반 기술형 창업지원사업 운영 용역(긴급, 재공고)","전라남도 순천시","전라남도 순천시","일반(총액)","2020/06/05 17:43(2020/06/11 12:00)"
"용역","20200601079-01","변경","[변경공고][재공고]지사화사업 신청접수 및 단순 행정업무 위탁운영 용역","대한무역투자진흥공사","대한무역투자진흥공사","제한(총액)협상에의한계약","2020/06/05 17:42(2020/06/17 10:00)"
"용역","20200609377-00","일반","당감동 725-1번지 일원 도로개설공사(1차) 폐기물처리용역","부산광역시 부산진구","부산광역시 부산진구","수의(총액)소액수의","2020/06/05 17:40(2020/06/11 12:00)"
"용역","20200609388-00","일반","일죽 능국리 기업단지 진입로 확포장공사 폐기물처리용역","경기도 안성시","경기도 안성시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:40(2020/06/11 10:00)"
"용역","20200609130-00","긴급","횡성군 행정업무지원 공간정보시스템 고도화 용역","강원도 횡성군","강원도 횡성군","제한(총액)","2020/06/05 17:39(2020/06/11 12:00)"
"용역","20200602924-01","변경","주택건설공사 감리자(건축) 모집 정정 공고(해운대구 우동 548-38)","부산광역시 해운대구","부산광역시 해운대구","일반경쟁","2020/06/05 17:37(2020/06/12 16:00)"
"용역","20200608809-00","일반","2020 K-Challenge Lab국영문 IR 레포트 컨설팅 및 제작 용역","경기창조경제혁신센터","경기창조경제혁신센터","일반(총액)협상에의한계약","2020/06/05 17:37(-)"
"용역","20200609372-00","일반","한국특허전략개발원 주거래은행 사업자 선정 공고","한국특허전략개발원","한국특허전략개발원","제한(총액)협상에의한계약","2020/06/05 17:37(-)"
"용역","20200609373-00","일반","2020 콘텐츠기업 상용화 지원사업 운영 용역","(재)전라북도문화콘텐츠산업진흥원","(재)전라북도문화콘텐츠산업진흥원","제한(총액)협상에의한계약","2020/06/05 17:36(2020/06/15 15:00)"
"용역","20200609366-00","일반","태안한보(1공구) 산림복구사업 감리용역","한국광해관리공단","한국광해관리공단","수의(총액)소액수의","2020/06/05 17:35(2020/06/11 10:00)"
"용역","20200609339-00","일반","향기가 있는 공항 구현을 위한 2020년 향기서비스 용역","한국공항공사","한국공항공사","제한(총액)규격가격동시","2020/06/05 17:33(2020/06/15 10:00)"
"용역","20200609332-00","긴급","평해읍 기초생활 거점육성사업 기본계획 및 실시설계용역(가격입찰 후 PQ)","경상북도 울진군","경상북도 울진군","일반경쟁","2020/06/05 17:32(2020/06/11 10:00)"
"용역","20200609358-00","일반","위례어울림 종합사회복지관 건립공사 소규모 지하안전영향평가 용역","경기도 성남시","경기도 성남시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:32(2020/06/11 10:00)"
"용역","20200609357-00","일반","강원 [국가혁신클러스터R&D사업 세부과제 비즈니스모델 개발] 연구용역","재단법인 원주의료기기테크노밸리","재단법인 원주의료기기테크노밸리","일반(총액)협상에의한계약","2020/06/05 17:32(-)"
"용역","20200609354-00","일반","부산초등영재교육원 전자출결시스템 솔루션 구축 용역","부산광역시교육청 부산어린이회관","부산광역시교육청 부산어린이회관","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:31(2020/06/11 10:00)"
"용역","20200606461-01","취소","사천소방서 청사(4개소) 내진성능평가 용역","경상남도 사천소방서","경상남도 사천소방서","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:31(2020/06/09 10:00)"
"용역","20200609022-00","일반","2020년 새만금개발청 디지털 콘텐츠 제작 및 운영","새만금개발청","새만금개발청","제한(총액)협상에의한계약","2020/06/05 17:30(2020/06/18 10:00)"
"용역","20200609343-00","일반","광양지구 국가관리방조제개보수사업 일반해역 이용협의 용역","한국농어촌공사 전남지역본부 순천.광양.여수지사","한국농어촌공사 전남지역본부 순천.광양.여수지사","제한경쟁","2020/06/05 17:29(2020/06/11 10:00)"
"용역","20200609349-00","일반","청주공공하수처리시설 차집관로 개량사업 준설토 폐기물처리용역","충청북도 청주시","충청북도 청주시","제한(총액)","2020/06/05 17:29(2020/06/15 10:00)"
"용역","20200609162-00","일반","구로2동 주택가 공동주차장 건설사업 건설폐기물 처리용역","서울특별시 구로구","서울특별시 구로구","제한(총액)","2020/06/05 17:29(2020/06/15 10:00)"
"용역","20200609346-00","일반","2020년 경영관리 고도화 연구 용역","한국어촌어항공단","한국어촌어항공단","제한(총액)협상에의한계약","2020/06/05 17:28(2020/06/16 10:00)"
"용역","20200607890-00","일반","2020년 평화사랑 공모전 행사용역","조달청 서울지방조달청","경찰청","제한(총액)협상에의한계약","2020/06/05 17:27(2020/06/16 10:00)"
"용역","20200606919-01","취소","성광여자고등학교 본관동 내진보강 및 방화셔터설치 설계용역","울산광역시교육청 성광여자고등학교","울산광역시교육청 성광여자고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:24(2020/06/10 10:00)"
"용역","20200609307-00","일반","2020년도 수도권 사업장폐기물 위탁처리 용역 연간 단가계약","한국지역난방공사","한국지역난방공사","일반(단가)","2020/06/05 17:23(2020/06/11 10:00)"
"용역","E082000276-00","일반","[동해] 석탄 상하역계통 핵심설비 정밀진단 용역","한국동서발전주식회사","총무기획부","제한(총액)","2020/06/05 17:21(2020/06/16 10:00)"
"용역","20200608728-00","일반","2020년 지하철 1~4호선 승강편의시설 설치 기본 및 실시설계 용역(대림역등 15역)","서울교통공사","서울교통공사","일반경쟁","2020/06/05 17:21(2020/07/24 10:00)"
"용역","20200608553-01","변경","함평 공공하수처리구역 하수관로 정비사업(2차) 기본 및 실시설계 용역 PQ평가서 제출안내 공고","전라남도 함평군","전라남도 함평군","지명경쟁","2020/06/05 17:20(-)"
"용역","20200608602-00","일반","2020년 1권역(전북) 폐기물 처리 용역","한국어촌어항공단","한국어촌어항공단","제한(단가)","2020/06/05 17:20(2020/06/11 10:00)"
"용역","20200609315-00","일반","2020년 전산장비 유지보수 용역","(재)자동차융합기술원","(재)자동차융합기술원","제한(총액)","2020/06/05 17:19(2020/06/11 10:00)"
"용역","20200609274-00","일반","2020년도 지하차도 준설 폐기물 처리용역(건설오니)","광주광역시 종합건설본부","광주광역시 종합건설본부","수의(총액)소액수의","2020/06/05 17:19(2020/06/11 10:05)"
"용역","20200608580-00","일반","2020년 경기관광공사 단체상해보험","경기관광공사","경기관광공사","수의(총액)","2020/06/05 17:18(2020/06/11 10:00)"
"용역","20200609305-00","긴급","2020년 어항시설(자체예산) 실시설계 용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:18(2020/06/11 11:00)"
"용역","20200609308-00","일반","태화탄광 수질개선사업 실시설계 용역","한국광해관리공단","한국광해관리공단","일반경쟁","2020/06/05 17:18(2020/06/11 10:00)"
"용역","20200609266-00","일반","나주 도민발전소 문화재지표조사 용역","전남개발공사","전남개발공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:17(2020/06/11 10:00)"
"용역","20200609304-00","일반","2020년 단체보장성보험 가입 용역","수도권매립지관리공사","수도권매립지관리공사","수의(총액)소액수의","2020/06/05 17:17(2020/06/11 10:00)"
"용역","20200609298-00","긴급","국도17호선 팔결교(상) 등 2개소 정밀안전점검용역","국토교통부 대전지방국토관리청 보은국토관리사무소","국토교통부 대전지방국토관리청 보은국토관리사무소","지명경쟁","2020/06/05 17:15(2020/06/11 10:00)"
"용역","20200609299-00","긴급","수곡교 재해복구사업 외 2건 통합건설사업관리 용역(PQ)","경상북도 울진군","경상북도 울진군","일반경쟁","2020/06/05 17:14(-)"
"용역","20200609293-00","긴급","2020년 어항시설(도재배정예산) 실시설계 용역","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:13(2020/06/11 11:00)"
"용역","20200609285-00","일반","옥룡 율곡 마을만들기 지역역량강화 용역 소액견적제출 안내공고","전라남도 광양시","전라남도 광양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:12(2020/06/11 10:00)"
"용역","20200609271-00","일반","숙암리(벗밭) 소규모수도시설 개량사업 폐기물처리용역","강원도 정선군 북평면","강원도 정선군 북평면","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:10(2020/06/11 10:00)"
"용역","20200609282-00","긴급","국도34호선 사곡과선교(상) 등 2개소 성능평가 및 정밀안전진단용역","국토교통부 대전지방국토관리청 보은국토관리사무소","국토교통부 대전지방국토관리청 보은국토관리사무소","지명경쟁","2020/06/05 17:09(2020/06/11 10:00)"
"용역","20200609278-00","긴급","(협상에 의한 계약) 2020년 365일 FUN & PAN 강남 사업 용역","서울특별시 강남구","서울특별시 강남구","제한(총액)협상에의한계약","2020/06/05 17:09(-)"
"용역","20200538945-00","긴급","멀티미디어 교육시스템 유지관리 용역","조달청","과학기술정보통신부 우정사업본부 우정공무원교육원","제한(총액)협상에의한계약","2020/06/05 17:08(2020/07/01 10:00)"
"용역","20200609023-00","일반","순환자원정보센터 반응형웹 구축 및 기능 추가","조달청 인천지방조달청","한국환경공단","수의(총액)","2020/06/05 17:06(2020/06/10 12:00)"
"용역","20200609058-00","일반","통신음영시스템 구축","한국교통안전공단 자동차안전연구원","한국교통안전공단 자동차안전연구원","제한(총액)협상에의한계약","2020/06/05 17:05(2020/06/24 12:00)"
"용역","2002066-00","일반","2020~21년 공공리모델링 건설공사 건설폐기물(폐목재재활용) 처리용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/06/05 17:05(2020/06/15 10:00)"
"용역","2002064-00","일반","2020~21년 공공리모델링 건설공사 건설폐기물(파쇄,매립) 위탁처리용역(서울5공구)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/06/05 17:05(2020/06/15 10:00)"
"용역","2002063-00","일반","2020~21년 공공리모델링 건설공사 건설폐기물(파쇄,매립) 위탁처리용역(서울4공구)","한국토지주택공사","한국토지주택공사","일반경쟁","2020/06/05 17:05(2020/06/15 10:00)"
"용역","2002065-00","일반","2020~21년 공공리모델링 건설공사 건설폐기물(소각) 처리용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/06/05 17:05(2020/06/15 10:00)"
"용역","20200608924-00","일반","연구용역 수행자 모집","법무부 법무연수원","법무부 법무연수원","일반(총액)협상에의한계약","2020/06/05 17:04(-)"
"용역","20200608211-00","일반","2020년도 가음면기초생활거점육성사업역량강화 용역(긴급)","경상북도 의성군","경상북도 의성군","제한(총액)","2020/06/05 17:04(2020/06/12 10:00)"
"용역","20200609260-00","일반","2020년 연평면 수상안전요원 배치용역","인천광역시 옹진군 연평면","인천광역시 옹진군 연평면","제한(총액)","2020/06/05 17:04(2020/06/11 10:00)"
"용역","20200609257-00","긴급","양구읍 하리 성공대 아파트 상수관로 정비사업 폐기물처리용역","강원도 양구군 상하수도사업소","강원도 양구군 상하수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 17:04(2020/06/09 14:00)"
"용역","20200536736-00","일반","의료정보시스템 전산운영 및 유지관리용역","서울특별시 서남병원","서울특별시 서남병원","제한(총액)협상에의한계약","2020/06/05 17:01(2020/07/07 10:00)"
"용역","20200609196-00","긴급","국도4호선 고당교 성능평가 및 정밀안전진단용역","국토교통부 대전지방국토관리청 보은국토관리사무소","국토교통부 대전지방국토관리청 보은국토관리사무소","지명경쟁","2020/06/05 17:00(2020/06/11 10:00)"
"용역","E20S050000-00","일반","금속방사성폐기물 자체처분 표준품셈 개발용역","한국수력원자력주식회사","한국수력원자력(주) 관리본부","일반(총액)","2020/06/05 17:00(2020/06/15 11:00)"
"용역","20200609227-00","일반","부천시 장애인직업재활시설 증축 및 리모델링 공사 감리용역","경기도 부천시","경기도 부천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/05 16:59(2020/06/11 10:00)"
"용역","20200608108-00","일반","업무(보조원) 용역","서울특별시 서남병원","서울특별시 서남병원","제한(총액)협상에의한계약","2020/06/05 16:59(2020/07/15 10:00)"
