"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200628432-00","일반","국도24호선 합천 적중 부수지구 도로정비공사 폐기물처리용역","국토교통부 부산지방국토관리청 진주국토관리사무소","국토교통부 부산지방국토관리청 진주국토관리사무소","제한(총액)","2020/06/18 19:42(2020/06/24 10:00)"
"용역","20200628419-00","일반","화포~와온 친환경 생태체험선 항로조사 용역","전라남도 순천시","전라남도 순천시","일반(총액)","2020/06/18 19:35(2020/06/24 12:00)"
"용역","20200628422-00","일반","고성군 제4단계 오염총량관리 시행계획 수립 용역","경상남도 고성군","경상남도 고성군","제한(총액)","2020/06/18 19:33(2020/06/26 11:00)"
"용역","20200628424-00","일반","충청남도 국방산업육성계획 수립 연구용역","충청남도","충청남도","제한(총액)협상에의한계약","2020/06/18 19:33(-)"
"용역","20200628409-00","긴급","베트남 메콩델타지역 스마트시티 시범사업 발굴 및 예비타당성조사","한국해외인프라도시개발지원공사","한국해외인프라도시개발지원공사","일반(총액)협상에의한계약","2020/06/18 19:31(2020/07/01 16:00)"
"용역","20200628415-00","일반","제6차 근로환경조사 품질관리","한국산업안전보건공단 산업안전보건연구원","한국산업안전보건공단 산업안전보건연구원","일반(총액)협상에의한계약","2020/06/18 19:29(2020/06/30 10:00)"
"용역","20200628416-00","일반","부남호 역간척에 따른 해양환경 영향분석 및 대응방안 마련 연구용역","충청남도","충청남도","일반(총액)협상에의한계약","2020/06/18 19:29(-)"
"용역","20200628412-00","긴급","항공기 외부장착물 진동시험장치 설계, 제작 및 시험","국방과학연구소","국방과학연구소","제한(총액)규격가격동시","2020/06/18 19:28(2020/06/29 10:00)"
"용역","20200628408-00","일반","소방차량 종합보험 통합 가입 용역","충청남도","충청남도","일반(총액)","2020/06/18 19:25(2020/06/25 10:00)"
"용역","20200628401-00","긴급","국도17호선 임실 오수 등 3개소 포장도 보수공사 폐기물처리용역","국토교통부 익산지방국토관리청 남원국토관리사무소","국토교통부 익산지방국토관리청 남원국토관리사무소","제한(총액)","2020/06/18 19:23(2020/06/24 10:00)"
"용역","20200628396-00","일반","2020년 귀농귀촌 길잡이교육 용역","전라남도 순천시","전라남도 순천시","제한(총액)","2020/06/18 19:22(2020/06/24 12:00)"
"용역","20200628100-00","긴급","2020년 비만예방의 날 기념행사 및 캠페인 운영","조달청 서울지방조달청","한국건강증진개발원","제한(총액)협상에의한계약","2020/06/18 19:21(2020/07/01 10:00)"
"용역","20200628394-00","긴급","국도17호선 남원 주생 등 3개소 포장도 보수공사 폐기물처리용역","국토교통부 익산지방국토관리청 남원국토관리사무소","국토교통부 익산지방국토관리청 남원국토관리사무소","제한(총액)","2020/06/18 19:17(2020/06/24 10:00)"
"용역","20200628391-00","긴급","국도17호선 남원 교룡 포장도 보수공사 폐기물처리용역","국토교통부 익산지방국토관리청 남원국토관리사무소","국토교통부 익산지방국토관리청 남원국토관리사무소","제한(총액)","2020/06/18 19:13(2020/06/24 10:00)"
"용역","20200628339-00","일반","브랜드&디자인융합 용역[안전운전시스템](재공고)","재단법인 대전테크노파크","재단법인 대전테크노파크","제한(총액)협상에의한계약","2020/06/18 19:12(2020/06/30 10:00)"
"용역","20200628382-00","일반","중앙8분구(역사도심)처리구역 하수관로 정비사업(1공구) 준설토 폐기물처리 용역","전라북도 전주시","전라북도 전주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 19:04(2020/06/24 10:00)"
"용역","20200628327-00","일반","브랜드&디자인융합 용역[초소형 식물재배기](재공고)","재단법인 대전테크노파크","재단법인 대전테크노파크","제한(총액)협상에의한계약","2020/06/18 19:02(2020/06/30 10:00)"
"용역","20200610292-02","취소","2020 순천시 e스포츠 페스티벌 행사운영 용역(긴급, 재공고, 협상계약)","전라남도 순천시","전라남도 순천시","일반(총액)협상에의한계약","2020/06/18 19:01(-)"
"용역","20200628379-00","일반","재난 대응자료 관리체계 구축방안 기획연구","행정안전부 국립재난안전연구원","행정안전부 국립재난안전연구원","제한(총액)협상에의한계약","2020/06/18 19:00(2020/06/29 10:00)"
"용역","20200627989-00","긴급","수난구조대원 모니터링 장치 개발(2단계) 연구 용역","조달청 대전지방조달청","소방청 국립소방연구원","일반(총액)협상에의한계약","2020/06/18 19:00(2020/06/30 16:00)"
"용역","20200628375-00","긴급","국도24호선 남원 운봉 소석교차로 개선공사 폐기물처리용역","국토교통부 익산지방국토관리청 남원국토관리사무소","국토교통부 익산지방국토관리청 남원국토관리사무소","제한(총액)","2020/06/18 18:56(2020/06/24 10:00)"
"용역","20200627786-00","긴급","청주오창테크노폴리스 폐수연계처리시설 기본 및 실시설계용역","충청북도 청주시","충청북도 청주시","일반경쟁","2020/06/18 18:55(2020/06/23 10:00)"
"용역","20200628371-00","긴급","국도27호선 순창 가남 통로박스 확장공사 폐기물처리용역","국토교통부 익산지방국토관리청 남원국토관리사무소","국토교통부 익산지방국토관리청 남원국토관리사무소","제한(총액)","2020/06/18 18:52(2020/06/24 10:00)"
"용역","20200628358-00","긴급","국도46호선 남양주 화도 녹촌IC 병목지점 개선공사 실시설계용역","국토교통부 서울지방국토관리청 의정부국토관리사무소","국토교통부 서울지방국토관리청 의정부국토관리사무소","지명경쟁","2020/06/18 18:48(2020/06/24 10:00)"
"용역","20200627955-00","일반","김포한강지구 택지개발사업 개발부담금 개발비용 재산정 용역","경기도 김포시","경기도 김포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:48(2020/06/24 10:00)"
"용역","20200628362-00","일반","2020년 융복합 분야 혁신특허 창업기업  컨설팅 용역","한국발명진흥회","한국발명진흥회","제한(총액)협상에의한계약","2020/06/18 18:46(2020/07/02 10:00)"
"용역","20200628037-00","일반","2020년 전기자동차 공공급속충전기 설치공사 책임감리(3권역)","조달청","한국환경공단","일반경쟁(용역,PQ)","2020/06/18 18:46(2020/07/09 10:00)"
"용역","20200628181-00","일반","질병관리본부 특수연구실험동 안전관리 용역","조달청","보건복지부 질병관리본부","수의(총액)","2020/06/18 18:45(2020/06/19 12:00)"
"용역","20200628110-00","긴급","라오스 토지정보 인프라구축 및 활용을 위한 역량강화(1차)","조달청","국토교통부","수의(총액)","2020/06/18 18:45(2020/06/22 16:00)"
"용역","20200627307-00","긴급","식물검역훈증제 3종(MB, EF, PH3)의 주요 수입 묘목류 6종에 대한 훈증물질 탐색","조달청","농림축산식품부 농림축산검역본부","수의(총액)","2020/06/18 18:44(2020/06/19 12:00)"
"용역","20200628132-00","긴급","캄보디아 공간정보 인프라 기본데이터 시범구축사업(1차)","조달청","국토교통부","수의(총액)","2020/06/18 18:43(2020/06/22 16:00)"
"용역","20200628359-00","일반","국토교통 전략기술 수준조사 및 확보방안","국토교통과학기술진흥원","국토교통과학기술진흥원","제한(총액)협상에의한계약","2020/06/18 18:43(-)"
"용역","20200628353-00","긴급","부여군 사적환경(위생)관리 용역","충청남도 부여군","충청남도 부여군","제한(총액)","2020/06/18 18:42(2020/06/24 10:00)"
"용역","20200628352-00","긴급","칠곡 공예테마공원 조성사업 건축상주감리 용역 전자입찰공고(긴급)","경상북도 칠곡군","경상북도 칠곡군","제한경쟁","2020/06/18 18:42(2020/06/24 10:00)"
"용역","2020061823001-00","일반","'20년 퇴직예정자 프로그램 용역","한국가스공사","한국가스공사","일반(총액)","2020/06/18 18:37(2020/06/29 16:00)"
"용역","20200628344-00","일반","국토교통분야 전문 연구인력 양성 중장기 전략 수립","국토교통과학기술진흥원","국토교통과학기술진흥원","제한(총액)협상에의한계약","2020/06/18 18:36(-)"
"용역","20200628335-00","일반","월출교차로 회전교차로 설치사업 기본설계 용역","광주광역시 북구","광주광역시 북구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:36(2020/06/24 10:00)"
"용역","20200628319-01","변경","2020년 하반기 호암교외 18개소 정기안전점검 용역","경기도 의정부시","경기도 의정부시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:35(2020/06/24 10:00)"
"용역","20200628337-00","일반","백암초 본관 내진성능평가 용역","전라북도교육청 전라북도정읍교육지원청","전라북도교육청 전라북도정읍교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:35(2020/06/24 10:00)"
"용역","20200627645-01","취소","창원경상대학교병원 주차장 관리위탁 용역","창원경상대학교병원","창원경상대학교병원","일반(총액)","2020/06/18 18:35(2020/06/22 18:00)"
"용역","20200626934-00","일반","김포시 조직진단 연구용역","경기도 김포시","경기도 김포시","일반(총액)협상에의한계약","2020/06/18 18:34(2020/07/01 17:00)"
"용역","20200628224-00","긴급","염주종합운동장 도시관리계획 결정(변경) 및 기본계획 용역","광주광역시","광주광역시","제한경쟁","2020/06/18 18:34(2020/06/24 12:00)"
"용역","20200628336-00","일반","2035 울산 공원녹지기본계획 전략환경영향평가 용역","울산광역시","울산광역시","제한경쟁","2020/06/18 18:33(2020/06/26 10:00)"
"용역","20200628330-00","긴급","금산군 관내 아스콘덧씌우기공사 건설폐기물처리용역","충청남도 금산군","충청남도 금산군","제한(총액)","2020/06/18 18:30(2020/06/24 10:00)"
"용역","20200628324-00","일반","BIG3 바이오헬스 분야와 연계한 할랄산업 수요조사 연구(재공고)","한국화학연구원부설안전성평가연구소","한국화학연구원부설안전성평가연구소","제한(총액)협상에의한계약","2020/06/18 18:29(2020/06/29 10:00)"
"용역","20200628312-00","일반","홍성군 다온지구 새뜰마을사업 측량조사용역","충청남도개발공사","충청남도개발공사","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:29(2020/06/24 10:00)"
"용역","20200628310-00","일반","강원행복더하기학교 성과와 과제 연구용역","강원도교육청","강원도교육청","제한(총액)규격가격동시","2020/06/18 18:27(2020/06/29 10:00)"
"용역","20200628294-00","일반","2020년 조선산업지원센터 무인경비용역(입찰대행)","전라남도","전라남도","수의(총액)소액수의","2020/06/18 18:27(2020/06/24 10:00)"
"용역","20200602315-01","취소","한방의료기관 안전관리체계 구축 온라인 교육프로그램 개발","한국한의약진흥원","한국한의약진흥원","제한(총액)협상에의한계약","2020/06/18 18:25(2020/06/12 14:00)"
"용역","20200628313-00","일반","지방도803호선 해남 문내지구 노후포장도 소파보수공사 폐아스콘 처리용역","전라남도","전라남도","수의(총액)소액수의","2020/06/18 18:25(2020/06/24 10:00)"
"용역","20200628302-00","일반","문수로대공원지구 지역주택조합 공동주택 신축공사 감리자(전기) 모집","울산광역시 남구","울산광역시 남구","일반경쟁","2020/06/18 18:25(2020/07/02 12:00)"
"용역","20200628318-00","일반","울산역 복합환승센터 주변 기반시설 정비 공사 감독 권한대행 등 건설사업관리 용역","울산광역시","울산광역시","지명경쟁","2020/06/18 18:24(2020/06/26 10:00)"
"용역","2020061822001-00","취소","ILI 피그 방폭인증 용역","한국가스공사","한국가스공사","제한(총액)","2020/06/18 18:23(2020/06/26 10:00)"
"용역","20200628258-00","일반","문수로대공원지구 지역주택조합 공동주택 신축공사 감리자(건축) 모집","울산광역시 남구","울산광역시 남구","일반경쟁","2020/06/18 18:22(2020/07/02 12:00)"
"용역","20200628307-00","일반","금호역앞 도시계획도로 개설공사 건설폐기물 처리용역","경상북도 영천시","경상북도 영천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:20(2020/06/24 10:00)"
"용역","20200627825-00","일반","(가칭)동해수리과학정보체험센터 증축공사 설계용역","조달청","강원도교육청","일반경쟁(용역,PQ)","2020/06/18 18:18(2020/07/15 10:00)"
"용역","20200628296-00","일반","척과천 지방하천 정비사업 실시설계 용역","울산광역시","울산광역시","지명경쟁","2020/06/18 18:16(2020/06/26 10:00)"
"용역","20200628298-00","긴급","국도39호선 송추길 확장사업 소규모환경영향평가 용역(긴급)","경기도 의정부시","경기도 의정부시","제한경쟁","2020/06/18 18:16(2020/06/24 10:00)"
"용역","20200628261-00","긴급","통합 VOC 시스템 구축 사업 감리 용역","한국공항공사","한국공항공사","제한(총액)협상에의한계약","2020/06/18 18:16(2020/06/24 10:00)"
"용역","20200628292-00","긴급","2020년 향교,서원문화재 활용사업(율곡코드) 행사 용역","경기도 파주시","경기도 파주시","제한(총액)협상에의한계약","2020/06/18 18:14(2020/07/01 10:00)"
"용역","20200628290-00","일반","아인토지구획정리 사업지구 노후시설물 정비공사 폐기물처리 용역","충청남도 금산군","충청남도 금산군","제한(총액)","2020/06/18 18:13(2020/06/24 10:00)"
"용역","20200628287-00","일반","주민주도 마을복지 실천사례 컨설팅","행정안전부","행정안전부","제한(총액)협상에의한계약","2020/06/18 18:11(2020/06/29 10:00)"
"용역","20200626314-01","변경","사업수행능력평가서 제출[종포일반산업단지 조성사업 사후환경영향조사~용역(운영시)-총괄분]","경상남도 사천시","경상남도 사천시","일반경쟁","2020/06/18 18:10(-)"
"용역","20200628012-00","일반","미생물실증지원센터 경비 및 청소 용역 입찰 공고","미생물실증지원센터","미생물실증지원센터","제한(총액)협상에의한계약","2020/06/18 18:08(2020/06/29 11:00)"
"용역","20200628283-00","긴급","용역 (긴급)입찰 공고 [추풍천 하천정비사업 폐기물처리]","충청남도 금산군","충청남도 금산군","일반(총액)","2020/06/18 18:08(2020/06/24 10:00)"
"용역","20200627830-00","긴급","집단에너지 종합정보시스템 플랫폼 고도화 용역","조달청 부산지방조달청","한국에너지공단","제한(총액)협상에의한계약","2020/06/18 18:07(2020/07/03 10:00)"
"용역","20200627812-01","변경","능인고등학교 씨름부 훈련장 및 특별교실 증축공사 전기부문 설계 용역","대구광역시교육청 능인고등학교","대구광역시교육청 능인고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:06(2020/06/24 10:00)"
"용역","20200628280-00","일반","국토교통분야 해외기술 의존현황 조사분석 및 대응 전략","국토교통과학기술진흥원","국토교통과학기술진흥원","제한(총액)협상에의한계약","2020/06/18 18:06(-)"
"용역","20200627824-00","긴급","중앙산림재난상황실 고도화 구축","조달청","산림청","제한(총액)협상에의한계약","2020/06/18 18:06(2020/07/07 10:00)"
"용역","20200628146-00","긴급","2020년 전통시장·상점가 모집단 구축조사","조달청","소상공인시장진흥공단","일반(총액)협상에의한계약","2020/06/18 18:06(2020/07/03 10:00)"
"용역","20200628251-00","일반","전라남도 SNS 도정홍보 콘텐츠 통합시스템 구축 용역","전라남도","전라남도","제한(총액)협상에의한계약","2020/06/18 18:04(2020/06/29 17:00)"
"용역","20200628270-00","일반","2020년 조림지 가꾸기 사업(호저소초지구) 감리용역","강원도 원주시","강원도 원주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:03(2020/06/24 10:00)"
"용역","20200628267-00","일반","인천서창초 석면교체공사 석면(비산) 농도 측정 용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 18:02(2020/06/24 10:00)"
"용역","20200628124-00","긴급","국도2호선 천사대교 등 2개소 사설항로표지 위탁관리용역","국토교통부 익산지방국토관리청","국토교통부 익산지방국토관리청","제한경쟁","2020/06/18 18:00(2020/06/24 10:00)"
"용역","20200628259-00","일반","공공처리시설 반입제한 대비 생활폐기물 위탁처리 용역","서울특별시 은평구","서울특별시 은평구","제한(총액)","2020/06/18 17:58(2020/06/24 10:00)"
"용역","20200628257-00","일반","사이버대피소 관리시스템 데이터 연동 및 분석 강화","한국인터넷진흥원","한국인터넷진흥원","제한(총액)협상에의한계약","2020/06/18 17:57(-)"
"용역","20200628254-00","일반","2020년 조림지 가꾸기 사업(문막부론지구) 감리용역","강원도 원주시","강원도 원주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:57(2020/06/24 10:00)"
"용역","20200622677-00","일반","재난종합상황실 고도화 개선사업(ICT:정보통신기술)","조달청 서울지방조달청","경기도 양평군","제한(총액)","2020/06/18 17:56(2020/06/26 10:00)"
"용역","20200617294-02","변경","우도농어촌마을하수도 해양방류관로설치사업 기본및실시설계용역 집행계획및사업수행능력평가","제주특별자치도 상하수도본부","제주특별자치도 상하수도본부","일반경쟁","2020/06/18 17:55(-)"
"용역","9223199-00","변경","(재공고)한국철도 안내체계 디자인 기준 개정 용역","한국철도공사","한국철도공사","제한(총액)","2020/06/18 17:55(2020/06/29 11:00)"
"용역","20200627480-00","일반","주요정보통신 기반시설 취약점 분석평가 컨설팅","전남대학교병원","전남대학교병원","제한(총액)","2020/06/18 17:54(2020/06/26 14:00)"
"용역","20200628242-00","일반","2020 APEC SMEs Smart Factory Forum 운영용역","중소벤처기업진흥공단","중소벤처기업진흥공단","제한(총액)협상에의한계약","2020/06/18 17:53(2020/06/29 10:00)"
"용역","20200628234-00","일반","롯데와 구세군이 함께하는 따뜻한 나눔 병영도서관 청춘책방 제작업체 선정","구세군자선냄비본부","구세군자선냄비본부","일반(총액)협상에의한계약","2020/06/18 17:53(-)"
"용역","20200627973-00","일반","5호선 까치산외 8역 승강편의시설 설치공사 건설폐기물 처리 용역","서울교통공사","서울교통공사","제한(총액)","2020/06/18 17:52(2020/06/26 10:00)"
"용역","20200628243-00","긴급","동막 농어촌마을하수도 정비공사 시공검사용역","강원도 삼척시 하수도사업소","강원도 삼척시 하수도사업소","제한경쟁","2020/06/18 17:52(2020/06/23 10:00)"
"용역","20200628228-00","일반","문흥중앙초 외부창호 교체공사 설계용역 수의계약 안내 공고","광주광역시교육청 광주광역시동부교육지원청","광주광역시교육청 광주광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:50(2020/06/24 10:00)"
"용역","20200628230-00","일반","2020년 조림지 가꾸기 사업(귀래부론지구) 감리용역","강원도 원주시","강원도 원주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:49(2020/06/24 10:00)"
"용역","20200608546-01","취소","2020년 온라인경매 모바일 플랫폼 구축","농수산물사이버거래소","농수산물사이버거래소","제한(총액)협상에의한계약","2020/06/18 17:46(2020/06/19 10:00)"
"용역","20200628226-00","긴급","국도46호선 가평 청평 상천리 일원 보도설치공사 폐기물처리용역","국토교통부 서울지방국토관리청 의정부국토관리사무소","국토교통부 서울지방국토관리청 의정부국토관리사무소","수의(총액)","2020/06/18 17:46(2020/06/24 10:00)"
"용역","20200628176-00","긴급","2020년 경북대학교 연구활동종사자 건강검진용역","경북대학교 연구실안전관리센터","경북대학교 연구실안전관리센터","제한(총액)","2020/06/18 17:45(2020/06/25 10:00)"
"용역","20200624084-00","일반","연구용역(금융위원회 해외법령정보시스템 구축 및 금융규제민원포털 고도화 사업)","조달청 서울지방조달청","금융위원회","제한(총액)협상에의한계약","2020/06/18 17:45(2020/07/02 10:00)"
"용역","20200627292-00","일반","2020. 장수특수교육지원센터 통합교육 지원 버스 임차 용역","전라북도교육청 전라북도장수교육지원청","전라북도교육청 전라북도장수교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:45(2020/06/24 10:00)"
"용역","20200602908-01","취소","2020 통일부 홍보 영상 및 인쇄광고 제작","조달청 서울지방조달청","통일부","제한(총액)협상에의한계약","2020/06/18 17:44(2020/06/18 10:00)"
"용역","20200623894-00","일반","2020-2022년 이종욱펠로우십 프로그램 보건인력교육전문가과정","조달청 서울지방조달청","한국국제보건의료재단","일반(총액)협상에의한계약","2020/06/18 17:44(2020/07/31 10:00)"
"용역","20200628214-00","긴급","동막 농어촌마을하수도 정비공사 GIS DB 구축용역","강원도 삼척시 하수도사업소","강원도 삼척시 하수도사업소","제한경쟁","2020/06/18 17:41(2020/06/23 10:00)"
"용역","20200628202-00","일반","2020년 조림지 가꾸기 사업(흥업판부신림지구) 감리용역","강원도 원주시","강원도 원주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:41(2020/06/24 10:00)"
"용역","20200627458-00","긴급","자전거도로 시설 정비공사 폐기물처리 용역","경기도 김포시","경기도 김포시","제한(총액)","2020/06/18 17:41(2020/06/24 10:00)"
"용역","20200628162-00","일반","오치초 건설공사 건설폐기물처리용역 수의계약 안내 공고","광주광역시교육청 광주광역시동부교육지원청","광주광역시교육청 광주광역시동부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:41(2020/06/24 10:00)"
"용역","20200625195-00","일반","진주시립이성자미술관 홈페이지 개편 사업","경상남도 진주시","경상남도 진주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:40(2020/06/24 10:00)"
"용역","20200628173-00","일반","건축시설과 업무용 차량 임차","경기도 경기도건설본부","경기도 경기도건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:39(2020/06/24 10:00)"
"용역","20200628203-00","긴급","[연건내자] 홈페이지 제작","서울대학교산학협력단","서울대학교산학협력단","제한(총액)협상에의한계약","2020/06/18 17:39(2020/07/02 11:00)"
"용역","20200628199-00","일반","광주광역시 지능형 교통체계 기본계획 수립 및 기본설계 용역(PQ후 가격)","광주광역시","광주광역시","일반경쟁","2020/06/18 17:39(2020/06/26 12:00)"
"용역","20200628190-00","일반","죽곡초 연립관사 및 급식실 증개축 공사 폐기물 처리 용역 소액 수의견적 안내 공고","전라남도교육청 전라남도곡성교육지원청","전라남도교육청 전라남도곡성교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:39(2020/06/24 10:00)"
"용역","20200628189-00","긴급","2020년 부천시 상수도 누수탐사 용역","경기도 부천시","경기도 부천시","제한경쟁","2020/06/18 17:37(2020/06/24 10:00)"
"용역","20200628194-00","일반","길안중학교 외 5교 정밀점검용역","경상북도교육청 경상북도안동교육지원청","경상북도교육청 경상북도안동교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/18 17:37(2020/06/24 10:00)"
"용역","20200628197-00","긴급","2020년 소규모 하수처리시설 용량초과 유입하수 이송용역","강원도 삼척시 하수도사업소","강원도 삼척시 하수도사업소","제한(총액)","2020/06/18 17:37(2020/06/23 10:00)"
"용역","20200628192-00","긴급","사회적기업 우선구매 활성화를 위한 제도조사·분석 용역","한국사회적기업진흥원","한국사회적기업진흥원","제한(총액)협상에의한계약","2020/06/18 17:37(2020/06/30 10:00)"
"용역","20200627958-00","일반","[고유-글로벌] 해외 전통보완대체의학 동향 수집 용역","한국한의약진흥원","한국한의약진흥원","제한(총액)협상에의한계약","2020/06/18 17:36(2020/06/29 14:00)"
"용역","20200627926-00","일반","원규관리 및 준법지원 시스템 개발 용역사업 중앙조달 요청","조달청 충북지방조달청","국가과학기술인력개발원","제한(총액)협상에의한계약","2020/06/18 17:35(2020/07/01 10:00)"
"용역","20200628014-00","긴급","보은 국민여가캠핑장 조성사업 기본 및 실시설계용역","충청북도 보은군","충청북도 보은군","제한경쟁","2020/06/18 17:34(2020/06/24 10:00)"
"용역","20200627688-00","일반","2020년 대학도서관 통계 분석 및 교육.연구 성과와의 관계 분석","한국교육학술정보원","한국교육학술정보원","제한(총액)협상에의한계약","2020/06/18 17:33(2020/06/29 14:00)"
"용역","20200628092-01","변경","용역사업 집행계획 및 사업수행능력평가서 제출(성서1,2차산업단지재생사업 사후환경영향조사)","대구광역시","대구광역시","일반경쟁","2020/06/18 17:32(-)"
"용역","20200625485-00","일반","시의회 청사 건립 기본 및 실시설계 용역(제안공모)","경기도 김포시","경기도 김포시","일반경쟁","2020/06/18 17:31(-)"
"용역","20200628051-01","취소","사회적기업 우선구매 활성화를 위한 제도조사·분석 용역","한국사회적기업진흥원","한국사회적기업진흥원","제한(총액)협상에의한계약","2020/06/18 17:30(2020/06/30 10:00)"
