"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200638224-00","일반","산청 공설 테니스장 정비공사 조사측량 및 실시설계용역","경상남도 산청군","경상남도 산청군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 18:11(2020/07/02 10:00)"
"용역","20200635594-01","변경","e편한세상 김포마송지구 B2블럭 공동주택 신축공사 감리용역(건축)","경기도 김포시","경기도 김포시","일반경쟁","2020/06/26 18:10(2020/07/03 12:00)"
"용역","20200636826-00","긴급","동부초 수영장 부속동 증축 설계용역","경상남도교육청 경상남도거제교육지원청","경상남도교육청 경상남도거제교육지원청","제한경쟁","2020/06/26 18:10(2020/07/03 10:00)"
"용역","20200638038-00","일반","세종한국어 회화1~4 익힘책 기본모형 개발 및 현지화","조달청 서울지방조달청","세종학당재단","수의(총액)","2020/06/26 18:07(2020/06/30 16:00)"
"용역","20200638217-00","일반","산청군 셋째이상출생아 건강보장보험료 지원사업","경상남도 산청군","경상남도 산청군","일반(단가)","2020/06/26 18:05(2020/07/02 10:00)"
"용역","20200638209-00","긴급","충주시 하수도정비 기본계획 변경용역(PQ서류 제출안내)","충청북도 충주시","충청북도 충주시","일반경쟁","2020/06/26 18:05(-)"
"용역","20200638213-00","일반","백계산 동백정원 조성사업 실시설계 용역 사업수행능력평가서 제출 안내 공고(PQ대상)","전라남도 광양시","전라남도 광양시","일반경쟁","2020/06/26 18:04(-)"
"용역","20200638031-00","긴급","대구도시철도1호선 안심~하양 복선전철(2공구) 지정폐기물(폐석면) 운반 및 처리용역 견적","대구광역시 도시철도건설본부","대구광역시 도시철도건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 18:03(2020/07/02 10:00)"
"용역","20200638210-00","일반","2020년 생활방범용 CCTV설치(특교세) 실시설계용역","충청북도 청주시","충청북도 청주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 18:03(2020/07/02 10:00)"
"용역","20200637766-00","일반","미래등기시스템 구축사업 감리 용역","조달청 서울지방조달청","대법원","일반(총액)협상에의한계약","2020/06/26 18:01(2020/07/07 14:00)"
"용역","20200638194-00","일반","2020년 시장인프라 및 기반기술 운용도급","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/06/26 17:56(2020/07/07 14:00)"
"용역","20200638200-00","긴급","스마트축산 ICT한우단지 조성사업 지구단위계획 및 기본실시설계용역(PQ)","경상북도 울진군","경상북도 울진군","일반경쟁","2020/06/26 17:54(-)"
"용역","20200638195-00","일반","한강하구 생태역사 관광벨트 군 막사 구조안전진단용역","경기도 고양시","경기도 고양시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:53(2020/07/02 10:00)"
"용역","20200637123-00","긴급","삼락생태공원 사이클경기장 정비공사 건설폐기물(폐아스콘) 처리용역","부산광역시 낙동강관리본부","부산광역시 낙동강관리본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:51(2020/07/01 10:00)"
"용역","20200638182-00","긴급","2020년 맹방관광지 사후환경영향조사 용역","강원도 삼척시","강원도 삼척시","제한경쟁","2020/06/26 17:46(2020/07/02 10:00)"
"용역","20200638179-00","일반","2020년 청산결제시스템 운용도급","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/06/26 17:46(2020/07/07 14:00)"
"용역","20200638158-00","일반","보건복지 분야 연구개발사업 특정성별영향평가","여성가족부","여성가족부","제한(총액)협상에의한계약","2020/06/26 17:45(2020/07/08 10:00)"
"용역","20200625123-01","변경","양구군 노후하수관로 정비사업 건설사업관리용역(장기계속) 사업수행능력평가서 제출","강원도 양구군 상하수도사업소","강원도 양구군 상하수도사업소","일반경쟁","2020/06/26 17:44(-)"
"용역","20200630111-00","일반","2020년 가상화 시스템 노후 장비 고도화","조달청 서울지방조달청","서울특별시 강남구","제한(총액)협상에의한계약","2020/06/26 17:43(2020/07/17 10:00)"
"용역","20200638165-00","긴급","울진군 관광안내 스마트 전자지도 제작용역","경상북도 울진군","경상북도 울진군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:42(2020/07/02 10:00)"
"용역","20200638166-00","일반","2020년 청주지사 열수송관 비파괴검사용역 단가계약","한국지역난방공사 청주지사","한국지역난방공사 청주지사","제한(단가)","2020/06/26 17:41(2020/07/07 11:00)"
"용역","20200638124-00","일반","연탄재 위탁처리 용역(단가)","경기도 양주시","경기도 양주시","수의(단가)소액수의","2020/06/26 17:41(2020/07/02 10:00)"
"용역","20200628608-01","취소","한경대학교 인문사회관 증축공사 건설폐기물 처리용역","한경대학교","한경대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:40(2020/06/25 17:00)"
"용역","20200638159-00","일반","2020년 시장시스템 운용도급","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/06/26 17:40(2020/07/07 14:00)"
"용역","20200637927-01","취소","2020년 청주지사 열수송관 비파괴검사용역 단가계약","한국지역난방공사 청주지사","한국지역난방공사 청주지사","제한(단가)","2020/06/26 17:38(2020/07/07 11:00)"
"용역","20200638154-00","일반","해양쓰레기 정화사업(수매사업 폐합성수지) 폐기물 처리용역(5차)","전라남도 진도군","전라남도 진도군","제한(총액)","2020/06/26 17:37(2020/07/03 14:00)"
"용역","20200638150-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(10권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/06/26 17:37(2020/07/10 10:00)"
"용역","20200638020-00","일반","인공지능 기반 하수관로 결함탐지 학습데이터 구축(긴급)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/06/26 17:37(2020/07/07 16:00)"
"용역","20200638141-00","일반","기존 건축물 사용량 데이터 기반 에너지 성능평가 모델 개발","재단법인 서울특별시 서울기술연구원","재단법인 서울특별시 서울기술연구원","제한(총액)협상에의한계약","2020/06/26 17:34(2020/07/13 17:00)"
"용역","20200638032-00","일반","2020년 COA 해외 저작권 보호관련 종합실태조사","조달청 서울지방조달청","사단법인 저작권해외진흥협회","제한(총액)협상에의한계약","2020/06/26 17:34(2020/07/07 10:00)"
"용역","20200638146-00","긴급","상성북1리 농어촌생활용수 개발사업 폐기물처리용역","경기도 포천시 안전도시국 상하수과","경기도 포천시 안전도시국 상하수과","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:34(2020/07/01 10:00)"
"용역","20200638135-00","일반","국가기술자격 취득 및 활용 정책 특정성별영향평가","여성가족부","여성가족부","제한(총액)협상에의한계약","2020/06/26 17:34(2020/07/08 10:00)"
"용역","20200638130-00","긴급","온라인 창업체험교육 플랫폼(YEEP) 기능개선","재단법인 한국청년기업가정신재단","재단법인 한국청년기업가정신재단","제한(총액)협상에의한계약","2020/06/26 17:33(-)"
"용역","20200638123-00","일반","세종과학고 건설폐기물 처리용역","서울특별시교육청 서울특별시남부교육지원청","서울특별시교육청 서울특별시남부교육지원청","수의(총액)소액수의","2020/06/26 17:32(2020/07/02 10:00)"
"용역","20200638137-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(9권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/06/26 17:32(2020/07/10 10:00)"
"용역","20200638134-00","일반","창업인큐베이팅 플랫폼 지장물 철거공사 가연성폐기물처리용역","전라남도 목포시","전라남도 목포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:32(2020/07/02 10:00)"
"용역","20200638136-00","긴급","명덕 1,3리 상수도 확충공사 폐기물처리용역","경기도 포천시 안전도시국 상하수과","경기도 포천시 안전도시국 상하수과","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:31(2020/07/01 10:00)"
"용역","20200607522-01","취소","2020년 1,2호선 궤도공사 불연성 건설폐기물 처리 용역","서울교통공사","서울교통공사","제한(총액)","2020/06/26 17:30(2020/06/12 10:00)"
"용역","20200638010-00","일반","벚꽃향기 가득한 농성공동체마을 집수리 디자인 가이드라인 수립 용역","광주광역시 서구","광주광역시 서구","제한(총액)","2020/06/26 17:27(2020/07/02 10:00)"
"용역","20200638121-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(8권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/06/26 17:27(2020/07/09 10:00)"
"용역","20200638092-01","변경","2030년 양양 군관리계획(재정비) 수립 용역","강원도 양양군","강원도 양양군","지명경쟁","2020/06/26 17:25(2020/07/06 10:00)"
"용역","20200638118-00","일반","동탄9동 행정복지센터 건립공사 건축설계공모","경기도 화성시 지역개발사업소","경기도 화성시 지역개발사업소","수의계약","2020/06/26 17:25(-)"
"용역","20200638107-00","일반","고실초 교실 증축공사 소각폐기물처리용역 수의계약 안내공고[재공고]","광주광역시교육청 광주광역시서부교육지원청","광주광역시교육청 광주광역시서부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:24(2020/07/02 10:00)"
"용역","20200638089-00","일반","전문체육 분야 정책 특정성별영향평가","여성가족부","여성가족부","제한(총액)협상에의한계약","2020/06/26 17:22(2020/07/08 10:00)"
"용역","20200635847-02","취소","팔봉동 공동주택 신축공사","전라북도 익산시","전라북도 익산시","제한경쟁","2020/06/26 17:22(2020/07/06 14:00)"
"용역","20200638111-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(7권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/06/26 17:21(2020/07/09 10:00)"
"용역","20200637964-00","일반","국지30호 구암지구 통행안전차로 정비공사 건설폐기물처리용역","경상남도 도로관리사업소 진주지소","경상남도 도로관리사업소 진주지소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:18(2020/07/02 12:00)"
"용역","20200638103-00","긴급","화지마을 특화거리 조성 실시설계용역","강원도 철원군","강원도 철원군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:18(2020/07/02 12:00)"
"용역","E012005778-00","일반","154kV 왕궁S/S 토건공사 소방감리용역PQ","한국전력공사","경영지원부","제한(총액)","2020/06/26 17:17(2020/08/13 12:00)"
"용역","20200638102-00","긴급","상성북1리 농어촌생활용수 개발사업 GIS DB 구축용역","경기도 포천시 안전도시국 상하수과","경기도 포천시 안전도시국 상하수과","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:16(2020/07/01 10:00)"
"용역","20200637961-00","일반","지1026호선 대현지구 굴곡도로 개량공사 폐기물처리용역","경상남도 도로관리사업소 진주지소","경상남도 도로관리사업소 진주지소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:14(2020/07/02 12:00)"
"용역","20200635402-01","취소","동탄9동 행정복지센터 건립공사 건축설계공모","경기도 화성시 지역개발사업소","경기도 화성시 지역개발사업소","일반경쟁","2020/06/26 17:13(-)"
"용역","20200635721-00","일반","20년 ADB체계 유지보수사업","조달청 서울지방조달청","국방부 국방정보본부","제한(총액)협상에의한계약","2020/06/26 17:12(2020/07/07 10:00)"
"용역","20200635691-00","긴급","혁신과제를 위한 통합정보시스템 확대 및 정보인프라 개선 사업","조달청 서울지방조달청","한국의료분쟁조정중재원","제한(총액)협상에의한계약","2020/06/26 17:10(2020/07/10 10:00)"
"용역","20200638066-00","일반","훈련비 지원체계와 기업 환경 변화에 따른 재직자훈련 영향 분석 연구용역","한국산업인력공단","한국산업인력공단","제한(총액)협상에의한계약","2020/06/26 17:10(2020/07/07 10:00)"
"용역","20200637681-01","변경","2020년 조림지가꾸기사업(2019년조림지-무주,안성,적상) 감리용역","산림조합중앙회 무주군산림조합","산림조합중앙회 무주군산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 17:09(2020/06/30 12:00)"
"용역","202006260201-00","일반","2019년 홈소핑 상품 운영대행 용역","(주)강원랜드","강원랜드","수의(총액)","2020/06/26 17:05(2020/06/26 17:30)"
"용역","20200638055-00","일반","우주환경데이터 다중파이프라인 개선","한국천문연구원","한국천문연구원","제한(총액)협상에의한계약","2020/06/26 17:03(2020/07/07 10:00)"
"용역","20200637529-00","긴급","한국전파진흥협회 그룹웨어 시스템 개편 용역","특수법인 한국전파진흥협회","특수법인 한국전파진흥협회","일반(총액)협상에의한계약","2020/06/26 17:02(2020/07/07 11:00)"
"용역","20200638040-00","일반","학교폭력 예방 및 대응 정책 특정성별영향평가","여성가족부","여성가족부","제한(총액)협상에의한계약","2020/06/26 17:02(2020/07/08 10:00)"
"용역","20200631884-02","변경","주택건설공사 감리자[전기] 모집(감일지구 주상1)","경기도 하남시","경기도 하남시","일반경쟁","2020/06/26 17:00(2020/07/02 12:00)"
"용역","20200638063-00","일반","부여읍 농촌중심지활성화사업 백강문화광장 설계 용역","한국농어촌공사 충남지역본부 부여지사","한국농어촌공사 충남지역본부 부여지사","수의(총액)소액수의","2020/06/26 16:59(2020/07/06 10:00)"
"용역","20200638036-01","변경","‘20년 청년몰 환경위생점검 운영 용역","재단법인 청년상인육성재단","재단법인 청년상인육성재단","제한(총액)협상에의한계약","2020/06/26 16:58(2020/07/01 17:00)"
"용역","20200638062-00","긴급","접경지역 빈집활용 정주여건 개선사업 기본계획수립 용역","경기도 연천군","경기도 연천군","제한경쟁","2020/06/26 16:58(2020/07/02 10:00)"
"용역","20200638049-00","긴급","‘20년 청년상인 고객평가단 운영 용역","재단법인 청년상인육성재단","재단법인 청년상인육성재단","제한(총액)협상에의한계약","2020/06/26 16:55(2020/07/01 17:00)"
"용역","20200638047-00","일반","2020 마을계획 수립 용역(협상에의한계약)(재공고)","전라남도 담양군","전라남도 담양군","일반(총액)협상에의한계약","2020/06/26 16:53(-)"
"용역","20200638042-00","긴급","포천시 공공하수처리시설 하수슬러지 외부위탁처리용역(하반기)","경기도 포천시 안전도시국 상하수과","경기도 포천시 안전도시국 상하수과","제한(단가)","2020/06/26 16:51(2020/07/01 10:00)"
"용역","20200638041-00","일반","상주교육지원청 WEE센터 정밀안전진단 용역","경상북도교육청 경상북도상주교육지원청","경상북도교육청 경상북도상주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:51(2020/07/03 10:00)"
"용역","20200636745-00","긴급","남대전종합물류단지 지구단위계획 재정비용역","대전광역시","대전광역시","제한경쟁","2020/06/26 16:50(2020/07/02 10:00)"
"용역","20200638035-00","일반","이양면금능마을농어촌취약지역생활여건개조사업실시설계용역","전라남도 화순군","전라남도 화순군","일반경쟁","2020/06/26 16:48(2020/07/06 12:00)"
"용역","20200638027-00","일반","슬기초등학교 스마트 건강지킴이 사업 소액수의 전자견적 제출","경기도교육청 경기도안산교육지원청 슬기초등학교","경기도교육청 경기도안산교육지원청 슬기초등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:45(2020/07/03 16:00)"
"용역","20200636559-00","일반","제5회 감사편지쓰기 공모전 전화응대 위탁 운영","사회복지법인어린이재단","사회복지법인어린이재단","제한(총액)규격가격동시","2020/06/26 16:40(2020/07/09 11:00)"
"용역","E012005775-00","일반","봉화S/S 오전D/L 배전선로 신설공사 위치탐사용역","한국전력공사","경영지원부","제한(총액)","2020/06/26 16:39(2020/07/06 14:00)"
"용역","20200638008-00","일반","「의왕문화도시 조성 및 문화정책 중장기 계획 수립 」연구용역(협상에 의한 계약)","경기도 의왕시","경기도 의왕시","제한(총액)협상에의한계약","2020/06/26 16:39(-)"
"용역","20200637507-00","일반","(연구용역)동식물 검역물품에 대한 X-ray 영상 인식기술(인공지능활용) 적용가능성 연구","조달청 대구지방조달청","농림축산식품부 농림축산검역본부","제한(총액)협상에의한계약","2020/06/26 16:37(2020/07/10 11:00)"
"용역","20200638012-00","긴급","매향리 평화생태공원 작가정원 조성 운영관리 용역","경기도 화성시 지역개발사업소","경기도 화성시 지역개발사업소","일반(총액)협상에의한계약","2020/06/26 16:37(-)"
"용역","20200630397-00","일반","체육인교육센터 건립 타당성 조사 용역","조달청 서울지방조달청","대한체육회","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:36(2020/07/07 10:00)"
"용역","20200638004-00","긴급","국도31호선 울주 온산지구 등 도로환경정비 실시설계용역","국토교통부 부산지방국토관리청 진영국토관리사무소","국토교통부 부산지방국토관리청 진영국토관리사무소","제한경쟁","2020/06/26 16:35(2020/07/01 10:00)"
"용역","20200637950-00","일반","대구사월초등학교 외부운반(중식) 위탁급식업체 선정 공고","대구광역시교육청 대구광역시동부교육청 대구사월초등학교","대구광역시교육청 대구광역시동부교육청 대구사월초등학교","제한(단가)협상에의한계약","2020/06/26 16:35(2020/07/17 15:00)"
"용역","20200637938-00","일반","2020년도 잡지콘텐츠 DB화 및 통합관리 시스템 운영","사단법인 한국잡지협회","사단법인 한국잡지협회","제한(총액)협상에의한계약","2020/06/26 16:33(2020/07/02 14:00)"
"용역","20200637872-00","일반","국방교육훈련관리체계 ISP사업","조달청 서울지방조달청","국방부","일반(총액)협상에의한계약","2020/06/26 16:32(2020/07/07 10:00)"
"용역","20200637775-00","일반","학교급식 통합운영시스템 구축 운영","조달청","강원도","제한(총액)협상에의한계약","2020/06/26 16:30(2020/07/17 10:00)"
"용역","20200637417-00","긴급","지능형 폐기물 안전처리 관리체계 구축(2차) 위탁감리","조달청","한국정보화진흥원","일반(총액)협상에의한계약","2020/06/26 16:29(2020/07/17 10:00)"
"용역","20200637991-00","일반","학성초 본관교사 내진보강 설계용역","충청북도교육청 충청북도진천교육지원청","충청북도교육청 충청북도진천교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:28(2020/07/02 10:00)"
"용역","20200537528-01","취소","2020 전라북도 과학축전 운영 대행사 선정","재단법인 전북테크노파크","재단법인 전북테크노파크","제한(총액)협상에의한계약","2020/06/26 16:26(2020/06/16 17:00)"
"용역","20200637982-00","일반","2020년 주차장영업배상 보험 및 동산종합보험 가입","구리농수산물공사","구리농수산물공사","제한(총액)","2020/06/26 16:23(-)"
"용역","20200637785-00","일반","증평군 노후하수관로 정비사업 시공검사 및 준공검사 용역 수의견적 제출공고","충청북도 증평군 상하수도사업소","충청북도 증평군 상하수도사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:20(2020/07/03 17:00)"
"용역","20200637879-00","일반","예술영재교육 원격교육 시범운영체계 구축","조달청 서울지방조달청","한국예술종합학교 산학협력단","수의(총액)","2020/06/26 16:19(2020/07/01 14:00)"
"용역","20200637824-00","일반","디지털성범죄피해자지원센터 삭제지원시스템 고도화","조달청 서울지방조달청","한국여성인권진흥원","수의(총액)","2020/06/26 16:19(2020/07/02 14:00)"
"용역","20200637867-00","긴급","2020년 천안시 주택 슬레이트 운반·처리 용역","충청남도 천안시","충청남도 천안시","일반(총액)","2020/06/26 16:18(2020/07/02 14:00)"
"용역","20200637970-00","일반","에너지산업 해외시장 진출 플랫폼 개발 및 정보제공","한국에너지기술평가원","한국에너지기술평가원","일반(총액)협상에의한계약","2020/06/26 16:17(2020/07/07 11:00)"
"용역","20200637969-00","일반","미군정기 주한미군 G-2 보고서에 기반한 건국·구국·호국 경찰 활동 연구","경찰청","경찰청","일반(총액)협상에의한계약","2020/06/26 16:16(2020/07/09 14:00)"
"용역","20200637972-00","일반","예안, 영오지구 배수개선사업 지질조사 용역","한국농어촌공사 경남지역본부","한국농어촌공사 경남지역본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:15(2020/07/02 10:00)"
"용역","20200635830-00","일반","안전보호융복합섬유 기술지원센터 건립사업 감독 권한대행 등 건설사업관리용역","전북개발공사","전북개발공사","일반경쟁","2020/06/26 16:15(2020/08/11 10:00)"
"용역","20200622215-04","변경","접경지역 LPG배관망(인제군 원통리) 지원사업 설계용역(PQ후 지명경쟁입찰)","재단법인 한국엘피지배관망사업단","재단법인 한국엘피지배관망사업단","제한경쟁","2020/06/26 16:14(-)"
"용역","20200637966-00","긴급","동부간선도로(창동~상계구간) 지하차도 건설공사 감독 권한대행 등 건설사업관리용역(장기)","서울특별시","서울특별시 도시기반시설본부","일반경쟁","2020/06/26 16:12(2020/07/28 12:00)"
"용역","20200636161-00","일반","월천초등학교외 1교(남상초) 내진성능평가 용역","경상남도교육청 경상남도거창교육지원청","경상남도교육청 경상남도거창교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:10(2020/07/02 10:00)"
"용역","20200637943-00","일반","모바일 수강신청시스템 구축 용역","호남대학교","호남대학교","일반(총액)협상에의한계약","2020/06/26 16:10(-)"
"용역","20200637915-00","일반","포항시 홈페이지(웹&앱) 서비스 기능 고도화","조달청 대구지방조달청","경상북도 포항시","제한(총액)협상에의한계약","2020/06/26 16:07(2020/07/08 10:00)"
"용역","20200637958-00","일반","남성, 환곡지구 배수개선사업 지질조사 용역","한국농어촌공사 경남지역본부","한국농어촌공사 경남지역본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:07(2020/07/02 10:00)"
"용역","20200637758-00","일반","서화연립 사택보수 및 옹벽설치공사 건설폐기물처리용역","강원도교육청 강원도인제교육지원청","강원도교육청 강원도인제교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/26 16:05(2020/07/02 10:00)"
