"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입찰마감일시)"
"용역","20200603914-00","긴급","삼정리항 어촌뉴딜 300사업 기본계획 수립용역","경상북도 포항시","경상북도 포항시","제한(총액)","2020/06/02 20:36(2020/06/08 10:00)"
"용역","20200603906-00","긴급","국도1호선 발산교 등 2개소 교면포장 보수공사 건설폐기물처리용역","국토교통부 대전지방국토관리청 논산국토관리사무소","국토교통부 대전지방국토관리청 논산국토관리사무소","제한(총액)","2020/06/02 20:33(2020/06/08 10:00)"
"용역","20200603894-00","일반","광남병설유치원 지정(석면)폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액수의","2020/06/02 20:24(2020/06/09 10:00)"
"용역","20200603879-00","긴급","구룡포권역 거점개발사업 기본계획 수립용역","경상북도 포항시","경상북도 포항시","제한(총액)","2020/06/02 20:23(2020/06/08 10:00)"
"용역","20200603888-00","긴급","국도1호선 명주원1교 등 4개소 교면포장 보수공사 건설폐기물처리용역","국토교통부 대전지방국토관리청 논산국토관리사무소","국토교통부 대전지방국토관리청 논산국토관리사무소","제한(총액)","2020/06/02 20:20(2020/06/08 10:00)"
"용역","BD2020000127-01","일반","비행시연을 위한 항공전기차 제작","한국전기연구원","한국전기연구원"," ","2020/06/02 20:20(2020/06/08 11:00)"
"용역","20200603887-00","일반","좌천초등학교 등 2교(반석초) 지정(석면)폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액수의","2020/06/02 20:19(2020/06/09 10:00)"
"용역","20200602389-00","일반","2020년 AI기반 무역금융사기 모니터링 시스템 구축","조달청","관세청","수의(총액)","2020/06/02 20:16(2020/06/03 15:30)"
"용역","20200603866-01","취소","좌천초등학교 등 2교(반석초) 지정(석면)폐기물처리용역","부산광역시교육청 부산광역시해운대교육지원청","부산광역시교육청 부산광역시해운대교육지원청","수의(총액)소액수의","2020/06/02 20:15(2020/06/09 10:00)"
"용역","20200533648-01","취소","라이브러리파크 사인물(사이니지) 디자인 개발 및 설계 용역","조달청 광주지방조달청","아시아문화원","제한(총액)협상에의한계약","2020/06/02 20:05(2020/06/11 10:00)"
"용역","20200603863-00","일반","양포들 용배수로 정비공사 폐기물처리용역","경상남도 하동군","경상남도 하동군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 20:02(2020/06/08 10:00)"
"용역","20200603859-00","긴급","[PQ-가격입찰]서천 선비다리 조성사업 기본 및 실시설계용역","경상북도 영주시","경상북도 영주시","일반경쟁","2020/06/02 20:02(2020/06/08 10:00)"
"용역","20200603818-00","긴급","남해군 폐기물처리시설 주변 환경영향권역 설정 용역","경상남도 남해군","경상남도 남해군","제한경쟁","2020/06/02 19:59(2020/06/08 15:00)"
"용역","20200603853-00","일반","삼가면 도시재생 뉴딜사업 쉐어하우스 조성 기본·실시설계 용역","경상남도 합천군","경상남도 합천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 19:56(2020/06/08 10:00)"
"용역","20200603755-00","일반","남청주 현도일반산업단지 진입도로 건설공사 실시설계용역(PQ후 가격입찰)","충청북도 청주시","충청북도 청주시","지명경쟁","2020/06/02 19:46(2020/06/09 10:00)"
"용역","20200602302-00","일반","2020년도 고입전형포털시스템 추가개발 및 기능개선 사업 용역","조달청 전북지방조달청","전라북도교육청","수의(총액)","2020/06/02 19:46(2020/06/04 16:00)"
"용역","20200603840-00","일반","20년도 해양경찰청 조직진단 및 재설계 연구용역","해양경찰청","해양경찰청","제한(총액)협상에의한계약","2020/06/02 19:45(2020/06/15 12:00)"
"용역","20200603833-00","일반","삼가면 도시재생 뉴딜사업 고객주차장 확충사업 기본·실시설계 용역","경상남도 합천군","경상남도 합천군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 19:45(2020/06/08 10:00)"
"용역","20200602365-00","일반","2020년 문화유산 정보서비스 개선","조달청","문화재청","수의(총액)","2020/06/02 19:43(2020/06/03 15:00)"
"용역","20200603834-00","일반","청주시 미래농업 중장기계획 수립 연구용역","충청북도 청주시","충청북도 청주시","제한(총액)","2020/06/02 19:43(2020/06/10 10:00)"
"용역","20200601524-00","긴급","부산대학교 소방시설 정기점검(종합정밀, 작동기능) 용역","조달청 부산지방조달청","부산대학교","제한(총액)","2020/06/02 19:41(2020/06/09 10:00)"
"용역","20200600949-00","긴급","2020년도 국공립대학·공공의료기관 청렴도 측정사업","조달청 대전지방조달청","국민권익위원회","제한(총액)협상에의한계약","2020/06/02 19:40(2020/06/16 10:00)"
"용역","20200603823-00","일반","대불산단 대불역로 덧씌우기 공사 폐기물처리용역","전라남도 영암군 대불산단관리사업소","전라남도 영암군 대불산단관리사업소","수의(총액)소액수의","2020/06/02 19:40(2020/06/08 14:00)"
"용역","20200603829-00","일반","「약수아파트상가 일대 에너절약형 LED 간판개선사업」 간판디자인 및 제작·설치","서울특별시 중구","서울특별시 중구","제한(총액)협상에의한계약","2020/06/02 19:37(-)"
"용역","20200603822-00","일반","오송 R&BD융합 연구병원 예비타당성조사 기획 연구용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/06/02 19:34(2020/06/23 16:00)"
"용역","20200603812-00","일반","「세종대로 일대 에너절약형 LED 간판개선사업」 간판디자인 및 제작·설치","서울특별시 중구","서울특별시 중구","제한(총액)협상에의한계약","2020/06/02 19:30(-)"
"용역","20200603808-00","일반","2020년 취약계층 실내공기질 측정사업 용역","경기도 평택시","경기도 평택시","일반(총액)","2020/06/02 19:30(2020/06/10 10:00)"
"용역","20200603810-00","일반","합천군관리계획(용도지역, 시설:공공청사) 결정(변경) 용역","경상남도 합천군 농업기술센터","경상남도 합천군 농업기술센터","제한경쟁","2020/06/02 19:29(2020/06/08 10:00)"
"용역","20200601748-00","긴급","충북 먹거리 선순환체계 구축 연구용역","충청북도","충청북도","제한(총액)협상에의한계약","2020/06/02 19:27(2020/06/15 16:00)"
"용역","20200601582-00","일반","2020년 조직구성원의 정부혁신 역량 강화 프로그램 위탁","조달청 서울지방조달청","기상청","제한(총액)협상에의한계약","2020/06/02 19:26(2020/06/16 10:00)"
"용역","20200603801-00","긴급","용마루공원 전망대 진입도로 확포장,주차장 조성사업 공원조성계획(변경) 및 실시설계 용역","경상북도 영주시","경상북도 영주시","제한경쟁","2020/06/02 19:25(2020/06/08 10:00)"
"용역","20200601808-00","일반","공무원 대상 폭력예방 사이버교육 콘텐츠 개발","조달청 서울지방조달청","한국양성평등교육진흥원","제한(총액)협상에의한계약","2020/06/02 19:24(2020/06/16 10:00)"
"용역","20200603795-00","일반","합천군 농촌 신활력플러스사업 기본 및 시행계획 수립 용역","경상남도 합천군 농업기술센터","경상남도 합천군 농업기술센터","일반(총액)협상에의한계약","2020/06/02 19:20(2020/06/16 17:00)"
"용역","20200603793-00","긴급","경기 둘레길 조성사업 실시설계용역","경기도 가평군","경기도 가평군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 19:19(2020/06/08 14:00)"
"용역","20200603790-00","일반","MG새마을금고 자금세탁방지시스템 DB장비 교체(재공고)","새마을금고중앙회","새마을금고중앙회","일반(총액)2단계경쟁","2020/06/02 19:16(2020/06/22 12:00)"
"용역","20200600570-00","긴급","국가기준정보 관리체계 3차 구축 분리발주(데이터 동기화 솔루션)","조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/06/02 19:05(2020/07/01 10:00)"
"용역","20200603774-00","일반","장평 장항 마을만들기 사업 실시설계용역","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:59(2020/06/08 10:00)"
"용역","20200603768-00","일반","구조계측 시스템 구축 및 계측 데이터 분석 지원","국방과학연구소","국방과학연구소","일반(총액)규격가격동시","2020/06/02 18:57(2020/06/17 10:00)"
"용역","20200602013-00","긴급","119현장지원 모바일시스템 확산","조달청","소방청","제한(총액)협상에의한계약","2020/06/02 18:57(2020/06/23 10:00)"
"용역","20200603771-00","일반","강원도 해외Biz플랫폼 구축사업 온오프라인 전담 마케팅","재단법인강원테크노파크","재단법인강원테크노파크","제한(총액)협상에의한계약","2020/06/02 18:56(-)"
"용역","20200603767-00","일반","코로나19에 따른 전통시장·골목상권 방역소독 용역","경기도 동두천시","경기도 동두천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:55(2020/06/08 10:00)"
"용역","20200603731-00","긴급","서산 공공하수처리시설 기술진단 용역","충청남도 서산시","충청남도 서산시","일반경쟁","2020/06/02 18:53(-)"
"용역","20200603761-00","일반","기록관리시스템 구축 용역","(주)한국가스기술공사","(주)한국가스기술공사","제한(총액)협상에의한계약","2020/06/02 18:52(2020/07/13 10:00)"
"용역","20200603759-00","일반","장동 만수 마을만들기 사업 실시설계용역","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:50(2020/06/08 10:00)"
"용역","20200603756-00","긴급","2020년 5급 심사승진임용 역량평가 과제개발 및 평가운영","서울특별시교육청","서울특별시교육청","제한(총액)협상에의한계약","2020/06/02 18:50(2020/06/15 11:00)"
"용역","20200603745-00","일반","2020년 민간수요 중심 기술이전 유망 국방기술 조사분석","국방과학연구소","국방과학연구소","제한(총액)규격가격동시","2020/06/02 18:44(2020/06/17 10:00)"
"용역","20200603707-00","긴급","용역사업 집행계획 공고(백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역)","인천광역시 종합건설본부","인천광역시 종합건설본부","일반경쟁","2020/06/02 18:42(-)"
"용역","20200603678-00","일반","제2연화광산 토양개량복원 정밀조사용역","한국광해관리공단","한국광해관리공단","일반경쟁","2020/06/02 18:40(2020/06/09 10:00)"
"용역","20200603741-00","일반","탐진강(국가하천) 수목식재에 따른 하천수리영향검토용역","전라남도 장흥군","전라남도 장흥군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:38(2020/06/08 10:00)"
"용역","20200603736-00","일반","동산천 외 2개소 소하천정비종합계획 재수립 및 지형도면고시 용역","광주광역시 동구","광주광역시 동구","제한경쟁","2020/06/02 18:38(2020/06/11 12:00)"
"용역","20200602516-00","긴급","본소관내 국도유지관리 시 발생 폐기물(폐합성수지)처리용역","국토교통부 익산지방국토관리청 순천국토관리사무소","국토교통부 익산지방국토관리청 순천국토관리사무소","제한(총액)","2020/06/02 18:34(2020/06/08 10:00)"
"용역","20200602181-01","변경","프로스포츠 경기장 3D 피난안내 영상 제작","(사)한국프로스포츠협회","(사)한국프로스포츠협회","제한(총액)협상에의한계약","2020/06/02 18:32(2020/07/13 14:00)"
"용역","20200600179-00","긴급","상화로 문화기행 조성사업 기본 및 실시설계(긴급)","대구광역시 달서구","대구광역시 달서구","제한(총액)협상에의한계약","2020/06/02 18:32(-)"
"용역","20200603722-00","일반","제3종 시설물 지정을 위한 공동주택(퇴계동 등) 실태조사 용역","강원도 춘천시","강원도 춘천시","제한경쟁","2020/06/02 18:27(2020/06/10 10:00)"
"용역","20200603719-00","일반","2020년 동해바다숲 조성관리해역(포항, 경주, 울산) 해조류 보식","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/06/02 18:27(2020/06/10 10:00)"
"용역","20200602474-00","긴급","국도15호선 고흥 고흥 호영4지구 등 2개소 낙석산사태 정비공사 폐기물처리용역","국토교통부 익산지방국토관리청 순천국토관리사무소","국토교통부 익산지방국토관리청 순천국토관리사무소","제한(총액)","2020/06/02 18:26(2020/06/08 10:00)"
"용역","20200602461-00","긴급","국도27호선 고흥 도덕 도덕1지구 낙석산사태 정비공사 폐기물처리용역","국토교통부 익산지방국토관리청 순천국토관리사무소","국토교통부 익산지방국토관리청 순천국토관리사무소","제한(총액)","2020/06/02 18:25(2020/06/08 10:00)"
"용역","20200602400-00","긴급","국도27호선 고흥 도양 봉암1지구 낙석산사태 정비공사 폐기물처리용역","국토교통부 익산지방국토관리청 순천국토관리사무소","국토교통부 익산지방국토관리청 순천국토관리사무소","제한(총액)","2020/06/02 18:23(2020/06/08 10:00)"
"용역","20200517418-01","취소","임상 IND 신청을 위한 후보물질 점안제 제형 개발","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/06/02 18:22(-)"
"용역","20200603714-00","일반","2020년 동해바다숲 조성관리해역(울진, 영덕) 해조류 보식","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/06/02 18:22(2020/06/10 10:00)"
"용역","20200511599-01","취소","만성 비부비동염에 대한 갈근탕가천궁신이의 임상시험 수행-Ⅱ","한국한의학연구원","한국한의학연구원","일반(총액)협상에의한계약","2020/06/02 18:19(-)"
"용역","20200603706-00","일반","산하치 마을만들기사업 지역역량강화 용역","전라남도 영광군","전라남도 영광군","제한(총액)","2020/06/02 18:19(2020/06/08 17:00)"
"용역","20200603702-00","일반","2020년 동해바다숲 조성관리해역(양양) 해조류 보식","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/06/02 18:18(2020/06/10 10:00)"
"용역","20200603680-00","일반","월성교 우수토실 비점오염저감사업 기술제안서 제출안내 공고","대구광역시","대구광역시","일반경쟁","2020/06/02 18:17(-)"
"용역","20200517338-01","취소","추나 진료지원을 위한 영상 레이블링 툴 및 웹서비스 시스템 개발","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/06/02 18:15(-)"
"용역","20200602159-00","일반","전자공시(DART) 보안관제 사업","금융감독원","금융감독원","제한(총액)협상에의한계약","2020/06/02 18:13(2020/07/13 17:00)"
"용역","20200523447-01","취소","처방 선정 지원을 위한 임상 데이터 구축","한국한의학연구원","한국한의학연구원","제한(총액)협상에의한계약","2020/06/02 18:12(-)"
"용역","20200603663-00","일반","해외 선진 플랜트 EPC사 기업 분석 연구","(사)한국플랜트산업협회","(사)한국플랜트산업협회","일반(총액)협상에의한계약","2020/06/02 18:12(-)"
"용역","20200603691-00","일반","2020년 동해바다숲 조성관리해역(고성, 삼척) 해조류 보식","한국수산자원공단동해본부","한국수산자원공단동해본부","일반경쟁","2020/06/02 18:11(2020/06/10 10:00)"
"용역","20200603595-00","일반","저수지 제방변위계측시스템 구축 용역","한국농어촌공사","한국농어촌공사","제한(총액)협상에의한계약","2020/06/02 18:11(2020/06/17 10:00)"
"용역","20200603673-00","일반","2020년 통계분석 서비스 용역(긴급)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/06/02 18:11(2020/06/16 16:00)"
"용역","20200603192-01","취소","2020학년 광주정신역사탐방 프로그램 학생수송차량 임차용역 입찰 공고","광주광역시교육청 광주학생독립운동기념회관","광주광역시교육청 광주학생독립운동기념회관","제한(총액)","2020/06/02 18:10(2020/06/10 10:00)"
"용역","20200603693-00","일반","영광군 CI 및 캐릭터 개발 용역","전라남도 영광군","전라남도 영광군","일반(총액)협상에의한계약","2020/06/02 18:10(-)"
"용역","20200603687-00","일반","충주시 동부노인복지관 건립공사 설계 공모","충청북도 충주시","충청북도 충주시","일반경쟁","2020/06/02 18:08(-)"
"용역","20200603686-00","일반","공공부문 사례관리 표준자원분류체계 구축 및 자원정보 공유 방안 연구","사회보장정보원","사회보장정보원","제한(총액)협상에의한계약","2020/06/02 18:08(2020/06/16 10:00)"
"용역","20200603667-00","긴급","2020년 원주공공하수처리시설 수질검사 대행용역(하반기)","강원도 원주시","강원도 원주시 상하수도사업소","제한경쟁","2020/06/02 18:08(2020/06/08 10:00)"
"용역","20200603638-00","일반","2020년 해운대구 해양레저축제 행사대행용역[협상에 의한 계약]","부산광역시 해운대구","부산광역시 해운대구","제한(총액)협상에의한계약","2020/06/02 18:08(2020/06/16 16:00)"
"용역","20200603677-00","일반","덕진체련공원 풋살장 인조잔디 분리회수 및 폐기물 처리용역","전라북도 전주시","전라북도 전주시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:07(2020/06/08 10:00)"
"용역","20200603384-00","일반","문턱 없는 관광지 관광업계 종사자 인식개선교육 및 교육영상 제작 배포","경기관광공사","경기관광공사","제한(총액)협상에의한계약","2020/06/02 18:05(-)"
"용역","20200603670-00","긴급","2022년 동해바다숲 조성관리사업 후보지 적지조사","한국수산자원공단동해본부","한국수산자원공단동해본부","일반(총액)협상에의한계약","2020/06/02 18:05(2020/06/15 10:00)"
"용역","20200603313-00","일반","봉림석산토석채취사업 사후환경영향조사 용역","김해시도시개발공사","김해시도시개발공사","제한경쟁","2020/06/02 18:05(2020/06/10 10:00)"
"용역","20200603646-00","일반","2020년 자동차전용도로 노후 경계블록 및 측구 정비공사 건설폐기물 처리용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/06/02 18:04(2020/06/08 12:00)"
"용역","20200603666-00","일반","욕구 및 위기도 통합조사양식 개발 연구","사회보장정보원","사회보장정보원","제한(총액)협상에의한계약","2020/06/02 18:04(2020/06/16 10:00)"
"용역","20200603317-00","일반","효원고 외부 치장벽돌 개선공사 설계용역","경기도교육청 경기도수원교육지원청","경기도교육청 경기도수원교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:04(2020/06/08 10:00)"
"용역","20200603476-00","일반","3D 얼굴인식 시스템 고도화(6차) 용역","조달청 서울지방조달청","경찰청","수의(총액)","2020/06/02 18:02(2020/06/05 16:00)"
"용역","20200603636-00","일반","2020년 고척돔경기장 녹지 유지관리 용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/06/02 18:02(2020/06/08 12:00)"
"용역","20200603665-00","일반","선린대학교 현수막 단가계약 업체 선정","선린대학","선린대학","일반(총액)","2020/06/02 18:02(-)"
"용역","20200538077-01","취소","파주시 금촌,적성 하수관로 기술진단 용역 사업수행능력평가서 제출","경기도 파주시 환경수도사업단","경기도 파주시 환경수도사업단","제한경쟁","2020/06/02 18:01(-)"
"용역","20200602561-00","일반","광명광성초 다목적체육관 및 급식소 증축공사 건설폐기물 처리용역","경기도교육청 경기도광명교육지원청","경기도교육청 경기도광명교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 18:01(2020/06/08 10:00)"
"용역","20200603661-00","일반","광주전남 에너지/ICT/SW 온라인 채용박람회 보완 및 운영","재단법인 광주정보.문화산업진흥원","재단법인 광주정보.문화산업진흥원","일반(총액)협상에의한계약","2020/06/02 18:00(2020/06/15 10:00)"
"용역","20200603538-00","긴급","청양군 농촌형 스마트타운 조성을 위한 마스터플랜 수립 용역(협상계약)","충청남도 청양군","충청남도 청양군","제한(총액)협상에의한계약","2020/06/02 18:00(-)"
"용역","20200603264-00","긴급","노후 지식관리시스템 개선 구축","조달청 서울지방조달청","통일부","제한(총액)협상에의한계약","2020/06/02 18:00(2020/06/26 10:00)"
"용역","20200537951-00","긴급","2020 중요 종이기록물 전산화 사업","조달청 서울지방조달청","서울특별시 금천구","제한(총액)협상에의한계약","2020/06/02 17:59(2020/06/16 10:00)"
"용역","20200603653-00","일반","NSR 신규 정보시스템 인프라 구축 용역","국가보안기술연구소","국가보안기술연구소","제한(총액)협상에의한계약","2020/06/02 17:57(2020/07/13 11:30)"
"용역","20200602908-00","일반","2020 통일부 홍보 영상 및 인쇄광고 제작","조달청 서울지방조달청","통일부","제한(총액)협상에의한계약","2020/06/02 17:56(2020/06/18 10:00)"
"용역","20200603577-00","일반","2020년 외달도 해수욕장 및 해수풀장 안전관리 위탁업체 선정공고(2단계 입찰)","전라남도 목포시","전라남도 목포시","제한(총액)2단계경쟁","2020/06/02 17:56(2020/06/12 10:00)"
"용역","20200602973-00","일반","백천·산수 자연재해위험개선지구 정비사업 분석 및 평가 용역","세종특별자치시","세종특별자치시","제한경쟁","2020/06/02 17:54(2020/06/10 10:00)"
"용역","20200602706-00","일반","수원시 중학교 신입생 배정방안 등 연구용역 입찰공고","경기도교육청 경기도수원교육지원청","경기도교육청 경기도수원교육지원청","제한(총액)규격가격동시","2020/06/02 17:53(2020/06/15 10:00)"
"용역","20200603403-01","변경","용역(수의)견적제출안내(실내공기질 개선사업)","경기도 시흥시","경기도 시흥시","수의(총액)소액수의","2020/06/02 17:53(2020/06/08 10:00)"
"용역","20200603624-00","일반","모락로 송수관 이설공사 폐기물처리 용역","경기도 의왕시","경기도 의왕시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:52(2020/06/05 10:00)"
"용역","20200603513-00","일반","2020 ~ 2022 회계연도 회계감사 용역","한국산업안전보건공단","한국산업안전보건공단","제한(총액)협상에의한계약","2020/06/02 17:51(2020/06/15 16:00)"
"용역","20200603316-00","일반","2020년 민간 사막화방지 조림지원","조달청 서울지방조달청","한국임업진흥원","일반(총액)협상에의한계약","2020/06/02 17:51(2020/06/16 10:00)"
"용역","20200603265-00","일반","용봉산 모노레일 조성사업 기본구상 및 타당성조사용역 소액수의견적 제출안내","충청남도 홍성군","충청남도 홍성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:51(2020/06/08 10:00)"
"용역","20200603631-00","긴급","장수군립도서관 이전 건립사업 건축공사 감리 용역 수의견적 제출 안내 공고","전라북도 장수군","전라북도 장수군","제한경쟁","2020/06/02 17:50(2020/06/05 10:00)"
"용역","20200603620-00","일반","사천소방서 신축공사 지반조사용역","경상남도","경상남도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:50(2020/06/08 12:00)"
"용역","2020-0273-00","일반","20년 T1 탑승교 정기안전검사 및 노후화 진단용역","인천국제공항공사","인천국제공항공사","PQ+기타","2020/06/02 17:50(2020/07/02 16:00)"
"용역","20200603628-00","긴급","사업수행능력평가 제출안내(맑은물관리센터 하수처리수 재이용사업 건설사업관리용역)","경기도 시흥시","경기도 시흥시","일반경쟁","2020/06/02 17:50(-)"
"용역","20200603591-00","일반","가상화 기반 교육 훈련 환경 구축 및 운영 매뉴얼 제작","국가보안기술연구소","국가보안기술연구소","제한(총액)협상에의한계약","2020/06/02 17:49(2020/06/22 11:30)"
"용역","20200603589-00","일반","산청군 셋째이상출생아 건강보장보험료 지원사업","경상남도 산청군","경상남도 산청군","일반(단가)","2020/06/02 17:49(2020/06/08 10:00)"
"용역","20200603622-00","긴급","제28회 강원도민생활체육대회 개막행사 대행용역","강원도 철원군","강원도 철원군","제한(총액)협상에의한계약","2020/06/02 17:49(-)"
"용역","20200603617-00","일반","마즈막재 약막삼거리~안심마을 도시계획(대로2-2호선) 도로개설공사 폐기물처리용역","충청북도 충주시","충청북도 충주시","제한(총액)","2020/06/02 17:48(2020/06/10 10:00)"
"용역","20200602907-00","긴급","대진취락지구도로(소3-5)개설공사 폐기물처리용역","강원도 고성군","강원도 고성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:46(2020/06/09 10:00)"
"용역","20200603141-00","긴급","파주시 도시 교통정비 중기계획 및 연차별 시행계획 수립 용역","경기도 파주시","경기도 파주시","제한경쟁","2020/06/02 17:45(2020/06/08 10:00)"
"용역","20200603531-00","긴급","태안기업도시 연결도로 개설공사 폐기물처리용역","충청남도","충청남도","제한(총액)","2020/06/02 17:45(2020/06/09 10:00)"
"용역","20200602873-00","긴급","폐기물처리시설 상수도 인입공사 GIS DB 구축 용역","강원도 고성군","강원도 고성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:42(2020/06/09 10:00)"
"용역","20200603338-00","일반","어룡초 화장실 개선 전기,통신,소방(전기)공사 설계용역","경기도교육청 경기도의정부교육지원청","경기도교육청 경기도의정부교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:41(2020/06/08 10:00)"
"용역","20200602808-00","긴급","병적기록 및 병역판정검사 이미지관리시스템 재구축 사업","조달청","병무청","제한(총액)협상에의한계약","2020/06/02 17:40(2020/06/16 10:00)"
"용역","20200603569-01","취소","주택건설공사 안전점검 수행기관 지정 공고 (여수 신기동 휴스티지 아파트 신축공사)","전라남도 여수시","전라남도 여수시","지명경쟁","2020/06/02 17:40(2020/06/10 12:00)"
"용역","20200603078-00","긴급","순천 ICT 스마트팜 통합관제시스템 구축","조달청 광주지방조달청","전라남도 순천시","제한(총액)협상에의한계약","2020/06/02 17:37(2020/06/18 10:00)"
"용역","20200603374-00","일반","2020년 대기배출시설 오염도 검사 용역(재공고)","경기도 수원시","경기도 수원시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:37(2020/06/08 10:00)"
"용역","20200603579-00","긴급","산내면능교농촌마을하수도설치공사CCTV조사및수밀시험용역","전라북도 정읍시","전라북도 정읍시","제한경쟁","2020/06/02 17:36(2020/06/09 14:00)"
"용역","20200603550-00","긴급","북부권역 농기계 임대사업소 신축공사 실시설계용역","강원도 철원군","강원도 철원군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/06/02 17:36(2020/06/08 12:00)"
"용역","20200603566-00","일반","PCRM기반 빅데이터 플랫폼 구축 감리 용역","중소벤처기업진흥공단","중소벤처기업진흥공단","제한(총액)협상에의한계약","2020/06/02 17:36(2020/06/15 10:00)"
